time,route1,route2,route3,route4,route5,route6,route7,route8,route9,route10
99,0.438377578,0.550184585,0.563237838,0.499010611,0.063486486,0.427682783,0.321766166,0.088161061,0.59475035,0.257806607
100,0.444863063,0.558871171,0.573321622,0.502389189,0.069756757,0.434323423,0.334065766,0.100082883,0.59323964,0.265318919
101,0.452043644,0.56756987,0.593186486,0.502845646,0.076809009,0.44115025,0.34637047,0.110146346,0.591728929,0.272831231
102,0.46548008,0.576268569,0.613051351,0.503302102,0.084699099,0.449652753,0.358675175,0.12020981,0.59512983,0.283301502
103,0.478916517,0.585733634,0.624289189,0.504336336,0.092589189,0.458155255,0.364161862,0.128843844,0.604502402,0.297084685
104,0.492352953,0.59534965,0.627379279,0.509296496,0.100479279,0.466657758,0.368305606,0.134226627,0.613874975,0.310867868
105,0.496913313,0.604965666,0.630469369,0.514256657,0.249448649,0.475541441,0.372449349,0.139609409,0.62228018,0.323242643
106,0.500233634,0.615114715,0.634521622,0.519216817,0.47267027,0.484478378,0.37913033,0.147525225,0.626997297,0.33276036
107,0.503553954,0.625521522,0.640418018,0.53288969,0.695891892,0.493415315,0.387038238,0.160965465,0.631714414,0.342278078
108,0.50917047,0.635928328,0.646314414,0.548196196,0.919113514,0.50032022,0.394946146,0.174405706,0.636431532,0.350594595
109,0.515997297,0.628724324,0.651378378,0.563502703,0.955805405,0.506154054,0.405918919,0.190235135,0.637878378,0.353745946
110,0.522824124,0.604779179,0.652418919,0.575848749,0.953636937,0.511987888,0.419805205,0.211064164,0.639204104,0.356897297
111,0.528014515,0.580834034,0.653459459,0.58582993,0.951468468,0.517821722,0.433691491,0.231893193,0.64052983,0.36021982
112,0.531055556,0.565444444,0.6545,0.595811111,0.9493,0.523655556,0.444277778,0.248077778,0.642922222,0.367
113,0.534096597,0.565855656,0.664842342,0.605652753,0.950736937,0.529489389,0.448769469,0.254931632,0.645727828,0.37378018
114,0.537749249,0.566266867,0.675184685,0.615116617,0.952173874,0.5349003,0.453261161,0.261785485,0.648533433,0.38056036
115,0.543707207,0.564527928,0.685527027,0.62458048,0.953610811,0.538717117,0.458005105,0.272987087,0.652884084,0.390713514
116,0.549665165,0.553615015,0.687221622,0.634044344,0.955277477,0.542533934,0.463825325,0.292579079,0.658926927,0.401218018
117,0.555623123,0.542702102,0.687127027,0.638719419,0.958046847,0.546350751,0.469645546,0.312171071,0.66496977,0.411722523
118,0.567707207,0.532436036,0.687032432,0.643314414,0.960816216,0.557488288,0.475617117,0.328448649,0.670926126,0.419916216
119,0.579871371,0.544234635,0.69331982,0.647909409,0.963585586,0.568721522,0.486751451,0.338578979,0.676598999,0.427396697
120,0.592035536,0.556033233,0.702936937,0.654308208,0.966976577,0.579954755,0.497885786,0.348709309,0.682271872,0.434877177
121,0.600048048,0.567831832,0.712554054,0.66148979,0.971548649,0.584521622,0.50902012,0.358743544,0.687944745,0.444696396
122,0.606781782,0.575022623,0.721818919,0.668671371,0.976120721,0.587035135,0.516753453,0.368606406,0.692701702,0.455933033
