time,route1,route2,route3,route4,route5,route6,route7,route8,route9,route10
372,0.80990961,-0.425662663,0.981551051,1.875928929,0.577743343,1.469541341,1.415751351,0.982885586,1.284343544,1.23503964
373,0.676941441,-0.311866066,1.018457658,1.893776276,0.533985285,1.386967868,1.39507027,0.961137838,1.340731532,1.240035135
374,0.672907808,-0.198069469,1.055364264,1.858932933,0.591624224,1.304394394,1.372872072,0.93939009,1.385995495,1.125136036
375,0.835903003,-0.310328128,1.092270871,1.82408959,0.649263163,1.221820921,1.350673874,0.944302603,1.382182883,1.010236937
376,0.998898198,-0.423323123,1.089521622,1.789246246,0.706902102,1.251391592,1.44027027,0.954138438,1.37837027,1.069527027
377,1.126224925,-0.536318118,1.077112613,1.754402903,0.78077017,1.312269169,1.562990991,0.963974274,1.374557658,1.204299099
378,1.031897598,-0.56276016,1.064703604,1.757078679,0.855312112,1.373146747,1.685711712,0.932188488,1.360735435,1.317404505
379,0.93757027,-0.560848649,1.059105405,1.781548649,0.929854054,1.375597297,1.729275676,0.896078378,1.339213514,1.265843243
380,0.843242943,-0.558937137,1.065047748,1.806018619,0.885620821,1.325752052,1.720068468,0.859968268,1.317691592,1.214281982
381,0.924173874,-0.546936136,1.07099009,1.830488589,0.774922723,1.275906807,1.710861261,0.954140841,1.29616967,1.196163964
382,1.038094595,-0.525231231,1.076932432,1.854958559,0.664224625,1.214155255,1.643545946,1.052669369,1.222682883,1.207127027
383,1.152015315,-0.503526326,1.01595015,1.917053754,0.637204805,1.120795295,1.498753153,1.144197898,1.14620961,1.21809009
384,1.171065165,-0.478357558,0.950555255,1.979681381,0.786168168,1.027435335,1.35396036,1.004726426,1.069736336,1.23680991
385,1.110768468,-0.443642042,0.88516036,2.042309009,0.935131532,0.937514414,1.241283784,0.865254955,1.034704505,1.255908108
386,1.050471772,-0.408926527,0.874783784,2.104936637,1.083543343,1.020118619,1.221387387,0.75408999,1.085318318,1.197586486
387,0.98217958,-0.376094494,0.918302703,2.12212012,1.06648969,1.102722823,1.201490991,0.925076977,1.135932132,1.008618919
388,0.889581081,-0.424252252,0.961821622,2.050905405,1.049436036,1.185327027,1.190764865,1.096063964,1.186545946,0.819651351
389,0.796982583,-0.47241001,1.002645646,1.979690691,1.032382382,1.186398699,1.277854955,1.214025526,1.19286997,0.951263964
390,0.704384084,-0.520567768,1.008821021,1.908475976,1.056095696,1.16249019,1.364945045,1.038307808,1.180796697,1.167736036
391,0.812376577,-0.588857658,1.014996396,1.837261261,1.098609309,1.138581682,1.452035135,0.86259009,1.168723423,1.311981081
392,0.930816517,-0.662851652,1.021171772,1.824020821,1.141122923,1.12811011,1.565532432,0.736474374,1.156837538,1.183368468
393,1.049256456,-0.736845646,0.999605405,1.83646026,1.122932833,1.130476376,1.681505405,0.79177968,1.146919219,1.054755856
394,1.009038739,-0.733740541,0.962378378,1.8488997,0.999339039,1.132842643,1.797478378,0.847084985,1.137000901,1.091159459
395,0.884684384,-0.663816216,0.925151351,1.861339139,0.875745245,1.136853754,1.759090991,0.897064565,1.127082583,1.22535045
396,0.76033003,-0.593891892,0.910458859,1.872925726,0.763851752,1.145612012,1.667271171,0.933106607,1.140007207,1.349103604
