Fx,Tx,Fy,Ty,Fz,Tz
21.4955,0.9454,5.6829,-2.2069,-114.0693,0.8062
21.5288,0.5918,5.6661,-2.0061,-123.6878,0.8105
21.127,0.5346,5.2677,-1.9993,-125.3044,0.8107
21.3932,0.6192,5.3231,-2.0216,-121.606,0.7964
20.9329,0.4477,4.4754,-1.9669,-125.0253,0.7774
21.501,0.7746,4.3878,-2.1847,-117.6957,0.8435
20.9522,0.6114,4.1957,-2.077,-122.579,0.7994
21.3237,0.605,4.0549,-2.0559,-122.9864,0.8164
20.9433,0.6037,3.7531,-2.0473,-121.5121,0.7884
21.3376,0.7736,3.5141,-2.1346,-116.3819,0.7963
20.4942,0.5944,2.9752,-2.0759,-119.3981,0.7632
20.8484,0.6726,2.8995,-2.1529,-117.3653,0.7908
20.8697,0.567,2.6598,-2.1014,-121.2553,0.811
20.9893,0.3986,2.581,-1.948,-127.8008,0.801
21.0064,0.554,2.3014,-2.061,-123.2894,0.8143
20.5513,0.4183,2.0681,-1.9764,-125.7053,0.7756
20.7762,0.8127,1.6152,-2.2328,-111.9499,0.7654
20.2437,0.4925,0.8301,-2.1268,-119.2727,0.7693
20.3339,0.3875,0.9013,-2.0595,-123.9963,0.7671
19.4396,0.5634,1.6099,-2.1539,-119.9194,0.6902
19.8125,0.8175,-0.1453,-2.306,-112.0416,0.701
19.544,0.7681,0.7702,-2.2371,-113.7116,0.6589
19.6642,0.2953,0.546,-1.9597,-127.8408,0.7033
19.1642,0.4776,0.6762,-2.0888,-121.2802,0.6741
19.3296,0.4834,-0.0234,-2.1244,-118.7776,0.6881
18.8863,0.347,-1.655,-2.073,-120.7094,0.661
18.9226,0.388,-2.6095,-2.1372,-117.3753,0.675
18.5825,0.1603,-3.1204,-2.0501,-122.4573,0.6702
18.2218,0.3214,-3.2539,-2.1674,-116.494,0.6328
18.3506,0.2864,-3.4399,-2.1306,-117.7126,0.6388
18.6276,0.2446,-3.718,-2.0896,-119.135,0.656
18.808,0.1449,-3.6963,-2.0566,-120.1608,0.6843
18.6546,0.1305,-4.5688,-2.0659,-120.9324,0.6791
18.8015,0.2729,-4.513,-2.1128,-117.8727,0.6984
19.0894,0.2523,-4.169,-2.0925,-118.9217,0.704
19.3092,0.5063,-3.9986,-2.252,-110.1269,0.7196
18.8093,0.1154,-4.7541,-2.0889,-119.0816,0.7183
18.8046,0.3905,-5.316,-2.2288,-110.6388,0.6865
18.4271,0.1001,-6.1044,-2.0898,-118.9902,0.6907
18.3198,-0.2248,-6.6431,-1.881,-128.9885,0.6869
18.5223,0.1494,-6.8412,-2.0847,-117.2953,0.6685
18.4393,0.2692,-7.428,-2.1617,-113.9836,0.6542
18.5539,0.6305,-7.1492,-2.342,-104.7881,0.6415
18.4549,0.3271,-7.4203,-2.1373,-114.5962,0.6291
18.31,0.0656,-7.6395,-1.9811,-122.568,0.6275
18.5872,0.4335,-8.0574,-2.1899,-112.5161,0.6206
18.5809,0.039,-7.8273,-1.8997,-125.4244,0.617
18.7076,0.2653,-7.8785,-2.0361,-119.0818,0.6272
18.7818,0.2362,-8.1805,-2.0779,-118.8654,0.6327
18.8376,0.7365,-8.396,-2.3945,-102.0507,0.6191
18.6134,0.3263,-8.2829,-2.171,-114.1344,0.6067
18.5651,0.5308,-8.3352,-2.2537,-107.3526,0.5751
18.7005,0.1917,-9.0967,-2.1191,-117.3714,0.6327
18.7531,-0.0045,-8.5229,-2.0412,-125.8428,0.6895
18.94,0.5121,-8.3963,-2.2594,-111.4978,0.6484
18.7136,0.2429,-8.913,-2.0995,-119.0265,0.6104
19.3279,0.3919,-9.0355,-2.182,-114.1207,0.6604
18.937,0.4965,-8.9996,-2.2759,-110.0112,0.6175
18.4785,0.3403,-9.8477,-2.2054,-114.8727,0.5988
18.7935,0.5112,-9.9666,-2.268,-110.9892,0.6321
18.088,0.0731,-10.8235,-1.9719,-125.4622,0.5925
18.1659,0.2283,-10.2764,-2.0341,-119.7453,0.5833
17.5428,0.0065,-11.737,-2.0096,-124.1631,0.5757
17.9451,0.071,-10.8211,-2.0029,-121.9612,0.5922
17.7251,0.2259,-11.0524,-2.0831,-117.2262,0.5663
17.6229,0.0273,-11.6039,-1.9959,-122.3097,0.5588
17.8647,0.1974,-11.5768,-2.0839,-117.8101,0.5581
17.6801,-0.0084,-11.649,-1.9841,-122.9169,0.5476
17.9532,0.4789,-11.826,-2.2852,-108.1674,0.5455
17.6982,0.1538,-12.0128,-2.0929,-117.9837,0.547
17.8877,0.0906,-12.0675,-2.0488,-120.2347,0.5445
17.798,0.1974,-12.6594,-2.1188,-119.1936,0.5472
18.1743,0.0787,-12.5164,-2.0009,-123.9166,0.5593
