Fx,Tx,Fy,Ty,Fz,Tz
20.0527,0.3161,-22.1755,-1.8475,-112.7549,0.2686
19.908,-0.0869,-22.374,-1.6192,-124.4126,0.2704
19.9931,0.0687,-22.3481,-1.7073,-119.9104,0.2697
19.9625,0.1537,-22.4666,-1.7473,-117.8573,0.2695
19.7409,0.019,-22.3089,-1.688,-121.5502,0.2642
19.7917,0.1185,-22.3832,-1.7279,-119.5025,0.2668
19.9594,0.437,-22.3321,-1.8836,-110.9047,0.2572
19.8858,0.4516,-22.2029,-1.8669,-111.1161,0.2573
19.5027,0.0276,-22.2728,-1.6271,-124.0126,0.2591
19.5471,0.1055,-21.9976,-1.6795,-121.9872,0.2671
19.4873,0.2754,-21.5289,-1.7762,-117.7174,0.2606
19.4201,0.5652,-21.1703,-1.9491,-109.5495,0.2535
19.4216,0.4386,-20.8883,-1.8607,-114.074,0.2569
19.1165,0.0141,-20.6475,-1.6372,-126.1656,0.2528
19.1844,0.5514,-20.0734,-1.9502,-110.8461,0.2475
19.0924,0.3889,-19.577,-1.8495,-115.3756,0.248
18.9802,0.6009,-18.9707,-1.9698,-109.2661,0.2412
18.9332,0.3822,-18.347,-1.8461,-116.2654,0.2335
18.6193,0.0851,-17.9523,-1.6868,-125.089,0.2204
18.7422,0.3192,-17.3044,-1.8026,-119.1946,0.225
18.7617,0.5033,-16.3503,-1.8989,-114.3329,0.207
18.7061,0.688,-15.7958,-1.9874,-110.4821,0.2061
18.5212,0.3634,-14.9732,-1.7871,-120.7653,0.196
18.7575,0.8247,-13.7618,-1.9991,-109.9915,0.1828
18.4993,0.6268,-13.1743,-1.9042,-116.169,0.172
18.4791,0.7256,-12.3208,-1.977,-113.1474,0.1655
18.514,0.5212,-11.5679,-1.8526,-119.54,0.1661
18.2359,0.4218,-10.9172,-1.822,-122.4421,0.1492
18.0189,0.7116,-10.2939,-2.0035,-114.4964,0.142
17.3451,0.8453,-9.9007,-2.1316,-111.8631,0.1129
17.39,0.3938,-8.8385,-1.8506,-125.6395,0.1033
17.1986,0.5989,-8.0082,-1.9761,-120.5705,0.0852
17.3663,0.367,-6.9976,-1.828,-128.8278,0.0859
17.7388,0.9263,-5.9867,-2.1198,-113.3262,0.0749
17.4314,0.6513,-5.2389,-1.9567,-122.9959,0.0589
17.6925,0.5887,-4.2893,-1.9043,-125.7186,0.0617
17.7037,0.759,-3.604,-1.9844,-121.664,0.0524
17.824,0.8593,-2.5797,-2.0168,-120.7064,0.0406
18.0517,1.1426,-1.5165,-2.1862,-113.4011,0.0192
17.9102,1.045,-0.8797,-2.0899,-118.3556,0.0113
18.0676,1.2159,0.3358,-2.1626,-115.3578,-0.015
17.9486,1.0267,1.1759,-2.0061,-123.396,-0.0254
18.2039,1.2401,2.2626,-2.0942,-118.9576,-0.0434
18.1616,1.46,3.1752,-2.1859,-113.6823,-0.0641
