time,route1,route2,route3,route4,route5,route6,route7,route8
85,-3.102581778,-3.047068618,-3.007484225,-3.044477955,-3.101647383,-2.975875727,-2.951269865,-3.065798752
86,-3.104244828,-2.988049065,-3.011557224,-3.048823058,-3.116810708,-2.984568762,-2.951020625,-3.080087345
87,-3.110352526,-2.942951173,-3.016831841,-3.053030778,-3.135649806,-2.994037297,-2.949795312,-3.069610363
88,-3.118880683,-2.913980776,-3.021309532,-3.056741821,-3.157819346,-3.001995694,-2.947808802,-3.039347304
89,-3.127850256,-2.902880071,-3.022991031,-3.059496,-3.180947349,-3.006158666,-2.945272504,-3.004580061
90,-3.136365208,-2.911171554,-3.021693486,-3.06000022,-3.202313811,-3.005477309,-2.942409723,-2.980750112
91,-3.144637946,-2.936289686,-3.020425827,-3.056550974,-3.219294513,-3.002222862,-2.939665136,-2.976878598
92,-3.152931105,-2.9720545,-3.022520784,-3.047461077,-3.231359094,-2.999218115,-2.937679145,-2.982165266
93,-3.161994333,-3.012161498,-3.0303171,-3.033248702,-3.24001209,-2.999231073,-2.937098897,-2.981996694
94,-3.174721911,-3.050838685,-3.040904342,-3.0186531,-3.24684203,-3.003203748,-2.938478786,-2.962375972
95,-3.194598286,-3.086109609,-3.049645672,-3.008889948,-3.253339902,-3.009868272,-2.941712099,-2.923485891
96,-3.224865979,-3.117645727,-3.052117983,-3.008450962,-3.260465578,-3.017824334,-2.946405093,-2.879688947
97,-3.261445133,-3.145125232,-3.048224846,-3.015413654,-3.26899904,-3.025720523,-2.952162834,-2.845964145
98,-3.291799204,-3.168344723,-3.041881084,-3.024504349,-3.279713109,-3.032677899,-2.958524516,-2.834421176
99,-3.302921365,-3.187478936,-3.037149913,-3.030438116,-3.292764032,-3.038082213,-2.964818959,-2.842254626
100,-3.285355543,-3.202777931,-3.036679409,-3.030485593,-3.307218668,-3.04132213,-2.970333082,-2.861827939
101,-3.247623873,-3.214503284,-3.039481421,-3.027103785,-3.322032589,-3.042132528,-2.974363503,-2.88554496
102,-3.203925025,-3.223577424,-3.043991842,-3.023377938,-3.336200678,-3.041587237,-2.976763519,-2.908521874
103,-3.168262047,-3.231930045,-3.048757628,-3.022191171,-3.349166825,-3.041083729,-2.978234915,-2.930161237
104,-3.14688327,-3.241575527,-3.053226566,-3.024502076,-3.360660861,-3.04200881,-2.979550808,-2.950244108
105,-3.135925577,-3.25442526,-3.057283778,-3.030203622,-3.370417266,-3.04494622,-2.98149236,-2.968525108
106,-3.13084627,-3.270872399,-3.06081705,-3.039175189,-3.378465652,-3.049130755,-2.98495927,-2.98452018
107,-3.127724701,-3.290152913,-3.063704976,-3.050881434,-3.385827067,-3.053668079,-2.990941588,-2.997618661
108,-3.126267814,-3.311473665,-3.065813961,-3.063894159,-3.393730517,-3.057716548,-3.000431637,-3.007209902
109,-3.127493892,-3.333713693,-3.067009574,-3.076669225,-3.403358931,-3.061237129,-3.013971141,-3.0131894
110,-3.132404047,-3.353795422,-3.067277299,-3.087826725,-3.414503795,-3.064815985,-3.029412408,-3.016745766
111,-3.141002768,-3.367918425,-3.067063039,-3.097669633,-3.425351355,-3.069055794,-3.043614168,-3.019271158
112,-3.15182595,-3.372285022,-3.066923182,-3.107488046,-3.433998743,-3.074405523,-3.053435725,-3.022082083
113,-3.163291661,-3.365540941,-3.067400048,-3.118581077,-3.439072433,-3.08045073,-3.057089366,-3.025191128
114,-3.174227501,-3.352945715,-3.068851973,-3.131412317,-3.442731445,-3.086475717,-3.056449638,-3.027511184
115,-3.186219496,-3.340866986,-3.071508096,-3.144536114,-3.448580869,-3.09176572,-3.054004675,-3.027920709
116,-3.201992301,-3.335582398,-3.075589938,-3.156241347,-3.460216178,-3.095951994,-3.05221494,-3.025783495
117,-3.224233119,-3.33979154,-3.080755471,-3.165044503,-3.47888032,-3.099483052,-3.052440605,-3.02253553
118,-3.252604534,-3.351499588,-3.085585956,-3.171976311,-3.500838319,-3.102925358,-3.054598261,-3.020165745
119,-3.281725109,-3.368393271,-3.088541391,-3.17962917,-3.521721728,-3.106823561,-3.058506574,-3.020632871
120,-3.305735076,-3.388144277,-3.088432504,-3.190613658,-3.537401288,-3.111147691,-3.06398342,-3.02465876
121,-3.319659812,-3.408245361,-3.086104746,-3.20585113,-3.5472452,-3.115249458,-3.070837292,-3.031321298
122,-3.325437534,-3.426071886,-3.083135511,-3.222163627,-3.553272943,-3.118450004,-3.078870527,-3.039584678
123,-3.328256225,-3.438997167,-3.081061026,-3.235763411,-3.557569869,-3.120219437,-3.087885352,-3.048446218
124,-3.333301073,-3.445281631,-3.080440628,-3.243262693,-3.561965668,-3.121265405,-3.097524384,-3.05714465
125,-3.343373191,-3.447639096,-3.08085241,-3.246044794,-3.567244757,-3.122908583,-3.106628965,-3.065025599
126,-3.356766039,-3.450177858,-3.081831719,-3.248629986,-3.573924449,-3.126473954,-3.113789537,-3.071437686
127,-3.371271884,-3.456999318,-3.083127337,-3.255588971,-3.582513562,-3.132773217,-3.117600844,-3.076161825
128,-3.384872259,-3.470388633,-3.085087273,-3.269419697,-3.593146992,-3.140882418,-3.11773747,-3.079897696
129,-3.397271488,-3.488447698,-3.088163918,-3.287275249,-3.60544701,-3.149511104,-3.116361145,-3.083462508
130,-3.409093978,-3.508691514,-3.092752231,-3.305458852,-3.618998782,-3.157381056,-3.115982537,-3.087640896
131,-3.420969691,-3.528663162,-3.098731355,-3.320537579,-3.633361123,-3.163874899,-3.119042434,-3.092784365
132,-3.432973781,-3.546720737,-3.10570792,-3.332484418,-3.647875645,-3.16935946,-3.125953419,-3.098936728
133,-3.443989458,-3.562144145,-3.113281935,-3.343642024,-3.661777072,-3.174281713,-3.134834106,-3.106135224
134,-3.45274554,-3.574262834,-3.120848484,-3.35639957,-3.67430031,-3.179086446,-3.143679824,-3.114239433
135,-3.458119167,-3.582561977,-3.127508179,-3.372123493,-3.68507237,-3.184190482,-3.150690797,-3.122485027
136,-3.460571295,-3.588042488,-3.132338819,-3.389376323,-3.694718831,-3.189991298,-3.156061509,-3.1299708
137,-3.461521748,-3.592559334,-3.135006346,-3.406244364,-3.704021913,-3.196885986,-3.161110124,-3.135825175
138,-3.462403688,-3.597977059,-3.137652842,-3.420939661,-3.71372934,-3.205165571,-3.167167408,-3.140020367
139,-3.46463719,-3.605729334,-3.14307193,-3.433434569,-3.72392714,-3.21460145,-3.17509677,-3.143473788
140,-3.469610303,-3.615425938,-3.153789355,-3.444997088,-3.734105464,-3.224806137,-3.183783293,-3.147152841
141,-3.478706265,-3.626194136,-3.168386839,-3.456924951,-3.743733181,-3.235391815,-3.19158869,-3.151882837
142,-3.493117315,-3.637164817,-3.182442541,-3.470141521,-3.752534649,-3.245924577,-3.19688127,-3.157645287
143,-3.511623345,-3.647929079,-3.191477352,-3.484478328,-3.761507232,-3.255874527,-3.198866607,-3.164111444
144,-3.531351625,-3.658983481,-3.193858206,-3.499568937,-3.772044001,-3.26469978,-3.198397592,-3.170954827
145,-3.549398777,-3.67093026,-3.193870141,-3.515031039,-3.785518032,-3.2718918,-3.196519376,-3.17809494
146,-3.564097965,-3.684326813,-3.196536041,-3.530240744,-3.801907303,-3.277651586,-3.19427312,-3.185888327
147,-3.577238502,-3.698743542,-3.20603856,-3.544386106,-3.818911659,-3.282859146,-3.192612076,-3.1947365
