time,route1,route2,route3,route4,route5,route6,route7,route8
366,-3.835762023,-4.157069015,-3.224469399,-3.712233653,-3.536348083,-3.80822779,-3.347734346,-3.567037144
367,-3.848842224,-4.151309734,-3.241679719,-3.729938579,-3.550229673,-3.828383046,-3.366188814,-3.5845362
368,-3.857333788,-4.149894273,-3.25963293,-3.747487909,-3.565469727,-3.842828261,-3.387414445,-3.602759228
369,-3.861937499,-4.154993771,-3.277732188,-3.763431743,-3.583729719,-3.852779943,-3.4093135,-3.621302159
370,-3.863844515,-4.165067978,-3.29538867,-3.776823925,-3.60516741,-3.860256453,-3.429812592,-3.639763746
371,-3.86427048,-4.177969012,-3.312065262,-3.789322137,-3.627386648,-3.867272304,-3.448066316,-3.65797134
372,-3.864744375,-4.191558906,-3.327245374,-3.803422892,-3.647743264,-3.875617176,-3.465009332,-3.676135274
373,-3.867011879,-4.204452385,-3.340426255,-3.821551506,-3.663852639,-3.88673572,-3.481715872,-3.694502415
374,-3.872821964,-4.216532067,-3.351482704,-3.843418532,-3.67614387,-3.902043314,-3.499180546,-3.713266731
375,-3.883038937,-4.227802387,-3.360704086,-3.865247199,-3.686769139,-3.922753381,-3.517307247,-3.732108033
376,-3.896028784,-4.238273688,-3.36840111,-3.883031578,-3.697905243,-3.947381344,-3.53520889,-3.750416752
377,-3.909719596,-4.248117316,-3.375156817,-3.89385948,-3.711000506,-3.972519777,-3.551980664,-3.767580857
378,-3.922101148,-4.257680967,-3.382399075,-3.900850995,-3.72515971,-3.994719923,-3.566970319,-3.783489821
379,-3.932107285,-4.267321319,-3.391719081,-3.909194586,-3.739017289,-4.011353307,-3.580947959,-3.799397027
380,-3.939409564,-4.277323914,-3.404575827,-3.923987684,-3.751249365,-4.023949219,-3.595181186,-3.816785537
381,-3.943699299,-4.287019182,-3.421093952,-3.946325765,-3.761699131,-4.035351145,-3.610936811,-3.837031493
382,-3.945124126,-4.295054491,-3.440624566,-3.97186713,-3.771505769,-4.048395955,-3.628901252,-3.859489552
383,-3.94530763,-4.300062407,-3.462504368,-3.995881675,-3.781876021,-4.06464063,-3.648272906,-3.881709753
384,-3.946171251,-4.301088686,-3.4857618,-4.014263808,-3.793832877,-4.082892172,-3.668015039,-3.901178765
385,-3.949542436,-4.300325715,-3.508940185,-4.026584858,-3.80722789,-4.101601326,-3.687107884,-3.916068893
386,-3.955506267,-4.3014134,-3.530540247,-4.033757329,-3.821452634,-4.119256426,-3.705135879,-3.927677539
387,-3.962610822,-4.307999308,-3.54936367,-4.036703993,-3.835899757,-4.135187864,-3.722437826,-3.93819199
388,-3.969351473,-4.322465818,-3.565616144,-4.036757767,-3.850272086,-4.149555845,-3.739399987,-3.949777446
389,-3.974758486,-4.341375755,-3.579912452,-4.035841067,-3.864902742,-4.16255571,-3.756429504,-3.963560245
390,-3.979847736,-4.359619739,-3.592902731,-4.035921977,-3.880201314,-4.174428217,-3.774165517,-3.979204355
391,-3.986095742,-4.37209082,-3.60583371,-4.03886521,-3.896548995,-4.18575224,-3.793391886,-3.996263772
392,-3.994917081,-4.375947164,-3.620449053,-4.045885374,-3.913934665,-4.197259153,-3.814894673,-4.014280114
