time,Fx,Tx,Fy,Ty,Fz,Tz
2802,12.5257,-3.3959,24.4997,-1.8348,-108.2138,0.1385
2803,12.2942,-3.4175,24.3674,-1.8478,-108.8261,0.1469
2804,12.3013,-3.4035,24.0165,-1.8473,-108.1891,0.1499
2805,12.3727,-3.3962,24.4117,-1.8264,-107.9979,0.133
2806,12.2973,-3.3964,24.1944,-1.8266,-107.983,0.1274
2807,12.3701,-3.4106,24.1473,-1.8349,-108.1915,0.1415
2808,12.2135,-3.4252,23.9717,-1.8351,-108.1778,0.1387
2809,12.374,-3.4109,23.2645,-1.8341,-107.5271,0.1615
2810,12.2152,-3.4251,23.9738,-1.8436,-108.3859,0.1387
2811,12.2876,-3.4324,23.9263,-1.839,-107.9712,0.1443
2812,12.3792,-3.382,23.534,-1.8178,-107.7412,0.1362
2813,12.3708,-3.3892,24.0614,-1.8056,-107.7636,0.1192
2814,12.4374,-3.4106,23.8393,-1.8016,-107.9554,0.1221
2815,12.7211,-3.4387,23.6537,-1.7683,-108.3516,0.128
2816,12.792,-3.4457,23.5166,-1.7556,-108.3435,0.1366
2817,12.7196,-3.4458,23.2103,-1.7641,-108.5348,0.1423
2818,12.7864,-3.4671,23.074,-1.7599,-108.7332,0.1508
2819,12.8612,-3.4525,22.848,-1.7261,-108.5101,0.1539
2820,12.9454,-3.4239,23.5116,-1.7258,-107.9283,0.1367
2821,12.811,-3.4027,23.6096,-1.7635,-107.9416,0.1337
2822,12.8812,-3.424,23.296,-1.7676,-108.3418,0.1563
2823,12.8712,-3.4381,23.7359,-1.7599,-108.7727,0.1421
2824,12.8737,-3.4311,23.6466,-1.7553,-108.3557,0.145
2825,12.8009,-3.4456,23.6047,-1.7888,-108.5683,0.1588
2826,12.7228,-3.4384,24.0903,-1.7766,-108.5884,0.139
2827,12.8027,-3.4171,23.8693,-1.755,-107.7473,0.1336
2828,12.8047,-3.4241,23.0741,-1.7591,-108.1213,0.1592
2829,12.8719,-3.4311,24.0004,-1.7555,-108.3729,0.1336
2830,12.7248,-3.4315,23.8292,-1.7722,-108.158,0.1307
2831,12.7991,-3.4315,23.7817,-1.7636,-107.9495,0.1364
2832,12.7221,-3.4385,23.7371,-1.768,-108.3607,0.142
2833,12.6434,-3.4602,23.6061,-1.7891,-108.5632,0.1504
2834,12.7269,-3.4315,23.5613,-1.7719,-108.1474,0.1477
2835,12.6564,-3.4175,23.6956,-1.7716,-107.5347,0.1392
2836,12.5835,-3.4175,23.4778,-1.7801,-107.7302,0.1421
2837,12.7962,-3.4385,23.6036,-1.7595,-108.1456,0.1421
2838,12.791,-3.4457,23.512,-1.7469,-108.1379,0.145
2839,12.8708,-3.4384,23.8235,-1.7595,-108.1581,0.1392
2840,12.781,-3.4813,23.6005,-1.7685,-108.9703,0.1505
2841,13.0043,-3.4667,23.3751,-1.7263,-108.5379,0.1452
2842,13.0808,-3.4449,23.4189,-1.6972,-108.7396,0.1314
2843,13.0717,-3.4666,23.6832,-1.7015,-108.5447,0.1227
2844,13.0793,-3.4524,24.0414,-1.7182,-108.3607,0.1112
2845,13.0049,-3.4524,23.9074,-1.7181,-108.3548,0.1197
2846,13.0852,-3.445,23.7755,-1.7224,-108.7644,0.1282
2847,13.0095,-3.4666,23.1997,-1.7431,-108.9478,0.1593
2848,12.9444,-3.4525,22.6284,-1.7509,-108.5087,0.1735
2849,13.0917,-3.4381,23.4195,-1.7256,-107.9259,0.148
2850,13.0152,-3.4452,23.2864,-1.73,-108.3328,0.1565
2851,13.0161,-3.4452,23.1095,-1.7299,-108.3242,0.1622
2852,13.0141,-3.4523,22.7545,-1.7257,-108.5117,0.1736
2853,13.0141,-3.4453,23.0216,-1.7215,-108.1095,0.1567
2854,13.0054,-3.474,22.9303,-1.7299,-108.3125,0.1679
2855,12.9343,-3.4597,22.798,-1.7214,-108.0978,0.168
2856,12.9437,-3.4383,23.0703,-1.7341,-108.1133,0.1509
2857,12.944,-3.4454,23.2441,-1.7465,-108.1285,0.162
2858,12.8637,-3.4527,23.0211,-1.734,-108.1126,0.165
2859,13.0088,-3.4669,23.02,-1.734,-108.1122,0.165
2860,12.9418,-3.4526,22.4474,-1.7337,-108.0839,0.1793
2861,12.8632,-3.4598,23.5533,-1.7552,-108.3507,0.1562
2862,13.0038,-3.4739,23.37,-1.73,-108.3364,0.1621
2863,13.3101,-3.4521,23.1928,-1.7087,-108.1193,0.1595
2864,13.0154,-3.4453,23.1121,-1.73,-108.3218,0.1538
2865,13.0066,-3.4667,22.9328,-1.726,-108.5164,0.1595
2866,13.1438,-3.4879,22.6599,-1.6967,-108.7025,0.1682
2867,13.2175,-3.4806,22.6129,-1.6756,-108.4898,0.1656
2868,13.1455,-3.4878,23.0178,-1.714,-109.1358,0.1567
2869,13.1388,-3.5023,22.8377,-1.7054,-108.9176,0.1625
2870,13.2259,-3.4591,22.8806,-1.6797,-108.2996,0.157
2871,13.1598,-3.445,22.842,-1.6963,-108.0944,0.1541
2872,13.0752,-3.4738,22.8821,-1.7048,-108.3045,0.1653
2873,13.0788,-3.4737,22.8862,-1.7219,-108.7206,0.1652
2874,13.1508,-3.4737,22.9251,-1.7047,-108.3084,0.168
2875,12.9281,-3.4811,22.7998,-1.7345,-108.717,0.1679
2876,12.4691,-3.4894,22.1033,-1.7223,-108.0426,0.1402
2877,13.0602,-3.4811,22.2631,-1.6506,-107.8377,0.1433
2878,12.8469,-3.4528,22.8494,-1.6762,-107.8688,0.112
2879,12.8457,-3.4673,22.9348,-1.6926,-107.6735,0.1259
2880,12.8459,-3.4815,22.9372,-1.7181,-108.2985,0.1342
2881,12.9905,-3.4812,22.7531,-1.6843,-108.0777,0.1401
2882,13.0679,-3.4811,22.7981,-1.6927,-108.2897,0.1429
2883,12.9932,-3.4956,22.9285,-1.7176,-108.3052,0.1595
2884,13.0819,-3.4671,22.4474,-1.717,-107.6626,0.1625
2885,13.0857,-3.4598,21.7377,-1.704,-107.6263,0.1854
2886,12.9985,-3.474,22.5743,-1.6964,-108.0772,0.1626
2887,12.9954,-3.4884,22.3983,-1.7049,-108.2751,0.1683
2888,13.0015,-3.4743,22.2243,-1.7044,-107.6467,0.1655
2889,13.0809,-3.4669,21.9134,-1.7001,-107.8396,0.1798
2890,12.9895,-3.5027,22.753,-1.7137,-108.4989,0.1568
2891,13.1459,-3.4739,22.9261,-1.688,-107.8875,0.1512
2892,13.2232,-3.4665,22.8831,-1.684,-108.091,0.1485
2893,13.2198,-3.4736,22.7935,-1.6799,-108.2914,0.1514
2894,13.2824,-3.5021,22.5702,-1.6719,-108.6878,0.1543
2895,13.2835,-3.4948,22.3912,-1.6592,-108.6773,0.1601
2896,13.3607,-3.4948,21.9945,-1.659,-108.6573,0.1687
2897,13.2083,-3.5092,21.639,-1.6673,-108.8479,0.1885
2898,13.2831,-3.5018,21.8568,-1.6547,-108.8586,0.1857
2899,13.2974,-3.4664,21.8645,-1.6585,-108.0332,0.1688
2900,13.1559,-3.4593,21.9577,-1.688,-108.4583,0.1742
2901,13.1451,-3.4881,21.7785,-1.6881,-108.4466,0.1799
2902,13.0737,-3.481,21.8226,-1.692,-108.2447,0.1827
2903,13.2228,-3.4809,21.8206,-1.6834,-108.0378,0.1827
2904,12.9234,-3.4884,22.0036,-1.7133,-108.4621,0.1768
2905,12.9923,-3.5028,21.8665,-1.7047,-108.2478,0.1854
2906,13.0712,-3.4811,21.8231,-1.6837,-108.0342,0.1743
2907,13.0809,-3.4597,21.8254,-1.6876,-107.8311,0.1742
2908,12.9242,-3.4814,21.9123,-1.7002,-107.837,0.1797
2909,12.9943,-3.4885,21.7777,-1.6877,-107.8265,0.1799
2910,12.9884,-3.4885,22.9275,-1.6883,-107.8825,0.1428
2911,12.9197,-3.4815,22.9782,-1.7095,-108.0943,0.137
2912,12.913,-3.51,22.9749,-1.7264,-108.5121,0.1538
2913,13.136,-3.5027,22.9259,-1.6967,-108.0925,0.1512
2914,12.923,-3.4744,22.8863,-1.7048,-107.6797,0.1483
2915,12.9252,-3.4743,22.7999,-1.7132,-107.8834,0.1512
2916,12.9926,-3.4957,22.2194,-1.7003,-107.8523,0.174
2917,12.9947,-3.4885,22.045,-1.6963,-108.0475,0.1713
2918,13.0011,-3.4743,22.3127,-1.7045,-107.651,0.1627
2919,12.9158,-3.5029,22.0004,-1.7049,-108.2525,0.1769
2920,12.9848,-3.5099,22.2171,-1.6923,-108.2616,0.174
2921,13.2151,-3.4881,22.0853,-1.6712,-108.0449,0.1658
2922,13.0617,-3.4955,22.5296,-1.6841,-108.0672,0.1514
2923,13.0583,-3.5026,22.4399,-1.6801,-108.2675,0.1543
2924,13.2033,-3.5022,21.7335,-1.6469,-108.6327,0.152
2925,13.3728,-3.4444,21.47,-1.6215,-108.6195,0.1524
2926,13.249,-3.38,21.2155,-1.6254,-108.4022,0.144
2927,13.3403,-3.3295,22.4988,-1.6297,-108.2687,0.1154
2928,13.5166,-3.2575,22.4145,-1.6123,-107.8547,0.1099
2929,13.3956,-3.1856,22.4177,-1.6119,-107.8637,0.1184
2930,13.4907,-3.1493,21.6689,-1.6157,-108.2462,0.1469
2931,13.502,-3.1205,21.4038,-1.6069,-108.0283,0.1555
2932,13.5133,-3.0844,21.8483,-1.6029,-108.2591,0.1413
2933,13.4484,-3.063,21.6307,-1.6068,-108.0435,0.1442
2934,13.529,-3.0558,21.5839,-1.6105,-107.8408,0.1583
2935,13.479,-2.9767,21.4546,-1.5807,-107.42,0.1501
2936,13.568,-2.9334,21.9412,-1.5721,-107.242,0.1387
2937,13.4831,-2.9696,21.5417,-1.5846,-107.222,0.1557
2938,13.4743,-2.9837,21.8906,-1.5766,-107.6509,0.1528
2939,13.5535,-2.9692,21.6653,-1.5592,-107.2273,0.1642
2940,13.4232,-2.9261,21.4053,-1.5675,-107.426,0.1728
2941,13.4286,-2.9189,21.9387,-1.5887,-107.6656,0.164
2942,13.3388,-2.9699,21.1001,-1.6008,-106.9988,0.1783
2943,13.3569,-2.9051,21.5479,-1.58,-106.8119,0.1473
2944,13.211,-2.8836,22.0796,-1.5762,-107.0444,0.1303
2945,13.3695,-2.8833,20.7504,-1.5753,-106.9832,0.1815
2946,13.4014,-2.9768,21.5839,-1.5722,-107.219,0.1501
2947,13.2655,-2.9411,21.6758,-1.5762,-107.0206,0.1473
2948,13.2736,-2.9193,21.7628,-1.5719,-107.235,0.1529
2949,13.1115,-2.9628,21.5877,-1.5972,-107.2259,0.1584
2950,13.2733,-2.9269,21.6782,-1.5842,-106.6112,0.1472
2951,13.1389,-2.891,20.9753,-1.5798,-106.7825,0.1617
2952,13.1812,-2.9772,20.832,-1.5799,-106.771,0.1785
2953,13.255,-2.9626,21.4946,-1.5636,-107.007,0.153
2954,13.4262,-2.9262,20.3445,-1.5585,-107.1638,0.1986
2955,13.2604,-2.9699,20.6167,-1.5844,-107.1715,0.173
2956,13.2589,-2.9481,22.2053,-1.5724,-107.2511,0.1302
2957,13.4199,-2.9404,20.0768,-1.5504,-107.5603,0.2072
2958,13.4098,-2.9696,19.7295,-1.5589,-107.1219,0.1932
2959,13.3338,-2.9623,19.8518,-1.5374,-106.9239,0.2102
2960,13.4121,-2.9478,20.515,-1.5376,-106.9595,0.193
2961,13.4261,-2.919,19.7192,-1.5285,-106.7157,0.2188
2962,13.1766,-2.977,20.6499,-1.5546,-106.7571,0.1844
2963,13.2682,-2.9408,20.2528,-1.5501,-106.9488,0.2015
2964,13.2751,-2.9265,21.2296,-1.5755,-107.0053,0.1784
2965,13.1708,-3.013,19.7601,-1.5665,-106.7176,0.2297
2966,13.1887,-2.9628,19.9421,-1.5621,-106.3157,0.2156
2967,12.9699,-2.9632,19.4621,-1.5871,-106.2943,0.2269
2968,13.0444,-2.963,18.5294,-1.5615,-106.2433,0.2528
2969,12.9813,-2.9341,17.9568,-1.5531,-106.6275,0.2672
2970,13.055,-2.9487,17.4717,-1.561,-106.1907,0.2786
2971,12.9552,-2.9919,18.6565,-1.5531,-106.0392,0.2527
2972,12.9532,-2.9845,19.8942,-1.5581,-106.5162,0.2213
2973,13.1199,-2.9412,19.8957,-1.5493,-106.3139,0.2213
2974,12.9652,-2.9634,19.5491,-1.5703,-105.8801,0.2157
2975,12.973,-2.9419,20.261,-1.5831,-105.9195,0.1928
2976,13.0471,-2.9271,21.3652,-1.5755,-106.3876,0.1615
2977,12.8956,-2.9487,19.5939,-1.5706,-106.5034,0.2185
2978,13.0263,-2.999,19.6719,-1.566,-106.0947,0.2325
2979,12.8117,-2.9632,19.8106,-1.5622,-106.3052,0.2157
2980,13.1073,-2.9697,19.3594,-1.5325,-106.4878,0.2385
2981,13.0996,-2.9775,18.7469,-1.5115,-105.6153,0.2164
2982,13.103,-2.9202,18.8431,-1.4452,-105.1826,0.1549
2983,13.2816,-3.0056,17.8964,-1.3702,-105.7295,0.1726
2984,13.2338,-3.1486,17.1704,-1.3877,-107.3456,0.2375
2985,13.1629,-3.1556,17.5631,-1.4168,-107.7931,0.2625
2986,13.1745,-3.127,18.6321,-1.4424,-107.8531,0.2281
2987,13.2338,-3.156,17.7878,-1.4083,-106.9715,0.2342
2988,12.717,-3.2937,15.1407,-1.3469,-106.7826,0.2188
2989,12.2046,-3.359,12.5839,-1.1941,-106.7786,0.1505
2990,9.8639,-3.3328,10.6452,-1.1651,-108.2596,0.0335
2991,7.9172,-3.2782,9.6266,-1.1592,-107.9532,-0.0672
2992,7.9742,-3.22,8.5132,-0.9755,-107.6365,-0.119
2993,9.7163,-3.2659,8.7972,-0.7361,-108.867,-0.0698
2994,9.9801,-3.3654,9.7351,-0.7356,-109.551,-0.0084
2995,10.4315,-3.3712,12.0164,-0.7651,-110.7271,0.0017
2996,10.648,-3.3779,11.6996,-0.7273,-110.7039,0.0077
2997,12.0315,-3.4177,11.4332,-0.5596,-112.1171,0.0454
2998,12.9011,-3.4159,11.2234,-0.3914,-111.6654,0.0437
2999,14.6569,-3.4553,11.0798,-0.1979,-112.4672,0.09
3000,14.7089,-3.5051,11.1099,-0.1771,-112.8788,0.1097
3001,13.9012,-3.507,10.8242,-0.2776,-112.2559,0.1064
3002,12.4217,-3.4593,9.8056,-0.3335,-111.977,0.0475
3003,13.063,-3.4722,8.5988,-0.1836,-112.4922,0.0236
3004,11.4728,-3.4468,6.1279,-0.1271,-110.8459,-0.1015
3005,13.3078,-3.4368,4.3624,0.1465,-109.8795,-0.0992
3006,11.6639,-3.4258,2.9061,0.0865,-108.7426,-0.1692
3007,10.7957,-3.2706,-0.6548,0.194,-106.4165,-0.3133
3008,11.149,-2.5928,-6.747,0.4393,-100.1757,-0.7506
3009,8.7291,-3.8434,-17.7678,0.2467,-92.1217,-1.0354
3010,5.8301,-6.0263,-35.7189,-0.3531,-83.5054,-1.1039
3011,4.489,-7.0295,-45.5888,-0.8099,-78.5583,-1.1654
3012,7.1709,-5.2448,-40.9947,-0.504,-80.6139,-1.1696
3013,16.3044,-2.958,-17.8053,0.4631,-86.0934,-0.8397
3014,16.4139,-2.7419,-6.5554,0.6658,-88.4542,-0.6038
3015,18.7587,-2.7016,-3.9402,0.7419,-87.8324,-0.4582
3016,17.5678,-2.7163,-1.8297,0.6326,-89.4255,-0.4091
3017,19.9649,-2.9121,-0.4762,0.7443,-91.187,-0.2235
3018,19.2326,-2.9338,1.1975,0.6062,-92.5609,-0.1603
3019,19.3833,-3.0263,3.1979,0.4613,-93.5616,-0.0326
3020,18.138,-3.0571,6.0884,0.21,-93.7732,-0.0129
3021,17.5727,-3.3074,9.0775,-0.0357,-96.7161,0.2121
3022,17.5253,-3.2647,10.9836,-0.1106,-96.2226,0.1967
3023,17.4302,-3.3358,11.8809,-0.135,-96.9135,0.2721
3024,17.6017,-3.3286,12.5832,-0.2048,-96.5711,0.3164
3025,16.9557,-3.3161,14.232,-0.3462,-95.2481,0.3175
3026,16.9786,-3.2938,14.8453,-0.4004,-96.3425,0.3648
3027,16.7022,-3.2364,15.475,-0.4261,-97.0007,0.3448
3028,17.1306,-3.2988,16.0689,-0.4228,-99.73,0.4009
3029,17.0999,-3.3919,16.4127,-0.4529,-100.7844,0.4231
3030,17.104,-3.3909,17.726,-0.4783,-102.1113,0.4477
3031,17.093,-3.4407,17.9867,-0.5166,-103.374,0.4727
3032,17.261,-3.4189,18.5169,-0.5538,-103.4207,0.4891
3033,16.9136,-3.376,18.7509,-0.6129,-104.2743,0.4944
3034,17.5529,-3.4466,18.3272,-0.5454,-104.4506,0.5287
3035,17.6291,-3.4252,18.1985,-0.5162,-104.02,0.5036
3036,17.6257,-3.439,18.4579,-0.5248,-104.8655,0.5203
3037,17.1084,-3.4398,18.5113,-0.5753,-104.8754,0.5228
3038,17.2465,-3.461,18.0615,-0.5459,-105.0529,0.5373
3039,17.2332,-3.4827,17.7949,-0.5251,-104.8222,0.529
3040,17.5319,-3.4607,17.8802,-0.479,-104.6104,0.5096
3041,17.1591,-3.4616,18.0185,-0.504,-103.9991,0.5009
3042,17.1627,-3.4546,17.9338,-0.5081,-103.7878,0.4953
3043,17.3181,-3.4329,17.7565,-0.4869,-103.5695,0.4927
3044,17.3087,-3.4616,17.6678,-0.4956,-103.7702,0.4955
3045,17.3099,-3.4685,17.3098,-0.4995,-104.1705,0.5238
3046,17.2403,-3.4545,17.8044,-0.5166,-103.9887,0.4953
3047,17.2347,-3.4688,17.8892,-0.5166,-103.9939,0.5009
3048,17.3802,-3.4759,17.7117,-0.5041,-103.9806,0.4982
3049,17.2293,-3.4832,17.7996,-0.5166,-103.988,0.5037
3050,17.2335,-3.4687,17.6252,-0.5085,-104.3895,0.5011
3051,17.3154,-3.447,17.1371,-0.4871,-104.1568,0.5127
3052,17.3127,-3.4544,17.1396,-0.4914,-103.9482,0.5042
3053,17.3019,-3.4758,17.4886,-0.4874,-104.171,0.5012
3054,17.2239,-3.4756,17.5328,-0.4795,-104.5823,0.4957
3055,17.3013,-3.4685,17.489,-0.475,-104.1667,0.4929
3056,17.2314,-3.4615,17.4493,-0.4876,-104.1662,0.49
3057,17.3778,-3.4827,17.2716,-0.5004,-104.7803,0.5041
3058,17.3726,-3.4898,17.18,-0.4879,-104.7727,0.507
3059,17.3838,-3.461,17.2707,-0.4878,-104.7801,0.5042
3060,17.2984,-3.4828,17.3989,-0.4834,-104.3713,0.5041
3061,17.438,-3.504,17.2211,-0.4714,-104.9755,0.5015
3062,17.5048,-3.5254,17.0848,-0.4673,-105.1739,0.51
