time,route1,route2,route3,route4,route5,route6,route7,route8,route9,route10
153,-4.534844344,-5.151472072,-4.445165165,-3.959650751,-4.040038739,-4.093638739,-3.19744975,-3.362956156,-4.205719219,-4.284148749
154,-4.527801802,-5.072556757,-4.385867568,-3.900316216,-4.010556757,-4.024656757,-3.215436036,-3.359189189,-4.221635135,-4.208106306
155,-4.547143644,-5.082936336,-4.40136977,-3.840981682,-3.981074775,-4.005824925,-3.233872873,-3.355293694,-4.231009309,-4.132063864
156,-4.566485485,-5.098029429,-4.478421522,-3.8490001,-3.951592793,-4.099830931,-3.25230971,-3.351398198,-4.147864565,-4.061763363
157,-4.592229129,-5.08896036,-4.555473273,-3.893594294,-3.917022523,-4.193836937,-3.246526727,-3.346214414,-4.06471982,-4.048288288
158,-4.640185085,-4.959483183,-4.622180581,-3.938188488,-3.871215616,-4.17021952,-3.237308308,-3.338727327,-3.981575075,-4.034813213
159,-4.688141041,-4.830006006,-4.674421221,-3.982782683,-3.825408709,-4.106585886,-3.22808989,-3.33124024,-4.029361862,-4.021338138
160,-4.736096997,-4.754195495,-4.726661862,-4.024417117,-3.779601802,-4.05328018,-3.180237838,-3.323753153,-4.087836937,-4.103714715
161,-4.712598498,-4.764329429,-4.750955756,-4.060801502,-3.733794895,-4.045589489,-3.121059459,-3.297295495,-4.146312012,-4.193263864
162,-4.675214114,-4.774463363,-4.705229229,-4.097185886,-3.823418619,-4.037898799,-3.061881081,-3.264142342,-4.127395195,-4.282813013
163,-4.63782973,-4.867278378,-4.659502703,-4.13357027,-3.914824324,-4.048354054,-3.027113514,-3.230989189,-4.087032432,-4.215810811
164,-4.641596797,-5.014831331,-4.624925025,-4.164168869,-4.00623003,-4.069786486,-3.004325325,-3.194991892,-4.04666967,-4.101778779
165,-4.695488188,-5.162384284,-4.65177978,-4.121253954,-4.097635736,-4.084645946,-2.981537137,-3.138051351,-3.99331952,-3.987746747
166,-4.74937958,-5.197575676,-4.678634535,-4.078339039,-4.070010811,-3.999267568,-2.925061562,-3.081110811,-3.932711712,-3.972924324
167,-4.796838739,-5.207925225,-4.704115215,-4.035424124,-3.981703604,-3.913889189,-2.842998298,-3.02417027,-3.872103904,-4.022174775
168,-4.750861261,-5.216156256,-4.668351451,-3.992509209,-3.893396396,-3.882130931,-2.760935035,-3.02609039,-3.887876577,-4.071425225
169,-4.704883784,-5.168002102,-4.632587688,-3.989894595,-3.805089189,-3.903992793,-2.750133033,-3.086871171,-3.98002973,-4.125601502
170,-4.658906306,-5.119847948,-4.596823924,-3.998290991,-3.733881081,-3.925854655,-2.821043944,-3.147651952,-4.072182883,-4.185891391
171,-4.625481381,-5.103275075,-4.598955255,-4.006687387,-3.696213514,-3.836560961,-2.891954855,-3.208432733,-4.170018919,-4.246181281
172,-4.598018919,-5.179710811,-4.605756757,-4.015083784,-3.658545946,-3.739978378,-2.912224324,-3.159072973,-4.278024324,-4.277227928
173,-4.570556456,-5.256146547,-4.612558258,-3.989794895,-3.620878378,-3.700665465,-2.843763063,-3.094755856,-4.38602973,-4.234841542
174,-4.534554254,-5.258215516,-4.545451652,-3.93053033,-3.584845345,-3.756022823,-2.775301802,-3.030438739,-4.428612913,-4.192455155
175,-4.477798498,-5.176676877,-4.454828829,-3.871265766,-3.673036937,-3.81138018,-2.732772072,-3.000672973,-4.235107207,-4.155565465
176,-4.421042743,-5.095138238,-4.364206006,-3.812001201,-3.761228529,-3.938804805,-2.763715015,-3.068802703,-4.041601502,-4.157716416
177,-4.364286987,-5.083669469,-4.415284885,-3.780974174,-3.84942012,-4.082546547,-2.794657958,-3.136932432,-3.862865766,-4.159867367
178,-4.309776276,-5.103973273,-4.550676276,-3.855981982,-3.937611712,-4.123254955,-2.829404204,-3.205062162,-3.865062162,-4.162018318
179,-4.255501001,-5.124277077,-4.686067668,-3.93098979,-3.920026126,-3.861107808,-2.88436016,-3.180687688,-3.867258559,-4.170833534
180,-4.201225726,-5.205091391,-4.70061041,-4.005997598,-3.854541441,-3.598960661,-2.939316116,-3.104573574,-3.869454955,-4.179911812
181,-4.221689189,-5.292236036,-4.59200991,-4.081005405,-3.789056757,-3.651975676,-2.992131532,-3.028459459,-3.823281081,-4.18899009
182,-4.311518018,-5.355865566,-4.483409409,-4.07646967,-3.723572072,-3.845062763,-3.008795596,-2.953829429,-3.773687087,-4.103098398
183,-4.401346847,-5.251148248,-4.395535636,-4.065274474,-3.666428529,-4.017984685,-3.02545966,-2.945983183,-3.724093093,-3.993558058
184,-4.468540841,-5.146430931,-4.343933634,-4.054079279,-3.623881982,-4.056867568,-3.042123724,-2.938136937,-3.778073874,-3.884017718
185,-4.387157457,-5.092736236,-4.292331632,-4.042884084,-3.581335435,-4.09575045,-3.067208008,-2.930290691,-3.859181381,-3.897254555
186,-4.305774074,-5.138159259,-4.264188889,-4.041081481,-3.538788889,-4.0859,-3.092703704,-2.968888889,-3.940288889,-3.979781481
187,-4.224390691,-5.183582282,-4.313715315,-4.044673273,-3.502230631,-4.03917027,-3.118199399,-3.076526126,-3.943818018,-4.062308408
188,-4.211407708,-5.187683984,-4.363241742,-4.048265065,-3.613383483,-3.99346036,-3.1494,-3.184163363,-3.905747147,-4.110780981
189,-4.221743043,-5.158935235,-4.4027998,-4.051856857,-3.724536336,-4.079307207,-3.1816,-3.291800601,-3.867676276,-4.122041842
190,-4.232078378,-5.130186486,-4.352954054,-4.0611,-3.835689189,-4.165154054,-3.2138,-3.225016216,-3.843227027,-4.133302703
191,-4.279349249,-5.134998098,-4.303108308,-4.080948148,-3.946842042,-4.119081381,-3.167355355,-3.109781381,-3.831894895,-4.126135135
192,-4.392476877,-5.149588088,-4.253262563,-4.100796296,-3.887560961,-3.909246547,-3.094478278,-2.994546547,-3.820562763,-4.079162162
