time,Fx,Tx,Fy,Ty,Fz,Tz
2378,8.0835,-3.3474,13.6548,-1.4393,-60.0971,-0.3433
2379,8.8495,-3.3038,13.0315,-1.396,-59.0343,-0.3316
2380,7.8771,-3.3133,12.4767,-1.4503,-57.5541,-0.3514
2381,8.0312,-3.2915,11.7749,-1.4212,-57.7139,-0.3622
2382,9.0937,-3.2241,10.7884,-1.3084,-59.5128,-0.3384
2383,8.7332,-3.181,10.6636,-1.3089,-60.1236,-0.3467
2384,8.313,-3.1099,10.5077,-1.3345,-60.115,-0.3749
2385,8.2105,-2.9953,9.9973,-1.3425,-59.6798,-0.3915
2386,8.1413,-2.981,9.2587,-1.3433,-60.2526,-0.4052
2387,8.5816,-2.9804,8.63,-1.2757,-59.7944,-0.4017
2388,9.419,-2.8926,7.3457,-1.1417,-60.1144,-0.4228
2389,9.4971,-2.8638,6.427,-1.1004,-60.255,-0.4474
2390,9.1225,-2.8785,5.5952,-1.126,-60.8304,-0.4331
2391,8.2707,-2.7942,5.6323,-1.2268,-60.2251,-0.4675
2392,7.39,-2.7739,5.6536,-1.3071,-60.6475,-0.4764
2393,8.5698,-2.7645,4.8311,-1.1516,-60.788,-0.4666
2394,9.1576,-2.7503,3.8384,-1.0318,-57.826,-0.46
2395,8.3738,-2.6741,3.7389,-1.1103,-55.1424,-0.5027
2396,7.3062,-2.7761,3.3138,-1.2374,-56.3689,-0.4808
2397,8.4424,-2.716,2.9857,-1.1366,-57.5893,-0.4574
2398,8.8321,-2.6573,3.198,-1.0862,-58.2213,-0.4515
2399,8.8493,-2.6132,3.6377,-1.0866,-59.4929,-0.4403
2400,8.5647,-2.5842,4.2526,-1.1117,-60.1601,-0.4182
2401,8.639,-2.5836,4.7266,-1.1031,-60.6061,-0.3958
2402,9.0165,-2.5684,4.4989,-1.0694,-61.0067,-0.3842
2403,8.8821,-2.54,3.9786,-1.086,-60.7751,-0.3841
2404,8.8922,-2.5041,3.7165,-1.0649,-60.5505,-0.3922
2405,8.8201,-2.4974,2.9725,-1.0606,-60.0922,-0.3975
2406,8.7584,-2.4687,2.8454,-1.0691,-60.2952,-0.3975
2407,9.1924,-2.4893,2.6531,-1.0144,-60.4851,-0.383
2408,8.9722,-2.4747,2.6095,-1.0147,-61.1031,-0.3773
2409,8.7556,-2.4608,2.4824,-1.0314,-60.8924,-0.3774
2410,8.9073,-2.4537,2.3911,-1.0182,-60.2682,-0.3745
2411,9.0546,-2.4529,2.2931,-0.9931,-60.8837,-0.3545
2412,9.0617,-2.4384,2.2033,-0.9928,-60.8833,-0.3432
2413,8.7689,-2.4315,2.2105,-1.0225,-61.3007,-0.3434
2414,8.6213,-2.4315,2.033,-1.0308,-61.5014,-0.3293
2415,8.6247,-2.4173,2.0346,-1.0224,-61.2925,-0.3377
2416,8.7826,-2.3954,1.8568,-1.0096,-61.2847,-0.3319
2417,8.8555,-2.4024,1.5473,-1.0055,-61.4737,-0.3261
2418,8.7127,-2.3884,1.4611,-1.0135,-61.0588,-0.3233
2419,8.5608,-2.3955,1.3709,-1.0178,-61.4686,-0.312
2420,8.6251,-2.4166,1.4963,-1.0056,-62.0934,-0.3035
2421,8.6299,-2.4019,1.3193,-0.9974,-62.4973,-0.2977
2422,8.6319,-2.395,1.0581,-0.993,-62.0668,-0.306
2423,8.6353,-2.3877,0.7927,-0.9888,-62.2601,-0.2974
2424,8.7864,-2.3876,0.6183,-0.9888,-62.2502,-0.3002
2425,8.5644,-2.3881,0.4016,-1.0055,-62.0337,-0.2974
2426,8.5597,-2.3952,0.2215,-0.9929,-62.0217,-0.2916
2427,8.6397,-2.388,0.1771,-0.9967,-61.8166,-0.286
2428,8.5615,-2.3878,0.3958,-0.9887,-62.239,-0.2888
2429,8.7848,-2.3949,0.3484,-0.984,-61.8253,-0.2832
2430,8.7114,-2.395,0.219,-0.9926,-62.0252,-0.2832
2431,8.6283,-2.4168,0.2608,-0.9967,-61.8202,-0.2804
2432,8.7758,-2.4237,0.1712,-0.9926,-62.0217,-0.2775
2433,8.7032,-2.4168,-0.0496,-0.9881,-61.5964,-0.2746
2434,8.6276,-2.4169,-0.0926,-0.9882,-61.5925,-0.2774
2435,8.6998,-2.4238,-0.1392,-0.984,-61.7968,-0.2717
2436,8.7732,-2.4311,-0.1821,-0.9881,-61.5877,-0.2746
2437,8.6222,-2.4313,-0.1822,-0.9882,-61.5866,-0.2746
2438,8.7639,-2.4526,-0.2729,-0.9842,-61.7866,-0.2717
2439,8.6883,-2.4527,-0.3159,-0.9842,-61.7827,-0.2745
2440,8.611,-2.4601,-0.2729,-0.9883,-61.5792,-0.2717
2441,8.5959,-2.496,-0.3649,-0.9844,-61.7765,-0.2689
2442,8.6635,-2.5249,-0.3209,-1.001,-61.5745,-0.2662
2443,8.5841,-2.5393,-0.2771,-1.0096,-61.7838,-0.2635
2444,8.5692,-2.5679,-0.3711,-0.9931,-61.9793,-0.2605
2445,8.6388,-2.5895,-0.3272,-1.0057,-61.9835,-0.2578
2446,8.561,-2.5969,-0.1957,-1.0098,-61.7844,-0.2579
2447,8.5494,-2.6257,-0.198,-1.0099,-61.7813,-0.258
2448,8.5451,-2.64,-0.0227,-1.0184,-61.9988,-0.2553
2449,8.6098,-2.676,-0.1569,-1.031,-61.9929,-0.2469
2450,8.5297,-2.6903,0.1498,-1.0395,-62.2175,-0.2443
2451,8.5873,-2.7334,0.2779,-1.0397,-62.2211,-0.2444
2452,8.5055,-2.7478,0.5825,-1.0397,-62.2377,-0.2417
2453,8.4954,-2.7765,0.7567,-1.0483,-62.4537,-0.239
2454,8.4875,-2.8054,1.018,-1.0649,-62.2654,-0.2308
2455,8.4772,-2.834,1.3665,-1.0734,-62.4925,-0.2254
2456,8.4708,-2.8556,1.7163,-1.0859,-62.5148,-0.22
2457,8.4694,-2.8624,2.3308,-1.0988,-63.173,-0.2147
2458,8.5254,-2.9195,2.894,-1.1157,-63.6224,-0.1954
2459,8.5979,-2.9336,3.3771,-1.1326,-64.0673,-0.1901
2460,8.4347,-2.9769,3.8137,-1.1577,-64.0954,-0.1792
2461,8.5005,-3.0055,4.1167,-1.1661,-64.322,-0.1681
2462,8.3407,-3.0345,4.5549,-1.1828,-64.1413,-0.1656
2463,8.5584,-3.0558,5.2085,-1.1867,-63.9758,-0.1575
2464,8.69,-3.106,5.4655,-1.1907,-63.7837,-0.1493
2465,8.4615,-3.1207,6.1268,-1.2159,-63.824,-0.1497
2466,8.5214,-3.1781,6.5187,-1.2495,-64.0594,-0.1333
2467,8.7965,-3.2352,6.5969,-1.2329,-64.2651,-0.1276
2468,9.3022,-3.2702,7.064,-1.1948,-64.2894,-0.1136
2469,8.8456,-3.3065,7.7706,-1.2497,-64.7502,-0.1029
2470,8.2963,-3.3937,8.6995,-1.3256,-64.8063,-0.1039
2471,8.7985,-3.4576,9.255,-1.3211,-65.0499,-0.076
2472,9.0883,-3.4787,9.5136,-1.3085,-65.0625,-0.0761
2473,9.0764,-3.5291,10.1241,-1.3459,-65.107,-0.0541
2474,8.9142,-3.5654,10.6508,-1.3667,-64.7243,-0.0545
2475,8.7531,-3.5948,11.3536,-1.3831,-63.9373,-0.0606
2476,9.1051,-3.6515,12,-1.3748,-64.388,-0.044
2477,9.2495,-3.6728,12.5241,-1.3872,-64.4224,-0.0359
2478,9.0288,-3.6874,13.3646,-1.4459,-64.6894,-0.0253
2479,8.8771,-3.7093,13.8055,-1.4835,-64.7225,-0.0145
2480,9.089,-3.7371,14.4575,-1.4757,-65.7919,-0.0063
2481,9.3057,-3.7583,15.1065,-1.4708,-65.4207,0.0103
2482,9.2951,-3.7944,15.9866,-1.5001,-65.2668,0.0069
2483,9.2143,-3.8304,16.7342,-1.5462,-65.5256,0.0203
2484,9.122,-3.8807,17.3895,-1.5674,-65.7711,0.0283
2485,9.1877,-3.9167,18.3101,-1.5964,-65.6234,0.0362
2486,9.0214,-3.96,19.01,-1.6132,-65.4564,0.0385
2487,9.3024,-4.0097,19.612,-1.6088,-65.7009,0.0608
2488,9.5181,-4.0379,20.5268,-1.6169,-65.9659,0.0772
2489,9.4288,-4.0883,21.4482,-1.6547,-66.0238,0.085
2490,9.713,-4.1382,22.142,-1.6669,-66.0696,0.1042
2491,9.7833,-4.1595,22.7996,-1.6878,-66.3192,0.1122
2492,9.9938,-4.2023,23.19,-1.6963,-66.5498,0.1204
2493,10.2021,-4.245,23.9272,-1.6961,-66.5942,0.1341
2494,10.3351,-4.2878,24.7073,-1.6958,-66.6414,0.1507
2495,10.0966,-4.3383,25.6307,-1.7421,-66.9062,0.1584
2496,10.3117,-4.3884,26.5517,-1.7881,-67.1768,0.1745
2497,10.3681,-4.4458,27.2,-1.8044,-67.0137,0.1994
2498,10.4335,-4.4745,27.9466,-1.8211,-66.8509,0.1962
2499,10.5671,-4.5247,28.2915,-1.8335,-66.8736,0.21
2500,10.6261,-4.5824,29.2155,-1.8755,-66.7239,0.2092
2501,10.9116,-4.6249,30.1721,-1.8836,-66.9914,0.2284
2502,10.7435,-4.6824,31.0469,-1.9172,-67.2524,0.2419
2503,10.9566,-4.7253,32.0522,-1.9421,-67.3173,0.2553
2504,10.9471,-4.7682,32.9301,-1.9842,-67.7892,0.2687
2505,11.0734,-4.8399,33.8017,-2.0092,-67.8428,0.2822
2506,11.1313,-4.89,34.5384,-2.0215,-67.8903,0.3043
2507,11.4174,-4.9327,34.9718,-2.0299,-68.1247,0.3153
2508,11.6901,-5.0113,36.1051,-2.0508,-68.3996,0.3287
2509,11.7457,-5.0613,37.2842,-2.0633,-68.4686,0.3365
2510,11.7325,-5.1117,38.1601,-2.1009,-68.526,0.3499
2511,11.8621,-5.1763,39.1213,-2.1301,-68.3793,0.3605
2512,12.1384,-5.2403,39.9871,-2.1342,-68.8456,0.3825
2513,12.3426,-5.3049,40.7265,-2.1547,-68.4793,0.3961
2514,12.3193,-5.384,41.7766,-2.2009,-68.7528,0.4122
2515,12.5285,-5.4339,42.7807,-2.2218,-69.0224,0.4256
2516,12.7313,-5.5053,44.1346,-2.2552,-69.3144,0.4445
2517,12.8649,-5.5696,45.4462,-2.3011,-69.6082,0.4689
2518,12.9914,-5.6413,46.4037,-2.326,-69.6686,0.488
2519,13.2783,-5.6986,47.5401,-2.3674,-69.5397,0.5097
2520,13.6208,-5.7915,48.3593,-2.3796,-69.5915,0.5373
2521,13.905,-5.8412,49.6693,-2.4004,-69.8804,0.5535
2522,14.1835,-5.9199,50.8939,-2.4464,-70.1671,0.5723
2523,14.3174,-5.9771,51.7687,-2.4799,-70.4304,0.5857
2524,14.5987,-6.0342,52.8997,-2.4961,-70.2963,0.6076
2525,14.8022,-6.1057,53.9908,-2.5296,-70.573,0.6265
2526,15.0862,-6.1629,54.6866,-2.5544,-70.6207,0.6457
2527,15.2911,-6.2275,55.4234,-2.5748,-70.2568,0.6677
2528,15.3475,-6.2849,56.6091,-2.6086,-70.5334,0.6669
2529,15.5534,-6.3496,57.0901,-2.6378,-70.3575,0.6721
2530,15.8357,-6.4064,58.2266,-2.6632,-71.0482,0.6855
2531,15.9722,-6.4567,59.012,-2.6922,-70.8944,0.7018
2532,16.2569,-6.4994,59.3549,-2.692,-70.9164,0.7157
2533,16.4641,-6.5495,60.0108,-2.7046,-70.9536,0.7153
2534,16.669,-6.5996,59.9633,-2.7008,-71.152,0.7125
2535,16.9461,-6.6499,59.52,-2.6801,-70.9095,0.7015
2536,17.3069,-6.6999,59.4635,-2.6836,-70.7076,0.7324
2537,17.4381,-6.75,60.6067,-2.705,-70.9772,0.7204
2538,17.6452,-6.793,60.8187,-2.6965,-70.7805,0.726
2539,17.9324,-6.8357,60.9008,-2.7048,-70.9953,0.7399
2540,18.142,-6.8717,61.119,-2.7006,-70.5892,0.7285
2541,18.5088,-6.8854,61.3275,-2.6751,-70.6019,0.7427
2542,18.7805,-6.9496,61.316,-2.6544,-71.008,0.7512
2543,18.9984,-6.9711,61.5349,-2.6585,-70.8139,0.7482
2544,18.8483,-6.986,61.8031,-2.6919,-70.4208,0.7479
2545,19.0574,-7.0363,61.6703,-2.7046,-70.412,0.7478
2546,19.5583,-7.086,61.1687,-2.658,-70.1721,0.7679
2547,19.6309,-7.057,61.0345,-2.5996,-69.9424,0.743
2548,19.7626,-7.0856,61.1135,-2.566,-69.7314,0.7404
2549,19.9613,-7.1569,61.1465,-2.5663,-70.3527,0.76
2550,20.3886,-7.1848,60.8677,-2.4994,-70.5301,0.7605
2551,20.1139,-7.1351,60.5287,-2.5286,-70.3109,0.7549
2552,19.7603,-7.0571,59.9784,-2.5081,-69.4361,0.6934
2553,20.4609,-6.9553,58.7851,-2.4071,-69.3599,0.6862
2554,20.1631,-6.9132,57.3015,-2.3489,-68.4227,0.6337
2555,20.8832,-6.9547,56.5748,-2.257,-69.1932,0.6486
2556,21.15,-7.026,56.2973,-2.2239,-69.5806,0.6574
2557,20.7209,-6.9619,56.4804,-2.2195,-69.1768,0.6433
2558,20.8237,-6.854,56.0862,-2.1476,-68.3186,0.6186
2559,20.7651,-6.7676,54.4685,-2.0648,-68.6155,0.5749
2560,20.5859,-6.6316,52.778,-2.0277,-68.5068,0.5253
2561,19.9997,-6.4316,52.1585,-2.0861,-68.0749,0.4916
2562,19.7246,-6.2165,53.2036,-2.1689,-67.7554,0.4796
2563,19.7016,-6.2734,53.0167,-2.1611,-68.7755,0.5022
2564,20.6727,-6.4223,51.6627,-2.0325,-70.1107,0.512
2565,21.0186,-6.4429,50.3718,-1.9201,-70.6288,0.4992
2566,20.7435,-6.3714,49.5093,-1.9125,-70.9855,0.4687
2567,20.7437,-6.3505,47.6632,-1.8577,-69.8327,0.4529
2568,21.4109,-6.3131,46.8961,-1.7277,-69.9761,0.4485
2569,21.7023,-6.2906,46.0037,-1.6316,-70.3208,0.4439
2570,21.1878,-6.2344,44.4719,-1.581,-68.9763,0.4139
2571,20.7809,-6.0841,43.4335,-1.5183,-68.2814,0.3642
2572,20.3784,-5.9052,42.3033,-1.4214,-66.7505,0.3091
2573,20.2613,-5.7902,41.1629,-1.3539,-66.2647,0.296
2574,19.7563,-5.7475,41.4039,-1.3971,-67.3108,0.2676
2575,19.1957,-5.6616,42.0387,-1.4479,-67.9776,0.2559
2576,19.0059,-5.5824,42.5273,-1.4683,-68.2271,0.2697
2577,18.855,-5.5677,42.6195,-1.4526,-69.0491,0.2501
2578,18.8623,-5.5387,41.8313,-1.428,-69.6177,0.2422
2579,18.6677,-5.4457,40.9195,-1.3986,-69.1465,0.2175
2580,18.7843,-5.3167,39.3923,-1.3394,-68.2252,0.1877
2581,18.4346,-5.2382,38.4814,-1.3187,-67.9595,0.1629
2582,18.3121,-5.1593,37.9669,-1.3063,-67.9264,0.138
2583,18.0285,-5.1091,38.0612,-1.3024,-68.137,0.1268
2584,17.7468,-5.0664,37.4549,-1.311,-68.3102,0.1214
2585,17.6268,-4.9877,37.1135,-1.3065,-67.8795,0.1075
2586,17.3479,-4.9305,36.7717,-1.3067,-67.859,0.0937
2587,17.419,-4.9374,36.2866,-1.2945,-68.448,0.0968
2588,17.2809,-4.909,35.5028,-1.2947,-68.4017,0.0887
2589,17.2971,-4.8585,34.8938,-1.2742,-68.7758,0.0751
2590,16.951,-4.7872,34.5088,-1.2822,-68.3443,0.0668
2591,16.6763,-4.7232,33.8195,-1.2866,-68.0971,0.0475
2592,16.679,-4.7015,33.2061,-1.2576,-68.26,0.0339
2593,16.6759,-4.7088,32.7677,-1.2537,-68.4384,0.0313
2594,16.465,-4.666,32.4657,-1.2453,-68.2122,0.0202
2595,16.4854,-4.616,31.7707,-1.2409,-67.76,0.0093
2596,16.2022,-4.5733,30.988,-1.241,-67.7141,0.0013
2597,16.0554,-4.5593,30.5524,-1.2327,-67.4777,-0.0098
2598,15.7652,-4.531,30.1198,-1.233,-67.4498,-0.0208
2599,15.7023,-4.4953,29.3795,-1.2206,-67.4031,-0.0344
2600,15.6371,-4.4594,28.552,-1.2003,-67.7608,-0.0536
2601,15.6967,-4.4803,28.5907,-1.1718,-68.5794,-0.059
2602,15.2597,-4.4524,28.0729,-1.1886,-68.3432,-0.0673
2603,15.2157,-4.36,26.9877,-1.1585,-66.6215,-0.1033
2604,15.7948,-4.3883,25.829,-1.0826,-65.9226,-0.0996
2605,15.3585,-4.3454,25.5753,-1.0833,-66.5229,-0.1163
2606,15.0576,-4.3382,25.3182,-1.0802,-67.3259,-0.133
2607,15.6649,-4.2871,24.5145,-0.9913,-66.6525,-0.1321
2608,14.6524,-4.2173,24.1053,-1.067,-66.0154,-0.1604
2609,14.0929,-4.1612,24.307,-1.1672,-65.4274,-0.1667
2610,13.965,-4.1186,24.3148,-1.1917,-64.8171,-0.1669
2611,13.5958,-4.105,23.317,-1.2009,-64.9588,-0.189
2612,14.5277,-4.1606,22.6228,-1.0667,-65.3114,-0.171
2613,14.0818,-4.1107,21.6652,-1.0133,-65.4396,-0.2152
2614,14.208,-3.9884,21.4582,-1.0169,-65.2335,-0.2207
2615,13.1805,-3.9541,21.3998,-1.0977,-65.6448,-0.2521
2616,12.7466,-3.9476,21.4129,-1.169,-65.8658,-0.2441
2617,12.9155,-3.8896,20.6224,-1.1355,-66.2329,-0.2434
2618,12.3235,-3.8475,20.1945,-1.1193,-65.7809,-0.2797
2619,12.8608,-3.7963,19.4398,-1.056,-65.7347,-0.2761
2620,12.5675,-3.7751,18.7432,-1.0522,-65.8962,-0.287
2621,11.7777,-3.7117,18.2811,-1.1153,-65.8803,-0.2928
2622,11.1248,-3.6625,18.0832,-1.1537,-65.867,-0.3238
2623,11.1416,-3.6195,17.4729,-1.1451,-65.6262,-0.3291
2624,11.0064,-3.5768,16.7792,-1.1369,-65.3752,-0.3484
2625,11.0155,-3.5478,16.4269,-1.1201,-65.5615,-0.3453
2626,11.0216,-3.5046,15.6316,-1.0613,-65.2993,-0.353
2627,10.8084,-3.4835,15.1603,-1.0827,-65.4786,-0.367
2628,10.4541,-3.4336,14.9495,-1.0954,-65.4694,-0.3726
2629,10.3177,-3.3834,14.164,-1.0664,-65.6233,-0.3889
2630,10.6282,-3.3397,13.3683,-1.0159,-65.5738,-0.3882
2631,10.4185,-3.3042,12.803,-1.0199,-65.3365,-0.3908
2632,10.501,-3.2756,12.319,-0.9943,-64.6862,-0.396
2633,10.3569,-3.2542,11.8808,-0.9818,-64.6584,-0.3985
2634,10.4458,-3.211,11.1358,-0.9566,-64.6135,-0.4037
2635,10.601,-3.1821,10.4287,-0.9143,-64.1546,-0.4059
2636,10.3952,-3.1249,9.3406,-0.898,-64.2926,-0.425
2637,10.6282,-3.1031,9.0339,-0.8853,-64.2754,-0.4276
2638,10.4145,-3.0601,8.5517,-0.8602,-64.2434,-0.4328
2639,10.4273,-3.0242,8.1147,-0.8476,-64.2184,-0.4353
2640,10.4346,-3.0026,7.588,-0.8349,-64.1874,-0.435
2641,10.3469,-3.0316,7.2753,-0.8265,-63.9594,-0.4292
2642,10.3545,-3.0025,6.573,-0.8018,-64.5348,-0.4315
2643,10.2842,-2.9886,6.177,-0.7928,-63.6856,-0.4313
2644,10.0734,-2.9454,5.9618,-0.7847,-64.0851,-0.4367
2645,10.1681,-2.8952,5.4796,-0.7714,-63.4421,-0.4336
2646,10.116,-2.8306,5.1787,-0.7588,-63.4248,-0.4446
2647,9.9685,-2.8234,4.7389,-0.7547,-63.6061,-0.4387
2648,10.0501,-2.809,4.4271,-0.7458,-63.3862,-0.4245
2649,9.7571,-2.7952,4.2595,-0.7628,-63.1692,-0.4357
2650,9.5522,-2.7597,4.2227,-0.7917,-62.9701,-0.4303
2651,9.3339,-2.7455,3.92,-0.8004,-63.1594,-0.433
2652,9.6335,-2.7446,3.9126,-0.7838,-63.9884,-0.4159
2653,9.4951,-2.7015,3.3875,-0.7587,-63.9537,-0.424
2654,9.3494,-2.6872,3.2955,-0.7499,-63.7441,-0.4126
2655,9.5068,-2.673,3.2074,-0.7493,-63.1233,-0.4098
2656,9.143,-2.6671,2.9104,-0.7948,-62.0803,-0.4128
2657,8.9267,-2.66,2.6021,-0.8156,-62.2786,-0.3902
2658,9.2215,-2.6666,2.5093,-0.7948,-62.6842,-0.3872
2659,8.926,-2.6527,1.9872,-0.7951,-62.6505,-0.3954
2660,9.0068,-2.6303,1.9378,-0.7744,-63.6823,-0.3812
2661,9.2321,-2.6011,1.6243,-0.7156,-63.4475,-0.3919
2662,9.3125,-2.5644,1.7469,-0.6695,-63.8651,-0.3832
2663,9.5399,-2.5569,1.525,-0.6567,-63.853,-0.3802
2664,9.6187,-2.5498,1.2158,-0.6521,-63.4244,-0.3744
2665,9.7011,-2.5353,1.083,-0.6518,-63.4213,-0.3659
2666,9.4824,-2.5289,1.1295,-0.672,-62.3962,-0.3633
2667,9.262,-2.5441,1.1785,-0.7218,-61.79,-0.3524
2668,9.04,-2.5516,1.4845,-0.7507,-61.6107,-0.333
2669,8.533,-2.5456,1.9828,-0.8383,-61.0363,-0.3281
2670,8.301,-2.5744,2.027,-0.8638,-61.6616,-0.3171
2671,8.9343,-2.6521,2.0444,-0.7926,-62.0643,-0.297
2672,9.3267,-2.7949,2.1903,-0.7675,-62.6891,-0.252
2673,9.224,-2.8963,2.2345,-0.8262,-62.2829,-0.2412
2674,8.9754,-2.9831,2.8994,-0.894,-62.7369,-0.242
2675,8.7985,-3.0912,3.6006,-0.9738,-63.2022,-0.2147
2676,8.6158,-3.1855,4.1285,-1.0117,-62.608,-0.2237
2677,9.0309,-3.2709,4.6367,-0.9948,-62.8428,-0.1986
2678,8.9955,-3.365,4.9011,-1.0162,-62.4349,-0.2158
2679,9.3375,-3.4436,5.0166,-0.995,-62.231,-0.1989
2680,10.0938,-3.3847,4.7399,-0.894,-62.2042,-0.2066
2681,10.0131,-3.3849,4.0825,-0.8693,-62.1554,-0.223
2682,10.3182,-3.3559,3.9082,-0.8358,-61.9317,-0.2424
2683,10.2651,-3.2771,3.6075,-0.7979,-61.2868,-0.2702
2684,9.8942,-3.278,3.5735,-0.8315,-60.8725,-0.2816
2685,9.3712,-3.3005,3.5393,-0.8945,-60.8783,-0.2764
2686,9.2401,-3.2577,3.8114,-0.9111,-60.6919,-0.285
2687,9.085,-3.2648,3.9846,-0.9071,-60.9065,-0.2822
2688,9.4589,-3.2496,4.1087,-0.8651,-61.1161,-0.282
2689,9.8367,-3.235,4.0609,-0.8394,-60.4928,-0.2847
2690,9.5521,-3.2209,4.0708,-0.89,-61.124,-0.2765
2691,9.679,-3.2922,4.1508,-0.9073,-62.1643,-0.2542
2692,9.5885,-3.335,4.1907,-0.9163,-62.992,-0.243
2693,9.7381,-3.3417,4.4493,-0.9204,-63.426,-0.2262
2694,9.5883,-3.3491,4.5419,-0.9417,-63.6392,-0.2292
2695,9.5164,-3.3421,4.6745,-0.9457,-63.4415,-0.2293
2696,9.6673,-3.3419,4.6745,-0.9457,-63.4427,-0.2293
2697,9.5238,-3.3206,4.7632,-0.9412,-63.0345,-0.2321
2698,9.5994,-3.3205,4.8062,-0.9411,-63.0385,-0.2293
2699,9.6028,-3.3062,4.8079,-0.9326,-62.8295,-0.2377
2700,9.529,-3.2994,4.6781,-0.9283,-62.4061,-0.2461
2701,9.6081,-3.2846,4.8095,-0.9201,-62.8268,-0.246
2702,9.6105,-3.2848,4.7222,-0.9282,-62.4115,-0.2433
2703,9.4542,-3.3064,4.547,-0.9413,-63.0212,-0.2376
2704,9.4479,-3.3134,4.8066,-0.9287,-63.0331,-0.2377
2705,9.531,-3.2992,4.7661,-0.9367,-62.6209,-0.2405
2706,9.6086,-3.2918,4.809,-0.9326,-62.831,-0.2377
2707,9.4574,-3.292,4.723,-0.9328,-62.8232,-0.2433
2708,9.3839,-3.2923,4.7672,-0.9408,-62.415,-0.2405
2709,9.4575,-3.2992,4.811,-0.9452,-62.8318,-0.2378
2710,9.5991,-3.3134,4.6323,-0.9287,-63.0232,-0.2404
2711,9.3789,-3.3064,4.5899,-0.9412,-63.024,-0.2348
2712,9.3872,-3.2849,4.8577,-0.9453,-62.8337,-0.2434
2713,9.3039,-3.3064,4.9003,-0.9499,-63.2478,-0.2406
2714,9.302,-3.3137,4.9004,-0.9539,-63.0415,-0.2407
2715,9.2317,-3.307,4.9482,-0.9662,-62.4262,-0.2464
2716,9.1619,-3.2927,4.9064,-0.9662,-62.4238,-0.2492
2717,9.3739,-3.3208,4.7678,-0.9499,-63.2391,-0.2406
2718,9.2965,-3.3279,4.8116,-0.9544,-63.6548,-0.2378
2719,8.9325,-3.321,5.3927,-1.0092,-64.1107,-0.2355
2720,8.9221,-3.357,5.3874,-1.0216,-64.1142,-0.2188
2721,9.141,-3.3712,5.4273,-1.013,-63.9096,-0.2159
2722,8.7835,-3.3286,5.4819,-1.0298,-63.7071,-0.2301
2723,8.9215,-3.3498,5.3879,-1.0092,-64.11,-0.2271
2724,8.9183,-3.3495,5.2962,-0.9925,-64.3086,-0.2241
2725,8.9332,-3.3212,5.5638,-1.0085,-63.505,-0.2244
2726,8.4295,-3.2865,5.7134,-1.0628,-62.6936,-0.2417
2727,8.6554,-3.286,5.6642,-1.0543,-63.1077,-0.2275
2728,8.7865,-3.3288,5.748,-1.0464,-63.5195,-0.2303
2729,8.995,-3.3569,5.6053,-1.0131,-63.9187,-0.2216
2730,8.7182,-3.3072,5.7946,-1.0424,-63.7277,-0.2359
2731,8.5691,-3.3003,5.7078,-1.0381,-63.3071,-0.2415
2732,8.7153,-3.3073,5.5277,-1.0254,-63.2962,-0.2357
2733,8.7117,-3.3217,5.4401,-1.0339,-63.4985,-0.2329
2734,8.5639,-3.3148,5.4438,-1.0382,-63.2902,-0.2414
2735,8.5598,-3.3219,5.3567,-1.0343,-63.4883,-0.247
2736,8.7706,-3.3431,5.0387,-0.9965,-63.4636,-0.241
2737,8.7797,-3.3072,4.9535,-0.9755,-63.2476,-0.2549
2738,8.7835,-3.3001,4.9547,-0.9795,-63.0429,-0.2549
2739,8.9294,-3.3143,4.9511,-0.9793,-63.0449,-0.2465
2740,8.8601,-3.3072,4.9087,-0.9918,-63.0467,-0.2409
2741,8.9308,-3.3215,5.1296,-1.0004,-63.2658,-0.2439
2742,8.9277,-3.3216,5.037,-0.9833,-62.8453,-0.2409
2743,9.084,-3.307,5.1267,-0.9832,-62.8523,-0.2438
2744,9.0147,-3.293,5.1699,-0.9827,-62.2375,-0.241
2745,9.2432,-3.2854,5.2129,-0.9784,-62.4488,-0.2381
2746,9.3982,-3.2778,5.3009,-0.9827,-62.871,-0.2326
2747,9.3264,-3.2635,5.4314,-0.9741,-62.6715,-0.2326
2748,9.3999,-3.2632,5.3872,-0.9661,-63.0797,-0.2353
2749,9.4677,-3.2774,5.6014,-0.9575,-62.885,-0.2297
2750,9.4807,-3.2486,5.6942,-0.9659,-63.1005,-0.2326
2751,9.4052,-3.2559,5.7392,-0.9785,-63.1051,-0.2299
2752,9.4013,-3.2702,5.8261,-0.987,-63.3184,-0.2243
2753,9.3962,-3.2773,5.7344,-0.9744,-63.3107,-0.2214
2754,9.5564,-3.2557,5.8252,-0.9783,-63.1129,-0.2243
2755,9.4731,-3.2772,5.8679,-0.9829,-63.527,-0.2215
2756,9.4009,-3.2702,5.9145,-0.987,-63.3227,-0.2272
2757,9.4846,-3.2487,5.7834,-0.9824,-62.9043,-0.2271
2758,9.5589,-3.2487,5.7359,-0.9737,-62.6958,-0.2214
2759,9.4115,-3.2487,5.7399,-0.9909,-63.1109,-0.2215
2760,9.4849,-3.2487,5.8693,-0.9823,-62.911,-0.2215
2761,9.4042,-3.2631,5.8227,-0.9823,-62.9079,-0.2159
2762,9.4842,-3.2557,5.6048,-0.9867,-63.3109,-0.213
2763,9.4835,-3.2556,5.8676,-0.9866,-63.3262,-0.2131
