time,route1,route2,route3,route4,route5,route6,route7,route8
178,-2.305537072,-2.71876609,-2.346909606,-2.23363365,-2.413099148,-2.023659594,-1.875874888,-1.919748004
179,-2.321528316,-2.722663639,-2.356785704,-2.243836741,-2.418249943,-2.030758692,-1.885749826,-1.92468236
180,-2.33516061,-2.727871599,-2.367561075,-2.256370867,-2.423319013,-2.03751143,-1.895321507,-1.930397573
181,-2.344437626,-2.734233894,-2.378201453,-2.270363694,-2.429705264,-2.04397888,-1.904567058,-1.937480527
182,-2.34974129,-2.741531903,-2.387474181,-2.283889663,-2.438201496,-2.050226885,-1.913819709,-1.94593397
183,-2.352519466,-2.749548805,-2.394189617,-2.294975103,-2.44817987,-2.056470904,-1.923412491,-1.955723597
184,-2.354224162,-2.758166115,-2.398440885,-2.302179611,-2.458809267,-2.063102211,-1.933428128,-1.966737125
185,-2.356119715,-2.767412407,-2.401791726,-2.30633649,-2.469287144,-2.070522138,-1.943307583,-1.978331915
186,-2.359051734,-2.777328295,-2.405886689,-2.308884912,-2.479295129,-2.079030932,-1.952390412,-1.989644474
187,-2.363809178,-2.787949243,-2.412034143,-2.311247302,-2.488918796,-2.087988854,-1.960037443,-1.999813083
188,-2.371157981,-2.799044558,-2.419571081,-2.314396188,-2.498256088,-2.096245418,-1.966367207,-2.008314002
189,-2.381519634,-2.809993971,-2.427118139,-2.318815129,-2.507353491,-2.102645056,-1.972444229,-2.015299834
190,-2.395050469,-2.82014625,-2.433306548,-2.324963099,-2.516022743,-2.106584919,-1.97939255,-2.021003745
191,-2.4119,-2.828859771,-2.437668452,-2.333157541,-2.524008669,-2.109528982,-1.988228202,-2.025674409
192,-2.431526553,-2.835963553,-2.441264599,-2.343072604,-2.531059704,-2.11342423,-1.998767243,-2.029750598
193,-2.450623711,-2.841960911,-2.445303992,-2.354199761,-2.537126596,-2.120203612,-2.010077176,-2.033798558
194,-2.465193869,-2.84740716,-2.450869072,-2.366019601,-2.542465649,-2.130832018,-2.021214129,-2.038386891
195,-2.471341294,-2.852853096,-2.457846395,-2.37768705,-2.547358531,-2.144696678,-2.031410451,-2.044093324
196,-2.469130503,-2.858639401,-2.465464343,-2.387982858,-2.552057185,-2.16103967,-2.040734088,-2.051525635
197,-2.463770519,-2.864812081,-2.472944811,-2.39566714,-2.556536727,-2.178974452,-2.049500409,-2.061297772
198,-2.460814181,-2.871395101,-2.479664395,-2.399935448,-2.560621695,-2.195740353,-2.058024166,-2.073972282
199,-2.465085557,-2.878409724,-2.485395538,-2.402093621,-2.564135449,-2.207159381,-2.066493653,-2.088799427
200,-2.476022669,-2.88575783,-2.489973102,-2.404085909,-2.567186822,-2.209018521,-2.074820921,-2.103640599
201,-2.490649491,-2.893177407,-2.493265446,-2.407820576,-2.570692366,-2.198596445,-2.08288154,-2.116290457
202,-2.505983717,-2.900394555,-2.495689464,-2.41399219,-2.575710487,-2.181267756,-2.090552221,-2.124996002
203,-2.520125276,-2.907145284,-2.49810988,-2.421820933,-2.583230682,-2.165140678,-2.097739692,-2.130516748
204,-2.533588707,-2.913581827,-2.501404517,-2.430438098,-2.592684361,-2.158312235,-2.104383008,-2.134479544
205,-2.547215263,-2.920415803,-2.506292894,-2.439095348,-2.601959616,-2.165702154,-2.110422819,-2.138505988
206,-2.561747223,-2.92839816,-2.512868133,-2.447666512,-2.608878581,-2.184959955,-2.115870543,-2.143764222
207,-2.576445968,-2.938259178,-2.521068446,-2.456225854,-2.611744503,-2.21272273,-2.121383455,-2.150662706
208,-2.589432875,-2.949902306,-2.530815651,-2.464838028,-2.611539445,-2.245612774,-2.127964526,-2.159537426
209,-2.5988,-2.962143146,-2.541493075,-2.473199681,-2.610172356,-2.279883526,-2.13662,-2.170593076
210,-2.603450424,-2.973723194,-2.551836825,-2.480534729,-2.609547161,-2.31140299,-2.147923527,-2.182758269
211,-2.605531348,-2.983415021,-2.560544643,-2.486036024,-2.611013505,-2.336021052,-2.160718385,-2.1942434
212,-2.608000998,-2.991176582,-2.566516402,-2.489197846,-2.614922123,-2.350165243,-2.173415258,-2.203252371
213,-2.613778674,-2.99849267,-2.569905404,-2.491176938,-2.62151911,-2.354888119,-2.184431897,-2.208979289
214,-2.624270283,-3.006948822,-2.571344751,-2.493700077,-2.63096546,-2.353463121,-2.192932364,-2.213311287
215,-2.638915786,-3.018085178,-2.57146893,-2.498461145,-2.642424044,-2.349177646,-2.19947506,-2.218588991
216,-2.657023756,-3.031789312,-2.57094933,-2.505714733,-2.654409584,-2.344883045,-2.204771157,-2.227012676
217,-2.677707204,-3.045864841,-2.570523095,-2.513759972,-2.665425856,-2.342004535,-2.209524079,-2.238129054
218,-2.698633824,-3.057982244,-2.570934159,-2.520756307,-2.674368627,-2.341676236,-2.214280707,-2.249115948
219,-2.716823516,-3.065872264,-2.572866027,-2.525224149,-2.681479366,-2.345013998,-2.219442523,-2.257067995
220,-2.729300438,-3.069361095,-2.576394673,-2.527809204,-2.68728809,-2.3522189,-2.225405496,-2.259986518
221,-2.73463955,-3.070862044,-2.581244917,-2.529932387,-2.692319758,-2.362169701,-2.232491386,-2.260005467
222,-2.734875854,-3.072948384,-2.587137043,-2.533001282,-2.696940502,-2.373641893,-2.240460044,-2.260435577
223,-2.732512522,-3.078134574,-2.59362494,-2.537709807,-2.701329688,-2.385353754,-2.248814087,-2.264538842
224,-2.729978526,-3.086979683,-2.599814051,-2.543726125,-2.705655991,-2.395320965,-2.257054832,-2.273287571
225,-2.728592657,-3.097679107,-2.604735029,-2.550638937,-2.709813078,-2.401087445,-2.264866236,-2.28443096
226,-2.728819087,-3.108286849,-2.607471239,-2.558038297,-2.711816594,-2.400188382,-2.272549086,-2.295475826
227,-2.7311,-3.116898166,-2.60803635,-2.565522791,-2.708897316,-2.391324353,-2.280534248,-2.304242328
228,-2.735814207,-3.122920919,-2.607240323,-2.572694306,-2.698291671,-2.37871494,-2.289243575,-2.311000235
229,-2.743087018,-3.127316476,-2.605918822,-2.579160832,-2.678756714,-2.368211863,-2.298505434,-2.317171888
230,-2.752980368,-3.131136071,-2.604834403,-2.58487782,-2.652333217,-2.365645903,-2.307196812,-2.324182976
231,-2.765542134,-3.135408861,-2.604444252,-2.590329198,-2.62148984,-2.373888364,-2.314109061,-2.332704765
232,-2.780273789,-3.140491209,-2.605125833,-2.596043194,-2.588639898,-2.38983612,-2.31812534,-2.341704631
233,-2.795967003,-3.145959836,-2.607246776,-2.602404694,-2.555363704,-2.409666888,-2.319588101,-2.349916168
234,-2.811366011,-3.151347867,-2.610817383,-2.608834956,-2.522597866,-2.429656742,-2.320008628,-2.356162165
235,-2.825329641,-3.156207402,-2.615397657,-2.614358155,-2.491262287,-2.448071279,-2.320931013,-2.360555154
236,-2.837563664,-3.160644747,-2.620518862,-2.618009629,-2.461440779,-2.465025013,-2.323700989,-2.364178036
237,-2.848153449,-3.165395034,-2.625775972,-2.619651025,-2.429723055,-2.480702645,-2.328408931,-2.368137409
238,-2.857186704,-3.171227368,-2.631181939,-2.620474322,-2.391786203,-2.495072791,-2.334655572,-2.373336311
239,-2.864866586,-3.178881199,-2.636918189,-2.621791932,-2.343378443,-2.506606843,-2.342040505,-2.379914936
240,-2.87165384,-3.188265084,-2.643163253,-2.624727,-2.283526649,-2.513142277,-2.350137194,-2.387834809
