time,route3,route1,route8,route5,route4,route6,route2,route7
123,-0.682695908,0.230517544,0.380384251,-0.435109125,0.312282612,-0.010745076,-0.203875518,0.298033017
124,-0.674790628,0.24547923,0.379376128,-0.431131136,0.33072949,-0.009275387,-0.197293445,0.295055207
125,-0.670178703,0.260285891,0.381496071,-0.419717814,0.34835385,0.002431836,-0.201379226,0.294376315
126,-0.667786408,0.271383004,0.386900542,-0.408050383,0.365084145,0.014985459,-0.211985066,0.298006769
127,-0.668714566,0.277014418,0.396058739,-0.404779031,0.381411429,0.018753358,-0.224508527,0.308919389
128,-0.671506099,0.278344559,0.406425292,-0.413687745,0.39552609,0.008389258,-0.234085386,0.326953814
129,-0.67802302,0.279165855,0.417827848,-0.432395425,0.407957738,-0.010055295,-0.240980683,0.348760663
130,-0.687834676,0.282324894,0.428894404,-0.456007244,0.418152159,-0.028883022,-0.246687937,0.369330153
131,-0.69959544,0.288931816,0.438616572,-0.479148528,0.42609488,-0.040929469,-0.252394417,0.383328864
132,-0.711684291,0.298114576,0.446725631,-0.498220014,0.43243658,-0.046123305,-0.258183102,0.389713089
133,-0.720350074,0.308016088,0.451770366,-0.510175497,0.436694457,-0.049247647,-0.260929469,0.391230387
134,-0.724468997,0.317841824,0.454329811,-0.513913213,0.440419285,-0.055361354,-0.258147371,0.392364587
135,-0.726501265,0.328101611,0.458021961,-0.510666439,0.447445754,-0.067589866,-0.248653081,0.398634934
136,-0.72530895,0.336863767,0.463173768,-0.500814161,0.458190396,-0.082731599,-0.232557697,0.408267235
137,-0.723304625,0.343610521,0.472070566,-0.488809084,0.473793223,-0.096838701,-0.213131543,0.418875962
138,-0.722043014,0.347701318,0.484731749,-0.478562542,0.489711747,-0.106171183,-0.19338917,0.427628992
139,-0.721698395,0.349591312,0.499197612,-0.473087152,0.50004286,-0.110691121,-0.176321125,0.432683443
140,-0.721200217,0.350071406,0.51340909,-0.471567041,0.499449697,-0.113083177,-0.164855165,0.436359776
141,-0.7194384,0.349934736,0.525608533,-0.472177198,0.490889862,-0.116093803,-0.1619141,0.442081251
142,-0.715842974,0.350073036,0.535814129,-0.47310293,0.483640294,-0.12168314,-0.170024593,0.453260969
143,-0.712524156,0.351581866,0.544697637,-0.473498485,0.487105975,-0.129515735,-0.18664253,0.471555259
144,-0.712428216,0.35558429,0.552927194,-0.474424028,0.504713192,-0.138839785,-0.205745658,0.495157311
145,-0.71846396,0.363135796,0.560654253,-0.477163772,0.527434662,-0.148869482,-0.221241441,0.521855873
146,-0.730606772,0.373800103,0.567110296,-0.482909518,0.544679623,-0.15830893,-0.229633183,0.549446735
147,-0.744032213,0.385710659,0.571431141,-0.490775171,0.547611792,-0.165463362,-0.234700534,0.575908413
148,-0.753257548,0.396832116,0.572799875,-0.497705855,0.538533818,-0.168577558,-0.241424798,0.599232225
149,-0.752908164,0.405040425,0.572273038,-0.500300791,0.52394698,-0.1665122,-0.254336415,0.617082249
150,-0.744178063,0.409888077,0.573274782,-0.496638087,0.511244531,-0.160632347,-0.273630554,0.628623837
151,-0.730448733,0.410902947,0.578606616,-0.488514477,0.50371498,-0.15253453,-0.295550932,0.635187111
152,-0.71512802,0.407615415,0.589802636,-0.479771855,0.500855676,-0.143810738,-0.316256063,0.639446648
153,-0.701082818,0.400426173,0.604740821,-0.474255136,0.501977128,-0.136072823,-0.333150919,0.644078846
154,-0.68953674,0.392310767,0.620647949,-0.474407785,0.505617733,-0.130949262,-0.347606337,0.651203813
155,-0.681397357,0.38671431,0.634832767,-0.477691924,0.507937703,-0.130066371,-0.361779491,0.660970143
156,-0.677537534,0.387000392,0.646188553,-0.480463145,0.504647806,-0.134322814,-0.377695528,0.673088329
157,-0.677947336,0.393380271,0.655102496,-0.479115001,0.492233474,-0.142218014,-0.395050417,0.687264067
158,-0.681674378,0.401902352,0.66201956,-0.472639708,0.474861461,-0.151758449,-0.411507415,0.702705965
159,-0.687721221,0.408334068,0.667472897,-0.464406822,0.461104429,-0.161016846,-0.424662169,0.717783515
160,-0.695098156,0.408907362,0.672426681,-0.458203641,0.459458142,-0.169242211,-0.432803285,0.730786829
161,-0.702859645,0.404870084,6.78E-01,-0.457614907,0.470786607,-0.176706164,-0.436763644,0.740118468
162,-0.710076407,0.400546075,0.685200115,-0.462783857,0.484057789,-0.183713346,-0.43795832,0.746097441
163,-0.715823201,0.400303222,0.69430805,-0.470958657,0.48721162,-0.190267187,-0.437700385,0.750655034
164,-0.719744969,0.406622323,0.704210947,-0.479297411,0.471634928,-0.195312981,-0.435049867,0.755772782
165,-0.72260031,0.413908144,0.713714661,-0.485292792,0.444624066,-0.197562624,-0.426845215,0.762982499
166,-0.725275954,0.41440609,0.721702213,-0.488686053,0.418064249,-0.195879393,-0.409829857,0.770794247
167,-0.728596261,0.400427199,0.727701188,-0.490143576,0.403303064,-0.192153495,-0.38267766,0.776474472
168,-0.73257687,0.370887421,0.731561472,-0.49033403,0.402700873,-0.191060589,-0.352211246,0.777287123
169,-0.736665697,0.336859961,0.733135693,-0.489832341,0.411197871,-0.197380025,-0.327402818,0.772260618
170,-0.740298473,0.31072721,0.732252889,-0.488931074,0.423518377,-0.213752529,-0.31698859,0.765753843
171,-0.743252701,0.304207681,0.728684839,-0.487869463,0.435859029,-0.234793105,-0.32305414,0.763129114
172,-0.746587207,0.317390648,0.722195504,-0.486884337,0.447752574,-0.253233655,-0.340283741,0.769657252
173,-0.751660469,0.340468672,0.712654353,-0.486104252,0.459191369,-0.262086814,-0.362973322,0.785978389
174,-0.759778419,0.363318779,0.701581984,-0.485500946,0.470001848,-0.260512606,-0.386204392,0.80602045
175,-0.770327,0.3772322,0.691813988,-0.485033693,0.478842849,-0.253649573,-0.408870921,0.82318604
176,-0.780255841,0.382305438,0.686221872,-0.484658709,0.483873322,-0.246882496,-0.431020704,0.831292738
177,-0.786358556,0.382021356,0.686665355,-0.484292332,0.483315196,-0.244793583,-0.452663377,0.829811371
178,-0.786051973,0.379867377,0.690961956,-0.48382202,0.477389599,-0.248761153,-0.472435199,0.822311005
179,-0.781408579,0.378416353,0.695920227,-0.483134624,0.468673305,-0.259361229,-0.487249187,0.812451696
180,-0.776610669,0.377866332,0.698390057,-0.48222785,0.4598772,-0.27704093,-0.493912395,0.80335044
181,-0.77584027,0.378034577,0.696617323,-0.481722942,0.453298159,-0.299180552,-0.490368257,0.795075778
182,-0.781461085,0.37872426,0.690598049,-0.482458326,0.449846203,-0.32001252,-0.480878176,0.786631383
183,-0.791585415,0.379291568,0.680440415,-0.485270574,0.450138975,-0.333633333,-0.471888268,0.777023166
184,-0.803719811,0.378568503,0.666486836,-0.49071488,0.454591214,-0.335743794,-0.469768819,0.766007016
185,-0.815459885,0.375359532,0.650664302,-0.498628422,0.461383333,-0.328845462,-0.477622443,0.755256365
186,-0.825851099,0.368773975,0.635556028,-0.50873483,0.467306487,-0.317246232,-0.493927041,0.746744181
187,-0.835146331,0.360727977,0.623734373,-0.520729278,0.46915654,-0.305196451,-0.516810179,0.742375213
188,-0.843635187,0.354656122,0.616757255,-0.533297361,0.465178536,-0.295595703,-0.544258504,0.741789957
189,-0.851453649,0.353998666,0.614162505,-0.543868195,0.456061346,-0.28987898,-0.573340972,0.741810915
190,-0.858039003,0.360539345,0.615248017,-0.549799673,0.442729361,-0.289402859,-0.600769281,0.739092222
191,-0.862631853,0.369907808,0.619266436,-0.548775077,0.426527157,-0.295097203,-0.623287652,0.730620349
192,-0.864486879,0.376311898,0.624907017,-0.541991414,0.410929359,-0.305975503,-0.639160947,0.716958846
193,-0.863463025,0.374022421,0.630484647,-0.532827169,0.400071592,-0.32051072,-0.649081025,0.700893013
194,-0.860327003,0.360205105,0.634313529,-0.524682376,0.397802875,-0.337148014,-0.653957277,0.685232369
195,-0.855918574,0.33671398,0.634688155,-0.520175155,0.402842701,-0.353373497,-0.654604876,0.672253194
196,-0.850986681,0.305828212,0.629822567,-0.518273049,0.409346033,-0.36557716,-0.651147332,0.661749069
197,-0.845459346,0.270199564,0.617922431,-0.51687137,0.411339625,-0.370105745,-0.643397963,0.652782462
198,-0.838820961,0.237999868,0.59735613,-0.513880605,0.40543185,-0.364611191,-0.631190962,0.644421468
199,-0.830555617,0.221536399,0.570370884,-0.508273784,0.394548735,-0.352980426,-0.616265747,0.63611122
200,-0.820991075,0.233149825,0.543292227,-0.501324144,0.382557464,-0.340961598,-0.603809313,0.628112691
201,-0.812827795,0.280719601,0.522607496,-0.494601141,0.372968811,-0.334166213,-0.599345387,0.620792485
202,-0.809166905,0.34831022,0.513437532,-0.489624467,0.366671884,-0.334610742,-0.607580437,0.61451149
203,-0.81288795,0.412063602,0.513507397,-0.486825496,0.363335502,-0.339977523,-0.626402203,0.609540083
204,-0.822292806,0.448301934,0.518015644,-0.48547263,0.362597945,-0.347701471,-0.650227592,0.60605191
205,-0.831185504,0.44278599,0.522205013,-0.484781288,0.363179461,-0.355584619,-0.673487541,0.604214284
206,-0.833218946,0.40257868,0.522671516,-0.484011524,0.3626351,-0.363257308,-0.691957414,0.603986514
207,-0.823491771,0.337652881,0.518246195,-0.4827889,0.358460503,-0.370935899,-0.704138102,0.603448178
208,-0.804922131,0.25796264,0.507980425,-0.480934392,0.348840745,-0.378807518,-0.708876034,0.599688292
209,-0.783097373,0.174464023,0.491314935,-0.478272467,0.334443101,-0.385991162,-0.705339518,0.589808443
210,-0.763550039,0.09914785,0.471389003,-0.474884422,0.316498562,-0.390244896,-0.695857502,0.572185398
211,-0.750169293,0.043962893,0.453393026,-0.471869723,0.296279093,-0.389255242,-0.684575791,0.55020766
212,-0.743933384,0.019093461,0.44249498,-0.470573386,0.27565946,-0.381597196,-0.675625402,0.528485261
213,-0.745509932,0.021331829,0.440971662,-0.472315192,0.256913162,-0.370640454,-0.671500977,0.511570977
214,-0.755314968,0.041114975,0.443349845,-0.476910744,0.242290452,-0.361364195,-0.670916152,0.501837223
215,-0.770900785,0.068914915,0.442902128,-0.481393637,0.232829702,-0.358611653,-0.672056047,0.497641689
216,-0.787987209,0.096528623,0.433359863,-0.482518526,0.227369933,-0.363070657,-0.673190616,0.496918146
217,-0.802299743,0.119890354,0.416076577,-0.477229975,0.224524322,-0.369845954,-0.673438063,0.497639611
218,-0.810717362,0.135799217,0.399135108,-0.465749728,0.222927244,-0.373687207,-0.67247302,0.498242071
219,-0.813967998,0.141136118,0.390783176,-0.451309793,0.221278143,-0.370415661,-0.669984412,0.497588351
220,-0.81359151,0.135402447,0.396626027,-0.437227689,0.218306533,-0.361910177,-0.666439576,0.494567535
221,-0.811100445,0.121842193,0.410539311,-0.42636648,0.212779181,-0.352223945,-0.664376562,0.488288986
