Var1,Var2_1,Var2_2,Var2_3,Var2_4,Var2_5,Var2_6,Var2_7,Var2_8,Var2_10,Var2_11
572,-13.45418204,-12.56376759,-12.78376515,-13.57540462,-13.90665652,-14.21710991,-14.70728262,-13.6806242,-13.80561614,-14.7979
573,-13.45077634,-12.56556064,-12.78818116,-13.57111846,-13.90767213,-14.21827928,-14.70642098,-13.68251363,-13.80524909,-14.80367802
574,-13.44737063,-12.5674012,-12.79259718,-13.56642961,-13.90868775,-14.21944865,-14.70555934,-13.68440306,-13.80468601,-14.80904378
575,-13.44396492,-12.56924176,-12.79701319,-13.56174076,-13.90932442,-14.22061802,-14.7046977,-13.68629249,-13.80395548,-14.81440955
576,-13.44055922,-12.57108232,-12.80142921,-13.55705191,-13.90991401,-14.22178739,-14.70375341,-13.68785135,-13.80322494,-14.81977532
577,-13.43693189,-12.57292288,-12.80517928,-13.55236306,-13.9105036,-14.22260324,-14.70270631,-13.68899892,-13.80249441,-14.82514108
578,-13.43325532,-12.57474711,-12.80890581,-13.54747818,-13.91109319,-14.22334054,-14.7016592,-13.69014649,-13.80176388,-14.83050685
579,-13.42957874,-12.57656268,-12.81263233,-13.54248951,-13.91168278,-14.22407784,-14.70061209,-13.69129405,-13.80103335,-14.8356045
580,-13.42590216,-12.57837826,-12.81635886,-13.53750084,-13.91198168,-14.22481514,-14.69956498,-13.69244162,-13.80002865,-14.84063514
581,-13.42222559,-12.58019383,-12.82002376,-13.53251217,-13.91211101,-14.22555243,-14.69836068,-13.69340701,-13.79900234,-14.84566577
582,-13.41854901,-12.58200941,-12.82308543,-13.5275235,-13.91224034,-14.22586396,-14.69673013,-13.6938784,-13.79797604,-14.8506964
583,-13.41471856,-12.58365135,-12.82614709,-13.52257027,-13.91236967,-14.22605027,-14.69509958,-13.69434979,-13.79694973,-14.85572703
584,-13.41084048,-12.58526288,-12.82920875,-13.51762324,-13.912499,-14.22623658,-14.69346903,-13.69482118,-13.79592342,-14.86074234
585,-13.4069624,-12.58687441,-12.83227041,-13.51267622,-13.91248192,-14.22642288,-14.69183848,-13.69529257,-13.7947951,-14.86571171
586,-13.40308432,-12.58848595,-12.83518883,-13.50772919,-13.91221946,-14.22660919,-14.69010342,-13.6957027,-13.7934445,-14.87068108
587,-13.39920625,-12.59007726,-12.83759794,-13.50280138,-13.911957,-14.22633135,-14.68735235,-13.69551724,-13.79209391,-14.87565045
588,-13.39532817,-12.59126821,-12.84000705,-13.49825411,-13.91169453,-14.22587946,-14.68460128,-13.69533177,-13.79074332,-14.88061982
589,-13.39126505,-12.59245916,-12.84241616,-13.49370685,-13.91143207,-14.22542757,-14.68185021,-13.69514631,-13.78939273,-14.88558919
590,-13.38712601,-12.59365011,-12.84482527,-13.48915958,-13.91113834,-14.22497568,-14.67909914,-13.69496084,-13.78804214,-14.89072757
591,-13.38298697,-12.59484106,-12.84698136,-13.48461231,-13.91060581,-14.22452378,-14.67634807,-13.69477538,-13.78634621,-14.89593838
592,-13.37884793,-12.59588294,-12.84865994,-13.48024679,-13.91007327,-14.22359622,-14.67207327,-13.69392018,-13.78450384,-14.90114919
593,-13.37470889,-12.59646593,-12.85033852,-13.47644074,-13.90954074,-14.22244667,-14.66766074,-13.69300444,-13.78266148,-14.90636
594,-13.37056985,-12.59704891,-12.8520171,-13.47263469,-13.90900821,-14.22129712,-14.66324821,-13.69208871,-13.78081912,-14.91157081
595,-13.36616919,-12.59763189,-12.85369568,-13.46882865,-13.90847568,-14.22014757,-14.65883568,-13.69117297,-13.77897676,-14.91686162
596,-13.36163045,-12.59821487,-12.85495479,-13.4650226,-13.90781914,-14.21899802,-14.65442314,-13.69025724,-13.77706424,-14.92260577
597,-13.35709171,-12.59849027,-12.85574689,-13.46167702,-13.90714206,-14.21738685,-14.64852478,-13.68868018,-13.77444146,-14.92834991
598,-13.35255297,-12.59837784,-12.85653898,-13.45891201,-13.90646498,-14.21551189,-14.64210691,-13.68687189,-13.77181868,-14.93409405
599,-13.34801423,-12.59826541,-12.85733107,-13.45614701,-13.90578791,-14.21363694,-14.63568903,-13.6850636,-13.7691959,-14.9398382
600,-13.3434755,-12.59815297,-12.85812316,-13.453382,-13.90511083,-14.21176198,-14.62927115,-13.68325532,-13.76657311,-14.94558234
601,-13.33855027,-12.59804054,-12.85830949,-13.450617,-13.90439039,-14.20988703,-14.62285327,-13.68144703,-13.76395033,-14.95179568
602,-13.33336739,-12.59749143,-12.85809197,-13.44864547,-13.90364104,-14.20757874,-14.61529193,-13.67898627,-13.76079321,-14.9583218
603,-13.3281845,-12.59669608,-12.85787445,-13.44712138,-13.90289169,-14.20497045,-14.60684939,-13.67602268,-13.75705147,-14.96484793
604,-13.32300162,-12.59590072,-12.85765694,-13.4455973,-13.90214234,-14.20236216,-14.59840685,-13.6730591,-13.75330973,-14.97137405
605,-13.31781874,-12.59510537,-12.85743942,-13.44407321,-13.90139299,-14.19975387,-14.5899643,-13.67009552,-13.74956799,-14.97790018
606,-13.31263586,-12.59431001,-12.85651493,-13.44254913,-13.90057598,-14.19714559,-14.58152176,-13.66713193,-13.74582625,-14.98446847
607,-13.30694847,-12.59302348,-12.85532474,-13.44213976,-13.89962883,-14.19412432,-14.572357,-13.6636158,-13.7420845,-14.99183784
608,-13.30084066,-12.59164098,-12.85413455,-13.44194821,-13.89868168,-14.19075892,-14.56205594,-13.65923031,-13.73713728,-14.99920721
609,-13.29473285,-12.59025848,-12.85294436,-13.44175666,-13.89773453,-14.18739351,-14.55175487,-13.65484482,-13.73200218,-15.00657658
610,-13.28862505,-12.58887598,-12.85175417,-13.44156511,-13.89678739,-14.18402811,-14.54145381,-13.65045934,-13.72686709,-15.01394594
611,-13.28251724,-12.58747722,-12.84996138,-13.4414177,-13.89580084,-14.1806627,-14.53115275,-13.64607385,-13.72173199,-15.02131532
612,-13.27640943,-12.58561167,-12.84806529,-13.44253786,-13.89438583,-14.17693856,-14.52049053,-13.64134116,-13.7165969,-15.02905406
613,-13.26969027,-12.58374613,-12.84616919,-13.44365802,-13.89297081,-14.17285568,-14.50848937,-13.63532126,-13.71107802,-15.03716216
614,-13.26233712,-12.58188058,-12.84427309,-13.44477818,-13.8915558,-14.16877279,-14.49648821,-13.62930136,-13.70442484,-15.04527028
615,-13.25498396,-12.58001504,-12.842377,-13.44589834,-13.89014078,-14.16468991,-14.48448705,-13.62328146,-13.69777167,-15.05337838
616,-13.24763081,-12.57805435,-12.84014288,-13.44728949,-13.88872577,-14.16060703,-14.47248589,-13.61726156,-13.6911185,-15.06148648
617,-13.24027766,-12.57577656,-12.83790204,-13.44958394,-13.88664126,-14.15622865,-14.46042348,-13.61117916,-13.68446533,-15.0695946
618,-13.2329245,-12.57349876,-12.8356612,-13.4518784,-13.88441604,-14.15149568,-14.44673381,-13.60343598,-13.67781215,-15.07814774
619,-13.22490685,-12.57122096,-12.83342036,-13.45417285,-13.88219081,-14.1467627,-14.43304414,-13.59569279,-13.67019357,-15.08672432
620,-13.21603087,-12.56894316,-12.83117996,-13.45646731,-13.87996559,-14.14202973,-14.41935447,-13.58794961,-13.66203301,-15.0953009
621,-13.20715489,-12.56648184,-12.82894322,-13.45914306,-13.87774036,-14.13729676,-14.4056648,-13.58020643,-13.65387245,-15.10387748
622,-13.19827892,-12.56377514,-12.82670649,-13.46232865,-13.87484919,-14.13232541,-14.39197514,-13.57246324,-13.64571189,-15.11245406
623,-13.18940294,-12.56106843,-12.82446975,-13.46551423,-13.87145239,-14.12700973,-14.37674012,-13.5633442,-13.63755133,-15.1211027
624,-13.18052697,-12.55836172,-12.82223301,-13.46869982,-13.8680556,-14.12169405,-14.36125375,-13.55400138,-13.62935353,-15.12985946
625,-13.17098883,-12.55565502,-12.82004529,-13.47188541,-13.8646588,-14.11637838,-14.34576739,-13.54465856,-13.61986733,-15.13861622
626,-13.16037862,-12.55262819,-12.81801786,-13.47538591,-13.861262,-14.1110627,-14.33028102,-13.53531574,-13.61038112,-15.14737298
627,-13.14976841,-12.54940929,-12.81599043,-13.47907536,-13.85740218,-14.10552937,-14.31479465,-13.52597291,-13.60089491,-15.15612972
628,-13.1391582,-12.54619039,-12.813963,-13.4827648,-13.85251429,-14.09961514,-14.29800282,-13.51575273,-13.59140871,-15.16488648
629,-13.12854799,-12.54297149,-12.81193558,-13.48645425,-13.84762641,-14.0937009,-14.28060771,-13.50512711,-13.5819225,-15.17355136
630,-13.11793778,-12.53975259,-12.80999556,-13.4901437,-13.84273852,-14.08778667,-14.26321259,-13.49450148,-13.57200815,-15.1822
631,-13.10672432,-12.53597568,-12.80821027,-13.49384685,-13.83785063,-14.08187243,-14.24581748,-13.48387586,-13.56149207,-15.19084864
632,-13.09427087,-12.53207802,-12.80642498,-13.49755295,-13.83286885,-14.07573369,-14.22842236,-13.47325023,-13.550976,-15.1994973
633,-13.08181742,-12.52818036,-12.8046397,-13.50125906,-13.82619698,-14.06911387,-14.21008943,-13.4621969,-13.54045992,-15.20814594
634,-13.06936396,-12.5242827,-12.80285441,-13.50496517,-13.81952511,-14.06249405,-14.19084739,-13.45072895,-13.52994384,-15.2167081
635,-13.05691051,-12.52036735,-12.80116523,-13.50866078,-13.81285323,-14.05587423,-14.17160535,-13.439261,-13.51942777,-15.22506846
636,-13.04445706,-12.51554941,-12.79957694,-13.51182138,-13.80618136,-14.04925441,-14.1523633,-13.42779305,-13.50834771,-15.23342882
637,-13.03152072,-12.51073147,-12.79798865,-13.51498198,-13.79950949,-14.04241297,-14.13312126,-13.41632511,-13.49712961,-15.24178918
638,-13.0172967,-12.50591353,-12.79640036,-13.51814258,-13.79129285,-14.03498054,-14.11338464,-13.40474697,-13.48591151,-15.25014954
639,-13.00307267,-12.5010956,-12.79481207,-13.52130318,-13.78267724,-14.02754811,-14.09265115,-13.39294673,-13.47469341,-15.2585099
640,-12.98884865,-12.49599658,-12.79334739,-13.52422144,-13.77406162,-14.02011568,-14.07191766,-13.38114649,-13.46347532,-15.2666
641,-12.97462462,-12.48987942,-12.7919602,-13.52626188,-13.76544601,-14.01268324,-14.05118416,-13.36934625,-13.45217485,-15.2746
642,-12.9604006,-12.48376226,-12.79057301,-13.52830232,-13.75683039,-14.00506703,-14.03045067,-13.35754601,-13.44052557,-15.2826
643,-12.94585225,-12.47764511,-12.78918583,-13.53034276,-13.74714883,-13.99682595,-14.00958084,-13.34576018,-13.42887628,-15.2906
644,-12.93014174,-12.47152795,-12.78779864,-13.5323832,-13.73654763,-13.98858486,-13.98797025,-13.33405267,-13.41722699,-15.2986
645,-12.91443123,-12.46471177,-12.78657578,-13.53375217,-13.72594643,-13.98034378,-13.96635966,-13.32234517,-13.4055777,-15.30651352
646,-12.89872072,-12.45690396,-12.78541021,-13.53416859,-13.71534523,-13.9721027,-13.94474907,-13.31063766,-13.39392841,-15.31408108
647,-12.88301021,-12.44909616,-12.78424464,-13.53458501,-13.70474402,-13.9637427,-13.92313848,-13.29893015,-13.38212446,-15.32164864
648,-12.8672997,-12.44128835,-12.78307908,-13.53500142,-13.69363139,-13.95484757,-13.90152789,-13.28722264,-13.37020791,-15.32921622
649,-12.85143135,-12.43348054,-12.78191351,-13.53541784,-13.68119676,-13.94595243,-13.87978865,-13.27579892,-13.35829135,-15.33678378
650,-12.83475628,-12.4244396,-12.78093682,-13.53462909,-13.66876212,-13.9370573,-13.85804669,-13.2643812,-13.34637479,-15.34435136
651,-12.8180812,-12.41461217,-12.77998877,-13.53307169,-13.65632749,-13.92816216,-13.83630472,-13.25296348,-13.33445824,-15.35154414
652,-12.80140613,-12.40478474,-12.77904072,-13.53151429,-13.64389285,-13.91920811,-13.81456276,-13.24154577,-13.32254168,-15.35853514
653,-12.78473105,-12.39495732,-12.77809267,-13.5299569,-13.63142507,-13.9098809,-13.7928208,-13.23012805,-13.31041508,-15.36552612
654,-12.76805598,-12.38512989,-12.77714462,-13.5283995,-13.61741566,-13.90055369,-13.77155051,-13.2189834,-13.29828114,-15.37251712
655,-12.75133766,-12.37355688,-12.77627009,-13.52504943,-13.60340625,-13.89122649,-13.75039586,-13.20790571,-13.28614721,-15.3795081
656,-12.73426619,-12.36156825,-12.77539592,-13.52127253,-13.58939684,-13.88189928,-13.7292412,-13.19682801,-13.27401327,-15.38641622
657,-12.71719471,-12.34957962,-12.77452174,-13.51749564,-13.57538743,-13.87255117,-13.70808655,-13.18575031,-13.26187934,-15.39257838
658,-12.70012324,-12.33759099,-12.77364757,-13.51371874,-13.56137802,-13.86299405,-13.68693189,-13.17467261,-13.24965712,-15.39874054
659,-12.68305177,-12.32559253,-12.77275287,-13.50993039,-13.54644549,-13.85343694,-13.66643614,-13.16376206,-13.23727373,-15.4049027
660,-12.6659803,-12.3115593,-12.77171043,-13.50377159,-13.53122647,-13.84387982,-13.64633245,-13.15295097,-13.22489035,-15.41106486
661,-12.64891225,-12.29752607,-12.77066799,-13.49761279,-13.51600745,-13.8343227,-13.62622877,-13.14213988,-13.21250697,-15.41722702
662,-12.63190354,-12.28349283,-12.76962555,-13.49145399,-13.50078843,-13.82475982,-13.60612509,-13.13132879,-13.20012358,-15.4227946
663,-12.61489483,-12.2694596,-12.7685831,-13.4852952,-13.48556941,-13.81507586,-13.5860214,-13.1205177,-13.1877402,-15.42787568
664,-12.59788613,-12.2550791,-12.76742631,-13.47864114,-13.46994486,-13.80539189,-13.56648727,-13.10976583,-13.17513483,-15.43295676
665,-12.58087742,-12.23932607,-12.7659242,-13.47002965,-13.45392324,-13.79570793,-13.54764707,-13.09908611,-13.16245211,-15.43803784
666,-12.56386871,-12.22357303,-12.7644221,-13.46141816,-13.43790162,-13.78602396,-13.52880687,-13.08840639,-13.14976939,-15.44311892
667,-12.54686,-12.20782,-12.76292,-13.45280667,-13.42188,-13.77634,-13.50996667,-13.07772667,-13.13708667,-15.4482
668,-12.53009574,-12.19206697,-12.7614179,-13.44419518,-13.40585838,-13.76663622,-13.49112647,-13.06704695,-13.12440394,-15.45191172
669,-12.51333147,-12.1757955,-12.75966915,-13.43462657,-13.38972667,-13.75693243,-13.47264066,-13.05636511,-13.11168853,-15.45562342
670,-12.49656721,-12.15874324,-12.75751039,-13.42361652,-13.37326,-13.74722865,-13.45509099,-13.04567766,-13.09875279,-15.45933514
671,-12.47980294,-12.14169099,-12.75535163,-13.41260647,-13.35679333,-13.73752486,-13.43754132,-13.03499021,-13.08581706,-15.46304684
672,-12.46303868,-12.12463874,-12.75319287,-13.40159642,-13.34032667,-13.72782108,-13.41999165,-13.02430276,-13.07288132,-15.46675856
673,-12.44627441,-12.10758649,-12.75103411,-13.39058637,-13.32386,-13.71818541,-13.40244198,-13.01361532,-13.05994559,-15.4698054
674,-12.4296382,-12.0900154,-12.74847119,-13.37828791,-13.30739333,-13.70855297,-13.38501289,-13.00292673,-13.04700985,-15.47203964
675,-12.41300937,-12.07209283,-12.74550803,-13.36511666,-13.29080623,-13.69892054,-13.36868807,-12.99222769,-13.03405017,-15.47427388
676,-12.39638054,-12.05417027,-12.74254486,-13.35194541,-13.27421784,-13.68928811,-13.35236324,-12.98152865,-13.02106811,-15.4765081
677,-12.37975171,-12.03624771,-12.7395817,-13.33877415,-13.25762945,-13.67965568,-13.33603842,-12.97082961,-13.00808605,-15.47874234
678,-12.36312288,-12.01832515,-12.73661854,-13.3256029,-13.24104106,-13.67015658,-13.31971359,-12.96013057,-12.99510398,-15.48097658
679,-12.34649405,-12.00000288,-12.73312853,-13.31107069,-13.22445267,-13.66067081,-13.30338877,-12.94943153,-12.98212192,-15.48184864
680,-12.32963568,-11.98157646,-12.72932813,-13.2961838,-13.20804517,-13.65118505,-13.2881437,-12.93890354,-12.96913986,-15.48256936
681,-12.31274919,-11.96315003,-12.72552773,-13.28129692,-13.19170402,-13.64169928,-13.27298963,-12.92838997,-12.95637053,-15.4832901
682,-12.2958627,-11.9447236,-12.72172733,-13.26641003,-13.17536288,-13.63221351,-13.25783556,-12.9178764,-12.94362366,-15.48401082
683,-12.27897622,-11.92629718,-12.71792693,-13.25152314,-13.15902174,-13.62284414,-13.24268148,-12.90736282,-12.9308768,-15.48473154
684,-12.26208973,-11.90770579,-12.71350901,-13.23562172,-13.1426806,-13.61349315,-13.22752741,-12.89684925,-12.91812993,-15.48496036
685,-12.24520324,-11.88911279,-12.70889189,-13.21971045,-13.12666559,-13.60414216,-13.21324973,-12.88667586,-12.90538306,-15.48427568
686,-12.22763712,-11.8705198,-12.70427477,-13.20379918,-13.11101293,-13.59479117,-13.19927027,-12.87661822,-12.89273301,-15.483591
687,-12.20993802,-11.85192681,-12.69965766,-13.18788791,-13.09536028,-13.58544018,-13.18529081,-12.86656058,-12.88031756,-15.4829063
688,-12.19223892,-11.83336661,-12.69504054,-13.17193526,-13.07970763,-13.57613459,-13.17131135,-12.85650294,-12.8679021,-15.48222162
689,-12.17453982,-11.81494851,-12.68972406,-13.15580328,-13.06405497,-13.5668391,-13.15733189,-12.84644531,-12.85548665,-15.48153694
690,-12.15684072,-11.79653041,-12.68431485,-13.13967131,-13.04865103,-13.5575436,-13.14410118,-12.83675984,-12.84307119,-15.47987208
691,-12.13914162,-11.77811231,-12.67890565,-13.12353934,-13.03415093,-13.54824811,-13.13143544,-12.8273552,-12.83065574,-15.47796216
692,-12.12039916,-11.75969421,-12.67349644,-13.10740737,-13.01965083,-13.53895261,-13.11876969,-12.81795055,-12.81833233,-15.47605226
693,-12.10136553,-11.74149073,-12.66807902,-13.09149481,-13.00515073,-13.52966631,-13.10610394,-12.80854591,-12.80605229,-15.47414234
694,-12.08233189,-11.72363063,-12.66182847,-13.07593333,-12.99065063,-13.5203827,-13.0934382,-12.79914126,-12.79377225,-15.47223244
695,-12.06329826,-11.70577053,-12.65557792,-13.06037185,-12.97615053,-13.5110991,-13.08133694,-12.79000593,-12.78149221,-15.47007028
696,-12.04426462,-11.68791043,-12.64932737,-13.04481037,-12.96308603,-13.5018155,-13.07010468,-12.78128519,-12.76921217,-15.46715136
697,-12.02523099,-11.67005033,-12.64307682,-13.02924889,-12.95008462,-13.49253189,-13.05887243,-12.77256444,-12.75691483,-15.46423244
698,-12.0050418,-11.65275708,-12.63669005,-13.01439718,-12.93708322,-13.48330883,-13.04764018,-12.7638437,-12.74437822,-15.46131352
699,-11.98441928,-11.63587139,-12.6294422,-13.0000558,-12.92408182,-13.47410847,-13.03640793,-12.75512296,-12.7318416,-15.4583946
700,-11.96379676,-11.61898571,-12.62219435,-12.98571441,-12.91108042,-13.46490811,-13.02546156,-12.74651153,-12.71930498,-15.45547568
701,-11.94317423,-11.60210002,-12.61494651,-12.97137303,-12.89926657,-13.45570775,-13.01554302,-12.73829309,-12.70676837,-15.4519009
702,-11.92255171,-11.58521433,-12.60769866,-12.95703165,-12.88796166,-13.44650739,-13.00562448,-12.73007465,-12.69423175,-15.44804504
703,-11.90192919,-11.56936,-12.60013189,-12.94396811,-12.87665676,-13.43753405,-12.99570595,-12.72185622,-12.68145514,-15.44418918
704,-11.88031111,-11.55379852,-12.59167333,-12.93126741,-12.86535185,-13.42866667,-12.98578741,-12.71363778,-12.66839111,-15.44033334
705,-11.85820871,-11.53823704,-12.58321477,-12.91856671,-12.85404695,-13.41979928,-12.97590715,-12.70542382,-12.65532709,-15.43647748
706,-11.83610631,-11.52267556,-12.57475622,-12.90586601,-12.84350889,-13.41093189,-12.96691207,-12.69731357,-12.64226306,-15.43248648
707,-11.8140039,-11.50711407,-12.56629766,-12.89316531,-12.83393852,-13.4020645,-12.957917,-12.68920332,-12.62919904,-15.42772972
708,-11.7919015,-11.49304817,-12.55730897,-12.8822406,-12.82436815,-13.39359063,-12.94892192,-12.68109307,-12.61613502,-15.42297298
709,-11.7697991,-11.4790191,-12.54749195,-12.87135964,-12.81479778,-13.38534162,-12.93992685,-12.67298282,-12.60260553,-15.41821622
710,-11.74702691,-11.46499003,-12.53767493,-12.86047868,-12.80522741,-13.37709261,-12.93093177,-12.66487257,-12.58898915,-15.41345946
711,-11.72384102,-11.45096096,-12.52785792,-12.84959772,-12.79594573,-13.3688436,-12.92224428,-12.65636781,-12.57537277,-15.4087027
712,-11.70065514,-11.43720072,-12.5180409,-12.83900577,-12.78794252,-13.36059459,-12.91360468,-12.64780162,-12.5617564,-15.40334054
713,-11.67746925,-11.42472488,-12.50753844,-12.82979463,-12.77993932,-13.35286793,-12.90496509,-12.63923544,-12.54814002,-15.39757478
714,-11.65428336,-11.41224905,-12.4963958,-12.8205835,-12.77193612,-13.34550288,-12.89632549,-12.63066925,-12.53444402,-15.391809
715,-11.63109748,-11.39977321,-12.48525315,-12.81137237,-12.76393291,-13.33813784,-12.88768589,-12.62210306,-12.52048198,-15.38604324
716,-11.60759694,-11.38729738,-12.47411051,-12.80216124,-12.75592971,-13.33077279,-12.87887321,-12.61284458,-12.50651994,-15.38027748
717,-11.58385279,-11.375358,-12.46296787,-12.79341411,-12.74899413,-13.32340775,-12.86998246,-12.60327379,-12.4925579,-15.37444864
718,-11.56010865,-11.36433129,-12.45111964,-12.7854564,-12.74214348,-13.31662,-12.86109171,-12.593703,-12.47859586,-15.36742162
719,-11.5363645,-11.35330458,-12.4388812,-12.77749868,-12.73529283,-13.31031333,-12.85220096,-12.58413221,-12.46463381,-15.3603946
720,-11.51262036,-11.34227788,-12.42664276,-12.76954096,-12.72844218,-13.30400667,-12.84331021,-12.57456142,-12.45065415,-15.35336756
721,-11.48887622,-11.33125117,-12.41440432,-12.76158324,-12.72159153,-13.2977,-12.83402306,-12.56427712,-12.4366636,-15.34634054
722,-11.46511862,-11.32098515,-12.40216589,-12.75405311,-12.71509938,-13.29139333,-12.82435954,-12.55331534,-12.42267305,-15.33931352
723,-11.44134805,-11.3112993,-12.38938022,-12.74684911,-12.70878507,-13.28564162,-12.81469602,-12.54235355,-12.4086825,-15.33161982
724,-11.41757748,-11.30161345,-12.37643177,-12.73964511,-12.70247075,-13.28044486,-12.80503249,-12.53139177,-12.39469195,-15.32325946
725,-11.39380691,-11.29192761,-12.36348332,-12.7324411,-12.69615644,-13.27524811,-12.79536897,-12.52042999,-12.38070308,-15.3148991
726,-11.37003634,-11.28224176,-12.35053487,-12.7252371,-12.68984212,-13.27005135,-12.7853632,-12.50897632,-12.36701187,-15.30653874
727,-11.34626577,-11.2735236,-12.33758643,-12.71836414,-12.6834794,-13.26485459,-12.77468348,-12.49655399,-12.35332066,-15.29817838
728,-11.32266787,-11.26510366,-12.32437275,-12.71159321,-12.67704717,-13.26009568,-12.76400376,-12.48413167,-12.33962945,-15.28981802
729,-11.29927718,-11.25668372,-12.31112881,-12.70482228,-12.67061493,-13.25586216,-12.75332404,-12.47170935,-12.32593824,-15.28005406
730,-11.27588649,-11.24826378,-12.29788486,-12.69805135,-12.6641827,-13.25162865,-12.74264432,-12.45928703,-12.31224703,-15.27021622
731,-11.2524958,-11.23984384,-12.28464092,-12.69128042,-12.65775047,-13.24739514,-12.73181379,-12.44670831,-12.29877303,-15.26037838
732,-11.22910511,-11.23255303,-12.27139758,-12.68482581,-12.65122418,-13.24316162,-12.72019516,-12.43331229,-12.28563417,-15.25054054
733,-11.20571441,-11.22530739,-12.25817826,-12.67838384,-12.64417574,-13.23917784,-12.70857652,-12.41991628,-12.27249532,-15.2407027
734,-11.18255628,-11.21806174,-12.24495894,-12.67194188,-12.63712729,-13.23555477,-12.69695788,-12.40652026,-12.25935646,-15.23028828
735,-11.15974697,-11.2108161,-12.23173962,-12.66549992,-12.63007884,-13.23193171,-12.68533924,-12.39312424,-12.2462176,-15.219009
736,-11.13693766,-11.2037376,-12.2185203,-12.65912601,-12.62303039,-13.22830865,-12.6737206,-12.37972823,-12.23307874,-15.20772972
737,-11.11412835,-11.19754549,-12.20533201,-12.65311295,-12.61598194,-13.22468559,-12.6614439,-12.366317,-12.22046026,-15.19645046
738,-11.09131904,-11.19135337,-12.1923179,-12.6470999,-12.60818815,-13.22111586,-12.64915682,-12.35290553,-12.20798779,-15.18517118
739,-11.06850973,-11.18516126,-12.17930378,-12.64108685,-12.60030667,-13.21763946,-12.63686973,-12.33949405,-12.19551532,-15.1738919
740,-11.0458967,-11.17896915,-12.16628967,-12.63507379,-12.59242519,-13.21416306,-12.62458264,-12.32608258,-12.18304284,-15.16132612
741,-11.02365556,-11.17309556,-12.15327556,-12.6292563,-12.5845437,-13.21068667,-12.61229556,-12.31267111,-12.17057037,-15.14853334
742,-11.00141441,-11.16779874,-12.14032877,-12.62379291,-12.57666222,-13.20721027,-12.59965556,-12.30003105,-12.15820841,-15.13574054
743,-10.97917327,-11.16250192,-12.1275568,-12.61832953,-12.56826719,-13.20366703,-12.58693185,-12.28757395,-12.14639163,-15.12294774
744,-10.95693213,-11.15720511,-12.11478482,-12.61286615,-12.5595793,-13.19998054,-12.57420815,-12.27511686,-12.13457485,-15.11015496
745,-10.93469099,-11.15190829,-12.10201285,-12.60740276,-12.55089141,-13.19629405,-12.56148444,-12.26265976,-12.12275808,-15.09694054
746,-10.91257477,-11.14699596,-12.08924088,-12.602264,-12.54220352,-13.19260757,-12.54876074,-12.25020266,-12.1109413,-15.08274234
747,-10.89076306,-11.14239455,-12.07658523,-12.59738777,-12.53351564,-13.18892108,-12.53575371,-12.23867369,-12.09912452,-15.06854414
748,-10.86895135,-11.13779315,-12.06410054,-12.59251153,-12.52459279,-13.18512324,-12.5225818,-12.22768486,-12.08764667,-15.05434594
749,-10.84713964,-11.13319175,-12.05161586,-12.5876353,-12.51528488,-13.18102847,-12.50940989,-12.21669604,-12.07643926,-15.04014774
750,-10.82532793,-11.12859035,-12.03913117,-12.58275906,-12.50597698,-13.17693369,-12.49623798,-12.20570721,-12.06523185,-15.02594954
751,-10.80351622,-11.12435748,-12.02664649,-12.57830444,-12.49666907,-13.17283892,-12.48306607,-12.19471838,-12.05402444,-15.01074594
752,-10.78175682,-11.12024745,-12.01435383,-12.57399037,-12.48736116,-13.16874414,-12.46958056,-12.18431974,-12.04281704,-14.99520721
753,-10.76016643,-11.11613742,-12.00223031,-12.5696763,-12.47801043,-13.16454126,-12.45572088,-12.17462531,-12.03160963,-14.97966847
754,-10.73857604,-11.11202739,-11.99010679,-12.56536222,-12.46834877,-13.15997081,-12.4418612,-12.16493087,-12.02091682,-14.96412973
755,-10.71698565,-11.10791736,-11.97798326,-12.56104815,-12.45868711,-13.15540036,-12.42800152,-12.15523644,-12.01025463,-14.94859099
756,-10.69539526,-11.10415439,-11.96585974,-12.55718368,-12.44902545,-13.15082991,-12.41414184,-12.145542,-11.99959245,-14.93279712
757,-10.67380486,-11.10041081,-11.95412541,-12.55334432,-12.43936378,-13.14625946,-12.40002919,-12.13600865,-11.98893027,-14.9159827
758,-10.65222889,-11.09666723,-11.94259287,-12.54950496,-12.42970212,-13.14160468,-12.38526537,-12.12688993,-11.97826809,-14.89916829
759,-10.63071778,-11.09292364,-11.93106034,-12.54566561,-12.41989271,-13.13657045,-12.37050154,-12.11777121,-11.96774883,-14.88235387
760,-10.60920667,-11.08921429,-11.91952781,-12.54187489,-12.41005988,-13.13153622,-12.35573772,-12.10865249,-11.95751784,-14.86553946
761,-10.58769556,-11.08570807,-11.90799528,-12.53837283,-12.40022705,-13.12650198,-12.34097389,-12.09953377,-11.94728685,-14.84872505
762,-10.56618444,-11.08220184,-11.89719764,-12.53487077,-12.39039421,-13.12146775,-12.32611357,-12.09037742,-11.93705586,-14.83119387
763,-10.54467333,-11.07869562,-11.88660084,-12.53136871,-12.38056138,-13.11636703,-12.31041856,-12.0808955,-11.92682486,-14.81327676
764,-10.52316979,-11.07518939,-11.87600404,-12.52786665,-12.37065257,-13.11084523,-12.29472354,-12.07141357,-11.91659387,-14.79535964
765,-10.50171814,-11.07170164,-11.86540725,-12.52439159,-12.36069421,-13.10532342,-12.27902853,-12.06193165,-11.90652689,-14.77744252
