Var1,route1,route2,route3,route4,route5,route6,route7,route8,route9
133,-6.82094324,-3.64998829,-2.00366667,-0.35211321,-1.55793904,0.24890541,0.32807027,-1.23221502,-0.27457988
134,-6.90297387,-3.69588138,-2.0650048,-0.39771331,-1.60762873,0.21706757,0.3033979,-1.27748028,-0.30325776
135,-6.9850045,-3.74177447,-2.12558078,-0.44331341,-1.65731842,0.18522973,0.27850841,-1.32274555,-0.33193564
136,-7.06703514,-3.78766757,-2.18615676,-0.48891351,-1.70700811,0.15339189,0.25361892,-1.36801081,-0.37111081
137,-7.14906577,-3.83356066,-2.24673273,-0.54590771,-1.7566978,0.11895576,0.22872943,-1.41903433,-0.41281311
138,-7.2310964,-3.88271742,-2.30730871,-0.60899379,-1.80740931,0.08313043,0.20383994,-1.47796326,-0.45451542
139,-7.31312703,-3.94266937,-2.36788468,-0.67207988,-1.86388018,0.04730511,0.17841351,-1.53689219,-0.49621772
140,-7.38972793,-4.00262132,-2.4297044,-0.73516597,-1.92035105,0.01147978,0.15092883,-1.59582112,-0.53792002
141,-7.46473964,-4.06257327,-2.49331091,-0.79825205,-1.97682192,-0.02434555,0.12344414,-1.65475005,-0.57962232
142,-7.53975135,-4.12252523,-2.55691742,-0.86133814,-2.03329279,-0.06017087,0.09595946,-1.71367898,-0.62132462
143,-7.61476306,-4.18247718,-2.62052392,-0.92240621,-2.08976366,-0.09583604,0.06847477,-1.77260791,-0.65886326
144,-7.68977477,-4.23856126,-2.68413043,-0.97571752,-2.14623453,-0.13088559,0.04099009,-1.82317247,-0.68869469
145,-7.76478649,-4.28497568,-2.74773694,-1.02902883,-2.2023,-0.16593514,0.00808108,-1.85282613,-0.71852613
146,-7.84187508,-4.33139009,-2.80874484,-1.08234014,-2.25745556,-0.20098468,-0.03105586,-1.88247978,-0.74835756
147,-7.92112042,-4.3778045,-2.86826446,-1.13565145,-2.31261111,-0.23603423,-0.07019279,-1.91213343,-0.77818899
148,-8.00036577,-4.42421892,-2.92778408,-1.18896276,-2.36776667,-0.27108378,-0.10932973,-1.94178709,-0.80802042
149,-8.07961111,-4.47063333,-2.9873037,-1.24227407,-2.42292222,-0.30613333,-0.14846667,-1.97144074,-0.83785185
