Var1,route1,route2,route3,route4,route5,route6,route7,route8,route9
172,-16.96258811,-18.44876649,-19.43009297,-21.74078703,-22.17416757,-20.74818594,-19.36562703,-23.65781946,-25.42903568
173,-16.89132324,-18.36745238,-19.37092252,-21.68830414,-22.13520924,-20.68264504,-19.28438415,-23.63894379,-25.40927027
174,-16.82005838,-18.28613826,-19.31183135,-21.63582126,-22.09625093,-20.61710415,-19.20314126,-23.62130703,-25.38950487
175,-16.74879351,-18.20482414,-19.25276541,-21.58333838,-22.05729261,-20.55156324,-19.12189838,-23.60614811,-25.36973946
176,-16.67381213,-18.12351003,-19.19369946,-21.5308555,-22.0183343,-20.48602234,-19.0406555,-23.59098918,-25.34997406
177,-16.58131004,-18.04219592,-19.13463351,-21.479649,-21.97810378,-20.42048144,-18.95941262,-23.57583027,-25.33020864
178,-16.48880793,-17.95892144,-19.07556756,-21.43021838,-21.92851892,-20.35046271,-18.88219136,-23.56067135,-25.31044324
179,-16.39630582,-17.87483015,-19.01588505,-21.38078775,-21.87893405,-20.2720382,-18.81408576,-23.54551244,-25.28561009
180,-16.30380372,-17.79073886,-18.92105765,-21.33135712,-21.82934919,-20.1936137,-18.74598018,-23.52838811,-25.26003532
181,-16.21130162,-17.70664757,-18.82623027,-21.28192649,-21.77976432,-20.11518918,-18.67787459,-23.50143676,-25.23446054
182,-16.11879952,-17.62255628,-18.73140288,-21.23249585,-21.73017946,-20.03676468,-18.60976901,-23.47448541,-25.20888576
183,-16.03290174,-17.53846498,-18.6365755,-21.17928864,-21.6805946,-19.95834018,-18.54166342,-23.44753406,-25.18331099
184,-15.94749153,-17.45545766,-18.5417481,-21.11947244,-21.63036972,-19.88301838,-18.47355784,-23.4205827,-25.15773622
185,-15.86208132,-17.37267327,-18.45169478,-21.05965622,-21.57321153,-19.81670919,-18.40629009,-23.39363135,-25.13216144
186,-15.77667111,-17.28988889,-18.37417334,-20.99984,-21.51605333,-19.7504,-18.33982667,-23.36668,-25.10761334
187,-15.6912609,-17.2071045,-18.2966519,-20.94002379,-21.45889514,-19.68409082,-18.27336324,-23.34994486,-25.0833427
188,-15.60585069,-17.12432012,-18.21913046,-20.88020757,-21.40173694,-19.61778162,-18.20689982,-23.33320973,-25.05907208
189,-15.52597682,-17.04153574,-18.141609,-20.81680144,-21.34457874,-19.55147243,-18.1404364,-23.31647459,-25.03480144
190,-15.44861946,-16.94670594,-18.06408756,-20.74537082,-21.28742054,-19.4818973,-18.07397297,-23.29973946,-25.01053082
191,-15.3712621,-16.85128132,-17.99597225,-20.67394018,-21.23011856,-19.39575051,-18.00750954,-23.28300432,-24.98626018
192,-15.29390475,-16.7558567,-17.93604936,-20.60250954,-21.1700436,-19.30960372,-17.92958126,-23.26626918,-24.96198954
193,-15.21654738,-16.66043207,-17.87612649,-20.53107892,-21.10996865,-19.22345693,-17.84706702,-23.23299351,-24.93622054
194,-15.13919003,-16.56500745,-17.8162036,-20.45964828,-21.04989369,-19.13731016,-17.76455279,-23.19640973,-24.90981586
195,-15.06424625,-16.47065093,-17.75628072,-20.38981694,-20.98981874,-19.05116337,-17.68203856,-23.15982594,-24.88341117
196,-14.99232792,-16.38919388,-17.69635784,-20.32466919,-20.92974378,-18.96521838,-17.59952433,-23.12324217,-24.85700649
197,-14.92040961,-16.30773682,-17.62073693,-20.25952144,-20.86966883,-18.88182954,-17.5170101,-23.08665838,-24.8306018
198,-14.84849129,-16.22627976,-17.5410209,-20.19437369,-20.80942691,-18.79844072,-17.43449585,-23.05007459,-24.80419712
199,-14.77657298,-16.14482271,-17.46130486,-20.12922594,-20.73749729,-18.71505189,-17.37603027,-23.00591459,-24.77779244
200,-14.70465466,-16.06336564,-17.38158882,-20.0640782,-20.66556768,-18.63166306,-17.31970234,-22.95796649,-24.74468901
201,-14.63024553,-15.98325634,-17.30187279,-19.99458198,-20.59363808,-18.54827423,-17.26337441,-22.91001838,-24.70742775
202,-14.54587316,-15.90853802,-17.22205406,-19.90769189,-20.52170847,-18.4648854,-17.20704648,-22.86207027,-24.67016649
203,-14.46150078,-15.8338197,-17.14035243,-19.8208018,-20.44977886,-18.37006703,-17.15071856,-22.81412217,-24.63290523
204,-14.37712841,-15.75910138,-17.05865081,-19.73391171,-20.37784925,-18.27503567,-17.09439063,-22.76617406,-24.59564397
205,-14.29275604,-15.68438307,-16.97694918,-19.64702162,-20.30591964,-18.18000432,-17.03824216,-22.71306918,-24.55838271
206,-14.20838367,-15.60966474,-16.89524757,-19.56013154,-20.23193633,-18.08497298,-16.98337982,-22.65480756,-24.52112144
207,-14.1240113,-15.53677646,-16.81354594,-19.47440613,-20.1579087,-17.98994162,-16.92851747,-22.59654594,-24.48455387
208,-14.05114378,-15.4677146,-16.73516541,-19.39552324,-20.08388108,-17.89491027,-16.87365514,-22.53828432,-24.44859676
209,-13.97880264,-15.39865274,-16.66416504,-19.31664036,-20.00985345,-17.79875651,-16.8187928,-22.4800227,-24.41263964
210,-13.9064615,-15.32959088,-16.59316468,-19.23775748,-19.93582582,-17.70246438,-16.76393045,-22.42176108,-24.37668252
211,-13.83412036,-15.260529,-16.52216433,-19.1588746,-19.8617982,-17.60617226,-16.70906811,-22.36839027,-24.3407254
212,-13.76177922,-15.19146714,-16.45116396,-19.07999171,-19.78777058,-17.50988012,-16.65006018,-22.32480108,-24.30476829
213,-13.68943808,-15.12712504,-16.3801636,-19.00024036,-19.7147409,-17.41358799,-16.58250198,-22.28121189,-24.26881118
214,-13.61882235,-15.06862054,-16.31084,-18.91180432,-19.64177081,-17.31729586,-16.51494378,-22.2376227,-24.22728432
