time,degreeX,degreeY,degreeZ,,,,,,,,,,,,,,,,,,,,,,,,
2.9,13.49485603,-0.987677041,2.958475912,,,8.838582345,8.118128054,7.364605691,6.878249297,6.446515517,6.116946899,5.676926756,5.857095375,,,0.47395401,-0.522606648,-1.14489817,-0.857554661,-0.744845893,-0.644083993,-0.552690229,,2.958475912,2.323987629,1.895032048,2.692645863
3,13.43763793,-1.002104668,2.98215465,,,8.781001944,8.061037693,7.308988201,6.822326769,6.390471606,6.061185354,5.621879362,5.801640158,,,0.458376099,-0.541623901,-1.160447579,-0.873832005,-0.761423993,-0.660876461,-0.569640429,,2.98215465,2.346225842,1.916772874,2.717610201
3.1,13.37894774,-1.01662345,3.006064126,,,8.721436657,8.002048032,7.251592385,6.764665124,6.3327279,6.003767132,5.565243445,5.74456461,,,0.442627872,-0.560150574,-1.176046025,-0.890200961,-0.778108661,-0.677788374,-0.586721516,,3.006064126,2.368600726,1.938660371,2.742669133
3.2,13.31872913,-1.031225342,3.030189304,,,8.659920293,7.941191508,7.192450062,6.705294879,6.273313854,5.944721272,5.507047743,5.685897481,,,0.426715886,-0.577388194,-1.191693348,-0.906654967,-0.794890866,-0.694808615,-0.603920565,,3.030189304,2.391098763,1.960685129,2.767804711
3.3,13.25695104,-1.045902819,3.054517637,,,8.596850002,7.878838252,7.131903345,6.644539943,6.212537209,5.884343356,5.447571654,5.625924755,,,0.410648285,-0.593035159,-1.207411845,-0.923199935,-0.811770136,-0.711931161,-0.621226614,,3.054517637,2.413756395,1.982874875,2.79305887
3.4,13.19360713,-1.060648896,3.079039135,,,8.532802001,7.815524868,7.070447423,6.582868964,6.150843019,5.823060522,5.387218359,5.565059404,,,0.394434573,-0.607368062,-1.22323137,-0.939845912,-0.828748807,-0.729151606,-0.638629243,,3.079039135,2.436638456,2.005278403,2.818507583
3.5,13.1287144,-1.075457138,3.103746361,,,8.468311441,7.751749889,7.008542705,6.520717739,6.08864521,5.761270169,5.326363208,5.503685769,,,0.378085349,-0.621128612,-1.239173626,-0.956598325,-0.845825979,-0.746463537,-0.656117127,,3.103746361,2.459809965,2.027944596,2.844227176
3.6,13.06231126,-1.09032166,3.128634335,,,8.403697989,7.687811705,6.946465964,6.458348476,6.026193114,5.699212145,5.265233572,5.442036237,,,0.361612007,-0.635258839,-1.25524147,-0.973452059,-0.862993476,-0.763856157,-0.673677164,,3.128634335,2.48331221,2.050904631,2.870265813
3.7,12.9944551,-1.105237129,3.153700373,,,8.338991339,7.623739343,6.884246752,6.395789679,5.963514451,5.636914149,5.203857511,5.380138557,,,0.345026407,-0.650577071,-1.271416456,-0.990390213,-0.880235073,-0.781313929,-0.69129449,,3.153700373,2.507150845,2.074163135,2.896629376
3.8,12.92521942,-1.120198752,3.178943879,,,8.273968452,7.559327063,6.821699148,6.332866173,5.900443801,5.574218993,5.142089394,5.31784214,,,0.32834054,-0.667504919,-1.287664537,-1.007387462,-0.897528943,-0.798818213,-0.708953387,,3.178943879,2.531298332,2.097699995,2.923284469
