Var1,Var2_1,Var2_2,Var2_3,Var2_4,Var2_5,Var2_6,Var2_7,Var2_8,Var2_10,Var2_11
92,5.9926,2.7891,2.2336,4.6001,3.6738,8.2993,5.6748,2.462,6.6141,5.9866
93,6.161,2.9485,2.3133,4.7355,3.767,8.3724,5.7576,2.5973,6.7579,6.0832
94,6.161,2.9485,2.3133,4.7355,3.767,8.3724,5.7576,2.5973,6.7579,6.0832
95,6.161,2.9485,2.3133,4.7355,3.767,8.3724,5.7576,2.5973,6.7579,6.0832
96,6.161,2.9485,2.3133,4.7355,3.767,8.3724,5.7576,2.5973,6.7579,6.0832
97,6.3306,3.1101,2.3959,4.8743,3.865,8.4376,5.8394,2.734,6.9032,6.1781
98,6.3306,3.1101,2.3959,4.8743,3.865,8.4376,5.8394,2.734,6.9032,6.1781
99,6.3306,3.1101,2.3959,4.8743,3.865,8.4376,5.8394,2.734,6.9032,6.1781
100,6.5011,3.2738,2.4812,5.0163,3.9674,8.495,5.92,2.8718,7.0499,6.2711
101,6.5011,3.2738,2.4812,5.0163,3.9674,8.495,5.92,2.8718,7.0499,6.2711
102,6.5011,3.2738,2.4812,5.0163,3.9674,8.495,5.92,2.8718,7.0499,6.2711
103,6.6724,3.4396,2.5688,5.1611,4.0739,8.5449,5.999,3.0103,7.1976,6.3622
104,6.6724,3.4396,2.5688,5.1611,4.0739,8.5449,5.999,3.0103,7.1976,6.3622
105,6.6724,3.4396,2.5688,5.1611,4.0739,8.5449,5.999,3.0103,7.1976,6.3622
106,6.6724,3.4396,2.5688,5.1611,4.0739,8.5449,5.999,3.0103,7.1976,6.3622
107,6.8445,3.6073,2.6583,5.3086,4.1844,8.5449,6.0764,3.1491,7.3461,6.4511
108,6.8445,3.6073,2.6583,5.3086,4.1844,8.5449,6.0764,3.1491,7.3461,6.4511
109,6.8445,3.6073,2.6583,5.3086,4.1844,8.5449,6.0764,3.1491,7.3461,6.4511
110,7.017,3.7767,2.7495,5.4584,4.2984,8.5875,6.1521,3.2879,7.495,6.5379
111,7.017,3.7767,2.7495,5.4584,4.2984,8.5875,6.1521,3.2879,7.495,6.5379
112,7.017,3.7767,2.7495,5.4584,4.2984,8.5875,6.1521,3.2879,7.495,6.5379
113,7.19,3.9478,2.7495,5.6106,4.4157,8.623,6.2258,3.4264,7.6439,6.6223
114,7.19,3.9478,2.7495,5.6106,4.4157,8.623,6.2258,3.4264,7.6439,6.6223
115,7.19,3.9478,2.7495,5.6106,4.4157,8.623,6.2258,3.4264,7.6439,6.6223
116,7.19,3.9478,2.7495,5.6106,4.4157,8.623,6.2258,3.4264,7.6439,6.6223
117,7.3631,4.1202,2.8419,5.7648,4.5361,8.6519,6.2974,3.5642,7.7926,6.7043
118,7.3631,4.1202,2.8419,5.7648,4.5361,8.6519,6.2974,3.5642,7.7926,6.7043
119,7.3631,4.1202,2.8419,5.7648,4.5361,8.6519,6.2974,3.5642,7.7926,6.7043
120,7.5362,4.1202,2.9352,5.9209,4.6593,8.6744,6.3669,3.701,7.9407,6.7838
121,7.5362,4.1202,2.9352,5.9209,4.6593,8.6744,6.3669,3.701,7.9407,6.7838
122,7.5362,4.1202,2.9352,5.9209,4.6593,8.6744,6.3669,3.701,7.9407,6.7838
123,7.709,4.2938,3.0291,6.0789,4.785,8.6909,6.4343,3.8364,8.0878,6.8606
124,7.709,4.2938,3.0291,6.0789,4.785,8.6909,6.4343,3.8364,8.0878,6.8606
125,7.709,4.2938,3.0291,6.0789,4.785,8.6909,6.4343,3.8364,8.0878,6.8606
126,7.709,4.2938,3.0291,6.0789,4.785,8.6909,6.4343,3.8364,8.0878,6.8606
127,7.8813,4.4683,3.1232,6.2386,4.9132,8.7018,6.4993,3.9702,8.2335,6.9346
128,7.8813,4.4683,3.1232,6.2386,4.9132,8.7018,6.4993,3.9702,8.2335,6.9346
129,7.8813,4.4683,3.1232,6.2386,4.9132,8.7018,6.4993,3.9702,8.2335,6.9346
130,8.0529,4.6435,3.2172,6.4,5.0434,8.7074,6.562,4.1023,8.3774,7.0058
131,8.0529,4.6435,3.2172,6.4,5.0434,8.7074,6.562,4.1023,8.3774,7.0058
132,8.0529,4.6435,3.2172,6.4,5.0434,8.7074,6.562,4.1023,8.3774,7.0058
133,8.2232,4.819,3.3108,6.5631,5.1755,8.7083,6.6226,4.2322,8.5192,7.0741
134,8.2232,4.819,3.3108,6.5631,5.1755,8.7083,6.6226,4.2322,8.5192,7.0741
135,8.2232,4.819,3.3108,6.5631,5.1755,8.7083,6.6226,4.2322,8.5192,7.0741
136,8.2232,4.819,3.3108,6.5631,5.1755,8.7083,6.6226,4.2322,8.5192,7.0741
137,8.3924,4.9946,3.4036,6.7279,5.3094,8.7083,6.6808,4.3597,8.6585,7.1393
138,8.3924,4.9946,3.4036,6.7279,5.3094,8.7083,6.6808,4.3597,8.6585,7.1393
139,8.3924,4.9946,3.4036,6.7279,5.3094,8.7083,6.6808,4.3597,8.6585,7.1393
140,8.5599,5.1699,3.4953,6.8944,5.4449,8.7048,6.7368,4.4847,8.7948,7.2015
141,8.5599,5.1699,3.4953,6.8944,5.4449,8.7048,6.7368,4.4847,8.7948,7.2015
142,8.5599,5.1699,3.4953,6.8944,5.4449,8.7048,6.7368,4.4847,8.7948,7.2015
143,8.7254,5.3447,3.5856,7.0625,5.5816,8.6973,6.7907,4.607,8.9279,7.2607
144,8.7254,5.3447,3.5856,7.0625,5.5816,8.6973,6.7907,4.607,8.9279,7.2607
145,8.7254,5.3447,3.5856,7.0625,5.5816,8.6973,6.7907,4.607,8.9279,7.2607
146,8.7254,5.3447,3.5856,7.0625,5.5816,8.6973,6.7907,4.607,8.9279,7.2607
147,8.8887,5.5186,3.6743,7.2324,5.7197,8.6862,6.8425,4.7264,9.0574,7.3166
148,8.8887,5.5186,3.6743,7.2324,5.7197,8.6862,6.8425,4.7264,9.0574,7.3166
149,8.8887,5.5186,3.6743,7.2324,5.7197,8.6862,6.8425,4.7264,9.0574,7.3166
150,9.0494,5.6913,3.761,7.4041,5.8588,8.6721,6.8923,4.8428,9.1829,7.3695
151,9.0494,5.6913,3.761,7.4041,5.8588,8.6721,6.8923,4.8428,9.1829,7.3695
152,9.0494,5.6913,3.761,7.4041,5.8588,8.6721,6.8923,4.8428,9.1829,7.3695
153,9.0494,5.6913,3.761,7.4041,5.8588,8.6721,6.8923,4.8428,9.1829,7.3695
154,9.2072,5.8625,3.8456,7.5775,5.9988,8.6552,6.9403,4.9561,9.3042,7.4191
155,9.2072,5.8625,3.8456,7.5775,5.9988,8.6552,6.9403,4.9561,9.3042,7.4191
156,9.2072,5.8625,3.8456,7.5775,5.9988,8.6552,6.9403,4.9561,9.3042,7.4191
157,9.3618,6.0319,3.9276,7.7527,6.1395,8.6359,6.9867,5.0662,9.4209,7.4656
158,9.3618,6.0319,3.9276,7.7527,6.1395,8.6359,6.9867,5.0662,9.4209,7.4656
159,9.3618,6.0319,3.9276,7.7527,6.1395,8.6359,6.9867,5.0662,9.4209,7.4656
160,9.5129,6.1992,4.0069,7.9298,6.2808,8.6147,7.0314,5.173,9.5328,7.5089
161,9.5129,6.1992,4.0069,7.9298,6.2808,8.6147,7.0314,5.173,9.5328,7.5089
162,9.5129,6.1992,4.0069,7.9298,6.2808,8.6147,7.0314,5.173,9.5328,7.5089
163,9.5129,6.1992,4.0069,7.9298,6.2808,8.6147,7.0314,5.173,9.5328,7.5089
164,9.6603,6.364,4.0833,8.1086,6.4227,8.5919,7.0748,5.2766,9.6398,7.5492
165,9.6603,6.364,4.0833,8.1086,6.4227,8.5919,7.0748,5.2766,9.6398,7.5492
166,9.6603,6.364,4.0833,8.1086,6.4227,8.5919,7.0748,5.2766,9.6398,7.5492
