time,Fx,Tx,Fy,Ty,Fz,Tz
,32.2471,-2.5198,-0.1419,-1.4039,-117.5065,1.0945
,32.0211,-2.4078,-0.289,-1.5259,-113.2028,1.0994
,31.7671,-2.4798,-0.6905,-1.5266,-113.7916,1.1079
,32.0022,-2.1748,-0.2494,-1.6745,-106.249,1.1067
,31.8445,-2.4646,-0.1189,-1.5189,-114.8548,1.1022
,32.1853,-2.2374,0.1284,-1.6056,-109.1395,1.107
,32.2197,-2.4344,0.3525,-1.4606,-115.9094,1.108
,32.2876,-2.2774,0.8091,-1.4834,-113.4781,1.0936
,32.3499,-2.1643,0.7396,-1.5474,-110.2,1.096
,32.3834,-2.242,0.6812,-1.5033,-112.4503,1.102
,32.2037,-2.299,0.4986,-1.4794,-113.6643,1.0994
,32.4174,-2.0591,0.235,-1.6402,-106.0782,1.104
,32.3448,-2.3422,0.0584,-1.5045,-113.6445,1.1135
,32.1664,-2.3918,0.1385,-1.4765,-115.08,1.1108
,32.1756,-2.5348,0.3316,-1.4354,-115.9005,1.1334
,32.4546,-2.4353,0.4758,-1.4831,-113.4585,1.1415
,32.4816,-2.4011,0.5645,-1.526,-109.977,1.1635
,32.4782,-2.2893,0.544,-1.6304,-104.6479,1.1683
,32.4436,-2.4793,0.5514,-1.498,-111.4086,1.1721
,32.4052,-2.8183,0.4917,-1.2891,-121.4339,1.1737
,32.577,-2.4995,0.7186,-1.4616,-113.2669,1.1752
,32.6788,-2.5991,0.6128,-1.421,-114.6904,1.1867
,33.1177,-2.3663,0.1295,-1.5856,-106.8879,1.1941
,33.0469,-2.3596,0.0843,-1.5891,-106.063,1.1997
,32.8986,-2.7769,-0.2017,-1.3694,-117.921,1.2043
,33.3774,-2.3097,-0.0867,-1.6168,-104.6267,1.2136
,33.5578,-2.5284,-0.2128,-1.4844,-111.3784,1.2175
,33.6644,-2.4641,-0.1617,-1.5042,-110.3624,1.2201
,33.8429,-2.556,-0.2212,-1.46,-112.6123,1.2261
,34.1815,-2.6337,-0.5436,-1.4236,-114.4412,1.2405
,34.394,-2.6692,-0.6835,-1.4194,-114.6415,1.2575
,34.5646,-2.3355,-0.0203,-1.5672,-107.1135,1.2533
,34.8456,-2.3558,0.1499,-1.5226,-108.7601,1.2395
,35.1475,-2.2215,-0.1392,-1.5979,-104.2415,1.2531
,35.0041,-2.4834,-0.0952,-1.4493,-111.1977,1.2514
,35.0617,-2.6672,-0.4742,-1.3701,-116.5068,1.2634
,35.5933,-2.5329,-0.6286,-1.4619,-111.7948,1.2768
,35.4298,-2.4055,-0.3825,-1.5184,-108.9364,1.2482
,35.7857,-2.7231,-0.9276,-1.329,-117.9198,1.2779
,36.2577,-2.5531,-1.2099,-1.4247,-112.998,1.2914
,36.2631,-2.6655,-1.0934,-1.3369,-117.5052,1.2667
,36.478,-2.545,-1.2489,-1.3969,-114.4277,1.2635
,36.9131,-2.4456,-1.541,-1.4611,-111.76,1.2772
,37.4089,-2.3819,-1.7962,-1.5211,-109.3002,1.3022
,37.7585,-2.1405,-1.5419,-1.6245,-103.3813,1.2985
,37.624,-2.2316,-1.3327,-1.5492,-107.8966,1.2709
,38.0489,-2.1687,-2.0654,-1.6256,-104.585,1.2903
,38.7834,-2.2091,-2.0826,-1.6018,-107.6865,1.3328
,38.7173,-2.6047,-2.2336,-1.3781,-119.758,1.3289
,38.7119,-2.4782,-2.2499,-1.4582,-115.0368,1.3086
,38.9647,-2.5626,-2.2626,-1.4022,-117.9028,1.3005
,39.4276,-2.2654,-2.3035,-1.5617,-109.099,1.3022
,39.9709,-2.3779,-2.5016,-1.4971,-112.3711,1.3168
,40.2821,-2.3481,-2.0652,-1.489,-113.4347,1.328
,40.6121,-2.5069,-3.7727,-1.5485,-113.5395,1.3282
,40.5584,-2.9037,-3.5729,-1.3728,-123.1732,1.3462
,40.8248,-2.6993,-3.2744,-1.5045,-115.8155,1.3451
,41.17,-2.6213,-3.0045,-1.5477,-112.9684,1.3615
,41.4362,-2.558,-3.2996,-1.5997,-110.2907,1.3668
,41.7726,-2.3528,-3.1361,-1.7072,-104.1583,1.3659
,41.8038,-2.7131,-3.3254,-1.5114,-114.7956,1.3674
,41.8723,-2.8689,-3.7871,-1.4314,-118.8612,1.3654
,42.2975,-2.6346,-3.8357,-1.5479,-113.5448,1.359
,42.6262,-2.4435,-3.6745,-1.6474,-107.8216,1.3582
,42.9624,-2.3787,-3.6614,-1.6847,-107.8386,1.358
,43.4891,-2.095,-3.4898,-1.8199,-100.2805,1.3653
,43.2127,-2.5967,-3.3933,-1.5363,-115.433,1.3533
,43.5941,-2.3212,-3.216,-1.7083,-106.6433,1.3604
,43.9699,-2.4475,-2.9834,-1.6027,-110.7529,1.3695
,43.993,-2.6803,-3.0215,-1.4709,-118.125,1.3705
,44.3195,-2.37,-3.0518,-1.6714,-107.8842,1.3634
,44.4813,-2.6239,-3.1863,-1.5188,-115.6614,1.3758
,44.7749,-2.3621,-3.0543,-1.667,-108.0961,1.3718
,45.0546,-2.2553,-2.8192,-1.7109,-105.8621,1.3686
,44.9452,-2.5797,-2.5688,-1.5025,-116.5234,1.3645
,45.4578,-2.5998,-2.3575,-1.474,-117.9771,1.3702
,45.5481,-2.4223,-2.3291,-1.55,-114.0917,1.3612
,46.0075,-2.1243,-2.1043,-1.7025,-106.9491,1.3544
,46.0807,-2.3921,-1.8479,-1.5255,-115.3583,1.3584
,46.2207,-2.5248,-1.2215,-1.4003,-121.1317,1.3591
,46.8188,-1.9503,0.0845,-1.6583,-106.0647,1.3679
,46.9414,-2.4165,-0.0387,-1.3937,-119.571,1.3755
,47.1015,-2.2761,0.1211,-1.5061,-113.8439,1.3746
,47.4603,-2.3107,-0.0178,-1.4862,-115.4833,1.3832
,47.6112,-2.2956,0.5089,-1.47,-116.3357,1.3747
,47.8655,-2.3651,1.017,-1.3971,-119.439,1.375
,48.1108,-2.2927,2.3712,-1.3623,-118.6963,1.3775
,48.7186,-2.1213,3.0403,-1.3999,-114.8517,1.3938
,48.8808,-2.0927,3.1302,-1.3993,-114.2414,1.3909
,48.9544,-2.2189,3.6334,-1.3031,-119.1861,1.383
,48.9866,-2.1623,3.7333,-1.3437,-117.7615,1.3799
,49.3414,-1.9591,3.2097,-1.5249,-109.1281,1.3759
,49.202,-2.2137,3.2628,-1.3897,-116.7017,1.3572
,49.2906,-2.1926,3.3989,-1.4097,-115.6853,1.357
,49.4462,-2.4911,2.6532,-1.2978,-121.3691,1.3721
,49.6152,-2.4863,1.9649,-1.3581,-117.6275,1.3606
,49.8288,-2.5603,0.6112,-1.4151,-114.6663,1.3578
,50.056,-2.8961,-0.6957,-1.3484,-118.67,1.3615
,50.1763,-2.841,-1.3303,-1.4381,-115.3552,1.3526
,50.1319,-3.2553,-2.7794,-1.3189,-120.7688,1.3398
,50.5662,-2.9334,-4.3257,-1.6172,-106.7499,1.3354
,50.2848,-3.3457,-5.125,-1.4583,-115.4938,1.3312
,50.5406,-3.1471,-4.8271,-1.5629,-110.8082,1.3219
,50.7123,-3.1347,-5.6914,-1.6195,-107.883,1.3162
,50.7901,-3.4181,-6.0405,-1.4835,-114.8182,1.3145
,50.8163,-3.2045,-5.3506,-1.5555,-111.1774,1.2968
,51.0943,-2.9865,-5.6552,-1.7122,-103.168,1.2817
,50.9796,-3.325,-5.6679,-1.5044,-114.4313,1.2777
,50.8095,-3.4948,-5.5598,-1.4086,-119.3443,1.2614
,51.112,-3.3679,-5.9282,-1.5054,-115.0265,1.2609
,50.9768,-3.3248,-6.0048,-1.5061,-115.6373,1.2385
,51.0259,-3.3668,-5.7048,-1.4741,-117.2925,1.233
,51.1321,-3.3332,-6.169,-1.5429,-113.7734,1.2185
,51.1193,-3.5107,-6.5869,-1.4755,-117.842,1.2192
,51.2925,-3.4686,-6.6639,-1.4993,-115.9877,1.2049
,51.4505,-3.3196,-6.9386,-1.5931,-113.1158,1.1932
,51.4493,-3.4158,-5.9568,-1.4564,-120.1441,1.1826
,51.6491,-3.1745,-5.4379,-1.5683,-114.4474,1.1788
,51.7005,-3.0368,-4.0274,-1.5638,-115.3694,1.184
,51.7362,-3.2642,-4.2378,-1.4673,-119.6477,1.1904
,52.3171,-2.6871,-2.5863,-1.6618,-109.1216,1.1884
,52.4507,-2.3942,-1.4954,-1.7373,-105.3073,1.1706
,52.6301,-2.2986,-0.1795,-1.7092,-108.0726,1.1789
,52.4749,-2.5816,0.0352,-1.5485,-115.6536,1.1799
,52.4234,-2.8454,-1.0086,-1.4564,-119.6729,1.1837
,52.6805,-2.4901,-0.2097,-1.6167,-112.1579,1.1795
,53.0573,-2.0273,1.0767,-1.7794,-103.2419,1.1807
,52.746,-2.4361,1.313,-1.507,-117.1766,1.1686
,52.7462,-2.5851,1.1613,-1.4476,-120.8528,1.1691
,52.752,-2.5856,0.6358,-1.4636,-120.0031,1.1776
,52.7496,-2.6536,-0.9329,-1.5489,-115.5913,1.1774
,52.4984,-2.7493,-2.4619,-1.5943,-113.2271,1.1636
,52.7838,-2.6887,-3.7085,-1.7191,-106.7957,1.1659
,52.6452,-2.9737,-4.5387,-1.615,-111.4426,1.1753
,52.2271,-3.335,-4.6373,-1.4356,-121.2593,1.1739
,52.4007,-3.1512,-4.5632,-1.5312,-115.7329,1.1675
,52.1683,-3.1655,-4.6065,-1.5319,-116.3451,1.1647
,52.1351,-3.2295,-4.7018,-1.5041,-117.7691,1.1593
,52.3279,-2.8835,-4.7346,-1.7077,-106.7116,1.169
,52.1844,-3.3018,-5.456,-1.5038,-117.103,1.1708
,52.091,-2.9424,-6.1764,-1.7495,-105.8033,1.1693
,51.8527,-3.4712,-9.1218,-1.6327,-113.5934,1.1628
,51.3909,-3.8141,-10.5625,-1.5382,-119.0189,1.1584
,51.444,-3.5434,-9.2576,-1.6252,-113.9836,1.1545
,51.4518,-3.4989,-8.6523,-1.5839,-115.463,1.1686
,51.5626,-3.3239,-9.4062,-1.7323,-107.8395,1.1762
,51.4751,-3.3753,-9.8026,-1.7607,-106.3753,1.1846
,51.3597,-3.4234,-9.1622,-1.6838,-109.6911,1.1849
,51.3037,-3.6556,-8.8996,-1.5356,-117.9052,1.1972
,51.1445,-3.5434,-9.3608,-1.6159,-113.781,1.1996
,51.2672,-3.4583,-9.3063,-1.6637,-111.3319,1.2104
,51.257,-3.3835,-10.4659,-1.7885,-104.9065,1.2183
,50.8,-4.0681,-10.2774,-1.3762,-126.623,1.2242
,50.7648,-3.7443,-10.9596,-1.6099,-115.9395,1.2256
,50.7952,-3.8586,-11.8929,-1.603,-117.5272,1.2429
,50.5847,-3.8156,-11.4929,-1.603,-117.5507,1.2343
,50.7782,-3.5883,-11.3371,-1.6978,-112.0428,1.2589
,50.8315,-3.3544,-11.3446,-1.8306,-106.5289,1.272
,50.3424,-3.7164,-11.9208,-1.6676,-115.4939,1.265
,50.4415,-3.3674,-11.1272,-1.808,-109.6251,1.2694
,50.3234,-3.3341,-11.4686,-1.8759,-105.5003,1.2802
,49.9768,-3.7096,-11.8791,-1.6963,-115.3022,1.293
,49.9021,-3.4942,-13.8827,-1.9347,-104.3252,1.2948
,49.4985,-3.8268,-13.8945,-1.7629,-113.7433,1.3073
,49.3257,-3.9959,-13.4453,-1.6505,-119.5046,1.3136
,49.5736,-3.6243,-11.962,-1.7447,-114.0862,1.3293
,49.0772,-4.016,-12.8086,-1.5886,-121.3892,1.3391
,49.0803,-3.8897,-12.8306,-1.6928,-116.064,1.3524
,49.199,-3.8047,-11.9978,-1.7226,-112.6308,1.3798
,49.0339,-3.7066,-12.0257,-1.8027,-108.5337,1.3933
,48.716,-4.0258,-12.6006,-1.6469,-116.4772,1.3947
,48.7946,-3.884,-12.5813,-1.7271,-113.0085,1.411
,48.9597,-3.5799,-12.3609,-1.8905,-104.0155,1.4209
,48.7576,-3.6487,-11.7678,-1.8023,-109.1812,1.427
,48.4878,-4.0014,-12.1346,-1.5949,-121.0433,1.4344
,48.4657,-3.7605,-11.8322,-1.7234,-115.1301,1.4334
,48.556,-3.5373,-10.4133,-1.7342,-114.621,1.4385
,48.6478,-3.2259,-10.15,-1.8935,-105.837,1.4513
,48.8179,-3.0181,-9.3007,-1.9365,-103.6547,1.4704
,48.6389,-3.2981,-8.49,-1.6782,-115.5835,1.4776
,48.5729,-3.3876,-7.732,-1.5611,-121.5803,1.4951
,48.5137,-3.0535,-6.9425,-1.6927,-114.8821,1.4996
,48.2553,-2.9607,-6.579,-1.7211,-114.0905,1.4965
,47.9918,-3.0394,-7.2463,-1.6934,-115.4798,1.4969
,47.6177,-2.7646,-7.2305,-1.8755,-107.4907,1.4675
,47.0042,-3.3228,-7.0655,-1.5345,-124.2817,1.4699
,46.4906,-3.0046,-6.5287,-1.6911,-116.3238,1.4489
,47.1213,-2.5065,-5.7265,-1.8892,-105.5471,1.4866
,46.8613,-2.5105,-4.4758,-1.7712,-110.3364,1.4842
,46.8412,-2.7998,-4.4508,-1.548,-118.5149,1.4914
,46.2968,-2.5157,-4.0139,-1.6358,-113.4193,1.4653
,46.0253,-2.727,-3.7882,-1.5,-121.0121,1.4663
,45.7092,-2.4799,-3.4823,-1.6488,-114.0706,1.4651
,45.489,-2.8982,-4.2512,-1.4363,-124.2525,1.4726
,45.3744,-2.5518,-4.1064,-1.6246,-114.6393,1.4683
,45.1106,-2.7493,-3.7048,-1.4962,-121.2151,1.4719
,45.074,-2.6717,-3.7389,-1.5233,-118.5445,1.4689
,44.888,-2.4383,-3.178,-1.6141,-112.0134,1.4511
,45.2121,-2.6555,-3.3186,-1.4403,-120.2085,1.4806
,45.1299,-2.3719,-2.9702,-1.5599,-113.4736,1.474
,45.0396,-2.2588,-3.2153,-1.6159,-110.5941,1.4737
,44.5254,-2.6482,-3.0996,-1.4041,-121.441,1.4611
,44.6048,-2.3579,-3.0108,-1.5521,-113.8762,1.4628
,44.4339,-2.1098,-2.7086,-1.6767,-108.1681,1.4619
,44.6021,-1.9474,-2.9909,-1.7766,-103.0379,1.4753
,44.3737,-2.2232,-2.9076,-1.6119,-110.8169,1.4765
,44.1529,-1.9486,-2.901,-1.7925,-101.5986,1.4723
,43.9312,-2.3588,-2.9707,-1.5681,-113.0577,1.4824
,43.6103,-2.1421,-2.9207,-1.7493,-103.8312,1.4641
,43.6005,-2.3283,-2.9073,-1.7,-104.4282,1.484
,42.956,-2.9357,-2.2237,-1.323,-123.0905,1.478
,42.7751,-2.7244,-1.1319,-1.4759,-115.9867,1.4764
,42.3218,-2.5607,0.6063,-1.5367,-113.6308,1.45
,41.9755,-2.0729,0.6894,-1.781,-100.5252,1.4229
,41.4678,-2.2994,0.6944,-1.6281,-107.0633,1.4099
,40.8388,-2.7672,0.0556,-1.3806,-119.7047,1.3923
,41.2181,-2.067,-0.6203,-1.7524,-100.0157,1.3899
,41.1291,-2.2505,-1.0926,-1.6817,-106.1532,1.4301
,41.0219,-2.1509,-1.4265,-1.6974,-104.6958,1.4076
,41.1207,-2.5187,-1.9322,-1.4715,-114.2793,1.4151
,40.8861,-2.6674,-1.9564,-1.3791,-118.3647,1.4073
,40.9713,-2.661,-2.698,-1.3993,-117.2965,1.4103
,41.0909,-2.4197,-2.3086,-1.4949,-111.7896,1.3897
,40.7081,-2.7176,-2.4859,-1.3511,-119.1417,1.3908
,40.8019,-2.3915,-2.3027,-1.5032,-111.3773,1.3813
,40.9765,-2.4828,-2.1903,-1.4428,-114.4597,1.3901
,41.5056,-2.0652,-2.4731,-1.6708,-102.781,1.3913
,41.134,-2.4832,-2.537,-1.4674,-113.8277,1.3929
,41.3517,-2.2213,-2.6285,-1.6073,-106.6631,1.4003
,41.1592,-2.0312,-2.5897,-1.7404,-100.5204,1.3909
,40.9681,-2.5342,-3.1556,-1.4796,-113.1725,1.4042
,40.8863,-2.6824,-3.0911,-1.396,-118.0925,1.402
,41.0948,-2.4346,-2.9197,-1.5281,-111.35,1.401
,40.6323,-3.0077,-3.0998,-1.2119,-127.505,1.3978
,41.0723,-2.0526,-2.8105,-1.7285,-101.1193,1.3854
,40.7391,-2.2593,-2.7972,-1.6359,-104.5825,1.3804
,40.6899,-2.9102,-3.0808,-1.283,-121.9603,1.3887
,41.0206,-2.1826,-3.44,-1.72,-100.2462,1.3969
,41.1071,-2.2877,-3.1986,-1.6356,-104.5641,1.3974
,41.2098,-2.0892,-2.8143,-1.7318,-99.6737,1.3853
,41.0263,-2.4287,-2.7838,-1.5475,-109.091,1.3923
,40.9018,-2.7965,-2.9798,-1.3386,-119.1074,1.4023
,41.2804,-2.0964,-2.6036,-1.7184,-99.0689,1.3993
,41.0229,-2.4211,-2.5289,-1.5181,-109.3097,1.4008
,41.0202,-2.138,-1.5201,-1.6617,-101.3813,1.3937
,41.0668,-2.4406,-1.0158,-1.4313,-111.2368,1.4064
,40.5175,-2.4327,0.5204,-1.3624,-112.943,1.3528
,41.2248,-2.114,-0.3561,-1.5418,-103.6954,1.3856
,41.0628,-2.0082,-0.2928,-1.6268,-100.6354,1.3963
,40.8045,-2.1987,-0.1482,-1.5112,-107.197,1.3915
,41.187,-1.9154,-0.3225,-1.6716,-99.6233,1.4016
,40.6984,-2.2692,-0.1115,-1.5051,-110.0802,1.4028
,40.993,-2.5135,0.2656,-1.2667,-120.9654,1.4157
,40.63,-1.763,1.1731,-1.6266,-101.9793,1.3959
,40.7851,-2.1207,1.1403,-1.316,-115.902,1.3926
,40.1785,-1.6895,1.7023,-1.5291,-105.0729,1.3459
,40.3136,-1.7248,0.7289,-1.5089,-106.0449,1.3605
,39.7252,-2.233,1.0832,-1.1971,-122.6474,1.3487
,39.4417,-2.064,1.2465,-1.3016,-117.3284,1.3394
,38.9757,-1.9442,1.4017,-1.3621,-114.2596,1.3221
,39.2516,-2.113,1.3195,-1.224,-119.3698,1.3287
,38.9048,-1.9302,1.2686,-1.3531,-113.4262,1.3221
,38.8939,-1.9517,1.3572,-1.3494,-113.6312,1.3109
,39.3715,-1.6044,1.5801,-1.4872,-104.0164,1.3041
,39.0098,-2.001,1.3442,-1.2878,-114.849,1.3028
,39.001,-2.2981,1.1192,-1.1275,-123.0245,1.3097
,39.0437,-1.6695,1.4046,-1.4924,-104.4072,1.2928
,38.6167,-2.0672,0.9558,-1.3338,-113.7923,1.2942
,38.4474,-2.0209,-0.2013,-1.4763,-108.3974,1.302
,38.0721,-2.1857,-0.5665,-1.4495,-110.4118,1.2967
,38.3234,-2.1136,0.27,-1.4401,-109.6413,1.2908
,38.943,-1.7428,1.0965,-1.5083,-102.3189,1.2815
,38.352,-1.9378,1.6574,-1.2743,-113.0035,1.2803
,37.1167,-1.8017,2.3364,-1.2632,-114.2698,1.2381
,38.1017,-1.7567,1.5676,-1.1785,-114.6439,1.2755
,36.8549,-1.8509,1.6661,-1.1942,-116.4761,1.2304
,36.5286,-2.2132,0.568,-1.0725,-125.2188,1.2403
,35.7548,-2.004,0.542,-1.2759,-116.806,1.1994
,35.7027,-1.9912,-0.0189,-1.3412,-114.7292,1.2132
,35.1232,-2.5082,-0.1839,-1.074,-129.041,1.2012
,35.5575,-1.9849,-0.1033,-1.353,-113.4872,1.2075
,35.3537,-1.9355,-0.1387,-1.3647,-112.2503,1.1962
,35.6045,-1.6176,-0.039,-1.5531,-102.6335,1.1891
,35.0897,-2.1482,0.0052,-1.2609,-117.5746,1.1912
,34.8687,-2.4021,0.0045,-1.0927,-126.1734,1.1869
,35.2638,-1.6737,0.0343,-1.4885,-105.2968,1.1868
,34.7913,-2.1266,0.0055,-1.2405,-117.9805,1.183
,34.6671,-2.2262,-0.0495,-1.2092,-120.2276,1.1804
,34.4588,-2.0568,0.0717,-1.3141,-115.5246,1.1684
,34.4034,-1.8803,0.1921,-1.4145,-110.41,1.1563
,34.1709,-1.9023,0.15,-1.4273,-110.4053,1.1534
,34.1517,-2.5027,-0.048,-1.1025,-127.6045,1.2009
,34.4247,-2.1119,1.2731,-1.2654,-118.6859,1.2133
,34.0945,-1.7084,1.5643,-1.421,-108.8549,1.1501
,33.4259,-2.3886,0.6697,-1.0528,-127.0045,1.1363
,33.4683,-1.6481,0.2376,-1.5311,-103.8432,1.1217
,33.0023,-2.2282,-0.0321,-1.211,-120.1985,1.1214
,32.9715,-2.2851,-0.0424,-1.1785,-121.2167,1.1216
,32.9519,-2.0449,-0.0882,-1.3148,-114.252,1.115
,32.6777,-1.9959,-0.2472,-1.3519,-113.0097,1.0951
,32.5998,-1.5784,-0.1698,-1.5816,-102.5764,1.0682
,32.1726,-2.0873,-0.6959,-1.2936,-117.9046,1.0846
,32.4011,-1.6629,-0.4471,-1.526,-106.0449,1.0687
,32.3276,-1.6486,-0.3186,-1.5089,-105.6375,1.0688
,31.8144,-2.3061,-0.4269,-1.1286,-125.0738,1.0632
,31.9979,-1.5645,-0.3438,-1.5654,-102.7629,1.0571
,31.5293,-2.0181,-0.5444,-1.3336,-114.6141,1.0505
,31.3574,-1.9491,-0.7411,-1.4392,-110.5057,1.0526
,31.4272,-1.7249,-2.3047,-1.6504,-102.2273,1.0404
,31.094,-2.0648,-2.7041,-1.4751,-111.8204,1.0278
,31.4179,-1.6199,-3.0215,-1.7436,-98.0859,1.026
,30.9876,-2.0325,-3.9931,-1.5934,-107.0257,1.019
,30.7227,-2.3788,-4.4416,-1.3978,-117.6446,1.0122
,30.8889,-1.9407,-4.5837,-1.6548,-105.1517,1.0048
,31.015,-2.0129,-5.2046,-1.663,-104.7018,1.0162
,31.0777,-2.0411,-5.6013,-1.6555,-105.7059,1.0164
,30.8236,-1.9641,-5.4955,-1.7244,-102.8436,1.0131
,30.6285,-2.3176,-5.5565,-1.5157,-112.8663,1.0146
,30.3202,-2.5999,-5.3414,-1.3479,-122.0945,1.0158
,30.4686,-2.3092,-4.508,-1.4794,-114.7732,1.0061
,30.329,-2.81,-2.9517,-1.1269,-128.9811,1.0388
,30.3262,-2.3855,-1.8855,-1.3332,-116.552,1.0509
,30.223,-2.4422,-2.0197,-1.3184,-118.5943,1.0426
,30.4861,-2.0958,-2.0069,-1.5062,-108.3575,1.0384
,30.1821,-1.9844,-2.1973,-1.6194,-103.2207,1.032
,30.1997,-1.9338,-1.8402,-1.6153,-103.4487,1.0207
,30.3265,-1.8194,-1.6935,-1.6392,-102.2346,1.0121
,29.9894,-2.2856,-1.556,-1.3502,-116.3639,1.0113
,30.1528,-1.8546,-1.6168,-1.6025,-103.466,1.0179
,30.047,-2.0605,-1.91,-1.5106,-108.1521,1.0187
,29.4687,-2.6967,-1.7067,-1.1424,-126.9902,1.0073
,29.5933,-2.3213,-1.5119,-1.3392,-117.5908,0.9974
,29.7556,-2.3002,-1.5163,-1.3418,-116.1561,1.0142
,29.9091,-2.0096,-1.3786,-1.4905,-109.2092,1.0018
,30.0421,-1.7619,-1.2502,-1.6226,-102.4628,0.998
,29.8021,-2.2075,-1.6769,-1.3782,-114.9254,1.0112
,29.814,-2.4619,-1.8936,-1.2341,-122.2816,1.0095
,29.7601,-2.1362,-1.6187,-1.4029,-114.3176,0.997
,29.7276,-2.1855,-1.6322,-1.3497,-115.7446,0.9974
,30.2766,-1.7398,-1.9096,-1.6102,-103.0471,1.0068
,29.8333,-2.2925,-2.4362,-1.3302,-117.3388,1.0147
,30.1698,-1.953,-2.3796,-1.5223,-107.5185,1.0133
,30.1126,-2.2,-2.5519,-1.391,-115.502,1.0228
,30.4425,-1.9943,-2.216,-1.4739,-109.9917,1.0164
,30.6011,-1.6968,-2.1689,-1.6259,-102.2195,1.0153
,30.6193,-2.0856,-2.5457,-1.4132,-113.0526,1.0395
,30.9758,-1.6959,-2.2193,-1.6093,-103.0453,1.0295
,31.0267,-1.8719,-2.3396,-1.493,-108.9789,1.0332
,31.3406,-1.8653,-2.6909,-1.5207,-107.5294,1.0528
,31.4932,-1.716,-2.7107,-1.5892,-104.6701,1.0496
,31.3958,-2.2874,-2.6791,-1.224,-122.6857,1.0438
,32.0095,-1.5798,-2.7014,-1.6158,-102.6364,1.0663
,31.8709,-1.9613,-2.5459,-1.3831,-113.8984,1.0566
,31.9144,-2.2856,-2.8235,-1.1746,-124.5326,1.0611
,32.1582,-1.9817,-2.7286,-1.3548,-115.3274,1.0626
,32.3343,-2.0662,-2.7889,-1.2901,-117.9839,1.0602
,32.5652,-2.0661,-3.1009,-1.2976,-117.5633,1.0828
,32.9364,-1.6703,-3.0316,-1.5385,-105.9034,1.081
,32.7857,-2.3556,-3.1042,-1.1418,-126.1666,1.0868
,33.3734,-1.6981,-3.2177,-1.5135,-106.511,1.0953
,33.51,-2.0018,-3.3592,-1.3409,-115.3097,1.1079
,33.8869,-1.5919,-3.3755,-1.5814,-103.0258,1.1005
,33.8964,-1.9875,-3.4056,-1.3481,-114.2859,1.1219
,34.1167,-2.009,-3.8033,-1.352,-114.0594,1.1304
,34.4953,-1.5918,-3.6453,-1.5883,-101.9926,1.1258
,34.5735,-2.0015,-3.7161,-1.3557,-113.8648,1.1359
,35.0844,-1.7755,-3.8116,-1.516,-106.2952,1.1601
,35.4356,-1.6833,-3.9751,-1.5593,-103.4209,1.1654
,35.5535,-1.8811,-4.051,-1.4472,-109.1484,1.1635
,35.9946,-1.6412,-4.275,-1.6071,-100.951,1.1792
,35.9965,-2.0437,-4.214,-1.3622,-112.826,1.181
,36.2978,-1.6338,-4.013,-1.6025,-100.556,1.1791
,36.5206,-1.9234,-4.2849,-1.4458,-108.5299,1.2001
,36.5597,-2.5381,-4.3464,-1.0887,-126.1294,1.2055
,37.0463,-2.2058,-4.3807,-1.2847,-116.1022,1.2153
,37.3619,-2.1762,-4.2038,-1.2932,-116.9476,1.2265
,37.7566,-2.4379,-4.4664,-1.1772,-123.4908,1.2471
,37.9334,-2.1053,-3.8888,-1.3487,-114.1073,1.2456
,38.662,-2.0201,-4.1815,-1.4045,-111.23,1.2509
,38.8452,-2.0897,-3.8892,-1.3486,-114.7368,1.254
,39.3385,-2.0261,-4.1439,-1.4003,-112.0666,1.2706
,39.6633,-1.5739,-4.1101,-1.6647,-98.5578,1.2658
,39.5801,-2.1465,-4.1594,-1.3568,-114.9337,1.2709
,39.5549,-2.6061,-4.1054,-1.096,-127.6241,1.2728
,40.2156,-1.8066,-3.4934,-1.5402,-104.945,1.2749
,40.5128,-1.8132,-3.4132,-1.5272,-104.9529,1.2889
,40.5015,-2.4005,-3.5937,-1.2275,-120.9094,1.294
,40.8623,-2.1525,-3.6875,-1.3593,-114.1552,1.3015
,41.4235,-2.0953,-3.5471,-1.3995,-112.7402,1.3096
,41.7593,-1.7634,-3.2265,-1.6038,-102.3183,1.3079
,41.9233,-2.0101,-2.746,-1.4552,-109.9258,1.3173
,42.2422,-1.7135,-2.692,-1.648,-100.7196,1.3158
,42.45,-1.8898,-2.636,-1.556,-106.0543,1.3305
,42.3102,-2.5615,-2.7012,-1.1837,-125.0844,1.3277
,42.8775,-2.3413,-2.5832,-1.2829,-119.365,1.3325
,43.2699,-2.1713,-2.2083,-1.3702,-114.2705,1.3373
,43.2574,-2.7286,-1.7815,-1.0209,-131.4921,1.3397
,43.6633,-2.1206,-1.5508,-1.3567,-113.6956,1.3371
,43.9695,-2.5153,-1.3181,-1.1073,-125.7925,1.3501
,44.5662,-1.6875,-0.8335,-1.5512,-102.4871,1.3438
,44.8304,-1.8845,-0.8304,-1.414,-108.8383,1.356
,44.8112,-2.2027,-0.7943,-1.2502,-117.8509,1.3628
,45.1234,-2.1812,-0.6997,-1.2623,-117.2413,1.3515
,45.3686,-2.1453,-0.5616,-1.2827,-116.8463,1.3513
,46.0553,-1.8398,0.1352,-1.4215,-109.1192,1.3668
,46.3827,-1.6411,0.5604,-1.509,-104.0259,1.3576
,46.4704,-2.1636,0.5989,-1.1958,-119.3828,1.3683
,46.9921,-1.6337,0.4674,-1.512,-103.2075,1.3772
