time,route1,route2,route3,route4,route5,route6,route7,route8,route9,route10
241,1.554935135,1.334468468,1.557394595,1.303220721,1.367454955,1.364657357,1.395712012,1.216646847,1.484132733,1.35103994
242,1.554631532,1.33522042,1.555872072,1.30929039,1.366100601,1.367913013,1.397362062,1.217133634,1.483919119,1.350484084
243,1.554327928,1.335972372,1.55434955,1.311588589,1.364746246,1.371168669,1.399012112,1.21838979,1.483705506,1.349674474
244,1.554024324,1.333994595,1.553627027,1.305351351,1.366040541,1.374286486,1.400316216,1.219645946,1.48352973,1.348864865
245,1.549407407,1.328417618,1.553356356,1.299114114,1.367923423,1.377247748,1.400950851,1.220902102,1.483354955,1.347465666
246,1.544414815,1.322840641,1.553085686,1.292876877,1.369806306,1.380209009,1.401585485,1.222158258,1.48318018,1.346015115
247,1.539422222,1.317759159,1.553647447,1.28663964,1.367848649,1.38317027,1.401403303,1.223414414,1.483005405,1.344564565
248,1.540489289,1.31425005,1.554594795,1.280402402,1.364875676,1.386131532,1.397722422,1.224670571,1.482830631,1.3405999
249,1.541838639,1.310740941,1.555542142,1.280017417,1.361902703,1.389092793,1.394041542,1.225947748,1.481166366,1.336518118
250,1.543187988,1.307452553,1.555578378,1.280036036,1.359484685,1.391153153,1.390448348,1.228191892,1.479185586,1.332436336
251,1.541662062,1.308549149,1.555273874,1.280054655,1.357238438,1.392815616,1.389083884,1.230436036,1.477204805,1.33357017
252,1.54011031,1.309645746,1.554969369,1.280073273,1.354992192,1.394478078,1.387719419,1.23268018,1.475224024,1.334750851
253,1.538621622,1.310742342,1.554664865,1.280091892,1.355372973,1.396140541,1.386354955,1.234924324,1.473243243,1.335743243
254,1.539431231,1.307466166,1.55436036,1.280961862,1.356694294,1.397803003,1.386509409,1.237168468,1.475419319,1.329873574
255,1.540240841,1.303455756,1.554055856,1.282488589,1.358015616,1.399465465,1.386858458,1.239412613,1.479594494,1.324003904
256,1.541088288,1.299445345,1.549911111,1.284015315,1.358563964,1.400507207,1.387207508,1.241656757,1.48376967,1.318594595
257,1.542505105,1.301889389,1.544903704,1.285542042,1.358795195,1.401494294,1.384384585,1.24253994,1.487944845,1.320112613
258,1.543921922,1.307591692,1.539896296,1.287068769,1.359026426,1.402481381,1.380418118,1.24333033,1.49212002,1.321630631
259,1.544787087,1.313293994,1.540365165,1.287579279,1.361081982,1.403468468,1.376451652,1.244120721,1.494416517,1.322672973
260,1.54057037,1.315603704,1.541718519,1.283855556,1.363988889,1.404455556,1.373337037,1.244911111,1.495018519,1.319333333
261,1.536353654,1.314131131,1.543071872,1.280131832,1.366895796,1.405094795,1.37083023,1.245701502,1.495620521,1.315993694
