time,route2,route6,route8,route1,route4,route3,route7,route5,,,route9,route10
647,-0.931451944,-1.017388207,0.944546512,0.841962524,-0.092213657,-0.000366534,-0.000577821,0.296963692,,,,
648,-0.945668907,-1.01012117,0.94109064,0.840807653,-0.083745761,0.005367246,-0.00202548,0.284900798,,,,
649,-0.960216722,-1.006079402,0.938529026,0.840504937,-0.074906784,0.011504011,-0.003132113,0.273267137,,,,
650,-0.975114618,-1.002243199,0.940915686,0.841062386,-0.06567131,0.018064027,-0.003891277,0.262049101,,,,
651,-0.99037613,-0.998589966,0.94790401,0.842478585,-0.056015413,0.025065288,-0.004298774,0.253501428,,,,
652,-1.006008409,-0.995090809,0.95586425,0.844742631,-0.045917012,0.032523269,-0.00435262,0.252446077,,,,
653,-1.022011665,-0.991710843,0.964783546,0.847834332,-0.035356252,0.040450699,-0.004052937,0.251865744,,,,
654,-1.03539156,-0.988409714,0.974638683,0.851724479,-0.024315891,0.048857284,-0.003401907,0.251747073,,,,
655,-1.043477556,-0.983667178,0.983920932,0.855093102,-0.012762551,0.057663029,-0.002400132,0.251695525,,,,
656,-1.051540422,-0.978727692,0.993833788,0.855606209,-0.007900735,0.059884222,-0.003141498,0.252016436,,,,
657,-1.059798494,-0.973782771,1.00456358,0.855839356,-0.004611807,0.054881169,-0.004149316,0.252746287,,,,
658,-1.068218206,-0.978311803,1.016056433,0.856640138,-0.000985883,0.050117033,-0.004880618,0.253858908,,,,
659,-1.076761176,-0.991948105,1.025110174,0.857943983,0.002966599,0.045568366,-0.005350804,0.254909207,,,,
660,-1.085385141,-1.005727595,1.033767024,0.85968277,0.00723349,0.04121163,-0.005576043,0.2532543,,,,
661,-1.094044938,-1.019614608,1.042918764,0.861786066,0.011801027,0.037023556,-0.005573105,0.251836509,,,,
662,-1.104577265,-1.033570459,1.052486932,0.864182308,0.016653951,0.032981384,-0.005359187,0.250621126,,,,
663,-1.118301383,-1.04755439,1.062391619,0.866800018,0.021775683,0.029063163,-0.004951748,0.249573793,,,,
664,-1.132002535,-1.061524531,1.072552841,0.869568974,0.027148472,0.025247927,-0.004368338,0.248660931,,,,
665,-1.145634574,-1.07543886,1.082891856,0.864690162,0.02477315,0.025753227,-0.006743802,0.247850188,,,,
666,-1.159152472,-1.089256127,1.093332362,0.859270149,0.022032834,0.027025053,-0.009203771,0.247110817,,,,
667,-1.172513223,-1.102936708,1.103801656,0.85368099,0.019354132,0.028420758,-0.011590661,0.246414028,,,,
668,-1.185676652,-1.109930892,1.118854744,0.84787113,0.016721134,0.029922625,-0.013919135,0.252261823,,,,
669,-1.198606089,-1.116621414,1.133873591,0.841795853,0.01411941,0.03151372,-0.016202586,0.25819728,,,,
670,-1.211174558,-1.122982055,1.148798453,0.835417495,0.011536062,0.033178083,-0.018453129,0.26419449,,,,
671,-1.2232399,-1.128991405,1.163575536,0.828705489,0.00895974,0.034900809,-0.02068154,0.270229384,,,,
672,-1.234983158,-1.134632947,1.17815747,0.821636245,0.006380637,0.036668195,-0.022897295,0.276279993,,,,
673,-1.246385939,-1.139895001,1.192503509,0.816065312,0.005426067,0.038745307,-0.025308375,0.282326556,,,,
674,-1.257434621,-1.144770566,1.206579626,0.825981686,0.018318067,0.041646846,-0.029415704,0.28835166,,,,
675,-1.268120201,-1.149257003,1.220358448,0.835699653,0.03135356,0.044571187,-0.033551497,0.29434024,,,,
676,-1.278437989,-1.153355693,1.22926654,0.845202465,0.044513318,0.047508792,-0.037718436,0.288094627,,,,
677,-1.288387293,-1.152350375,1.22306063,0.854477899,0.057779201,0.050451451,-0.041918105,0.279974471,,,,
678,-1.295400505,-1.14590838,1.216345232,0.863517938,0.071134343,0.053392227,-0.046151124,0.271668832,,,,
679,-1.294613466,-1.139025113,1.209134381,0.872318407,0.084563307,0.056325435,-0.050417224,0.263184712,,,,
680,-1.293401886,-1.131722231,1.201446071,0.880878576,0.098052145,0.059246607,-0.054715383,0.254530616,,,,
681,-1.291785244,-1.124022601,1.193301459,0.889200734,0.111588467,0.062152387,-0.059043918,0.245716201,,,,
682,-1.289784184,-1.115949743,1.184724117,0.896346677,0.121947246,0.068649232,-0.06147591,0.236752002,,,,
683,-1.287419988,-1.107527331,1.17573935,0.90064463,0.123397385,0.077125891,-0.058582381,0.227649148,,,,
684,-1.284714137,-1.098778769,1.166373579,0.904707298,0.124805495,0.085610958,-0.055674223,0.226457526,,,,
685,-1.281687862,-1.089726816,1.164788432,0.908547496,0.126173868,0.094100837,-0.052753144,0.227786952,,,,
686,-1.280775204,-1.080393318,1.171967959,0.912178873,0.127505426,0.102592937,-0.049820158,0.229055632,,,,
687,-1.289166655,-1.08695388,1.17891059,0.915615632,0.128803638,0.111085641,-0.046875626,0.230268655,,,,
688,-1.297336865,-1.093803298,1.185632638,0.918872271,0.130072401,0.119578162,-0.043919306,0.231431514,,,,
689,-1.305296841,-1.100476119,1.192150537,0.921963323,0.131315977,0.128070508,-0.040950424,0.232549985,,,,
690,-1.313056816,-1.106980478,1.198480565,0.92490318,0.132538919,0.135906082,-0.037967694,0.23363008,,,,
691,-1.320626162,-1.113323699,1.204638675,0.923663745,0.132053913,0.125316892,-0.035972102,0.234677945,,,,
692,-1.328013275,-1.119512278,1.210640327,0.916813097,0.129260781,0.114691978,-0.03532013,0.230653589,,,,
693,-1.335225522,-1.12555178,1.216500365,0.909835673,0.126454886,0.104041165,-0.034652082,0.223686543,,,,
694,-1.342716904,-1.131446859,1.219051699,0.902747527,0.123642841,0.093373879,-0.033964308,0.216694273,,,,
695,-1.352683864,-1.137201224,1.220187821,0.895563775,0.12083117,0.082699213,-0.033252963,0.209685657,,,,
696,-1.362494892,-1.138098966,1.221217784,0.88829855,0.118026291,0.0720259,-0.032514067,0.202669238,,,,
697,-1.372152099,-1.133250394,1.222154598,0.88096508,0.115234512,0.061362377,-0.031743489,0.195653249,,,,
698,-1.381656617,-1.128259687,1.223010307,0.873575668,0.112462024,0.050716799,-0.030936999,0.188645605,,,,
699,-1.39100863,-1.123129627,1.223796003,0.866141781,0.109714894,0.047555349,-0.030090279,0.181653951,,,,
700,-1.400207407,-1.117861991,1.224521848,0.867076064,0.109034606,0.054630197,-0.033270053,0.174975043,,,,
701,-1.409251344,-1.112457644,1.225197109,0.873972102,0.10984157,0.061749208,-0.039301133,0.168602317,,,,
702,-1.416881861,-1.10691662,1.225830185,0.880853597,0.110691397,0.068915629,-0.045278949,0.162266951,,,,
703,-1.411448499,-1.10123821,1.224373219,0.887725865,0.111588848,0.076132694,-0.051197575,0.155975478,,,,
704,-1.405854062,-1.095421081,1.222774692,0.894593668,0.112538557,0.083403602,-0.057051176,0.149734186,,,,
705,-1.400097002,-1.089463321,1.221155267,0.901461234,0.113545032,0.09073144,-0.062834015,0.143549173,,,,
706,-1.39417515,-1.075505476,1.21952067,0.908332256,0.114612588,0.098119191,-0.068540467,0.137426292,,,,
707,-1.388085825,-1.06093095,1.217875931,0.915209884,0.115745373,0.105569672,-0.074165034,0.131371203,,,,
708,-1.381825951,-1.046214782,1.216225384,0.922096734,0.116947297,0.105507326,-0.079702365,0.129542142,,,,
709,-1.37539214,-1.031355538,1.214572747,0.929930399,0.120918547,0.10374689,-0.076397338,0.134273413,,,,
710,-1.369275861,-1.016351724,1.212921115,0.938098702,0.12589357,0.102066717,-0.069985069,0.139076297,,,,
711,-1.377819315,-1.001201901,1.211272996,0.946279234,0.130943294,0.100470561,-0.063485542,0.143953117,,,,
712,-1.38615719,-0.985904785,1.209630334,0.954472154,0.136069668,0.098961851,-0.056896874,0.148905855,,,,
713,-1.394282639,-0.970459356,1.207994543,0.962677094,0.141274241,0.097543657,-0.050217529,0.153936072,,,,
714,-1.402189003,-0.954864961,1.206366496,0.970893134,0.146558131,0.096218661,-0.043446419,0.159044897,,,,
715,-1.40986992,-0.95244809,1.204746596,0.979118815,0.151921981,0.09498911,-0.036582898,0.164233006,,,,
716,-1.417319447,-0.967607352,1.203134765,0.987352148,0.15736593,0.091143915,-0.029626862,0.166769427,,,,
717,-1.424532179,-0.982551217,1.20153048,0.995590626,0.162889567,0.076445362,-0.022578741,0.161950228,,,,
718,-1.431503383,-0.99727378,1.199932797,0.983337846,0.164578951,0.061877853,-0.015174302,0.157232848,,,,
719,-1.431314221,-1.011769821,1.198340386,0.968927217,0.165933713,0.047444986,-0.007652588,0.152618289,,,,
720,-1.430723684,-1.026034914,1.20E+00,0.9545732,0.167375244,0.0331498,-4.47E-05,1.48E-01,,,,
721,-1.429903261,-1.04006553,1.201354253,0.940277274,0.168901807,0.018994708,0.007646323,0.143698719,,,,
722,-1.42885396,-1.053859148,1.204106259,0.926040561,0.170511044,0.004981494,0.01541657,0.139392693,,,,
723,-1.427578087,-1.067414381,1.206840539,0.911863857,0.172199921,-0.00888879,0.023261503,0.135187409,,,,
724,-1.426079296,-1.08073104,1.209553166,0.897747589,0.173964738,-0.022615826,0.031175827,0.131150304,,,,
725,-1.424362692,-1.074477226,1.212240077,0.883691847,0.175801154,-0.028543572,0.03915355,0.127613993,,,,
726,-1.422434885,-1.066251031,1.21489711,0.871454109,0.178023326,-0.028963665,0.04606858,0.124168037,,,,
727,-1.421911572,-1.057877298,1.21752004,0.88583476,0.185129119,-0.029295647,0.036119571,0.120808033,,,,
728,-1.421329147,-1.049366483,1.220104686,0.900159485,0.192268784,-0.029545671,0.026284871,0.117528909,,,,
729,-1.420557192,-1.040730303,1.22322141,0.914420524,0.199434317,-0.029720602,0.016560021,0.114324902,,,,
730,-1.419608147,-1.031981688,1.226587332,0.928610239,0.206617262,-0.029827996,0.006939765,0.111189615,,,,
731,-1.418495947,-1.023134708,1.229899104,0.942721159,0.213808807,-0.02987607,-0.002581927,0.108116046,,,,
732,-1.417235969,-1.014204487,1.233153026,0.956746099,0.220999815,-0.029873607,-0.012011818,0.105155602,,,,
733,-1.415844931,-1.005207065,1.236345724,0.970678268,0.228180937,-0.02982993,-0.021357398,0.104593942,,,,
734,-1.414340771,-0.993085221,1.239474174,0.984511317,0.235342714,-0.022767424,-0.030626783,0.104058112,,,,
735,-1.408971161,-0.976346267,1.242535794,0.993550447,0.243734429,-0.015533368,-0.039230764,0.10353895,,,,
736,-1.402948858,-0.959631552,1.245528435,0.986039903,0.256501158,-0.008324909,-0.045680167,0.103027056,,,,
737,-1.396895623,-0.942960106,1.24845046,0.978523869,0.269191048,-0.001153206,-0.052094906,0.102512937,,,,
738,-1.390832942,-0.926350893,1.238432541,0.971000059,0.281794688,0.005970767,-0.058485178,0.101987047,,,,
739,-1.384782497,-0.909822575,1.226900022,0.96346632,0.294303229,0.013036314,-0.064861351,0.101439932,,,,
740,-1.378765983,-0.893393357,1.215371075,0.955920651,0.306708433,0.020033111,-0.071233864,0.100862284,,,,
741,-1.372804862,-0.877080799,1.203846078,0.948361226,0.319002811,0.026951342,-0.077613121,0.105609685,,,,
742,-1.366920183,-0.860901647,1.192325521,0.94078642,0.33117965,0.027448767,-0.084009387,0.110858845,,,,
743,-1.350284665,-0.844871667,1.180809992,0.933194832,0.34323313,0.016754455,-0.090432696,0.11602031,,,,
744,-1.331225784,-0.845184755,1.169300164,0.932484477,0.350268118,0.006047122,-0.087799586,0.121086833,,,,
745,-1.312371196,-0.847673591,1.157796839,0.942921722,0.349256003,-0.004682031,-0.070495074,0.126051935,,,,
746,-1.29373671,-0.850259457,1.14810815,0.953247499,0.348173991,-0.015441454,-0.053366681,0.130909982,,,,
747,-1.275336487,-0.852955885,1.150316548,0.963464272,0.347018223,-0.02623918,-0.036418986,0.135656192,,,,
748,-1.257182998,-0.855775427,1.152467345,0.97357532,0.345785511,-0.037082747,-0.019655251,0.140286697,,,,
749,-1.239286945,-0.858729619,1.154564514,0.983584752,0.344473359,-0.047979169,-0.003077415,0.135298902,,,,
750,-1.221657238,-0.861828903,1.156612556,0.99349746,0.343079981,-0.058934854,0.013313898,0.127569271,,,,
751,-1.226668401,-0.865082566,1.158616464,1.003319087,0.341604305,-0.06233239,0.029519363,0.119772149,,,,
752,-1.239300087,-0.868498759,1.160581684,1.013055994,0.340045979,-0.063297917,0.045540895,0.111904331,,,,
753,-1.252091014,-0.871521266,1.162514129,1.013392364,0.334734937,-0.064380036,0.050333689,0.103963275,,,,
754,-1.26505146,-0.873770182,1.164420134,1.005764935,0.326234852,-0.065579666,0.045595527,0.095947106,,,,
755,-1.278190599,-0.876204874,1.166105038,0.998141055,0.317680944,-0.066896874,0.040763649,0.087854603,,,,
756,-1.291516498,-0.878828473,1.167433478,0.990524284,0.3090735,-0.06833091,0.035838225,0.079685189,,,,
757,-1.30503614,-0.881643039,1.168758621,0.98291845,0.300413349,-0.069880256,0.030820129,0.075212144,,,,
758,-1.3187555,-0.884649623,1.170088067,0.975327648,0.291701803,-0.071542643,0.025710864,0.072604006,,,,
759,-1.320903425,-0.887848333,1.171429708,0.967756227,0.282940654,-0.072600715,0.020512559,0.069903985,,,,
760,-1.317834582,-0.891061049,1.172558314,0.960017683,0.27407758,-0.069294591,0.015224852,0.067102389,,,,
761,-1.314587823,-0.894167519,1.173328484,0.951997209,0.265085942,-0.066083562,0.009852861,0.064196747,,,,
762,-1.311631956,-0.897483358,1.174168282,0.950362929,0.264539289,-0.062986694,0.006091879,0.061216598,,,,
763,-1.308962019,-0.910214396,1.175086393,0.951497371,0.267584279,-0.059996621,0.002979775,0.058166852,,,,
764,-1.306572253,-0.924655697,1.169448636,0.952685584,0.270577827,-0.057105591,-0.000204556,0.055052743,,,,
765,-1.304456257,-0.939270875,1.159595758,0.953936046,0.273528437,-0.05430551,-0.003455715,0.055228099,,,,
766,-1.302607055,-0.954060225,1.14986964,0.955257252,0.276444797,-0.051588046,-0.006768066,0.058231785,,,,
767,-1.302459061,-0.969023701,1.140273867,0.956657691,0.279335722,-0.048944669,-0.010135775,0.061177232,,,,
768,-1.303381127,-0.984160949,1.130811953,0.958145817,0.282210109,-0.047550912,-0.013552905,0.064073292,,,,
769,-1.304544236,-0.999471416,1.121487338,0.959730024,0.285076897,-0.047279415,-0.017013416,0.066928876,,,,
770,-1.305941228,-1.014954401,1.112303368,0.961418631,0.287944992,-0.047053879,-0.020511259,0.069752912,,,,
771,-1.307564872,-1.030609105,1.103263277,0.956381846,0.285922714,-0.046866562,-0.013669465,0.072554275,,,,
772,-1.309407924,-1.03239455,1.094370169,0.950340267,0.283112813,-0.04670982,-0.005146093,0.075341772,,,,
773,-1.311463174,-1.007440745,1.095212482,0.944426474,0.280329944,-0.046576103,0.003358942,0.074110145,,,,
774,-1.311493999,-0.980975811,1.096144087,0.937051574,0.277108888,-0.046379206,0.011836628,0.067099214,,,,
775,-1.311613039,-0.957983928,1.100965652,0.932998437,0.274868583,-0.046348489,0.02035822,0.060321958,,,,
776,-1.306388805,-0.933443553,1.104094166,0.927491702,0.272201192,-0.046240518,0.028873947,0.053439867,,,,
777,-1.301339907,-0.909004166,1.107400108,0.922127706,0.269582915,-0.054606728,0.037414231,0.046570453,,,,
778,-1.296456746,-0.884647938,1.110890139,0.916909437,0.267018556,-0.063774403,0.045989013,0.039716816,,,,
779,-1.291730101,-0.860357477,1.11457051,0.911714607,0.264407657,-0.072942236,0.054365104,0.032881715,,,,
780,-1.28715112,-0.836115845,1.118447008,0.89973145,0.25603308,-0.082108773,0.049309389,0.026067511,,,,
781,-1.282711373,-0.811906574,1.122647141,0.887884146,0.247710628,-0.091273001,0.04428361,0.022102937,,,,
782,-1.278402865,-0.808749178,1.12848138,0.876170826,0.2394408,-0.100434354,0.039289943,0.025010343,,,,
783,-1.278450993,-0.810011864,1.134530322,0.864589058,0.231223551,-0.109592768,0.034330043,0.027971193,,,,
784,-1.282477396,-0.811344103,1.140798011,0.853135819,0.223058275,-0.118748701,0.029405014,0.03098997,,,,
785,-1.286642244,-0.812742415,1.147287757,0.841807411,0.214943777,-0.123495938,0.024515346,0.034070533,,,,
786,-1.290942831,-0.81420385,1.154002016,0.830599433,0.206878208,-0.118008481,0.019660917,0.037216071,,,,
787,-1.29400737,-0.814863578,1.159714951,0.818640291,0.1986488,-0.112345806,0.014825245,0.040386324,,,,
788,-1.298596398,-0.816460604,1.166899627,0.811911968,0.192702862,-0.1067509,0.009792805,0.04366599,,,,
789,-1.304638934,-0.818945768,1.175502706,0.825837717,0.196406718,-0.101196792,0.003625033,0.045969488,,,,
790,-1.308161867,-0.819824972,1.180022229,0.838295785,0.199800745,-0.095373902,-0.002529372,0.042923213,,,,
791,-1.314349748,-0.818323049,1.182927029,0.852633116,0.203680536,-0.089677222,-0.008672114,0.039999795,,,,
792,-1.319283946,-0.807135463,1.184842487,0.866344478,0.207447067,-0.083822034,-0.014800698,0.037066966,,,,
793,-1.324346862,-0.795935084,1.186936275,0.880262846,0.211296267,-0.077904465,-0.020923525,0.034162591,,,,
794,-1.329539259,-0.784719025,1.189199579,0.894384989,0.215224104,-0.074935826,-0.027047249,0.031280934,,,,
795,-1.334862255,-0.773485145,1.191622252,0.908706307,0.219225529,-0.073285752,-0.033179344,0.028415393,,,,
796,-1.34031731,-0.762232112,1.194192811,0.923220753,0.223294445,-0.071609317,-0.039328071,0.025558522,,,,
797,-1.34590617,-0.750959361,1.196898377,0.934198244,0.228517239,-0.06991283,-0.041058633,0.023102424,,,,
798,-1.351630864,-0.73966715,1.199724698,0.937957335,0.23596452,-0.068203479,-0.033996853,0.02847358,,,,
799,-1.355324952,-0.728356511,1.19558987,0.941808476,0.243476558,-0.066489318,-0.026892651,0.033880656,,,,
800,-1.355037598,-0.716504489,1.184887633,0.945044484,0.250860272,-0.064731826,-0.01973922,0.039286345,,,,
801,-1.35684148,-0.710118575,1.175901532,0.94972573,0.258656496,-0.063082934,-0.012588537,0.044767508,,,,
802,-1.357760583,-0.704340059,1.166005572,0.95375823,0.266302586,-0.062677427,-0.005406738,0.050227485,,,,
803,-1.357956932,-0.698167383,1.155336481,0.957229118,0.273802134,-0.07738113,0.001780253,0.055649763,,,,
804,-1.359155581,-0.692495907,1.145342774,0.961331738,0.281485076,-0.092293339,0.008959433,0.061089941,,,,
805,-1.360469551,-0.686870789,1.135236638,0.9654213,0.289163003,-0.107388003,0.016122468,0.066502514,,,,
806,-1.362549156,-0.681623064,1.125528774,0.968947413,0.293176458,-0.122738432,0.018597377,0.062976839,,,,
807,-1.364788343,-0.675785891,1.114585934,0.97047482,0.292980463,-0.138183944,0.016208004,0.058561782,,,,
808,-1.370770661,-0.67059498,1.121826354,0.972738633,0.292925734,-0.15397269,0.013705639,0.054054998,,,,
809,-1.376317132,-0.665189052,1.133167832,0.974468274,0.292618796,-0.169940827,0.011055041,0.049366287,,,,
810,-1.382014464,-0.662231985,1.144437169,0.976056829,0.292168491,-0.186160796,0.008248876,0.044506014,,,,
811,-1.387864139,-0.665320943,1.155610273,0.977481554,0.291558241,-0.188636742,0.005273114,0.03945979,,,,
812,-1.393599106,-0.668440738,1.166438592,0.978531756,0.29071588,-0.175108255,0.0021137,0.034207098,,,,
813,-1.399815269,-0.671884007,1.177395525,0.979603938,0.289750144,-0.161688498,-0.001241086,0.028750053,,,,
814,-1.40633624,-0.675572919,1.188312262,0.980551385,0.288608024,-0.148361055,-0.004805501,0.032475957,,,,
815,-1.410699747,-0.679340895,1.198862311,0.985694309,0.279323058,-0.135099123,-0.005738702,0.038315859,,,,
816,-1.410241037,-0.683293842,1.208959714,0.993029118,0.265581168,-0.121938644,-0.005375039,0.043989589,,,,
817,-1.409885919,-0.687436517,1.20991509,1.000125573,0.251508959,-0.108890988,-0.005222508,0.049485551,,,,
818,-1.409650728,-0.691781117,1.210569296,1.006977864,0.23710022,-0.095968169,-0.005290675,0.054793616,,,,
819,-1.409526111,-0.696326696,1.210898337,1.013563623,0.222345648,-0.08317948,-0.005587995,0.059903762,,,,
820,-1.409494224,-0.700044979,1.210872954,1.019855895,0.20723675,-0.089736169,-0.006121739,0.064806451,,,,
821,-1.409487183,-0.70361612,1.210423161,1.025792905,0.19176071,-0.099868173,-0.00689771,0.06949056,,,,
822,-1.409699779,-0.707440917,1.209706842,1.031506027,0.17594226,-0.110304597,-0.007921759,0.073397675,,,,
823,-1.411911875,-0.711394595,1.208501354,1.036803734,0.159748457,-0.121027556,-0.009196162,0.076806487,,,,
824,-1.42070225,-0.715585986,1.206987372,1.040106521,0.147659946,-0.132053896,-0.009982354,0.07998449,,,,
825,-1.429565489,-0.71993537,1.206140436,1.042620903,0.136252902,-0.143368065,-0.010848553,0.082920604,,,,
826,-1.438598141,-0.724491548,1.20806081,1.044812401,0.124527075,-0.154976283,-0.01196438,0.085619304,,,,
827,-1.447747625,-0.729227577,1.209601708,1.046645518,0.112482049,-0.166869393,-0.013328235,0.088077886,,,,
828,-1.457012643,-0.734141735,1.210767779,1.048124375,0.100124023,-0.176816997,-0.014937651,0.090297843,,,,
829,-1.466385544,-0.738383072,1.21156054,1.049250564,0.087459977,-0.180017895,-0.01678894,0.09228155,,,,
830,-1.475858251,-0.740339306,1.211983214,1.050027314,0.07449812,-0.183442648,-0.018877289,0.090784515,,,,
831,-1.483875912,-0.742202666,1.211651061,1.050121715,0.061228156,-0.187024773,-0.021190004,0.086470943,,,,
832,-1.487620285,-0.744381523,1.211249533,1.050128402,0.047700311,-0.190860263,-0.023731061,0.08193504,,,,
833,-1.492142313,-0.747055473,1.211086712,1.042993659,0.045700332,-0.194992065,-0.029973275,0.077201273,,,,
834,-1.496107012,-0.749552408,1.207584413,1.034886746,0.043789286,-0.199239899,-0.036520655,0.072207443,,,,
835,-1.500107713,-0.752164812,1.201230287,1.026443812,0.041675051,-0.203671286,-0.043277714,0.066996871,,,,
836,-1.502899547,-0.754263185,1.19355848,1.0168415,0.03933513,-0.208104748,-0.050191903,0.061529821,,,,
837,-1.508183151,-0.757699699,1.187528487,1.00860352,0.036877108,-0.214252861,-0.057375266,0.055969679,,,,
838,-1.512240148,-0.760602891,1.18020882,0.99923491,0.034214962,-0.221097526,-0.064691556,0.049093877,,,,
839,-1.51357301,-0.77416631,1.172596438,0.989587555,0.031392596,-0.228085912,-0.072169256,0.040660557,,,,
840,-1.496478945,-0.791486737,1.164706864,0.979677265,0.028421991,-0.235205264,-0.079795153,0.032065179,,,,
841,-1.479324506,-0.808890044,1.156556041,0.970331874,0.023223945,-0.242442516,-0.086379907,0.023321756,,,,
842,-1.462105931,-0.826360981,1.148160242,0.96606513,0.004222035,-0.249784331,-0.085394515,0.014444579,,,,
843,-1.44481915,-0.843884186,1.147357558,0.961594604,-0.014915332,-0.257217196,-0.084501999,0.005448122,,,,
844,-1.427459797,-0.861444239,1.149149524,0.956935456,-0.034170669,-0.264727414,-0.083690717,-0.003652984,,,,
845,-1.410023228,-0.879025651,1.150758832,0.952103015,-0.053526459,-0.272162035,-0.082948853,-0.012844002,,,,
846,-1.392504548,-0.896612947,1.152199491,0.947112673,-0.072965181,-0.271710003,-0.082264462,-0.020155318,,,,
847,-1.376321498,-0.914190651,1.153485592,0.941979884,-0.092469378,-0.271286758,-0.0816255,-0.023313032,,,,
848,-1.378234245,-0.925138608,1.154631279,0.936720108,-0.112021643,-0.270880482,-0.081019869,-0.026512115,,,,
849,-1.38005903,-0.913746011,1.155650682,0.931348753,-0.131604678,-0.270479318,-0.080435419,-0.029739344,,,,
850,-1.381785312,-0.902288089,1.156557925,0.929239363,-0.143127896,-0.270071405,-0.084460248,-0.032981518,,,,
851,-1.383402532,-0.890756781,1.157367077,0.935191473,-0.135072379,-0.269644883,-0.099636041,-0.036225508,,,,
852,-1.384900165,-0.879143988,1.149503379,0.941077875,-0.126996426,-0.269187957,-0.114796789,-0.039458227,,,,
853,-1.386242685,-0.867425905,1.141317812,0.946893777,-0.118887741,-0.268684033,-0.129924439,-0.042665945,,,,
854,-1.386643176,-0.855116245,1.132424645,0.952117949,-0.110674725,-0.269640997,-0.144921506,-0.044940731,,,,
855,-1.386853577,-0.842696922,1.123479537,0.957285688,-0.102418608,-0.272973853,-0.159835687,-0.043579746,,,,
856,-1.386363865,-0.830161196,1.114498809,0.962408966,-0.094110172,-0.276217503,-0.174651144,-0.042159955,,,,
857,-1.38567502,-0.817502565,1.105498689,0.967499716,-0.085740332,-0.279359936,-0.189352423,-0.040670248,,,,
858,-1.38477863,-0.817619435,1.096495233,0.972569847,-0.077300218,-0.282389483,-0.20392448,-0.039099741,,,,
859,-1.383666823,-0.82272578,1.08750435,0.974733224,-0.069982776,-0.285294839,-0.212945528,-0.037437845,,,,
860,-1.382332285,-0.82764375,1.076116712,0.973388568,-0.064033749,-0.28806508,-0.215257704,-0.035674282,,,,
861,-1.380768311,-0.832363655,1.055698234,0.972076388,-0.05798182,-0.290689752,-0.217431828,-0.033799101,,,,
862,-1.378968845,-0.836876452,1.035372345,0.970809685,-0.051818533,-0.293158863,-0.219457852,-0.03226237,,,,
863,-1.376928519,-0.841173729,1.015156492,0.969601185,-0.045535818,-0.303323572,-0.221326224,-0.036406698,,,,
864,-1.399283607,-0.845247812,0.995067523,0.968463256,-0.03912603,-0.3153363,-0.223027955,-0.040391818,,,,
865,-1.422339686,-0.84909176,0.975121658,0.967407886,-0.032582002,-0.327132971,-0.224554693,-0.044208278,,,,
866,-1.445051474,-0.852699435,0.955334356,0.96644659,-0.025897086,-0.33870409,-0.225898733,-0.047847324,,,,
867,-1.467411935,-0.853938737,0.93572027,0.965590317,-0.019065216,-0.350041032,-0.227053095,-0.051300909,,,,
868,-1.489415287,-0.846448875,0.916293142,0.961079168,-0.015851202,-0.361136145,-0.224571251,-0.054561806,,,,
869,-1.511057048,-0.838751094,0.905027087,0.954308163,-0.014864911,-0.371982781,-0.219712021,-0.057623621,,,,
870,-1.532334092,-0.830844585,0.903755408,0.947695871,-0.013692623,-0.382575375,-0.214669844,-0.06048091,,,,
871,-1.553244656,-0.822729409,0.902632068,0.941251113,-0.012330312,-0.39078514,-0.209442028,-0.057807133,,,,
872,-1.558840237,-0.814406544,0.901663913,0.93498162,-0.01077494,-0.389152227,-0.204026839,-0.054671007,,,,
873,-1.56253626,-0.805877944,0.900856732,0.928893988,-0.00902453,-0.387306031,-0.198423525,-0.051344399,,,,
874,-1.565942133,-0.797146586,0.90021514,0.922993547,-0.007078232,-0.385247157,-0.192632405,-0.047826813,,,,
875,-1.569063579,-0.788216531,0.899742519,0.917284328,-0.004936384,-0.382977397,-0.186654927,-0.044118904,,,,
876,-1.57190764,-0.779092971,0.899440968,0.911768975,-0.002600579,-0.380499795,-0.180493727,-0.04022255,,,,
877,-1.574482728,-0.769444609,0.899311199,0.917407111,0.003598532,-0.37781868,-0.177941515,-0.036140933,,,,
878,-1.576798663,-0.759463908,0.90592198,0.926456601,0.011062341,-0.374939748,-0.176326772,-0.031878545,,,,
879,-1.578866719,-0.74931491,0.915695955,0.935632404,0.018684978,-0.371870088,-0.174520887,-0.016217651,,,,
880,-1.585100702,-0.739007871,0.925589969,0.94493058,0.026459162,-0.364797996,-0.172531574,0.001863252,,,,
881,-1.5918875,-0.728554396,0.935598623,0.954345809,0.034376213,-0.354684537,-0.170368046,0.020038879,,,,
882,-1.598444616,-0.717967438,0.945715118,0.963871391,0.042426066,-0.344442221,-0.168041004,0.038298858,,,,
883,-1.604789459,-0.707261359,0.955931316,0.973499247,0.050597228,-0.334084002,-0.165562649,0.056631558,,,,
884,-1.61094109,-0.696451868,0.96623771,0.983219951,0.058876812,-0.323624203,-0.162946663,0.075024108,,,,
885,-1.616920215,-0.685556054,0.976623517,0.993022764,0.067250583,-0.313078495,-0.160208194,0.093462424,,,,
886,-1.622749149,-0.674733963,0.987076682,0.988847465,0.058693593,-0.302463853,-0.156675148,0.111931256,,,,
887,-1.628451783,-0.664545988,0.981714316,0.983728205,0.048986512,-0.291798499,-0.153005017,0.122501976,,,,
