time,Fx,Tx,Fy
1440,-36.172,0.0523202,0.743666
1441,-36.0948,0.096493,1.64154
1442,-36.0144,0.140278,2.53073
1443,-35.9308,0.183638,3.41007
1444,-35.8423,0.226231,4.2724
1445,-35.7447,0.267564,5.10752
1446,-35.6309,0.307132,5.90512
1447,-35.4922,0.344464,6.65574
1448,-35.3215,0.379219,7.35264
1449,-35.1159,0.411296,7.99393
1450,-34.8763,0.44079,8.58177
1451,-34.6068,0.467845,9.11936
1452,-34.3128,0.492545,9.60875
1453,-33.999,0.514823,10.049
1454,-33.6655,0.534372,10.4345
1455,-33.3051,0.550638,10.7546
1456,-32.9029,0.562894,10.9954
1457,-32.4379,0.570384,11.1422
1458,-31.8868,0.57248,11.1829
1459,-31.2299,0.568864,11.1113
1460,-30.4568,0.559723,10.9311
1461,-29.571,0.545899,10.6586
1462,-28.5892,0.528888,10.3233
1463,-27.5379,0.510625,9.96324
1464,-26.4474,0.49314,9.61826
1465,-25.347,0.47825,9.32436
1466,-24.2606,0.467282,9.10783
1467,-23.2036,0.460726,8.97845
1468,-22.1853,0.458061,8.92601
1469,-21.2139,0.458048,8.92602
1470,-20.3006,0.459223,8.94947
1471,-19.4523,0.460113,8.9672
1472,-18.666,0.459314,8.95132
1473,-17.9323,0.455681,8.87907
1474,-17.2448,0.448562,8.73744
1475,-16.6047,0.437884,8.52482
1476,-16.0185,0.424025,8.24858
1477,-15.4906,0.407518,7.91912
1478,-15.0198,0.388765,7.54429
1479,-14.5996,0.367951,7.12755
1480,-14.2223,0.345183,6.67091
1481,-13.8812,0.320701,6.17904
1482,-13.5707,0.294945,5.66076
1483,-13.2878,0.268525,5.12827
1484,-13.031,0.242085,4.59463
1485,-12.7977,0.216142,4.07027
1486,-12.5836,0.190973,3.56085
1487,-12.3856,0.166609,3.06712
1488,-12.2029,0.142919,2.5865
1489,-12.0339,0.119691,2.11478
1490,-11.8746,0.0966509,1.64648
1491,-11.7188,0.0734473,1.17454
1492,-11.5616,0.0496378,0.690065
1493,-11.4022,0.0246787,0.182099
1494,-11.243,-0.002013,-0.361086
1495,-11.0867,-0.0309264,-0.949274
1496,-10.9359,-0.0623623,-1.58837
1497,-10.7927,-0.0964364,-2.28046
1498,-10.6582,-0.133091,-3.02408
1499,-10.5325,-0.17206,-3.81342
1500,-10.4155,-0.212849,-4.63814
1501,-10.3077,-0.254825,-5.485
1502,-10.2105,-0.297334,-6.34039
1503,-10.1263,-0.339798,-7.19228
1504,-10.0608,-0.381806,-8.03201
1505,-10.0211,-0.423172,-8.85548
1506,-10.012,-0.463927,-9.66299
1507,-10.0324,-0.504286,-10.4585
1508,-10.0734,-0.54461,-11.2488
1509,-10.1239,-0.585221,-12.0402
1510,-10.1801,-0.626029,-12.831
1511,-10.2479,-0.66643,-13.6094
1512,-10.337,-0.705673,-14.3611
1513,-10.4542,-0.743239,-15.0763
1514,-10.6019,-0.778918,-15.7513
1515,-10.7819,-0.812681,-16.386
1516,-10.9983,-0.844466,-16.9798
1517,-11.2579,-0.874045,-17.5293
1518,-11.567,-0.901049,-18.0282
1519,-11.9272,-0.92511,-18.4705
1520,-12.333,-0.946064,-18.8538
1521,-12.7713,-0.964096,-19.1821
1522,-13.2229,-0.979728,-19.4653
1523,-13.6673,-0.993625,-19.716
1524,-14.0869,-1.00639,-19.9453
1525,-14.4731,-1.01851,-20.1623
1526,-14.8289,-1.0303,-20.3726
1527,-15.1666,-1.04186,-20.5784
1528,-15.5006,-1.05317,-20.7793
1529,-15.8437,-1.06414,-20.974
1530,-16.2059,-1.07462,-21.1595
1531,-16.5917,-1.08428,-21.3303
1532,-16.9979,-1.09269,-21.4786
1533,-17.4171,-1.09935,-21.5961
1534,-17.8424,-1.10392,-21.6767
1535,-18.271,-1.10631,-21.7188
1536,-18.7034,-1.10669,-21.7255
1537,-19.1417,-1.10541,-21.703
1538,-19.5885,-1.10292,-21.6593
1539,-20.0471,-1.09957,-21.6003
1540,-20.5213,-1.0955,-21.5285
1541,-21.0156,-1.09057,-21.4417
1542,-21.5342,-1.08454,-21.3353
1543,-22.0782,-1.07724,-21.2062
1544,-22.6424,-1.06877,-21.0562
1545,-23.2171,-1.05942,-20.8904
1546,-23.7949,-1.04938,-20.712
1547,-24.3709,-1.03868,-20.5215
1548,-24.9404,-1.02733,-20.3189
1549,-25.4966,-1.01536,-20.1047
1550,-26.0309,-1.00281,-19.8794
1551,-26.5335,-0.989676,-19.643
1552,-26.9938,-0.97589,-19.3942
1553,-27.4035,-0.961309,-19.13
1554,-27.7568,-0.945729,-18.8467
1555,-28.0522,-0.928943,-18.5403
1556,-28.292,-0.910796,-18.2077
1557,-28.4817,-0.891189,-17.8468
1558,-28.6292,-0.870066,-17.4563
1559,-28.7432,-0.847375,-17.0348
1560,-28.8328,-0.823096,-16.5816
1561,-28.9056,-0.797296,-16.0977
1562,-28.9678,-0.770143,-15.586
1563,-29.0236,-0.741916,-15.0515
1564,-29.0764,-0.713007,-14.5015
1565,-29.1287,-0.683921,-13.9457
1566,-29.182,-0.655218,-13.3949
1567,-29.2367,-0.627452,-12.8599
1568,-29.2922,-0.601115,-12.3504
1569,-29.3479,-0.576653,-11.8755
1570,-29.4033,-0.554424,-11.4424
1571,-29.4594,-0.534615,-11.0554
1572,-29.5172,-0.517267,-10.7154
1573,-29.5763,-0.502394,-10.4233
1574,-29.6347,-0.490033,-10.1799
1575,-29.6897,-0.480182,-9.98563
1576,-29.7391,-0.472796,-9.83973
1577,-29.7814,-0.46782,-9.74127
1578,-29.8157,-0.465184,-9.68897
1579,-29.8408,-0.464792,-9.68098
1580,-29.8551,-0.46649,-9.71432
1581,-29.8585,-0.469996,-9.78338
1582,-29.8532,-0.474819,-9.87849
1583,-29.8432,-0.480313,-9.98684
1584,-29.8326,-0.485852,-10.0961
1585,-29.8241,-0.490983,-10.1973
1586,-29.8189,-0.495438,-10.2851
1587,-29.8174,-0.499086,-10.357
1588,-29.8192,-0.50192,-10.4128
1589,-29.8237,-0.504052,-10.4548
1590,-29.8295,-0.505671,-10.4866
1591,-29.8349,-0.506948,-10.5118
1592,-29.8392,-0.507984,-10.5321
1593,-29.8423,-0.50883,-10.5487
1594,-29.8438,-0.509569,-10.5633
1595,-29.8429,-0.510333,-10.5783
1596,-29.8389,-0.51125,-10.5963
1597,-29.8314,-0.512384,-10.6186
1598,-29.8212,-0.513732,-10.6451
1599,-29.8092,-0.515253,-10.675
1600,-29.796,-0.516888,-10.7071
1601,-29.7811,-0.518607,-10.7408
1602,-29.7635,-0.520433,-10.7767
1603,-29.7424,-0.522436,-10.816
1604,-29.7163,-0.524708,-10.8605
1605,-29.6845,-0.527313,-10.9116
1606,-29.6475,-0.530208,-10.9684
1607,-29.607,-0.533288,-11.0287
1608,-29.5647,-0.536502,-11.0917
1609,-29.5213,-0.539843,-11.1571
1610,-29.4774,-0.543242,-11.2237
1611,-29.4339,-0.546524,-11.2879
1612,-29.3916,-0.549472,-11.3456
1613,-29.3509,-0.551944,-11.3939
1614,-29.3113,-0.553952,-11.4332
1615,-29.272,-0.555647,-11.4663
1616,-29.2328,-0.557248,-11.4976
1617,-29.1947,-0.558941,-11.5306
1618,-29.1586,-0.560798,-11.5669
1619,-29.1233,-0.562758,-11.6051
1620,-29.086,-0.564738,-11.6438
1621,-29.0446,-0.566728,-11.6826
1622,-29.0007,-0.568746,-11.7219
1623,-28.9589,-0.570786,-11.7617
1624,-28.9238,-0.572834,-11.8016
1625,-28.8968,-0.574862,-11.8412
1626,-28.8755,-0.57679,-11.8787
1627,-28.8564,-0.578507,-11.9122
1628,-28.8366,-0.579949,-11.9402
1629,-28.8144,-0.581102,-11.9627
1630,-28.7893,-0.581941,-11.979
1631,-28.7635,-0.582416,-11.9883
1632,-28.7415,-0.582503,-11.99
1633,-28.7288,-0.582245,-11.985
1634,-28.7294,-0.581737,-11.9751
1635,-28.7432,-0.581073,-11.9622
1636,-28.7657,-0.580292,-11.947
1637,-28.7892,-0.579385,-11.9294
1638,-28.8051,-0.578393,-11.9101
1639,-28.8066,-0.577479,-11.8923
1640,-28.7885,-0.576959,-11.8821
1641,-28.7461,-0.577332,-11.8893
1642,-28.6724,-0.579247,-11.9263
1643,-28.5584,-0.583256,-12.004
1644,-28.3979,-0.589516,-12.1254
1645,-28.1943,-0.597646,-12.283
1646,-27.9635,-0.606848,-12.4613
1647,-27.7274,-0.616235,-12.6433
1648,-27.5074,-0.624986,-12.8129
1649,-27.3266,-0.632243,-12.9535
1650,-27.2053,-0.637298,-13.0514
1651,-27.1533,-0.639833,-13.1005
1652,-27.1686,-0.63989,-13.1016
1653,-27.2369,-0.637888,-13.0627
1654,-27.3349,-0.634588,-12.9987
1655,-27.447,-0.63056,-12.9206
1656,-27.5759,-0.625797,-12.8283
1657,-27.7251,-0.620299,-12.7217
1658,-27.8772,-0.614841,-12.616
1659,-28.0018,-0.61065,-12.5348
1660,-28.0844,-0.608244,-12.4882
1661,-28.1401,-0.606928,-12.4628
1662,-28.197,-0.605468,-12.4346
1663,-28.2743,-0.602974,-12.3863
1664,-28.3736,-0.599298,-12.3152
1665,-28.4821,-0.594991,-12.2319
1666,-28.5842,-0.590786,-12.1505
1667,-28.6711,-0.58709,-12.0789
1668,-28.7394,-0.583991,-12.0188
1669,-28.7884,-0.581459,-11.9697
1670,-28.8202,-0.579432,-11.9303
1671,-28.8386,-0.577836,-11.8992
1672,-28.8475,-0.576592,-11.875
1673,-28.8504,-0.575612,-11.8559
1674,-28.8498,-0.574824,-11.8405
1675,-28.8466,-0.574224,-11.8288
1676,-28.8425,-0.573852,-11.8215
1677,-28.8396,-0.573697,-11.8185
1678,-28.8388,-0.573666,-11.8179
