time,route1,route2,route3,route4,route5,route6,route7,route8
96,-4.5781,-5.1301,-4.5652,-4.1845,-4.6945,-5.2265,-4.1929,-3.8736
97,-4.4434,-5.1301,-4.5652,-4.0068,-5.1121,-5.2265,-4.178,-4.0281
98,-4.4434,-5.1301,-4.4452,-4.0068,-5.1121,-5.1188,-4.178,-4.0281
99,-4.4434,-4.6713,-4.4452,-4.0068,-5.1121,-5.1188,-4.178,-4.0281
100,-4.4434,-4.6713,-4.4452,-4.0065,-4.3465,-5.1188,-4.2421,-4.4108
101,-4.2638,-4.6713,-4.4452,-4.0065,-4.3465,-5.074,-4.2421,-4.4108
102,-4.2638,-4.9477,-4.6646,-4.0065,-4.3465,-5.074,-4.2421,-4.4108
103,-4.2638,-4.9477,-4.6646,-3.7316,-4.8545,-5.074,-4.0919,-3.7968
104,-4.6383,-4.9477,-4.6646,-3.7316,-4.8545,-5.0656,-4.0919,-3.7968
105,-4.6383,-5.2882,-4.5021,-3.7316,-4.8545,-5.0656,-4.0919,-3.7968
106,-4.6383,-5.2882,-4.5021,-4.0704,-4.8317,-5.0656,-4.2041,-3.7968
107,-4.6655,-5.2882,-4.5021,-4.0704,-4.8317,-4.7616,-4.2041,-4.4406
108,-4.6655,-5.0686,-4.5021,-4.0704,-4.8317,-4.7616,-4.2041,-4.4406
109,-4.6655,-5.0686,-4.5297,-4.0839,-4.8317,-4.7616,-3.7161,-4.4406
110,-4.2331,-5.0686,-4.5297,-4.0839,-4.6687,-4.9432,-3.7161,-4.3633
111,-4.2331,-5.1106,-4.5297,-4.0839,-4.6687,-4.9432,-3.7161,-4.3633
112,-4.2331,-5.1106,-4.3194,-3.9561,-4.6687,-4.9432,-3.9568,-4.3633
113,-4.6999,-5.1106,-4.3194,-3.9561,-4.6395,-4.7446,-3.9568,-4.1855
114,-4.6999,-5.1106,-4.3194,-3.9561,-4.6395,-4.7446,-3.9568,-4.1855
115,-4.6999,-4.7503,-4.3194,-4.0756,-4.6395,-4.7446,-3.9568,-4.1855
116,-4.4928,-4.7503,-4.5454,-4.0756,-4.3923,-4.5959,-4.2326,-4.1494
117,-4.4928,-4.7503,-4.5454,-4.0756,-4.3923,-4.5959,-4.2326,-4.1494
118,-4.4928,-4.7785,-4.5454,-3.9188,-4.3923,-4.5959,-4.2326,-4.1494
119,-4.5717,-4.7785,-4.6862,-3.9188,-4.703,-4.8638,-3.9708,-4.1494
120,-4.5717,-4.7785,-4.6862,-3.9188,-4.703,-4.8638,-3.9708,-4.3475
121,-4.5717,-5.1891,-4.6862,-3.9201,-4.703,-4.8638,-3.9708,-4.3475
122,-4.5717,-5.1891,-4.6862,-3.9201,-4.4349,-4.9688,-3.9365,-4.3475
123,-4.3601,-5.1891,-4.5225,-3.9201,-4.4349,-4.9688,-3.9365,-4.2701
124,-4.3601,-5.2179,-4.5225,-3.6947,-4.4349,-4.9688,-3.9365,-4.2701
125,-4.3601,-5.2179,-4.5225,-3.6947,-4.4349,-4.6568,-3.7519,-4.2701
126,-4.3677,-5.2179,-4.5442,-3.6947,-4.456,-4.6568,-3.7519,-3.9804
127,-4.3677,-5.0839,-4.5442,-3.7992,-4.456,-4.6568,-3.7519,-3.9804
128,-4.3677,-5.0839,-4.5442,-3.7992,-4.456,-4.9669,-4.0254,-3.9804
129,-4.6936,-5.0839,-4.5442,-3.7992,-4.815,-4.9669,-4.0254,-3.9947
130,-4.6936,-5.2966,-4.6375,-3.7426,-4.815,-4.9669,-4.0254,-3.9947
131,-4.6936,-5.2966,-4.6375,-3.7426,-4.815,-4.7478,-4.0171,-3.9947
132,-4.5443,-5.2966,-4.6375,-3.7426,-4.7168,-4.7478,-4.0171,-3.9947
133,-4.5443,-5.2966,-4.6375,-3.6709,-4.7168,-4.7478,-4.0171,-4.2417
