time,route1,route2,route3,route4,route5,route6,route7,route8,route9
531,1.63017444994444,1.48707317842279,1.61870882013583,1.41941792710111,1.11011367846255,1.43192680349092,2.33100666449727,1.68163193535936,1.95992824920477
532,1.61671158814873,1.46586025692298,1.58356338425981,1.39596499774816,1.10235792293005,1.41094987685319,2.31869213705079,1.66742211527029,1.94592572792327
533,1.60290900655238,1.44438053313025,1.54812022264717,1.37229238608376,1.09457844348396,1.38973986680006,2.30603885128069,1.65292464362215,1.9316933087979
534,1.58876779137258,1.42263683648803,1.51238377224713,1.34840322407043,1.0867733951247,1.36829921763471,2.29304846996121,1.63814047932714,1.91723187905201
535,1.57428906357799,1.40063202163146,1.47635849507866,1.32430065230307,1.07894080519806,1.34663038928183,2.27972268927,1.62307060780643,1.90254233732145
536,1.55947397872829,1.37836896765665,1.44004887708941,1.2999878191625,1.07107857502372,1.32473585672371,2.26606323849402,1.60771604082321,1.88762559351811
537,1.54432372680668,1.35585057738329,1.40345942700971,1.27546787996806,1.06318448161738,1.30261810943253,2.2520718797293,1.59207781630994,1.87248256869091
538,1.52883953204523,1.33307977661101,1.36659467520203,1.25074399612941,1.05525617950528,1.28027965079922,2.23775040757426,1.57615699819046,1.85711419488425
539,1.51302265274313,1.31005951336952,1.32945917250615,1.2258193342978,1.04729120262984,1.25772299755804,2.22310064881688,1.55995467619647,1.84152141499398
540,1.49687438107785,1.28679275716268,1.2920574890805,1.20069706551708,1.03928696634496,1.23495067920751,2.20812446211561,1.54347196567868,1.82570518262097
541,1.48039604290939,1.26328249820694,1.25439421323992,1.17538036437489,1.0312407694997,1.21196523742885,2.19282373767415,1.52671000741259,1.80966646192221
542,1.46358899757737,1.23953174666412,1.21647395029032,1.14987240815385,1.0231497966088,1.18876922550007,2.17720039691021,1.50966996739901,1.79340622745951
543,1.44645463769136,1.21554353186894,1.17830132136041,1.12417637598344,1.0150111201084,1.16536520770749,2.16125639211825,1.49235303665931,1.77692546404597
544,1.4289943889141,1.19132090155133,1.13988096223097,1.09829544799272,1.00682170269547,1.14175575875455,2.14499370612611,1.47476043102536,1.76022516659001
545,1.41120970973805,1.16686692105385,1.10121752216206,1.07223280446386,0.998578399749327,1.11794346316731,2.12841435194612,1.45689339092439,1.74330633993714
546,1.39310209125496,1.14218467254441,1.06231566271836,1.04599162498717,0.990277961833248,1.0939309146972,2.11152037241996,1.43875318115873,1.72616999870959
547,1.37467305691871,1.11727725422444,1.02318005659312,1.01957508761756,0.981917037274789,1.06972071572217,2.09431383985802,1.42034109068042,1.7088171671436
548,1.35592416230141,1.09214777953291,0.983815386431065,0.992986368032956,0.973492174822605,1.04531547664456,2.07679685567298,1.40165843236075,1.69124887892465
549,1.33685699484288,1.06679937634618,0.944226343650523,0.966228638694461,0.964999826378123,1.02071781528674,2.0589715500079,1.3827065427549,1.67346617702049
550,1.31747317359333,1.04123518617404,0.904417627265237,0.939305068009171,0.956436349799998,0.995930356285832,2.04084008135852,1.36348678186161,1.65547011351212
551,1.29777434894966,1.01545836335214,0.864393942706127,0.912218819495366,0.947798011779411,0.970955730485414,2.02240463619024,1.34400053287804,1.63726174942275
552,1.27776220238493,0.989472074231081,0.824160000643435,0.884973050950551,0.939080990784142,0.945796574325577,2.00366742854964,1.32424920194961,1.61884215454461
553,1.25743844617174,0.963279496362255,0.783720515809507,0.857570913622522,0.930281380069289,0.920455529232356,1.98463069967074,1.30423421791528,1.60021240726402
554,1.23680482309884,0.936883817680822,0.74308020582267,0.830015551383891,0.921395190752588,0.894935241004838,1.96529671757587,1.28395703204807,1.58137359438432
555,1.21586310618147,0.910288235685903,0.702243790012487,0.802310099909983,0.912418354952016,0.869238359201042,1.94566777667124,1.26341911779075,1.56232681094705
556,1.19461509836552,0.883495956618333,0.661215988246762,0.774457685860669,0.903346728983533,0.843367536523402,1.92574619733787,1.24262197048719,1.54307316005124
557,1.17306263222525,0.856510194636106,0.620001519760658,0.746461426066302,0.894176096616653,0.81732542820297,1.9055343255169,1.22156710710897,1.52361375267088
558,1.1512075696549,0.829334170987898,0.578605101988254,0.71832442671778,0.884902172385534,0.79111469138217,1.88503453229027,1.2002560659776,1.50394970747072
559,1.12905180155426,0.801971113184648,0.537031449396907,0.690049782561388,0.875520604953201,0.764737984498588,1.86424921345645,1.17869040648223,1.48408215062025
560,1.10659724750791,0.774424254169676,0.495285272324791,0.66164057609824,0.866026980526578,0.738197966666228,1.84318078910136,1.15687170879313,1.46401221560614
561,1.08384585545885,0.746696831487388,0.453371275821884,0.633099876788876,0.856416826319803,0.711497297058436,1.82183170316454,1.13480157357078,1.44374104304298
562,1.06079960137585,0.718792086450928,0.411294158494859,0.604430740263181,0.846685614063434,0.684638634289602,1.80020442300065,1.11248162167076,1.42326978048241
563,1.03746048891515,0.690713263308909,0.369058611356114,0.575636207535596,0.836828763557014,0.657624635796811,1.77830143893657,1.08991349384436,1.40259958222095
564,1.01383054907618,0.662463608411581,0.326669316677368,0.546719304226353,0.826841646262444,0.630457957222545,1.75612526382388,1.06709885043534,1.38173160910602
565,0.989911839851883,0.634046369376528,0.28413094684814,0.517683039788586,0.816719588935696,0.60314125179724,1.73367843258688,1.04403937107242,1.36066702834084
566,0.965706445873005,0.605464794254164,0.241448163239407,0.488530406741579,0.806457877294161,0.575677169722175,1.71096350176653,1.02073675435784,1.33940701328776
567,0.941216478047087,0.576722130693368,0.198625615072869,0.459264379910627,0.79605175971709,0.548068357553323,1.68798304906007,0.997192717552153,1.31795274327039
568,0.916444073191828,0.547821625107349,0.155667938296067,0.429887915673487,0.785496450976477,0.520317457586465,1.66473967285628,0.973408996255025,1.29630540337433
569,0.891391393663103,0.518766521840101,0.112579754463764,0.400403951213816,0.77478713599575,0.492427107242722,1.64123599176719,0.949387344082385,1.27446618424678
570,0.866060626977628,0.489560062333568,0.0693656696258587,0.370815403781595,0.763918973633552,0.464399938455097,1.61747464415544,0.925129532339865,1.25243628189492
571,0.840453985430274,0.460205484295815,0.0260302732222199,0.341125169961107,0.752887100489948,0.436238577057622,1.5934582876578,0.900637349692582,1.23021689748315
572,0.814573705706298,0.430706020870477,-0.0174218630152572,0.311336124946436,0.741686634732322,0.407945642174536,1.56918959870514,0.875912601831398,1.20780923712935
573,0.788422048488561,0.401064899807656,-0.0609861861530741,0.281451121824663,0.730312679938295,0.379523745611909,1.54467127203859,0.850957111135747,1.18521451169998
574,0.76200129805947,0.371285342636462,-0.104658163138625,0.251472990867214,0.718760328952811,0.350975491251415,1.51990602022209,0.825772716333103,1.16243393660431
575,0.735313761898306,0.341370563839591,-0.148433281874555,0.221404538829412,0.707024667756831,0.322303474445421,1.49489657315142,0.800361272154965,1.13946873158773
576,0.708361770273321,0.311323770029996,-0.192307052284537,0.191248548258471,0.695100779344671,0.293510281414722,1.46964567756004,0.774724648989742,1.1163201205242
577,0.681147675829614,0.28114815913004,-0.236275007370279,0.161007776810081,0.682983747607365,0.264598488648078,1.4441560965213,0.748864732532532,1.09298933120776
578,0.653673853171849,0.250846919553194,-0.280332704259348,0.130684956573926,0.670668661219252,0.235570662305374,1.41843060894787,0.722783423431635,1.06947759514352
579,0.625942698442596,0.220423229388718,-0.324475725243502,0.100282793408362,0.658150617524975,0.206429357622202,1.39247200908743,0.696482636932167,1.0457861473378
580,0.597956628896259,0.189880255589298,-0.368699678807368,0.069803966284102,0.645424726424198,0.177177118317719,1.3662831060162,0.669964302516782,1.02191622608762
581,0.569718082468523,0.159221153162259,-0.413000200646914,0.0392511266375851,0.632486114251183,0.147816476006178,1.33986672312875,0.643230363543497,0.997869072769639
582,0.541229517341408,0.12844906436406,-0.457372954677651,0.0086268977340096,0.619329927646593,0.118349949610632,1.31322569762543,0.616282776880749,0.973645931628639
583,0.512493411504369,0.0975671178988386,-0.5018136340321,-0.0220661259599301,0.605951337418604,0.0887800447800409,1.28636287999696,0.589123512539734,0.949248049565348
584,0.48351226231104,0.0665784281208237,-0.546317962046331,-0.0528253793931575,0.592345542390693,0.059109253310849,1.25928113350659,0.561754553304267,0.924676675923987
585,0.454288586032105,0.0354860942410327,-0.590881693235233,-0.0836483275370523,0.57850777323333,0.0293400525712082,1.23198333366942,0.534177894358058,0.899933062279492
586,0.424824917404239,0.00429319953861795,-0.635500614256221,-0.114532465982002,0.564433296276816,-0.000525095071107984,1.20447236772942,0.506395542909484,0.875018462224253
587,0.395123809175134,-0.02699718942333,-0.680170544861158,-0.145475321523281,0.550117417302589,-0.0304837428158278,1.17675113413436,0.478409517814119,0.849934131154671
588,0.365187831644905,-0.0583820235767921,-0.724887338836103,-0.176474452736089,0.535555485310246,-0.0605334599939473,1.14882254200839,0.450221849194958,0.824681326057743
589,0.335019572203906,-0.0898582721229047,-0.769646884928742,-0.207527450539858,0.520742896257698,-0.0906718326273004,1.12068951062227,0.421834578060494,0.799261305297092
590,0.304621634866914,-0.121422923300388,-0.814445107763097,-0.238631938751136,0.505675096771639,-0.120896463983526,1.09235496886202,0.393249755920591,0.773675328399305
591,0.273996639804031,-0.153072985148545,-0.859277968741343,-0.269785574625487,0.490347587825834,-0.151204975125981,1.06382185469543,0.364469444400519,0.747924655840061
592,0.243147222868112,-0.184805486264385,-0.904141466932428,-0.300986049387753,0.474755928384474,-0.181595005459588,1.03509311463667,0.335495714852992,0.722010548830282
593,0.21207603511917,-0.216617476553619,-0.94903163994721,-0.332231088750699,0.458895739008156,-0.212064213272004,1.0061717032096,0.306330647968324,0.69593426910251
594,0.18078574234557,-0.24850602797548,-0.993944564799931,-0.363518453422059,0.442762705419739,-0.242610276268571,0.977060582409105,0.27697633338287,0.669697078697319
595,0.149279024582192,-0.280468235280931,-1.03887635875567,-0.394845939599537,0.426352582027667,-0.27323089210358,0.947762721161192,0.247434869285948,0.643300239749991
596,0.117558575625884,-0.312501216744325,-1.08382318016365,-0.426211379453604,0.409661195404194,-0.303923778904641,0.918281094781503,0.217708362025029,0.616745014277474
597,0.0856271025478357,-0.344602114887875,-1.12878122927601,-0.457612641598459,0.392684447716011,-0.334686675793179,0.888618684432883,0.187798925709409,0.590032663965641
598,0.0534873252036405,-0.376768097199263,-1.17374674905199,-0.489047631550265,0.375418320104907,-0.365517343397874,0.858778476581488,0.157708681812766,0.563164449956941
599,0.0211419757405551,-0.408996356841757,-1.21871602594703,-0.520514292172987,0.357858876015946,-0.396413564363358,0.828763462452061,0.127439758774175,0.536141632638592
600,-0.0114062018978345,-0.441284113356778,-1.26368539068693,-0.552010604111812,0.340002264470879,-0.427373143852472,0.798576637481964,0.0969942915979709,0.508965471431097
601,-0.0441544524687316,-0.473628613358659,-1.30865121902641,-0.583534586213391,0.321844723284372,-0.458393910042316,0.768221000774947,0.0663744214526052,0.481637224577565
602,-0.0771000099301169,-0.50602713122149,-1.35360993249219,-0.615084295933647,0.303382582220854,-0.48947371461451,0.737699554553507,0.0355822952683262,0.454158148933352
603,-0.110240097942564,-0.538476969757778,-1.39855799911026,-0.646657829732216,0.284612266089601,-0.520610433239253,0.70701530361119,0.00462006533411619,0.426529499756786
604,-0.143571930372982,-0.57097546088867,-1.44349193411702,-0.678253323453909,0.26553029777602,-0.551801966051913,0.6761712547641,-0.0265101111064709,0.398752530500281
605,-0.177092711800409,-0.603519966305607,-1.48840830065433,-0.709868952696973,0.246133301206776,-0.583046238123738,0.645170416302098,-0.0578060722598941,0.370828492602403
606,-0.210799638023621,-0.636107878123255,-1.53330371044797,-0.74150293316784,0.22641800424679,-0.614341199926761,0.614015797439647,-0.089265652188121,0.342758635280828
607,-0.244689896570151,-0.668736619523359,-1.57817482446962,-0.77315352102251,0.20638124152597,-0.645684827789029,0.582710407766597,-0.120886681214556,0.314544205326235
608,-0.278760667207262,-0.701403645389496,-1.62301835358193,-0.804819013194396,0.186019957193692,-0.677075124345529,0.55125725669891,-0.152666986330477,0.286186446896991
609,-0.313009122453897,-0.7341064429324,-1.66783105916662,-0.836497747708424,0.165331207598985,-0.708510118981115,0.519659352929339,-0.184604391601795,0.257686601315184
610,-0.347432428094301,-0.766842532305793,-1.71260975373535,-0.868188103981272,0.144312163894662,-0.739987868265127,0.487919703878201,-0.216696718576186,0.229045906863503
611,-0.382027743692962,-0.799609467212408,-1.75735130152336,-0.899888503108085,0.122960114563329,-0.771506456379879,0.456041315144681,-0.248941786690269,0.200265598583403
612,-0.416792223109952,-0.832404835500125,-1.8020526190654,-0.931597408134875,0.101272467863647,-0.80306399554136,0.42402718995832,-0.281337413677087,0.171346908074399
613,-0.451723015018068,-0.865226259747983,-1.84671067575416,-0.963313324317074,0.0792467541949817,-0.834658626411342,0.391880328630941,-0.313881415973319,0.142291063294785
614,-0.486817263420373,-0.898071397841884,-1.89132249438068,-0.995034799363989,0.0568806283787975,-0.866288518502621,0.359603728009306,-0.34657160912656,0.113099288363525
615,-0.522072108168659,-0.93093794353979,-1.93588515165696,-1.02676042366907,0.0341718718551671,-0.897951870576511,0.327200380928659,-0.379405808202452,0.0837728033636602
616,-0.557484685482245,-0.963823627026444,-1.98039577872023,-1.05848883052585,0.0111183947927599,-0.929646911030838,0.294673275666481,-0.412381828191381,0.0543128241470245
617,-0.593052128467664,-0.996726215456998,-2.02485156161905,-1.09021869632969,-0.0122817618890668,-0.961371898281838,0.262025395397871,-0.445497484414946,0.0247205621407018
618,-0.628771567638483,-1.02964351348989,-2.069249741781,-1.12194874076502,-0.0360304245876954,-0.993125121135787,0.229259717651719,-0.478750592931834,-0.00500277584523429
619,-0.664640131435545,-1.06257336380839,-2.11358761646174,-1.15367772697831,-0.0601292851754541,-1.02490489915344,0.196379213767837,-0.512138970943087,-0.0348559878081128
620,-0.70065494674715,-1.09551364763104,-2.15786253917549,-1.18540446173641,-0.0845798992499953,-1.05670958300612,0.163386848355554,-0.545660437196977,-0.0648378767414505
621,-0.736813139429453,-1.12846228521028,-2.20207192010665,-1.2171277955704,-0.109383684478016,-1.08853755482186,0.130285578753688,-0.579312812392859,-0.0949472508221468
622,-0.773111834826742,-1.16141723631983,-2.24621322650255,-1.24884662290494,-0.134541919033639,-1.12038722852416,0.0970783544921288,-0.613093919584238,-0.125182923595686
623,-0.809548158291466,-1.1943765007299,-2.29028398304723,-1.28055988217294,-0.160055740132462,-1.15225705016164,0.0637681167546034,-0.647001584580877,-0.155543714159456
624,-0.846119235703904,-1.22733811867075,-2.33428177221601,-1.31226655591548,-0.185926142662396,-1.18414549822792,0.0303577978435805,-0.68103363635,-0.186028447344446
625,-0.882822193991416,-1.26030017128393,-2.37820423461102,-1.34396567086732,-0.212153977912257,-1.21605108397332,-0.00314967935312638,-0.715187907416258,-0.216635953894679
626,-0.919654161647059,-1.29326078106135,-2.42204906927721,-1.37565629802747,-0.238739952399027,-1.24797235170761,-0.036751401893897,-0.74946223426038,-0.247365070644695
627,-0.956612269247961,-1.32621811227208,-2.46581403399927,-1.40733755271503,-0.265684626794676,-1.27990787909212,-0.0704444673128133,-0.783854457716658,-0.278214640695139
628,-0.993693649972007,-1.35917037137638,-2.50949694557888,-1.43900859461049,-0.292988414953209,-1.31185627742439,-0.104225984146941,-0.818362423369005,-0.309183513585982
629,-1.03089544011438,-1.39211580742725,-2.55309568009252,-1.47066862778212,-0.320651583038802,-1.34381619191201,-0.138093072461191,-0.852983981945473,-0.340270545467628
630,-1.06821477960285,-1.42505271245906,-2.59660817312974,-1.50231690069756,-0.348674248755532,-1.37578630193718,-0.172042864371172,-0.887716989711038,-0.371474599269879
631,-1.10564881251155,-1.45797942186334,-2.64003242001176,-1.53395270622077,-0.377056380679361,-1.40776532131223,-0.206072504563477,-0.922559308858988,-0.40279454486855
632,-1.14319468757409,-1.49089431475144,-2.68336647599031,-1.56557538159409,-0.405797797692748,-1.43975199852474,-0.240179150812951,-0.957508807900316,-0.434229259249636
633,-1.18084955869462,-1.523795814304,-2.72660845642684,-1.59718430840569,-0.434898168522438,-1.47174511697382,-0.274359974497788,-0.99256336205124,-0.46577762667121
634,-1.21861058545794,-1.55668238810718,-2.76975653695197,-1.62877891254212,-0.464357011380692,-1.50374349519498,-0.308612161111678,-1.02772085361882,-0.497438538822885
635,-1.25647493363749,-1.58955254847531,-2.81280895360496,-1.66035866412614,-0.494173693710241,-1.53574598707644,-0.342932910772803,-1.06297917238455,-0.529210894982631
636,-1.29443977570189,-1.62240485276026,-2.85576400295358,-1.69192307743999,-0.524347432033186,-1.56775148206558,-0.377319438730076,-1.09833621598578,-0.561093602171088
637,-1.33250229131933,-1.65523790364681,-2.89862004219391,-1.72347171083377,-0.554877291903924,-1.59975890536342,-0.411768975866199,-1.13378989029472,-0.593085575303508
638,-1.3706596678606,-1.68805034943462,-2.94137548923042,-1.7550041666192,-0.585762187966255,-1.63176721811082,-0.446278769197511,-1.1693381097954,-0.625185737338602
639,-1.40890910089898,-1.72084088430604,-2.9840288227361,-1.78652009094889,-0.617000884114448,-1.66377541756418,-0.480846082370117,-1.20497879795811,-0.657393019424987
640,-1.44724779470867,-1.75360824858014,-3.02657858219273,-1.81801917368086,-0.648591993758402,-1.69578253725962,-0.515468196153213,-1.24070988761121,-0.689706361044907
641,-1.48567296276084,-1.78635122895261,-3.06902336791125,-1.84950114822843,-0.680533980192586,-1.72778764716807,-0.550142408928426,-1.2765293213104,-0.722124710154947
642,-1.52418182821675,-1.81906865872147,-3.11136184103228,-1.88096579139589,-0.712825157068542,-1.75978985383963,-0.584866037175639,-1.31243505170545,-0.754647023323948
643,-1.56277162441876,-1.85175941799866,-3.1535927235068,-1.91241292319946,-0.745463688970644,-1.79178830053679,-0.619636415954792,-1.348425041904,-0.787272265868234
644,-1.60143959537832,-1.88442243390714,-3.19571479805697,-1.94384240667391,-0.778447592094765,-1.82378216735773,-0.654450899384303,-1.3844972658325,-0.819999411983579
645,-1.64018299626132,-1.91705668076375,-3.23772690811716,-1.97525414766478,-0.811774735029255,-1.8557706713493,-0.689306861115178,-1.42064970859418,-0.852827444874311
646,-1.67899909387058,-1.94966118024736,-3.27962795775523,-2.00664809460651,-0.845442839637873,-1.8877530666081,-0.724201694801102,-1.45688036682426,-0.885755356879537
647,-1.71788516712497,-1.98223500155275,-3.32141691157407,-2.0380242382861,-0.879449482043922,-1.91972864437236,-0.759132814564292,-1.49318724904161,-0.918782149595959
648,-1.75683850753567,-2.01477726152954,-3.36309279459344,-2.06938261159285,-0.913792093715027,-1.95169673310187,-0.794097655457366,-1.52956837599752,-0.951906833997812
649,-1.79585641967915,-2.04728712480668,-3.40465469211222,-2.10072328925373,-0.948467962647623,-1.98365669854767,-0.829093673920426,-1.56602178102103,-0.985128430553557
650,-1.83493622166666,-2.079763803902,-3.4461017495511,-2.13204638755522,-0.983474234650574,-2.0156079438112,-0.86411834823396,-1.60254551036096,-1.0184459693393
651,-1.87407524561016,-2.11220655931704,-3.48743317227572,-2.16335206405074,-1.01880791472682,-2.04754990939159,-0.899169178967123,-1.63913762352442,-1.05185849014898
652,-1.91327083808478,-2.14461469961699,-3.52864822540036,-2.19464051725459,-1.05446586855223,-2.07948207322291,-0.934243689421266,-1.67579619361182,-1.08536504260133
653,-1.95252036058757,-2.17698758149555,-3.56974623357242,-2.22591198632213,-1.09044482405053,-2.11140395070042,-0.969339426068648,-1.71251930764822,-1.11896468624336
654,-1.99182118999233,-2.2093246098251,-3.61072658073746,-2.2571667507162,-1.12674137306326,-2.14331509469514,-1.00445395898642,-1.74930506691109,-1.15265649065054
655,-2.03117071900052,-2.24162523769159,-3.65158870988515,-2.28840512986015,-1.16335197311369,-2.17521509555804,-1.03958488228565,-1.78615158725407,-1.18643953552351
656,-2.07056635658816,-2.27388896641444,-3.69233212277611,-2.31962748277729,-1.20027294926316,-2.2071035811134,-1.07472981453508,-1.82305699942706,-1.22031291078139
657,-2.11000552844862,-2.3061153455515,-3.73295637964978,-2.35083420771734,-1.23750049605894,-2.23898021664002,-1.10988639917994,-1.86001944939224,-1.25427571665156
658,-2.14948567743097,-2.33830397288857,-3.77346109891338,-2.38202574176925,-1.27503067957192,-2.27084470484284,-1.14505230495535,-1.89703709863618,-1.28832706375579
659,-2.18900426397419,-2.3704544944141,-3.81384595681213,-2.41320256046132,-1.31285943952299,-2.30269678581225,-1.18022522629471,-1.93410812447773,-1.32246607319297
660,-2.22855876653669,-2.40256660427846,-3.85411068708084,-2.44436517734818,-1.35098259149625,-2.3345362369728,-1.21540288373192,-1.97123072037182,-1.35669187661816
661,-2.26814668202142,-2.43464004473819,-3.89425508057691,-2.47551414358492,-1.38939582923798,-2.36636287302084,-1.25058302429913,-2.00840309620891,-1.39100361631778
662,-2.30776552619639,-2.46667460608484,-3.93427898489504,-2.50665004748867,-1.42809472703926,-2.39817654585084,-1.28576342191782,-2.04562347861025,-1.42540044528164
663,-2.34741283410989,-2.49867012655883,-3.97418230396361,-2.53777351408735,-1.46707474220094,-2.42997714447106,-1.32094187778487,-2.08289011121867,-1.45988152727057
664,-2.38708616050146,-2.53062649224785,-4.01396499762292,-2.56888520465635,-1.5063312175791,-2.46176459490708,-1.35611622075255,-2.12020125498479,-1.49444603688079
665,-2.42678308020754,-2.56254363697016,-4.05362708118558,-2.59998581624254,-1.54585938420916,-2.49353886009522,-1.39128430770275,-2.15755518844878,-1.52909315960443
666,-2.46650118856203,-2.59442154214263,-4.09316862497895,-2.63107608117637,-1.58565436400689,-2.52529993976475,-1.42644402391502,-2.19495020801757,-1.56382209188603
667,-2.50623810179188,-2.62626023663349,-4.13258975387003,-2.66215676657196,-1.62571117254434,-2.55704787030793,-1.46159328342876,-2.2323846282373,-1.59863204117532
668,-2.545991457407,-2.6580597966,-4.17189064677279,-2.69322867381519,-1.66602472189884,-2.58878272464016,-1.4967300293993,-2.26985678206082,-1.6335222259762
669,-2.5857589145852,-2.68982034531065,-4.2110715361382,-2.72429263804033,-1.70658982357299,-2.62050461204847,-1.53185223444753,-2.30736502111067,-1.6684918758917
670,-2.6255381545515,-2.72154205295253,-4.25013270742712,-2.75534952759483,-1.74740119148361,-2.65221367802912,-1.5669579010033,-2.34490771593709,-1.70354023166501
671,-2.66532688095173,-2.75322513642323,-4.2890744985662,-2.78640024349313,-1.78845344501755,-2.68391010411371,-1.60204506164257,-2.3824832562708,-1.73866654521657
672,-2.70512282022064,-2.78486985910767,-4.32789729938705,-2.8174457188589,-1.82974111215227,-2.71559410768473,-1.63711177941795,-2.42009005127106,-1.77387007967739
673,-2.74492372194425,-2.81647653064,-4.36660155104867,-2.84848691835643,-1.87125863263884,-2.74726594178009,-1.67215614818275,-2.45772652976855,-1.80915010941785
674,-2.78472735921627,-2.84804550665009,-4.40518774544375,-2.87952483761119,-1.91300036124532,-2.77892589488602,-1.70717629290816,-2.49539114050302,-1.84450592007299
675,-2.82453152898857,-2.87957718849527,-4.44365642458844,-2.91056050261963,-1.95496057105811,-2.81057429071979,-1.74217036999411,-2.53308235235572,-1.87993680856353
676,-2.86433405241574,-2.91107202297695,-4.48200817999643,-2.94159496914846,-1.99713345683896,-2.84221148800111,-1.77713656757325,-2.57079865457653,-1.91544208311269
677,-2.90413277519331,-2.94253050204227,-4.52024365203705,-2.97262932212359,-2.03951313843542,-2.87383788021262,-1.81207310580763,-2.60853855700601,-1.95102106325915
678,-2.94392556789024,-2.97395316247082,-4.55836352927784,-3.00366467500915,-2.08209366424194,-2.90545389534926,-1.846978237179,-2.64630059029154,-1.98667307986568
679,-2.98371032627434,-3.00534058554664,-4.59636854781191,-3.03470216917622,-2.1248690147099,-2.93705999565783,-1.8818502467719,-2.68408330609858,-2.02239747512376
680,-3.02348497163219,-3.03669339671529,-4.63425949056993,-3.06574297326206,-2.16783310590317,-2.96865667736422,-1.91668745254947,-2.72188527731575,-2.058193602554
681,-3.06324745108219,-3.06801226522628,-4.67203718661754,-3.09678828251976,-2.2109797930976,-3.00024447039146,-1.95148820562248,-2.75970509825504,-2.09406082700245
682,-3.10299573788066,-3.09929790376071,-4.70970251043776,-3.12783931815826,-2.2543028744212,-3.03182393806589,-1.98625089051065,-2.79754138484584,-2.12999852463245
683,-3.14272783172236,-3.1305510680446,-4.74725638119932,-3.15889732667371,-2.29779609453301,-3.06339567681341,-2.02097392539738,-2.8353927748236,-2.16600608291273
684,-3.18244175903321,-3.1617725564472,-4.78469976201049,-3.18996357917131,-2.3414531483375,-3.09496031584467,-2.05565576237622,-2.87325792791242,-2.20208290060073
685,-3.22213557325705,-3.19296320956552,-4.82203365915931,-3.22103937067879,-2.38526768473259,-3.12651851683046,-2.09029488769081,-2.91113552600236,-2.23822838772233
686,-3.26180735513519,-3.22412390979381,-4.85925912133982,-3.25212601945122,-2.42923331038781,-3.15807097356556,-2.12488982196654,-2.9490242733204,-2.27444196554668
687,-3.30145521297916,-3.25525558087938,-4.89637723886519,-3.2832248662675,-2.47334359355082,-3.18961841162327,-2.15943912043533,-2.98692289659579,-2.31072306655729
688,-3.34107728293619,-3.2863591874638,-4.93338914286738,-3.31433727371864,-2.51759206787877,-3.22116158799896,-2.19394137315245,-3.02483014521934,-2.3470711344184
689,-3.38067172924823,-3.31743573461023,-4.97029600448419,-3.34546462548831,-2.56197223629265,-3.25270129074347,-2.22839520520542,-3.06274479139693,-2.38348562393757
690,-3.42023674450311,-3.34848626731669,-5.00709903403342,-3.37660832562558,-2.60647757485099,-3.28423833858646,-2.26279927691581,-3.10066563029658,-2.41996600102347
691,-3.45977054987921,-3.37951187001548,-5.04379948017496,-3.40776979781025,-2.65110153664122,-3.31577358054967,-2.29715228403285,-3.13859148019,-2.45651174263983
692,-3.49927139538224,-3.41051366605881,-5.08039862906052,-3.43895048461094,-2.69583755568488,-3.34730789554979,-2.33145295791901,-3.17652118258746,-2.49312233675465
693,-3.53873756007505,-3.44149281719074,-5.11689780347177,-3.47015184673618,-2.7406790508548,-3.37884219199182,-2.36570006572805,-3.21445360236694,-2.52979728228556
694,-3.57816735230008,-3.47245052300553,-5.15329836194685,-3.50137536227865,-2.7856194298011,-3.41037740735234,-2.39989241057505,-3.25238762789684,-2.56653608904046
695,-3.61755910989424,-3.50338802039272,-5.18960169789573,-3.53262252595299,-2.83065209288316,-3.44191450775291,-2.43402883169815,-3.29032217115247,-2.60333827765409
696,-3.65691120039601,-3.5343065829686,-5.22580923870457,-3.56389484832719,-2.87577043710502,-3.4734544875239,-2.4681082046126,-3.32825616782644,-2.64020337952016
697,-3.6962220212456,-3.56520752049482,-5.26192244482947,-3.59519385504793,-2.92096786005143,-3.50499836875873,-2.5021294412563,-3.36618857743248,-2.67713093671942
698,-3.73548999997685,-3.59609217828372,-5.29794280887992,-3.62652108606004,-2.96623776382152,-3.53654720085842,-2.53609149012764,-3.40411838340311,-2.71412050194291
699,-3.77471359440191,-3.62696193659072,-5.33387185469203,-3.65787809482043,-3.01157355895766,-3.56810206006688,-2.56999333641465,-3.44204459318083,-2.75117163841136
700,-3.81389129278781,-3.65781820999413,-5.3697111363923,-3.68926644750664,-3.0569686683665,-3.59966404899681,-2.60383400211631,-3.47996623830296,-2.78828391979014
701,-3.85302161402547,-3.688662446762,-5.40546223745172,-3.72068772222005,-3.10241653122958,-3.63123429614645,-2.63761254615524,-3.51788237447998,-2.82545693009984
702,-3.89210310779087,-3.71949612820678,-5.44112676973082,-3.75214350818457,-3.14791060690059,-3.66281395540696,-2.67132806448224,-3.55579208166738,-2.86269026362247
703,-3.93113435469823,-3.75032076802739,-5.47670637251593,-3.78363540494039,-3.19344437878677,-3.69440420556121,-2.70497969017243,-3.59369446413111,-2.89998352480363
704,-3.97011396644532,-3.78113791163914,-5.51220271154696,-3.81516502153338,-3.2390113582115,-3.72600624977321,-2.73856659351293,-3.63158865050642,-2.93733632815013
705,-4.00904058595049,-3.81194913549166,-5.5476174780369,-3.84673397570054,-3.28460508825551,-3.75762131506914,-2.77208798208198,-3.66947379385009,-2.97474829812339
