time,route1,route2,route3,route4,route5,route6,route7,route8,route9,route10
366,-0.480116029,-0.997369878,-0.390276812,-0.264925704,0.357196237,0.519989881,0.082561853,0.538299391,0.369188103,0.23188922
367,-0.539373815,-1.060798794,-0.410864882,-0.319010011,0.398238584,0.457171662,0.153368312,0.496989338,0.378149931,0.239668036
368,-0.598880118,-1.124447135,-0.431517275,-0.272674487,0.342673973,0.393990691,0.224520652,0.464759654,0.387121547,0.247463987
369,-0.658618083,-1.188296632,-0.452227026,-0.182838162,0.286806,0.330464054,0.296002299,0.436340661,0.396101906,0.255276416
370,-0.71857066,-1.192473046,-0.472987133,-0.092556453,0.230650189,0.344768867,0.367796355,0.407748928,0.405089953,0.249198508
371,-0.717408361,-1.193215245,-0.493790601,-0.00185111,0.174222342,0.363462128,0.394943791,0.378993082,0.414084645,0.225110706
372,-0.678801344,-1.193838891,-0.514630431,0.089255732,0.117538496,0.382208107,0.394790054,0.350081902,0.423084944,0.200902764
373,-0.639960087,-1.194342171,-0.535499663,0.18074162,0.060614869,0.401003235,0.394605466,0.321024301,0.434687209,0.176582385
374,-0.600893377,-1.194723487,-0.55639138,0.272583843,0.00346784,0.419843927,0.394391437,0.291829296,0.449225176,0.15215736
375,-0.561610213,-1.194981438,-0.577298713,0.364759495,-0.053886114,0.438726591,0.394149416,0.262505992,0.463785956,0.127635519
376,-0.522119771,-1.195114827,-0.574685388,0.395678245,-0.077799542,0.457647644,0.393880885,0.259628744,0.478367114,0.103024731
377,-0.482431359,-1.149334549,-0.532714427,0.323895434,-0.045629515,0.476603521,0.393587346,0.301079408,0.492966248,0.078332876
378,-0.442554421,-1.043981293,-0.49054281,0.251863434,-0.013336327,0.495284979,0.393270338,0.342650893,0.507580982,0.053567841
379,-0.416006337,-0.938192376,-0.448180701,0.179602728,0.019072732,0.512637467,0.397147444,0.384333631,0.522208978,0.028737474
380,-0.435417631,-0.831995082,-0.405638333,0.107133738,0.051590357,0.53000968,0.415401781,0.426118117,0.536847959,0.022711995
