time,route1,route2,route3,route4,route5,route6,route7,route8,route9,route10
99,-0.279915015,-0.288575375,-0.410716617,-0.408488088,-0.272443043,-0.132904505,-0.360780581,-0.095411311,-0.479915015,-0.53939039
100,-0.23207027,-0.345056757,-0.472865766,-0.449172973,-0.269541441,-0.161032432,-0.346717117,-0.121036937,-0.43207027,-0.525427027
101,-0.201666967,-0.370831231,-0.535014915,-0.446514114,-0.26663984,-0.201085285,-0.367494995,-0.140602102,-0.401666967,-0.525373574
102,-0.196236637,-0.358043544,-0.597164064,-0.443855255,-0.261897998,-0.241138138,-0.390144945,-0.105623123,-0.396236637,-0.534709309
103,-0.190806306,-0.345255856,-0.659313213,-0.441196396,-0.225987087,-0.228809009,-0.406951051,-0.070644144,-0.390806306,-0.544045045
104,-0.191593393,-0.332967267,-0.606435135,-0.434738739,-0.190076176,-0.171689489,-0.380484885,-0.035665165,-0.391593393,-0.553380781
105,-0.206952553,-0.368592192,-0.550543243,-0.393596396,-0.154165265,-0.11456997,-0.354018719,-0.055829329,-0.406952553,-0.562716517
106,-0.222311712,-0.404217117,-0.494651351,-0.352454054,-0.153451051,-0.149774775,-0.331115916,-0.077226727,-0.422311712,-0.571207207
107,-0.237196396,-0.439842042,-0.438759459,-0.311311712,-0.178761061,-0.191134535,-0.316981782,-0.098624124,-0.437196396,-0.579194895
108,-0.250017117,-0.433256757,-0.400292993,-0.270169369,-0.204071071,-0.190695195,-0.302847648,-0.122572272,-0.450017117,-0.587182583
109,-0.262837838,-0.395767568,-0.368489189,-0.255778378,-0.228091892,-0.10762973,-0.293351351,-0.146948649,-0.462837838,-0.59517027
110,-0.276026126,-0.358278378,-0.336685385,-0.247615215,-0.239698298,-0.024564264,-0.289323123,-0.171325025,-0.476026126,-0.603157958
111,-0.293763063,-0.330526126,-0.304881582,-0.239452052,-0.251304705,-0.02034024,-0.285294895,-0.201323524,-0.493763063,-0.62464955
112,-0.3115,-0.3605,-0.296944444,-0.231288889,-0.262911111,-0.044633333,-0.310422222,-0.233355556,-0.5115,-0.6532
113,-0.329236937,-0.390473874,-0.315669169,-0.219718519,-0.258062663,-0.069166366,-0.352753954,-0.265387588,-0.529236937,-0.68175045
114,-0.272832432,-0.420447748,-0.334393894,-0.205048148,-0.242836436,-0.095266066,-0.395085686,-0.253471672,-0.472832432,-0.710300901
115,-0.213548649,-0.381131532,-0.353118619,-0.190377778,-0.22761021,-0.121365766,-0.371137538,-0.213751952,-0.413548649,-0.738851351
116,-0.154264865,-0.313697598,-0.365805305,-0.175707407,-0.217108308,-0.119836637,-0.330501902,-0.174032232,-0.354264865,-0.73283964
117,-0.160484685,-0.246263664,-0.357242743,-0.168838338,-0.237563163,-0.093929129,-0.289866266,-0.134045345,-0.360484685,-0.71104955
118,-0.178221622,-0.208602703,-0.34868018,-0.187217117,-0.258018018,-0.068021622,-0.322765766,-0.093781081,-0.378221622,-0.689259459
