Var1,route1,route2,route3,route4,route5,route6,route7,route8,route9,route10
447,14.12691495,13.59642157,13.42207628,12.94381492,11.95570156,12.9650412,11.60037574,11.59459696,13.65671797,13.93535808
448,14.13085598,13.60966169,13.42784942,12.95306936,11.96586878,12.96984447,11.60669694,11.600763,13.66863606,13.94587445
449,14.13479701,13.62290181,13.43381404,12.96251855,11.976036,12.97464774,11.61301814,11.6070564,13.68055415,13.95639082
450,14.13879569,13.63614193,13.43977866,12.97196774,11.98620323,12.97873176,11.61933934,11.61360272,13.69247225,13.9669072
451,14.14326025,13.64619589,13.44574328,12.98141694,11.99562205,12.98230602,11.62566054,11.62014905,13.70428656,13.97614241
452,14.14772481,13.65453876,13.45276444,12.99086613,12.00496529,12.98588028,11.6322608,11.62669537,13.71565402,13.98524822
453,14.15218937,13.66288163,13.45996089,13.00170744,12.01430852,12.98945454,11.64023102,11.63324169,13.72702149,13.99435403
454,14.15665393,13.6712245,13.46715733,13.01255553,12.02365175,12.9930288,11.64820123,11.64031231,13.73838895,14.00345984
455,14.16158264,13.67700046,13.47435378,13.02340363,12.03267203,12.99660307,11.65617144,11.64770069,13.74975641,14.0119607
456,14.16670161,13.68132344,13.48264059,13.03425172,12.04102368,12.99923431,11.66414165,11.65508907,13.76112388,14.01920903
457,14.17182059,13.68564641,13.49103644,13.04529009,12.04937533,13.00177124,11.67217643,11.66247745,13.77165895,14.02645737
458,14.17693956,13.68996939,13.4994323,13.05744471,12.05772697,13.00430818,11.6815458,11.66986583,13.78215765,14.03370571
459,14.18225586,13.69250345,13.50782815,13.06959933,12.06607862,13.00684512,11.69091517,11.67821863,13.79265634,14.04095404
460,14.1880147,13.69397103,13.51703351,13.08175395,12.07367265,13.00938205,11.70028454,11.68666638,13.80315503,14.04664562
461,14.19377355,13.69543861,13.52627219,13.09390856,12.08100478,13.01176139,11.70965391,11.69511412,13.81365372,14.05179906
462,14.1995324,13.69690619,13.53551087,13.10635237,12.08833691,13.01362181,11.71902328,11.70356187,13.82330644,14.0569525
463,14.20529124,13.69733477,13.54475243,13.11948358,12.09566905,13.01548223,11.72933823,11.7122141,13.83264269,14.06210595
464,14.21156478,13.69711145,13.55423423,13.13261479,12.10283974,13.01734265,11.73973199,11.72169405,13.84197894,14.06693426
465,14.21789079,13.69688812,13.56371604,13.145746,12.10916632,13.01920308,11.75012574,11.73117399,13.85131519,14.07006264
466,14.22421679,13.69666479,13.57319784,13.15887721,12.1154929,13.0210635,11.7605195,11.74065393,13.86065144,14.07319102
467,14.2305428,13.69600903,13.58265709,13.17216167,12.12181948,13.02280463,11.77091325,11.75013388,13.8693669,14.07631939
468,14.2371193,13.69506787,13.59178231,13.185636,12.12814607,13.02445082,11.78177672,11.76001634,13.87745506,14.07944777
469,14.24393975,13.6941267,13.60090753,13.19911034,12.13395604,13.02609701,11.79275762,11.77032476,13.88554321,14.08153485
470,14.2507602,13.69318554,13.61003275,13.21258468,12.1393888,13.0277432,11.80373852,11.78063318,13.89363136,14.08286161
471,14.25758065,13.6922067,13.61905208,13.22605902,12.14482156,13.02938939,11.81471942,11.7909416,13.90171951,14.08418838
472,14.26444723,13.69120173,13.62725343,13.23924968,12.15025432,13.03103558,11.82570032,11.80125002,13.9094744,14.08551515
473,14.27170396,13.69019676,13.63545478,13.25224892,12.15568708,13.03283072,11.8367827,11.81191566,13.91631446,14.08684191
474,14.27896069,13.68919178,13.64365614,13.26524816,12.16039694,13.03464604,11.84791351,11.82268585,13.92315451,14.08679239
475,14.28621742,13.68833441,13.65163685,13.2782474,12.16510347,13.03646136,11.85904432,11.83345605,13.92999457,14.08673653
476,14.29347415,13.68758467,13.65850913,13.29124664,12.16981,13.03827668,11.87017514,11.84422624,13.93683463,14.08668066
477,14.30093588,13.68683493,13.66538141,13.3031705,12.17451653,13.040092,11.88130595,11.85500143,13.94363567,14.0866248
478,14.30848346,13.68608519,13.67225369,13.31473124,12.17900396,13.04200187,11.89231914,11.86585312,13.94941117,14.08618263
479,14.31603104,13.68548901,13.67877715,13.32629199,12.18317979,13.04427948,11.90323757,11.8767048,13.95518667,14.08519105
480,14.32357862,13.68501045,13.68404481,13.33785273,12.18735561,13.04655709,11.91415601,11.88755648,13.96096218,14.08419946
481,14.33116598,13.68453189,13.68931248,13.34941348,12.19153144,13.04883469,11.92507445,11.89840817,13.96673768,14.08320788
482,14.33884444,13.68405333,13.69458015,13.35894756,12.19570726,13.0511123,11.93599289,11.90914607,13.97251319,14.0822163
483,14.34652291,13.68375159,13.69937733,13.36825158,12.19965117,13.0533899,11.9467176,11.9196718,13.97765727,14.08091163
484,14.35420137,13.68359207,13.70289451,13.3775556,12.20354768,13.05595349,11.95718631,11.93019753,13.98264966,14.07954297
485,14.36187983,13.68343255,13.70641169,13.38685963,12.20744418,13.05877231,11.96765502,11.94072325,13.98764204,14.0781743
486,14.36941383,13.68327303,13.70992887,13.3960336,12.21134068,13.06159113,11.97812372,11.95124898,13.99263443,14.07680564
487,14.37693232,13.68339892,13.71289081,13.40265859,12.21521989,13.06440995,11.98859243,11.96129038,13.99762681,14.07546119
488,14.38445082,13.68376581,13.71467371,13.40928359,12.21904657,13.06722876,11.99891123,11.97105554,14.00229503,14.07419029
489,14.39196931,13.68413271,13.71645662,13.41590858,12.22287324,13.07004758,12.00889273,11.98082069,14.00672455,14.07291938
490,14.3992395,13.6844996,13.71823952,13.42253357,12.22669992,13.07324118,12.01887423,11.99058585,14.01115407,14.07164848
491,14.40626354,13.68535697,13.71947442,13.42862011,12.23052659,13.07649973,12.02885574,12.00035101,14.01558358,14.07037758
492,14.41328759,13.68664908,13.71978237,13.43253968,12.23439971,13.07975829,12.03883724,12.00892329,14.0200131,14.06942251
493,14.42031164,13.68794119,13.72009033,13.43645924,12.23829622,13.08301684,12.04872649,12.0173982,14.02427349,14.06862645
494,14.42725465,13.6892333,13.72039829,13.44037881,12.24219272,13.0862754,12.05820829,12.02587311,14.02821356,14.06783039
495,14.43347885,13.69107911,13.72027439,13.44429838,12.24608923,13.0895836,12.06769009,12.03434801,14.03215363,14.06703433
496,14.43970306,13.69344,13.71956123,13.44744303,12.2499938,13.09312404,12.07717189,12.04246832,14.03609369,14.06630285
497,14.44592727,13.69580089,13.71884806,13.44914547,12.25398807,13.09666447,12.08665369,12.0492727,14.04003376,14.06628888
498,14.45215148,13.69816178,13.7181349,13.4508479,12.25798233,13.10020491,12.09610321,12.05607707,14.04390477,14.06627491
499,14.45767284,13.70098277,13.71717574,13.45255034,12.2619766,13.10374535,12.10506032,12.06288144,14.04724526,14.06626095
500,14.46289361,13.70425292,13.71594391,13.45425278,12.26597087,13.10728578,12.11401744,12.06968581,14.05058575,14.06624698
501,14.46811439,13.70752308,13.71471209,13.45524917,12.27008384,13.11088259,12.12297456,12.07558701,14.05392625,14.06671484
502,14.47333516,13.71079323,13.71348026,13.45553951,12.27431553,13.11453578,12.13193168,12.08058503,14.05726674,14.06766453
503,14.47826841,13.71430765,13.71225696,13.45582985,12.27854722,13.11818897,12.14088879,12.08558306,14.06060723,14.06861421
504,14.48252938,13.71807231,13.71104135,13.45612018,12.28277891,13.12184216,12.149248,12.09058108,14.06317902,14.0695639
505,14.48679034,13.72183697,13.70982573,13.45641052,12.28701059,13.12549535,12.157568,12.0955791,14.06565074,14.07051359
506,14.49105131,13.72560163,13.70861011,13.45637465,12.29158823,13.12914854,12.165888,12.09925048,14.06812246,14.07239861
507,14.49531227,13.72929711,13.70755351,13.45616349,12.296197,13.13271813,12.174208,12.10256439,14.07059418,14.07436781
508,14.49895899,13.7329182,13.70661343,13.45595234,12.30080577,13.13626984,12.182528,12.10587829,14.0730659,14.07633701
509,14.50253646,13.73653929,13.70567335,13.45574118,12.30541453,13.13982155,12.19015534,12.1091922,14.07480889,14.07830621
510,14.50611392,13.74016038,13.70473328,13.45553003,12.31017296,13.14337326,12.19762585,12.11240873,14.07616711,14.08059343
511,14.50969139,13.74348166,13.70400711,13.45563599,12.31522864,13.14692497,12.20509636,12.11443238,14.07752533,14.08351231
512,14.51314579,13.74646467,13.70340741,13.45582075,12.32028432,13.15042338,12.21256687,12.11645604,14.07888356,14.0864312
513,14.51647603,13.74944769,13.7028077,13.45600551,12.32534,13.15361429,12.22003738,12.1184797,14.08024178,14.08935009
514,14.51980627,13.7524307,13.702208,13.45619027,12.33039568,13.15680519,12.22682465,12.12050335,14.08104476,14.09226897
515,14.52313651,13.75504125,13.70177358,13.45637503,12.33579807,13.15999609,12.23330825,12.12223103,14.0810937,14.09578673
516,14.52648649,13.75721071,13.701417,13.45767733,12.34131463,13.16318699,12.23979186,12.12343979,14.08114265,14.09950168
517,14.53002032,13.75938018,13.70106042,13.45903664,12.34683118,13.1663779,12.24627546,12.12464855,14.08119159,14.10321662
518,14.53355416,13.76154965,13.70070384,13.46039595,12.35234774,13.1692923,12.25275906,12.12585731,14.08124054,14.10693157
519,14.537088,13.76344889,13.70043022,13.46175526,12.35793304,13.17189689,12.25860978,12.12706607,14.08101689,14.11075556
520,14.54062184,13.76501218,13.7001871,13.46329081,12.36385461,13.17450148,12.26398155,12.12808034,14.07965867,14.11511294
521,14.54452007,13.76657547,13.69994398,13.46637895,12.36977618,13.17710607,12.26935332,12.1289903,14.07830044,14.11947032
522,14.54857744,13.76813876,13.69970085,13.4694671,12.37569775,13.17971065,12.27472509,12.12990027,14.07694222,14.1238277
523,14.55263481,13.76957751,13.69947041,13.47255524,12.38161932,13.18231524,12.28009686,12.13081023,14.075584,14.12818508
524,14.55669218,13.77085367,13.6992435,13.47564339,12.38771309,13.18434582,12.28496144,12.1317202,14.07422578,14.13277207
525,14.56091266,13.77212983,13.69901658,13.47919126,12.39392794,13.18622879,12.2891964,12.13268116,14.07160626,14.1375205
526,14.56552264,13.77340598,13.69878967,13.48410061,12.4001428,13.18811176,12.29343135,12.13364545,14.06893876,14.14226892
527,14.57013263,13.77457451,13.69850868,13.48900997,12.40635765,13.18999473,12.29766631,12.13460975,14.06627126,14.14701735
528,14.57474261,13.77559544,13.69821694,13.49391933,12.41257334,13.1918777,12.30190126,12.13557404,14.06360376,14.15176687
529,14.5793526,13.77661636,13.69792519,13.49882868,12.41896975,13.19367861,12.30581737,12.13658138,14.06093626,14.15675272
530,14.58413165,13.77763729,13.69763344,13.50432826,12.42536617,13.19487379,12.30906542,12.13773582,14.05754228,14.16173857
531,14.58893069,13.77855366,13.69708339,13.51070251,12.43176258,13.19606896,12.31231347,12.13889025,14.05388364,14.16672442
532,14.59372973,13.77931935,13.69649989,13.51707676,12.43815899,13.19726414,12.31556151,12.14004468,14.05022501,14.17171027
533,14.59852877,13.78008505,13.6959164,13.523451,12.44460845,13.19845932,12.31880956,12.14119912,14.04656637,14.17670201
534,14.6031843,13.78085074,13.6953329,13.52982525,12.45113055,13.1996545,12.32191769,12.14238847,14.04290774,14.18170183
535,14.60769249,13.78145787,13.69415726,13.53668151,12.45765266,13.20058484,12.32446616,12.14361081,14.03903385,14.18670165
536,14.61220068,13.78182477,13.69294165,13.54392677,12.46417477,13.20118243,12.32701463,12.14483315,14.03494695,14.19170146
537,14.61670887,13.78219166,13.69172603,13.55117204,12.47069687,13.20178002,12.3295631,12.1460555,14.03086004,14.19670128
538,14.62116324,13.78255856,13.69051041,13.5584173,12.47726587,13.20237761,12.33211157,12.14727784,14.02677314,14.20143145
539,14.62508973,13.78271635,13.68844595,13.56566256,12.48384384,13.2029752,12.33463889,12.14828236,14.02268624,14.20611005
540,14.62901622,13.78254088,13.6863713,13.57299142,12.49042181,13.20357279,12.33691253,12.14923307,14.01862599,14.21078864
541,14.6329427,13.78236541,13.68429665,13.58035546,12.49699978,13.20372065,12.33918616,12.15018378,14.01463697,14.21546724
542,14.63686919,13.78218993,13.68218676,13.5877195,12.50354188,13.20373192,12.3414598,12.15113449,14.01064796,14.21994852
543,14.64042353,13.78172252,13.67922066,13.59508353,12.50998019,13.2037432,12.34373343,12.15202313,14.00665895,14.22385899
544,14.64381194,13.78076541,13.67625456,13.60244757,12.5164185,13.20375447,12.34600706,12.15228118,14.00266993,14.22776947
545,14.64720035,13.77980829,13.67328846,13.60924784,12.52285681,13.20376575,12.34831644,12.15253923,13.99869886,14.23167994
546,14.65058876,13.77885117,13.67025163,13.61595202,12.52929512,13.20371962,12.35062756,12.15279728,13.99513811,14.23559041
547,14.65392644,13.77750198,13.66650753,13.62265619,12.53543207,13.20309948,12.35293867,12.15305533,13.99157737,14.23861564
548,14.65714034,13.77546013,13.66276344,13.62936037,12.54142347,13.20247934,12.35524978,12.15288799,13.98801662,14.24121331
549,14.66035424,13.77341828,13.65901934,13.63605801,12.54741487,13.2018592,12.35756089,12.15201877,13.98445588,14.24381098
550,14.66356814,13.77137643,13.65518299,13.64141607,12.55340627,13.20123906,12.36003805,12.15114955,13.98089514,14.24640865
551,14.66678205,13.76887755,13.65079057,13.64677413,12.55931311,13.20061892,12.36254905,12.15028033,13.97773159,14.24885256
552,14.67021594,13.76552764,13.64639814,13.6521322,12.56438275,13.19970883,12.36506004,12.14941111,13.97466029,14.24977432
553,14.67367707,13.76217773,13.64200572,13.65749026,12.5694524,13.19838962,12.36757103,12.14765665,13.971589,14.25069607
554,14.67713819,13.75882782,13.63751598,13.66256951,12.57452204,13.19707041,12.37008202,12.14545643,13.9685177,14.25161783
555,14.68059932,13.75498282,13.6326211,13.66613276,12.57959169,13.19575121,12.37263721,12.14325622,13.96544641,14.25253958
556,14.68428089,13.75016533,13.62772622,13.669696,12.58397156,13.194432,12.37521067,12.141056,13.962496,14.252608
557,14.68819283,13.74534784,13.62283134,13.67325924,12.5876865,13.19311279,12.37778412,12.13885578,13.95963272,14.25185384
558,14.69210478,13.74053035,13.61784114,13.67682249,12.59140145,13.1912689,12.38035757,12.13521912,13.95676944,14.25109968
559,14.69601672,13.73522508,13.61255726,13.67976014,12.5951164,13.18923935,12.38293103,12.13151135,13.95390616,14.25034551
560,14.69995685,13.72890811,13.60727339,13.68127782,12.59883134,13.1872098,12.38538032,12.12780358,13.95104288,14.24959135
561,14.70418873,13.72259114,13.60198951,13.6827955,12.60095455,13.18518025,12.38774141,12.12409581,13.94807659,14.24758192
562,14.70842061,13.71627416,13.59663356,13.68431318,12.60295169,13.1831507,12.39010249,12.12001557,13.94491964,14.24547306
563,14.71265249,13.70947248,13.59110656,13.68583085,12.60494882,13.18107887,12.39246357,12.1147595,13.94176269,14.2433642
564,14.71688437,13.70160817,13.58557956,13.68641512,12.60694595,13.1783728,12.39482465,12.10950342,13.93860574,14.24125534
565,14.72104629,13.69374386,13.58005256,13.68588723,12.60828483,13.17566674,12.39698969,12.10424735,13.93544879,14.23887741
566,14.72517638,13.68587954,13.57451429,13.68535934,12.60836862,13.17296067,12.39892603,12.09899128,13.93219459,14.23598645
567,14.72930646,13.67750112,13.56895487,13.68483146,12.60845242,13.17025461,12.40086237,12.09292441,13.92823005,14.2330955
568,14.73343654,13.66792995,13.56339546,13.68430357,12.60853622,13.16754854,12.4027987,12.08613362,13.92426551,14.23020454
569,14.73737091,13.65835877,13.55783604,13.68268659,12.60862001,13.1645506,12.40473504,12.07934283,13.92030097,14.22731359
570,14.74081749,13.6487876,13.5523478,13.68036388,12.60724686,13.16108909,12.40648111,12.07255204,13.91633643,14.22429502
571,14.74426407,13.63863986,13.54696668,13.67804118,12.60541732,13.15762758,12.40785528,12.06576125,13.91237189,14.22123647
572,14.74771065,13.62707469,13.54158555,13.67571847,12.60358778,13.15416607,12.40922945,12.05777349,13.90731826,14.21817792
573,14.75115724,13.61550953,13.53620443,13.67339576,12.60175824,13.15070456,12.41060363,12.04951588,13.9021301,14.21511938
574,14.75347065,13.60394436,13.53096937,13.67005367,12.59961638,13.14724305,12.4119778,12.04125828,13.89694193,14.21212079
575,14.75563749,13.59173823,13.52591241,13.66638485,12.5960411,13.14305281,12.41321744,12.03300068,13.89175377,14.20939743
576,14.75780433,13.57786004,13.52085545,13.66271603,12.59246581,13.13856525,12.41396699,12.02459086,13.88656561,14.20667407
577,14.75997117,13.56398184,13.51579849,13.65904721,12.58889052,13.13407769,12.41471654,12.01486645,13.88049759,14.2039507
578,14.76127122,13.55010364,13.51093679,13.65537839,12.58531524,13.12959013,12.41546609,12.00514204,13.87397567,14.20122734
579,14.76164933,13.53554892,13.50626883,13.65096681,12.58084049,13.12510257,12.41621564,11.99541763,13.86745376,14.19882878
580,14.76202744,13.51911841,13.50160086,13.64647976,12.57575688,13.1205662,12.41690407,11.98569321,13.86093184,14.19665009
581,14.76240554,13.5026879,13.4969329,13.64199271,12.57067327,13.11464668,12.41699152,11.97535731,13.85440993,14.1944714
582,14.7626108,13.48625739,13.4923905,13.63750567,12.56558965,13.10872716,12.41707897,11.96407102,13.84739946,14.19229271
583,14.76092387,13.46916497,13.48794945,13.63299709,12.56048874,13.10280764,12.41716641,11.95278472,13.83973958,14.19012151
584,14.75923693,13.45011834,13.4835084,13.62814052,12.5541482,13.09688812,12.41725386,11.94149843,13.8320797,14.1884875
585,14.75755,13.43107171,13.47906736,13.62328396,12.54780765,13.0909686,12.41734131,11.93021213,13.82441981,14.18685348
586,14.75586306,13.41202508,13.47463611,13.61842739,12.5414671,13.08438314,12.41678703,11.91771733,13.81675993,14.18521946
587,14.75279587,13.3923865,13.47021127,13.61357082,12.53512655,13.0766032,12.41621237,11.90465185,13.80892233,14.18358544
588,14.74908752,13.37088327,13.46578643,13.60868395,12.52828015,13.06882326,12.41563772,11.89158637,13.8003692,14.182108
589,14.74537917,13.34938004,13.46136159,13.60368221,12.52076646,13.06104332,12.41506306,11.87852089,13.79181607,14.18083709
590,14.74167082,13.3278768,13.45670278,13.59868047,12.51325277,13.05326338,12.41448841,11.86545541,13.78326294,14.17956619
591,14.73747456,13.3058879,13.45192136,13.59367873,12.50573908,13.04548344,12.41323724,11.85038056,13.77470981,14.17829529
592,14.73203565,13.28226306,13.44713994,13.588677,12.49822539,13.03627359,12.41186306,11.83523709,13.76615668,14.17702438
593,14.72659674,13.25863822,13.44235852,13.58362785,12.48958578,13.02639644,12.41048889,11.82009363,13.75679763,14.1758957
594,14.72115783,13.23501338,13.43707253,13.57849414,12.48074532,13.0165193,12.40911471,11.80495017,13.74741244,14.17479239
595,14.71571892,13.21105643,13.43157795,13.57336043,12.47190486,13.00664216,12.40774054,11.78920822,13.73802724,14.17368908
596,14.70908842,13.1859002,13.42608336,13.56822672,12.46306441,12.99676502,12.40560759,11.77171514,13.72864205,14.17258577
597,14.70229705,13.16074398,13.42058878,13.56309301,12.45377063,12.98687603,12.40318405,11.75422206,13.71925686,14.1714453
598,14.69550568,13.13558775,13.41431928,13.55773059,12.44322633,12.97491296,12.4007605,11.73672898,13.70921225,14.17020233
599,14.68871431,13.11025509,13.40780358,13.55214818,12.43268203,12.96294989,12.39833696,11.71923591,13.69893381,14.16895936
600,14.68145509,13.08423745,13.40128788,13.54656577,12.42213772,12.95098683,12.39591342,11.70046828,13.68865538,14.16771639
601,14.67368937,13.05821982,13.39477218,13.54098335,12.41159342,12.93902376,12.39265038,11.68062559,13.67837694,14.16647342
602,14.66592365,13.03220219,13.3872715,13.53540094,12.39953137,12.92706069,12.38882768,11.66078289,13.6680985,14.16491544
603,14.65815793,13.00615995,13.37954018,13.52907794,12.38676648,12.91452169,12.38500497,11.6409402,13.65722971,14.1632116
604,14.65033341,12.9800147,13.37180886,13.52237377,12.37400159,12.90081095,12.38118227,11.62109751,13.64578883,14.16150775
605,14.64182602,12.95386945,13.36407755,13.51566959,12.36123669,12.88710022,12.37735957,11.59955226,13.63434795,14.1598039
606,14.63331863,12.9277242,13.35528482,13.50896541,12.34820401,12.87338949,12.37274446,11.57765875,13.62290707,14.15801408
607,14.62481124,12.90168562,13.34632168,13.50226124,12.33278559,12.85967875,12.36726025,11.55576524,13.61146619,14.15545831
608,14.61630386,12.87613059,13.33735854,13.49401645,12.31736716,12.84596802,12.36177605,11.53387173,13.59961107,14.15290253
609,14.60729331,12.85057557,13.3283954,13.48541188,12.30194873,12.83141003,12.35629184,11.51180525,13.58667737,14.15034676
610,14.59804425,12.82502054,13.31839635,13.4768073,12.28653031,12.81640264,12.35080764,11.48844492,13.57374366,14.14779099
611,14.5887952,12.79967539,13.30829863,13.46820273,12.26956992,12.80139525,12.34471342,11.4650846,13.56080996,14.14463436
612,14.57954614,12.77536461,13.29820092,13.45959816,12.25117674,12.78638786,12.33750525,11.44172428,13.54787626,14.14091942
613,14.57001456,12.75105384,13.28810321,13.44841859,12.23278357,12.77138047,12.33029708,11.41836396,13.53485492,14.13720447
614,14.55974752,12.72674306,13.27691128,13.43713499,12.21439039,12.75637308,12.32308891,11.39460145,13.52006131,14.13348952
615,14.54948049,12.70269213,13.26567899,13.42585139,12.19599721,12.74042907,12.31588074,11.37024967,13.5052677,14.12977457
616,14.53921345,12.68004036,13.2544467,13.41456778,12.17471577,12.72446328,12.30832375,11.3458979,13.49047409,14.12473965
617,14.52894642,12.65738859,13.24319545,13.40291139,12.15323612,12.70849749,12.29960399,11.32154612,13.47568048,14.11961414
618,14.51736626,12.63473682,13.23076376,13.3882889,12.13175646,12.6925317,12.29088423,11.29719435,13.46088687,14.11448863
619,14.50560135,12.61233874,13.21833206,13.3736664,12.1102768,12.67656591,12.28216447,11.27233403,13.44430434,14.10936312
620,14.49383643,12.59144168,13.20590036,13.35904391,12.08767244,12.66032849,12.27344471,11.24724885,13.42732044,14.10370979
621,14.48207151,12.57054462,13.19337719,13.34442141,12.06300854,12.64346068,12.26461867,11.22216367,13.41033654,14.09708992
622,14.46932411,12.54964757,13.179584,13.32881297,12.03834465,12.62659286,12.254912,11.19707849,13.39335265,14.09047005
623,14.45549415,12.52894924,13.16579081,13.31042928,12.01368075,12.60972505,12.24520533,11.17199331,13.37636875,14.08385019
624,14.44166419,12.50955166,13.15199763,13.29204558,11.98901686,12.59285724,12.23549867,11.14604198,13.35797135,14.07723032
625,14.42783423,12.49015409,13.13802378,13.27366189,11.96186676,12.57598943,12.225792,11.12007399,13.33857691,14.06939426
626,14.41381151,12.47075652,13.12270703,13.25527819,11.93397673,12.55838168,12.21608533,11.09410601,13.31918248,14.06119624
627,14.39740752,12.45148579,13.10739027,13.23531532,11.90608669,12.54032996,12.20597276,11.06813803,13.29978804,14.05299821
628,14.38100353,12.43314105,13.09207351,13.21310443,11.87819666,12.52227825,12.19585384,11.04181583,13.28039361,14.04480019
629,14.36459954,12.4147963,13.07648128,13.19089355,11.84972352,12.50422653,12.18573492,11.01453043,13.26010177,14.03629223
630,14.34819556,12.39645156,13.0595437,13.16868267,11.81873304,12.48617481,12.175616,10.98724504,13.23818667,14.02644622
631,14.32988022,12.37817254,13.04260613,13.14647178,11.78774256,12.4681231,12.16549708,10.95995964,13.21627157,14.01660022
632,14.31064043,12.36043397,13.02566855,13.12226185,11.75675208,12.44860566,12.15537816,10.93267424,13.19435647,14.00675421
633,14.29140065,12.3426954,13.00836862,13.09650092,11.7257616,12.42900923,12.14525924,10.90437586,13.17244137,13.9969082
634,14.27216086,12.32495683,12.98979402,13.07073999,11.69312211,12.4094128,12.13514032,10.87527053,13.15023568,13.98593749
635,14.25215052,12.30723363,12.97121941,13.04497906,11.65940827,12.38981638,12.12502141,10.84616521,13.12600793,13.97423401
636,14.23008948,12.28965458,12.9526448,13.01921813,11.62569443,12.37021995,12.11490249,10.81705988,13.10178018,13.96253053
637,14.20802844,12.27207553,12.93364584,12.99131003,11.59198059,12.35009153,12.10489427,10.78795455,13.07755243,13.95082705
638,14.18596741,12.25449648,12.91351524,12.96254014,11.55821678,12.32854448,12.09492526,10.7571291,13.05332468,13.9390736
639,14.16390637,12.23688783,12.89338465,12.93377025,11.52232424,12.30699743,12.08495625,10.72598653,13.02909694,13.92519143
640,14.13979041,12.21895784,12.87325405,12.90500036,11.48643171,12.28545038,12.07498724,10.69484396,13.00325881,13.91130926
641,14.11537349,12.20102784,12.85266643,12.87623047,11.45053918,12.26390333,12.06501823,10.6637014,12.97723234,13.89742709
642,14.09095656,12.18309785,12.83112572,12.84543077,11.41464665,12.24235628,12.05499541,10.63232026,12.95120586,13.88354492
643,14.06653963,12.1651102,12.80958501,12.81431178,11.3780776,12.21949751,12.04493895,10.59937134,12.92517939,13.86850037
644,14.04138923,12.14638261,12.7880443,12.78319279,11.34064881,12.19575178,12.0348825,10.56642242,12.89915291,13.85197863
645,14.01541625,12.12765502,12.76605322,12.7520738,11.30322002,12.17200605,12.02482604,10.53347351,12.87225587,13.8354569
646,13.98944327,12.10892742,12.74331311,12.72093136,11.26579123,12.14826032,12.01476959,10.50052459,12.84492012,13.81893516
647,13.96347029,12.09012872,12.72057299,12.68820231,11.22836244,12.12451459,12.00437487,10.46713664,12.81758437,13.80241342
648,13.93744913,12.07022068,12.69783287,12.65547327,11.19020287,12.10076886,11.99363133,10.43314194,12.79024862,13.78316025
649,13.91079265,12.05031265,12.6746707,12.62274422,11.15192216,12.07488519,11.98288778,10.39914724,12.76291286,13.76345427
650,13.88413617,12.03040461,12.65094189,12.59001517,11.11364145,12.04881675,11.97214424,10.36515254,12.73512514,13.74374829
651,13.85747969,12.01042969,12.62721307,12.55714671,11.07536074,12.02274832,11.9614007,10.33115785,12.70674931,13.72404231
652,13.83082321,11.98913384,12.60348425,12.52357305,11.03707234,11.99667988,11.95007135,10.29707666,12.67837348,13.70330234
653,13.80411804,11.96783798,12.57944537,12.48999938,10.99876369,11.97061144,11.93774126,10.26295973,12.64999765,13.67983952
654,13.77738884,11.94654213,12.55506822,12.45642571,10.96045505,11.94399481,11.92541117,10.22884279,12.62162181,13.6563767
655,13.75065965,11.92519784,12.53069108,12.42285204,10.9221464,11.91568259,11.91308108,10.19472586,12.59302861,13.63291387
656,13.72393046,11.90256202,12.50631393,12.38920758,10.88383776,11.88737038,11.90075099,10.16060893,12.56358823,13.60945105
657,13.6972208,11.8799262,12.48178226,12.35540955,10.84613855,11.85905816,11.88778436,10.12689752,12.53414784,13.5830958
658,13.67056432,11.85729038,12.45711337,12.32161153,10.80870977,11.83074595,11.87286832,10.09318804,12.50470746,13.55545715
659,13.64390784,11.83463342,12.43244448,12.28781351,10.77128098,11.80243373,11.85795229,10.05947855,12.47526708,13.52781851
660,13.61725136,11.81112024,12.40777558,12.25401549,10.73385219,11.77302602,11.84303625,10.02576907,12.44582669,13.50017986
661,13.59059488,11.78760706,12.38297485,12.22029742,10.69662943,11.74278573,11.82812022,9.99215952,12.41514705,13.47207534
662,13.56391316,11.76409389,12.35807904,12.18667096,10.66107208,11.71254544,11.81278443,9.958803155,12.3844341,13.44020501
663,13.5372276,11.74057763,12.33318323,12.1530445,10.62551473,11.68230515,11.79445795,9.925446791,12.35372115,13.40833467
664,13.51054203,11.71680923,12.30828742,12.11941804,10.58995738,11.65206486,11.77613146,9.892090426,12.32300819,13.37646434
665,13.48385646,11.69304082,12.28307386,12.08579158,10.55440003,11.62182458,11.75780497,9.858734062,12.29229524,13.344594
666,13.45699434,11.66927241,12.2576756,12.05237666,10.52027932,11.59046784,11.73947849,9.825346691,12.26040876,13.31068291
667,13.42993067,11.645504,12.23227733,12.01909333,10.48744533,11.558976,11.721152,9.791936,12.22811733,13.274944
668,13.40286699,11.6218313,12.20687907,11.98581,10.45461135,11.52748416,11.69904029,9.758525309,12.19582591,13.23920509
669,13.37580332,11.59815861,12.18077149,11.95252667,10.42177736,11.49599231,11.67692858,9.725114619,12.16353448,13.20346619
670,13.34867911,11.57448591,12.1543359,11.91924334,10.38894338,11.46450047,11.65481686,9.691703928,12.13124305,13.16772728
671,13.32069926,11.55081321,12.12790032,11.88625355,10.35907876,11.43295507,11.63270515,9.657873489,12.09794082,13.12905859
