Var1,route1,route2,route3,route4,route5,route6,route7,route8,route9,route10
388,-6.428055676,-6.414057207,-6.235102432,-6.458973243,-6.633384595,-6.938538018,-6.723485405,-6.67972,-6.386648649,-6.662199279
389,-6.423937447,-6.411354254,-6.235085255,-6.455868859,-6.632501532,-6.934864525,-6.721428468,-6.67798,-6.382776216,-6.657693463
390,-6.419819219,-6.409324074,-6.235068078,-6.452764474,-6.631618468,-6.931191031,-6.720381261,-6.676143514,-6.382098378,-6.653187648
391,-6.415700991,-6.407444444,-6.235050901,-6.44966009,-6.630735405,-6.925172793,-6.720343784,-6.674210541,-6.384615135,-6.648681832
392,-6.411582763,-6.405564815,-6.235194625,-6.446555706,-6.627448859,-6.91849021,-6.720306306,-6.672277568,-6.387131892,-6.646337177
393,-6.407464535,-6.403685185,-6.235617808,-6.443451321,-6.622465736,-6.911807628,-6.720268829,-6.670344595,-6.389648649,-6.645094715
394,-6.403346306,-6.401805556,-6.236040991,-6.44109018,-6.617482613,-6.905125045,-6.720231351,-6.668411622,-6.392165405,-6.643852252
395,-6.400301471,-6.399838248,-6.236464174,-6.439373183,-6.612499489,-6.898442462,-6.720193874,-6.666478649,-6.394682162,-6.64260979
396,-6.400778709,-6.397151061,-6.236887357,-6.437656186,-6.607516366,-6.89175988,-6.720156396,-6.66374027,-6.394475135,-6.641367327
397,-6.401255946,-6.394463874,-6.237310541,-6.435939189,-6.602533243,-6.886335856,-6.719334054,-6.659391081,-6.388820541,-6.640124865
398,-6.401733183,-6.391776687,-6.237733724,-6.434222192,-6.602080781,-6.88396034,-6.717901261,-6.655041892,-6.383165946,-6.638815485
399,-6.40221042,-6.389089499,-6.238072823,-6.432505195,-6.60246048,-6.881584825,-6.716468468,-6.650692703,-6.377511351,-6.63612953
400,-6.402687658,-6.386402312,-6.238408559,-6.431457117,-6.60284018,-6.879209309,-6.715035676,-6.646343514,-6.371856757,-6.633443574
401,-6.403164895,-6.384100511,-6.238744294,-6.430875255,-6.60321988,-6.876833794,-6.713602883,-6.641994324,-6.366202162,-6.630757618
402,-6.403642132,-6.382376787,-6.23908003,-6.430293393,-6.60359958,-6.874458278,-6.71217009,-6.638105405,-6.361460811,-6.628071662
403,-6.403298108,-6.380653063,-6.239415766,-6.429711532,-6.603764144,-6.872082763,-6.710737297,-6.636517838,-6.361285676,-6.625385706
404,-6.402903153,-6.378929339,-6.239751502,-6.42912967,-6.602064204,-6.869841301,-6.708325225,-6.63493027,-6.361110541,-6.62269975
405,-6.402508198,-6.377205616,-6.241186276,-6.428547808,-6.600364264,-6.867632272,-6.705325586,-6.633342703,-6.360935405,-6.620686567
406,-6.402113243,-6.375481892,-6.243492703,-6.426773514,-6.598664324,-6.865423243,-6.702325946,-6.631755135,-6.36076027,-6.619563514
407,-6.401718288,-6.373746056,-6.245799129,-6.424336757,-6.596964384,-6.863214214,-6.699326306,-6.630167568,-6.360585135,-6.61844046
408,-6.401323333,-6.372004815,-6.248105556,-6.4219,-6.595264444,-6.861005185,-6.696326667,-6.62858,-6.36041,-6.617317407
409,-6.400928378,-6.370263574,-6.250411982,-6.419463243,-6.594055766,-6.858796156,-6.693327027,-6.626898378,-6.360617568,-6.616194354
410,-6.400805145,-6.368522332,-6.252718408,-6.417026486,-6.593712643,-6.856427718,-6.690327387,-6.625216757,-6.360825135,-6.615071301
411,-6.400828458,-6.366781091,-6.254412462,-6.41458973,-6.59336952,-6.853717688,-6.688175045,-6.623535135,-6.361032703,-6.613948248
412,-6.400851772,-6.36503985,-6.252738468,-6.41308991,-6.593026396,-6.851007658,-6.686407838,-6.621853514,-6.36124027,-6.612082763
413,-6.400875085,-6.364016567,-6.251064474,-6.411998498,-6.592683273,-6.848297628,-6.684640631,-6.620171892,-6.361447838,-6.610048268
414,-6.400898398,-6.363005806,-6.24939048,-6.410907087,-6.59234015,-6.845587598,-6.682873423,-6.61849027,-6.361655405,-6.608013774
415,-6.400921712,-6.361995045,-6.247716486,-6.409815676,-6.593008919,-6.842877568,-6.681106216,-6.616174865,-6.358942703,-6.605979279
416,-6.400945025,-6.360984284,-6.246042492,-6.408724264,-6.594296066,-6.840167538,-6.679339009,-6.613732703,-6.355645946,-6.603944785
417,-6.400431251,-6.359973524,-6.244368498,-6.407632853,-6.595583213,-6.840126416,-6.677571802,-6.611290541,-6.352349189,-6.60191029
418,-6.398952913,-6.358607207,-6.243041171,-6.407087568,-6.59687036,-6.840627417,-6.67644027,-6.608848378,-6.349052432,-6.600045465
419,-6.397474575,-6.35630015,-6.241829399,-6.406724324,-6.598157508,-6.841128418,-6.675520631,-6.606406216,-6.345755676,-6.598864975
420,-6.395996236,-6.353993093,-6.240617628,-6.406361081,-6.599444655,-6.841629419,-6.674600991,-6.603964054,-6.342458919,-6.597684484
421,-6.394517898,-6.351686036,-6.239405856,-6.405997838,-6.59559045,-6.84213042,-6.673681351,-6.602059189,-6.340182703,-6.596503994
422,-6.39303956,-6.349378979,-6.238194084,-6.405634595,-6.591030571,-6.842631421,-6.672761712,-6.600422973,-6.338416757,-6.595323504
423,-6.391561221,-6.347071922,-6.236982312,-6.405271351,-6.586470691,-6.840897297,-6.671842072,-6.598786757,-6.336650811,-6.594143013
424,-6.390207207,-6.345245495,-6.235932162,-6.404013514,-6.581910811,-6.834903784,-6.670922432,-6.597150541,-6.334884865,-6.592962523
425,-6.390621361,-6.343788038,-6.235187297,-6.402536997,-6.577350931,-6.82891027,-6.669120901,-6.595514324,-6.333118919,-6.593361451
426,-6.391035516,-6.342330581,-6.234442432,-6.40106048,-6.573257838,-6.822916757,-6.667115856,-6.593878108,-6.331352973,-6.594891101
427,-6.39144967,-6.340873123,-6.233697568,-6.399583964,-6.572082162,-6.816923243,-6.665110811,-6.593315405,-6.329475946,-6.596420751
428,-6.391863824,-6.339415666,-6.232952703,-6.398107447,-6.570906486,-6.81092973,-6.663105766,-6.593826216,-6.327487838,-6.5979504
429,-6.392277978,-6.337958208,-6.232207838,-6.396630931,-6.569730811,-6.804936216,-6.661100721,-6.594337027,-6.32549973,-6.59948005
430,-6.392692132,-6.33647973,-6.231462973,-6.395618559,-6.568555135,-6.803893694,-6.659095676,-6.594847838,-6.323511622,-6.6010097
431,-6.393106286,-6.334997748,-6.231087447,-6.394683544,-6.567379459,-6.803676336,-6.657090631,-6.595358649,-6.321523514,-6.602539349
432,-6.392646126,-6.333515766,-6.230734535,-6.393748529,-6.566013844,-6.803458979,-6.651306847,-6.595869459,-6.319535405,-6.602421932
433,-6.39193027,-6.332033784,-6.230381622,-6.392813514,-6.564359189,-6.803241622,-6.644983243,-6.596146216,-6.318017027,-6.602248108
434,-6.391214414,-6.330551802,-6.230028709,-6.391878498,-6.562704535,-6.803024264,-6.63865964,-6.595954865,-6.317438108,-6.602074284
435,-6.390498559,-6.32897977,-6.229675796,-6.390943483,-6.56104988,-6.802806907,-6.632336036,-6.595763514,-6.316859189,-6.60190046
436,-6.389782703,-6.326891682,-6.229322883,-6.390533784,-6.559395225,-6.802408108,-6.626012432,-6.595572162,-6.31628027,-6.601726637
437,-6.389066847,-6.324803594,-6.228624384,-6.390175586,-6.557740571,-6.801700541,-6.619688829,-6.595380811,-6.315701351,-6.601552813
438,-6.388350991,-6.322715506,-6.22762967,-6.389817387,-6.556389459,-6.800992973,-6.613365225,-6.595189459,-6.315122432,-6.601342382
439,-6.387914595,-6.320627417,-6.226634955,-6.389459189,-6.555198108,-6.800285405,-6.610206486,-6.594726216,-6.313916216,-6.601064264
440,-6.387778829,-6.318539329,-6.22564024,-6.389100991,-6.554006757,-6.799577838,-6.607258739,-6.592903514,-6.309573514,-6.600786146
441,-6.387643063,-6.317447077,-6.224645526,-6.388742793,-6.552815405,-6.79887027,-6.604310991,-6.591080811,-6.305230811,-6.600508028
442,-6.387507297,-6.317622252,-6.223650811,-6.386813243,-6.551624054,-6.798162703,-6.601363243,-6.589258108,-6.300888108,-6.60022991
443,-6.387371532,-6.317797427,-6.222800931,-6.384825495,-6.550432703,-6.796381021,-6.598415495,-6.587435405,-6.296545405,-6.599951792
444,-6.387235766,-6.317972603,-6.222882132,-6.382837748,-6.548846637,-6.794457177,-6.595467748,-6.585612703,-6.292202703,-6.599673674
445,-6.3871,-6.318147778,-6.222963333,-6.38085,-6.547223333,-6.792533333,-6.59252,-6.58379,-6.28786,-6.597888889
446,-6.387028258,-6.318322953,-6.223044535,-6.378862252,-6.54560003,-6.790609489,-6.59127027,-6.581633243,-6.285490811,-6.595561161
447,-6.38722985,-6.3191503,-6.223125736,-6.376840631,-6.543976727,-6.788685646,-6.590020541,-6.579476486,-6.283121622,-6.593233433
448,-6.387431441,-6.320217117,-6.223206937,-6.372955946,-6.542353423,-6.786761802,-6.588770811,-6.57731973,-6.280752432,-6.590905706
449,-6.387633033,-6.321283934,-6.223288138,-6.369071261,-6.540743934,-6.785846076,-6.587521081,-6.575162973,-6.278383243,-6.588577978
450,-6.387834625,-6.322350751,-6.222085556,-6.365186577,-6.539200751,-6.786467317,-6.586271351,-6.573006216,-6.276014054,-6.58625025
451,-6.388036216,-6.323417568,-6.22041,-6.361301892,-6.537657568,-6.787088559,-6.585021622,-6.570849459,-6.273644865,-6.584128288
452,-6.388237808,-6.324452993,-6.218734444,-6.357417207,-6.536114384,-6.7877098,-6.583778829,-6.570454865,-6.275268919,-6.583526707
453,-6.388439399,-6.324146436,-6.217058889,-6.353854324,-6.534571201,-6.788331041,-6.58264009,-6.570412703,-6.277691622,-6.582925125
454,-6.386725195,-6.32383988,-6.215383333,-6.354474865,-6.533028018,-6.788952282,-6.581501351,-6.570370541,-6.280114324,-6.582323544
455,-6.384792933,-6.323533323,-6.213707778,-6.355095405,-6.531794895,-6.789573524,-6.580362613,-6.570328378,-6.282537027,-6.581721962
456,-6.382860671,-6.323226767,-6.212887838,-6.355715946,-6.530971051,-6.785912082,-6.579223874,-6.570286216,-6.28495973,-6.58112038
457,-6.380928408,-6.32292021,-6.213829459,-6.356336486,-6.530147207,-6.781822372,-6.578085135,-6.570244054,-6.287382432,-6.580518799
458,-6.378996146,-6.322583924,-6.214771081,-6.356957027,-6.529323363,-6.777732663,-6.576946396,-6.569814865,-6.287702432,-6.579981121
459,-6.377063884,-6.322182773,-6.215712703,-6.357100811,-6.52849952,-6.773642953,-6.575762793,-6.569192162,-6.286971081,-6.579506507
460,-6.375131622,-6.321781622,-6.216654324,-6.353907297,-6.527675676,-6.769553243,-6.574265135,-6.568569459,-6.28623973,-6.579031892
461,-6.374093333,-6.32138047,-6.217595946,-6.350713784,-6.526995976,-6.765463534,-6.572767477,-6.567946757,-6.285508378,-6.578557277
462,-6.373636667,-6.320979319,-6.218537568,-6.34752027,-6.526381141,-6.762252853,-6.57126982,-6.567324054,-6.284777027,-6.578082663
463,-6.37318,-6.320578168,-6.218095405,-6.344326757,-6.525766306,-6.760245766,-6.569772162,-6.566701351,-6.284045676,-6.577608048
464,-6.372723333,-6.319231612,-6.217537928,-6.341133243,-6.525151471,-6.758238679,-6.568274505,-6.566023514,-6.283351622,-6.577133433
465,-6.372266667,-6.31726965,-6.21698045,-6.338075165,-6.524536637,-6.756231592,-6.566776847,-6.565290541,-6.282694865,-6.575996196
466,-6.37181,-6.315307688,-6.216422973,-6.33564009,-6.523921802,-6.754224505,-6.56548027,-6.564557568,-6.282038108,-6.574774895
467,-6.371353333,-6.313345726,-6.215865495,-6.333205015,-6.523331742,-6.752217417,-6.565055045,-6.563824595,-6.281381351,-6.573553594
468,-6.371283624,-6.311383764,-6.215308018,-6.33076994,-6.522743033,-6.75021033,-6.56462982,-6.563091622,-6.280724595,-6.572332292
469,-6.37205982,-6.309421802,-6.215093514,-6.328334865,-6.522154324,-6.747511351,-6.564204595,-6.562358649,-6.280067838,-6.571110991
470,-6.372836016,-6.309271862,-6.215196577,-6.32589979,-6.521565616,-6.744764324,-6.563779369,-6.561974324,-6.27965,-6.56988969
471,-6.373612212,-6.30932967,-6.21529964,-6.324324354,-6.520976907,-6.742017297,-6.563354144,-6.562287297,-6.27971,-6.568528849
472,-6.374388408,-6.309387477,-6.215402703,-6.325592342,-6.520478649,-6.73927027,-6.562928919,-6.56260027,-6.27977,-6.566793634
473,-6.375164605,-6.309445285,-6.215505766,-6.32686033,-6.520327117,-6.736523243,-6.56336027,-6.562913243,-6.27983,-6.565058418
474,-6.375940801,-6.309503093,-6.215608829,-6.328128318,-6.520175586,-6.733776216,-6.566361351,-6.563226216,-6.27989,-6.563323203
475,-6.376704474,-6.309430751,-6.215746667,-6.329396306,-6.520024054,-6.734798979,-6.569362432,-6.563539189,-6.27995,-6.561587988
476,-6.376908809,-6.308798368,-6.216151111,-6.330664294,-6.519872523,-6.740465686,-6.572363514,-6.563443514,-6.279777297,-6.559852773
477,-6.377113143,-6.308165986,-6.216555556,-6.330980931,-6.519720991,-6.746132392,-6.575364595,-6.561304595,-6.278441081,-6.558117558
478,-6.377317477,-6.307533604,-6.21696,-6.328919189,-6.517746757,-6.751799099,-6.578365676,-6.559165676,-6.277104865,-6.556998739
479,-6.377521812,-6.306901221,-6.217364444,-6.326857447,-6.51367979,-6.757465806,-6.581366757,-6.557026757,-6.275768649,-6.556203684
480,-6.377726146,-6.306268839,-6.217768889,-6.324795706,-6.509612823,-6.763132513,-6.582405225,-6.554887838,-6.274432432,-6.555408629
481,-6.37793048,-6.305783604,-6.218173333,-6.322733964,-6.505545856,-6.768799219,-6.579125946,-6.552748919,-6.273096216,-6.554613574
482,-6.378134815,-6.305457778,-6.218077778,-6.320672222,-6.501478889,-6.766402222,-6.575846667,-6.55061,-6.27176,-6.553818519
483,-6.376633443,-6.305131952,-6.21777952,-6.31882045,-6.497411922,-6.763678318,-6.572567387,-6.547525676,-6.270793514,-6.553023463
484,-6.374500961,-6.304806126,-6.217481261,-6.317377568,-6.495624054,-6.760954414,-6.569288108,-6.544441351,-6.269827027,-6.552228228
485,-6.372368478,-6.3044803,-6.217183003,-6.315934685,-6.494704414,-6.758230511,-6.566008829,-6.541357027,-6.268860541,-6.551428639
486,-6.370235996,-6.304154474,-6.216884745,-6.314491802,-6.493784775,-6.755506607,-6.56272955,-6.538272703,-6.267894054,-6.550629049
487,-6.368103514,-6.303827297,-6.216586486,-6.313048919,-6.492865135,-6.752782703,-6.55998,-6.535188378,-6.266927568,-6.549829459
488,-6.365971031,-6.30349972,-6.21614024,-6.311606036,-6.491945495,-6.750563734,-6.558113333,-6.532104054,-6.265961081,-6.54902987
489,-6.363838549,-6.303172142,-6.215361021,-6.310670541,-6.491025856,-6.748905035,-6.556246667,-6.530353514,-6.264881081,-6.54823028
490,-6.362996757,-6.302844565,-6.214581802,-6.310519189,-6.487232252,-6.747246336,-6.55438,-6.52886973,-6.263778378,-6.547430691
491,-6.363811351,-6.302516987,-6.213802583,-6.310367838,-6.483388228,-6.745587638,-6.552513333,-6.527385946,-6.262675676,-6.546121151
492,-6.364625946,-6.302151311,-6.213023363,-6.310216486,-6.479544204,-6.743928939,-6.550646667,-6.525902162,-6.261572973,-6.544118398
493,-6.365440541,-6.301217628,-6.212244144,-6.310065135,-6.47570018,-6.74227024,-6.54878,-6.524418378,-6.26047027,-6.542115646
494,-6.366255135,-6.300283944,-6.211464925,-6.309913784,-6.471856156,-6.740611542,-6.546737387,-6.522934595,-6.259367568,-6.540112893
495,-6.36706973,-6.29935026,-6.211415405,-6.309235405,-6.468777718,-6.739594925,-6.544468559,-6.522077838,-6.258509189,-6.53811014
496,-6.367884324,-6.298416577,-6.211443514,-6.307903514,-6.468105405,-6.738586757,-6.54219973,-6.521534595,-6.257772973,-6.536107387
497,-6.36846989,-6.297482893,-6.211471622,-6.306571622,-6.467433093,-6.737578589,-6.539930901,-6.520991351,-6.257036757,-6.534104635
498,-6.367715636,-6.296354334,-6.21149973,-6.30523973,-6.466760781,-6.73657042,-6.537662072,-6.520448108,-6.256300541,-6.534165746
499,-6.366961381,-6.294870601,-6.211527838,-6.303907838,-6.466088468,-6.735562252,-6.535393243,-6.519904865,-6.255564324,-6.534717447
500,-6.366207127,-6.293386867,-6.211555946,-6.302575946,-6.465416156,-6.734554084,-6.533124414,-6.519361622,-6.254828108,-6.535269149
501,-6.365452873,-6.291903133,-6.211417748,-6.301665315,-6.464258769,-6.734641181,-6.531992162,-6.51851027,-6.25481027,-6.535820851
502,-6.364698619,-6.290419399,-6.211113243,-6.301175946,-6.462616306,-6.735823544,-6.531996486,-6.517350811,-6.255510811,-6.536372553
503,-6.363944364,-6.288935666,-6.210808739,-6.300686577,-6.460973844,-6.737005906,-6.532000811,-6.516191351,-6.256211351,-6.536924254
504,-6.36319011,-6.287645355,-6.210504234,-6.300197207,-6.459331381,-6.738188268,-6.532005135,-6.515031892,-6.256911892,-6.537096256
505,-6.362941802,-6.286461171,-6.21019973,-6.299707838,-6.457688919,-6.739370631,-6.532009459,-6.513872432,-6.257612432,-6.535670901
506,-6.36277998,-6.285276987,-6.209895225,-6.299218468,-6.456046456,-6.740552993,-6.532013784,-6.512712973,-6.258312973,-6.534245546
507,-6.362618158,-6.284092803,-6.209581712,-6.299559489,-6.455437267,-6.74170953,-6.532018108,-6.511608108,-6.258623243,-6.53282019
508,-6.362456336,-6.282908619,-6.209183514,-6.30057018,-6.455156847,-6.740903303,-6.531282162,-6.510612432,-6.258152973,-6.531394835
509,-6.362294515,-6.281724434,-6.208785315,-6.301580871,-6.454876426,-6.740097077,-6.52997045,-6.509616757,-6.257682703,-6.529969479
510,-6.362132693,-6.280776647,-6.208387117,-6.302591562,-6.454596006,-6.739290851,-6.528658739,-6.508621081,-6.257212432,-6.528544124
511,-6.361970871,-6.279844715,-6.207988919,-6.303602252,-6.454315586,-6.738484625,-6.527347027,-6.507625405,-6.256742162,-6.527455796
512,-6.361989409,-6.278912783,-6.207590721,-6.304612943,-6.454041682,-6.737678398,-6.526035315,-6.50662973,-6.256271892,-6.526615395
513,-6.362148488,-6.277980851,-6.207192523,-6.305519489,-6.454139219,-6.736872172,-6.524723604,-6.505627568,-6.255914865,-6.525774995
514,-6.362307568,-6.277048919,-6.206232162,-6.306358649,-6.454236757,-6.735475676,-6.523411892,-6.504592973,-6.256124054,-6.524934595
515,-6.362466647,-6.276134204,-6.205021952,-6.307197808,-6.454334294,-6.733547207,-6.522391171,-6.503558378,-6.256333243,-6.524094194
516,-6.362625726,-6.275277598,-6.203811742,-6.308036967,-6.454431832,-6.731618739,-6.521545045,-6.502523784,-6.256542432,-6.523253794
517,-6.362784805,-6.274420991,-6.202601532,-6.308876126,-6.454529369,-6.72969027,-6.520698919,-6.501489189,-6.256751622,-6.522413393
518,-6.362943884,-6.273564384,-6.201391321,-6.309715285,-6.454831592,-6.727761802,-6.519852793,-6.500454595,-6.256960811,-6.522021491
519,-6.363437407,-6.272707778,-6.200181111,-6.309362222,-6.455671111,-6.725833333,-6.519006667,-6.49942,-6.25717,-6.521648148
520,-6.364834835,-6.271851171,-6.19944027,-6.308396937,-6.456510631,-6.723857598,-6.518160541,-6.499869189,-6.257312703,-6.521274805
521,-6.366232262,-6.271159439,-6.199857207,-6.307431652,-6.45735015,-6.720715936,-6.517314414,-6.500318378,-6.257455405,-6.520901461
522,-6.36762969,-6.2706199,-6.200274144,-6.306466366,-6.45818967,-6.717574274,-6.515405946,-6.500767568,-6.257598108,-6.520528118
523,-6.369027117,-6.27008036,-6.200691081,-6.305501081,-6.459029189,-6.714432613,-6.513014595,-6.501216757,-6.257740811,-6.520154775
524,-6.370424545,-6.269540821,-6.201108018,-6.304535796,-6.459755135,-6.711290951,-6.510623243,-6.501665946,-6.257883514,-6.519832442
525,-6.371821972,-6.269001281,-6.201524955,-6.304908649,-6.460382162,-6.708149289,-6.508231892,-6.502115135,-6.258026216,-6.519607227
526,-6.373219399,-6.268461742,-6.201941892,-6.305816757,-6.461009189,-6.705007628,-6.505840541,-6.502149459,-6.258202703,-6.519382012
527,-6.374325756,-6.26773031,-6.20119985,-6.306724865,-6.461636216,-6.701156356,-6.503449189,-6.502100811,-6.258385946,-6.519156797
528,-6.375425596,-6.266954284,-6.200306637,-6.307632973,-6.462263243,-6.696729049,-6.501057838,-6.502052162,-6.258569189,-6.518931582
529,-6.376525435,-6.266178258,-6.199413423,-6.308541081,-6.46289027,-6.692301742,-6.499717297,-6.502003514,-6.258752432,-6.518706366
530,-6.377625275,-6.265402232,-6.19852021,-6.309449189,-6.462200841,-6.687874434,-6.498727027,-6.501954865,-6.258935676,-6.518481151
531,-6.378725115,-6.264626206,-6.197626997,-6.309772342,-6.461167988,-6.683447127,-6.497736757,-6.501906216,-6.259118919,-6.517724104
532,-6.379824955,-6.263931081,-6.196733784,-6.309918649,-6.460135135,-6.67901982,-6.496746486,-6.50153,-6.258981081,-6.516768829
533,-6.380924795,-6.263941592,-6.197609339,-6.310064955,-6.459102282,-6.674823243,-6.495756216,-6.50099,-6.258682703,-6.515813554
534,-6.38216954,-6.263952102,-6.200395165,-6.310211261,-6.458069429,-6.673949189,-6.494765946,-6.50045,-6.258384324,-6.514858278
535,-6.383480571,-6.263962613,-6.203180991,-6.310357568,-6.457091892,-6.673075135,-6.493775676,-6.49991,-6.258085946,-6.513903003
536,-6.384791602,-6.263973123,-6.205966817,-6.310503874,-6.457128468,-6.672201081,-6.493627477,-6.49937,-6.257787568,-6.512947728
537,-6.386102633,-6.263983634,-6.208752643,-6.311894805,-6.457165045,-6.671327027,-6.493673604,-6.49883,-6.257489189,-6.512034825
538,-6.387413664,-6.264032823,-6.211538468,-6.313556306,-6.457201622,-6.670452973,-6.49371973,-6.49835973,-6.257717027,-6.511455916
539,-6.388724695,-6.264141431,-6.214381471,-6.315217808,-6.457238198,-6.669578919,-6.493765856,-6.497959189,-6.258471081,-6.510877007
540,-6.390035726,-6.26425004,-6.217910601,-6.316879309,-6.457274775,-6.668535596,-6.493811982,-6.497558649,-6.259225135,-6.510298098
541,-6.390541351,-6.264358649,-6.22143973,-6.318540811,-6.457441622,-6.667368649,-6.493858108,-6.497158108,-6.259979189,-6.509719189
542,-6.389809039,-6.264467257,-6.224968859,-6.320202312,-6.457897958,-6.666201702,-6.493904234,-6.496757568,-6.260733243,-6.50914028
543,-6.389076727,-6.264575866,-6.228497988,-6.321058919,-6.458354294,-6.665034755,-6.493666577,-6.496357027,-6.261487297,-6.508561371
544,-6.388344414,-6.266435826,-6.232027117,-6.321800541,-6.458810631,-6.663867808,-6.493388378,-6.496466216,-6.262018108,-6.508989219
545,-6.387612102,-6.269098488,-6.235556246,-6.322542162,-6.459266967,-6.662700861,-6.49311018,-6.497594865,-6.262102432,-6.510437247
546,-6.38687979,-6.271761151,-6.238319159,-6.323283784,-6.459723303,-6.661505045,-6.492831982,-6.498723514,-6.262186757,-6.511885275
547,-6.386147477,-6.274423814,-6.24070991,-6.324025405,-6.45996955,-6.660020541,-6.492553784,-6.499852162,-6.262271081,-6.513333303
548,-6.385493083,-6.277086476,-6.243100661,-6.324767027,-6.460056637,-6.658536036,-6.492275586,-6.500980811,-6.262355405,-6.514781331
549,-6.385523253,-6.279749139,-6.245491411,-6.326907808,-6.460143724,-6.657051532,-6.491997387,-6.502109459,-6.26243973,-6.516229359
550,-6.385553423,-6.27906027,-6.247882162,-6.329156216,-6.460230811,-6.655567027,-6.491788108,-6.502997297,-6.262498649,-6.517677387
551,-6.385583594,-6.278293003,-6.250272913,-6.331404625,-6.460317898,-6.654082523,-6.491583423,-6.502681081,-6.262430541,-6.516649139
552,-6.385613764,-6.277525736,-6.252075495,-6.333653033,-6.460404985,-6.652598018,-6.491378739,-6.502364865,-6.262362432,-6.515285756
553,-6.385643934,-6.276758468,-6.252281622,-6.335901441,-6.460262883,-6.650741141,-6.491174054,-6.502048649,-6.262294324,-6.513922372
554,-6.385674104,-6.275991201,-6.252487748,-6.33814985,-6.460073033,-6.64864002,-6.490969369,-6.501732432,-6.262226216,-6.512558989
555,-6.385704274,-6.275294034,-6.252693874,-6.338153664,-6.459883183,-6.646538899,-6.490764685,-6.501416216,-6.262158108,-6.511195606
556,-6.386187778,-6.274787778,-6.2529,-6.338116667,-6.459693333,-6.644437778,-6.49056,-6.5011,-6.26209,-6.509832222
557,-6.386777467,-6.274281522,-6.253106126,-6.33807967,-6.459503483,-6.642336657,-6.491326847,-6.501166486,-6.26137,-6.50895973
558,-6.387367157,-6.273775265,-6.253312252,-6.338042673,-6.459330601,-6.640235536,-6.492093694,-6.501232973,-6.26065,-6.509449459
559,-6.387956847,-6.273269009,-6.253021081,-6.338005676,-6.459337568,-6.638211351,-6.492860541,-6.501299459,-6.25993,-6.509939189
560,-6.388546537,-6.272762753,-6.252652553,-6.338041171,-6.459344535,-6.636768468,-6.493627387,-6.501365946,-6.25921,-6.510428919
561,-6.389136226,-6.271434434,-6.252284024,-6.340033964,-6.459351502,-6.635325586,-6.494394234,-6.501432432,-6.25849,-6.510918649
562,-6.389725916,-6.26946021,-6.251915495,-6.342026757,-6.459358468,-6.633882703,-6.495161081,-6.501498919,-6.25777,-6.511408378
563,-6.390883463,-6.267485986,-6.251546967,-6.34401955,-6.459365435,-6.63243982,-6.495916577,-6.500812703,-6.258501351,-6.511898108
564,-6.392568879,-6.265511762,-6.251178438,-6.346012342,-6.459064294,-6.630996937,-6.496501802,-6.499975946,-6.259522973,-6.512096486
565,-6.394254294,-6.263537538,-6.252649189,-6.348005135,-6.458177748,-6.629554054,-6.497087027,-6.499139189,-6.260544595,-6.512137297
566,-6.39593971,-6.261563313,-6.256265766,-6.34999027,-6.457291201,-6.627950961,-6.497672252,-6.498302432,-6.261566216,-6.512178108
567,-6.397625125,-6.261741311,-6.259882342,-6.351897297,-6.456404655,-6.626253724,-6.498257477,-6.497465676,-6.262587838,-6.512218919
568,-6.399310541,-6.262294865,-6.263498919,-6.353804324,-6.455518108,-6.624556486,-6.498842703,-6.496628919,-6.263609459,-6.51225973
569,-6.400995956,-6.262848418,-6.267115495,-6.355711351,-6.454631562,-6.622859249,-6.499427928,-6.497202973,-6.264091622,-6.512300541
570,-6.402488358,-6.263401972,-6.270732072,-6.357618378,-6.454275796,-6.621162012,-6.500070811,-6.498482432,-6.264304054,-6.512314675
571,-6.403320781,-6.263955526,-6.274380991,-6.359525405,-6.454268829,-6.619464775,-6.501117297,-6.499761892,-6.264516486,-6.51154985
572,-6.404153203,-6.264401471,-6.278558168,-6.36134018,-6.454261862,-6.617952302,-6.502163784,-6.501041351,-6.264728919,-6.510785025
573,-6.404985626,-6.264201772,-6.282735345,-6.362601441,-6.454254895,-6.617548418,-6.50321027,-6.502320811,-6.264941351,-6.5100202
574,-6.405818048,-6.264002072,-6.286912523,-6.363862703,-6.454247928,-6.617144535,-6.504256757,-6.50360027,-6.265153784,-6.509255375
575,-6.40665047,-6.263802372,-6.2910897,-6.365123964,-6.454240961,-6.616740651,-6.505303243,-6.504882973,-6.265634595,-6.508490551
576,-6.407482893,-6.263602673,-6.295266877,-6.366385225,-6.454076336,-6.616336767,-6.50634973,-6.506168919,-6.266383784,-6.507725726
577,-6.408315315,-6.263402973,-6.299444054,-6.367646486,-6.453886486,-6.615932883,-6.507365135,-6.507454865,-6.267132973,-6.507241532
578,-6.408755666,-6.264659369,-6.302883033,-6.369254264,-6.453696637,-6.615528999,-6.508245856,-6.508740811,-6.267882162,-6.507149329
579,-6.409168448,-6.267812523,-6.305931201,-6.37227961,-6.453506787,-6.614579169,-6.509126577,-6.510026757,-6.268631351,-6.507057127
580,-6.409581231,-6.270965676,-6.308979369,-6.375304955,-6.453316937,-6.613342853,-6.510007297,-6.511312703,-6.269380541,-6.506964925
581,-6.409994014,-6.274118829,-6.312027538,-6.3783303,-6.453281381,-6.612106537,-6.510888018,-6.511527838,-6.269286486,-6.506872723
