Var1,route1,route2,route3,route4,route5,route6,route7,route8,route9,route10
388,-29.74051712,-27.56682252,-29.24031081,-28.22561622,-28.17537027,-27.74501081,-28.79912703,-27.3672,-27.78517027,-29.73406126
389,-29.7395983,-27.58134454,-29.24999249,-28.23871652,-28.20019009,-27.79787027,-28.81737568,-27.4368,-27.82345676,-29.78401672
390,-29.73867948,-27.58796507,-29.25967417,-28.25181682,-28.22500991,-27.85072973,-28.83803874,-27.50328649,-27.86818108,-29.83397217
391,-29.73776066,-27.59281742,-29.26935586,-28.26491712,-28.24982973,-27.88712072,-28.86111622,-27.56665946,-27.91934324,-29.88392763
392,-29.73684184,-27.59766977,-29.27887207,-28.27801742,-28.2691973,-27.91884565,-28.88419369,-27.63003243,-27.97050541,-29.92707628
393,-29.73592302,-27.60252212,-29.2881009,-28.29111772,-28.28471622,-27.95057057,-28.90727117,-27.69340541,-28.02166757,-29.96675345
394,-29.7350042,-27.60737447,-29.29732973,-28.30013694,-28.30023514,-27.9822955,-28.93034865,-27.75677838,-28.07282973,-30.00643063
395,-29.74295185,-27.61300851,-29.30655856,-28.30561922,-28.31575405,-28.01402042,-28.95342613,-27.82015135,-28.12399189,-30.04610781
396,-29.77999259,-27.62506056,-29.31578739,-28.3111015,-28.33127297,-28.04574535,-28.9765036,-27.88167027,-28.16681351,-30.08578498
397,-29.81703333,-27.63711261,-29.32501622,-28.31658378,-28.34679189,-28.08042973,-28.99709189,-27.93948108,-28.19295405,-30.12546216
398,-29.85407407,-27.64916466,-29.33424505,-28.32206607,-28.36804955,-28.12228258,-29.01574414,-27.99729189,-28.21909459,-30.16441692
399,-29.89111481,-27.66121672,-29.34285826,-28.32754835,-28.39036126,-28.16413544,-29.0343964,-28.0551027,-28.24523514,-30.18851041
400,-29.92815556,-27.67326877,-29.35144685,-28.34302973,-28.41267297,-28.20598829,-29.05304865,-28.11291351,-28.27137568,-30.2126039
401,-29.9651963,-27.68310661,-29.36003544,-28.36548018,-28.43498468,-28.24784114,-29.0717009,-28.17072432,-28.29751622,-30.2366974
402,-30.00223704,-27.68962312,-29.36862402,-28.38793063,-28.4572964,-28.28969399,-29.09035315,-28.22617838,-28.32529459,-30.26079089
403,-30.03585586,-27.69613964,-29.37721261,-28.41038108,-28.47963514,-28.33154685,-29.10900541,-28.26984865,-28.36126216,-30.28488438
404,-30.06926246,-27.70265616,-29.3858012,-28.43283153,-28.50220811,-28.36225335,-29.12400901,-28.31351892,-28.39722973,-30.30897788
405,-30.10266907,-27.70917267,-29.39634054,-28.45528198,-28.52478108,-28.39026316,-29.13682342,-28.35718919,-28.4331973,-30.33162693
406,-30.13607568,-27.71568919,-29.40842703,-28.46942973,-28.54735405,-28.41827297,-29.14963784,-28.40085946,-28.46916486,-30.35236486
407,-30.16948228,-27.72571822,-29.42051351,-28.47896486,-28.56992703,-28.44628278,-29.16245225,-28.44452973,-28.50513243,-30.3731028
408,-30.20288889,-27.73731481,-29.4326,-28.4885,-28.5925,-28.47429259,-29.17526667,-28.4882,-28.5411,-30.39384074
409,-30.2362955,-27.74891141,-29.44468649,-28.49803514,-28.61535676,-28.5023024,-29.18808108,-28.5278973,-28.5698027,-30.41457868
410,-30.26303824,-27.76050801,-29.45677297,-28.50757027,-28.63871351,-28.53286276,-29.2008955,-28.56759459,-28.59850541,-30.43531662
411,-30.28618699,-27.7721046,-29.46637538,-28.51710541,-28.66207027,-28.56888859,-29.21551351,-28.60729189,-28.62720811,-30.45605455
412,-30.30933574,-27.7837012,-29.46231532,-28.52907658,-28.68542703,-28.60491441,-29.23095135,-28.64698919,-28.65591081,-30.47158438
413,-30.33248448,-27.79435085,-29.45825526,-28.54210961,-28.70878378,-28.64094024,-29.24638919,-28.68668649,-28.68461351,-30.48592863
414,-30.35563323,-27.80498398,-29.4541952,-28.55514264,-28.73214054,-28.67696607,-29.26182703,-28.72638378,-28.71331622,-30.50027287
415,-30.37878198,-27.81561712,-29.45013514,-28.56817568,-28.75702162,-28.71299189,-29.27726486,-28.75839189,-28.7343973,-30.51461712
416,-30.40193073,-27.82625025,-29.44607508,-28.58120871,-28.78283423,-28.74901772,-29.2927027,-28.78886216,-28.75395405,-30.52896136
417,-30.42260741,-27.83688338,-29.44201502,-28.59424174,-28.80864685,-28.78915646,-29.30814054,-28.81933243,-28.77351081,-30.54330561
418,-30.43884444,-27.84467688,-29.44111712,-28.61114685,-28.83445946,-28.83013063,-29.31814054,-28.8498027,-28.79306757,-30.55773694
419,-30.45508148,-27.84495716,-29.44127327,-28.62934264,-28.86027207,-28.8711048,-29.32632793,-28.88027297,-28.81262432,-30.57251952
420,-30.47131852,-27.84523744,-29.44142943,-28.64753844,-28.88608468,-28.91207898,-29.33451532,-28.91074324,-28.83218108,-30.5873021
421,-30.48755556,-27.84551772,-29.44158559,-28.66573423,-28.89229369,-28.95305315,-29.3427027,-28.94109459,-28.85466757,-30.60208468
422,-30.50379259,-27.845798,-29.44174174,-28.68393003,-28.89581201,-28.99402733,-29.35089009,-28.97138649,-28.87861892,-30.61686727
423,-30.52002963,-27.84607828,-29.4418979,-28.70212583,-28.89933033,-29.0179025,-29.35907748,-29.00167838,-28.90257027,-30.63164985
424,-30.53619009,-27.84970811,-29.44136216,-28.71048378,-28.90284865,-29.00919279,-29.36726486,-29.03197027,-28.92652162,-30.64643243
425,-30.55126146,-27.85590931,-29.43951952,-28.71643694,-28.90636697,-29.00048308,-29.37409369,-29.06226216,-28.95047297,-30.66743403
426,-30.56633283,-27.86211051,-29.43767688,-28.72239009,-28.9104955,-28.99177337,-29.38060901,-29.09255405,-28.97442432,-30.69288789
427,-30.5814042,-27.86831171,-29.43583423,-28.72834324,-28.91843784,-28.98306366,-29.38712432,-29.12125676,-28.99306486,-30.71834174
428,-30.59647558,-27.87451291,-29.43399159,-28.7342964,-28.92638018,-28.97435395,-29.39363964,-29.14837027,-29.00639459,-30.7437956
429,-30.61154695,-27.88071411,-29.43214895,-28.74024955,-28.93432252,-28.96564424,-29.40015495,-29.17548378,-29.01972432,-30.76924945
430,-30.62661832,-27.88714054,-29.43030631,-28.75075766,-28.94226486,-28.98255495,-29.40667027,-29.2025973,-29.03305405,-30.7947033
431,-30.64168969,-27.8936045,-29.43050901,-28.76202492,-28.95020721,-29.00373574,-29.41318559,-29.22971081,-29.04638378,-30.82015716
432,-30.65745075,-27.90006847,-29.43083694,-28.77329219,-28.96258378,-29.02491652,-29.41595495,-29.25682432,-29.05971351,-30.83825986
433,-30.67341351,-27.90653243,-29.43116486,-28.78455946,-28.98170811,-29.0460973,-29.41818919,-29.28461892,-29.07227027,-30.85611081
434,-30.68937628,-27.9129964,-29.43149279,-28.79582673,-29.00083243,-29.06727808,-29.42042342,-29.31377568,-29.08328108,-30.87396176
435,-30.70533904,-27.91953844,-29.43182072,-28.80709399,-29.01995676,-29.08845886,-29.42265766,-29.34293243,-29.09429189,-30.89181271
436,-30.7213018,-27.92652793,-29.43214865,-28.82049009,-29.03908108,-29.10734024,-29.42489189,-29.37208919,-29.1053027,-30.90966366
437,-30.73726456,-27.93351742,-29.43198889,-28.83409489,-29.05820541,-29.12230861,-29.42712613,-29.40124595,-29.11631351,-30.92751461
438,-30.75322733,-27.94050691,-29.43141111,-28.8476997,-29.06675135,-29.13727698,-29.42936036,-29.4304027,-29.12732432,-30.94501011
439,-30.76305916,-27.9474964,-29.43083333,-28.8613045,-29.06972973,-29.15224535,-29.43744595,-29.4578027,-29.13636757,-30.96184835
440,-30.7662956,-27.95448589,-29.43025556,-28.87490931,-29.07270811,-29.16721371,-29.44592162,-29.47641892,-29.13557297,-30.97868659
441,-30.76953203,-27.96297067,-29.42967778,-28.88851411,-29.07568649,-29.18218208,-29.4543973,-29.49503514,-29.13477838,-30.99552482
442,-30.77276847,-27.97335856,-29.4291,-28.89822703,-29.07866486,-29.19715045,-29.46287297,-29.51365135,-29.13398378,-31.01236306
443,-30.7760049,-27.98374645,-29.42794204,-28.9077958,-29.08164324,-29.22799229,-29.47134865,-29.53226757,-29.13318919,-31.0292013
444,-30.77924134,-27.99413433,-29.42305435,-28.91736456,-29.09795916,-29.26093504,-29.47982432,-29.55088378,-29.13239459,-31.04603954
445,-30.78247778,-28.00452222,-29.41816667,-28.92693333,-29.11553333,-29.29387778,-29.4883,-29.5695,-29.1316,-31.05848889
446,-30.78771822,-28.01491011,-29.41327898,-28.9365021,-29.13310751,-29.32682052,-29.49508919,-29.59148919,-29.1412973,-31.06935666
447,-30.80151421,-28.02042913,-29.40839129,-28.9462952,-29.15068168,-29.35976326,-29.50187838,-29.61347838,-29.15099459,-31.08022442
448,-30.81531021,-28.02416036,-29.4035036,-28.96842613,-29.16825586,-29.39270601,-29.50866757,-29.63546757,-29.16069189,-31.09109219
449,-30.82910621,-28.02789159,-29.39861592,-28.99055706,-29.18486006,-29.42475726,-29.51545676,-29.65745676,-29.17038919,-31.10195996
450,-30.8429022,-28.03162282,-29.39792763,-29.01268799,-29.19680841,-29.45544935,-29.52224595,-29.67944595,-29.18008649,-31.11282773
451,-30.8566982,-28.03535405,-29.39878649,-29.03481892,-29.20875676,-29.48614144,-29.52903514,-29.70143514,-29.18978378,-31.12399459
452,-30.87049419,-28.03913333,-29.39964535,-29.05694985,-29.22070511,-29.51683353,-29.53562072,-29.72347838,-29.20857568,-31.13737147
453,-30.88429019,-28.04496667,-29.4005042,-29.07722132,-29.23265345,-29.54752563,-29.53915225,-29.74553243,-29.22918649,-31.15074835
454,-30.8929027,-28.0508,-29.40136306,-29.07331982,-29.2446018,-29.57821772,-29.54268378,-29.76758649,-29.2497973,-31.16412523
455,-30.90092523,-28.05663333,-29.40222192,-29.06941832,-29.25407267,-29.60890981,-29.54621532,-29.78964054,-29.27040811,-31.1775021
456,-30.90894775,-28.06246667,-29.40322372,-29.06551682,-29.26027327,-29.62442472,-29.54974685,-29.81169459,-29.29101892,-31.19087898
457,-30.91697027,-28.0683,-29.40451982,-29.06161532,-29.26647387,-29.63842192,-29.55327838,-29.83374865,-29.31162973,-31.20425586
458,-30.92499279,-28.07310931,-29.40581592,-29.05771381,-29.27267447,-29.65241912,-29.55680991,-29.85795405,-29.32045676,-31.21554825
459,-30.93301532,-28.07568438,-29.40711201,-29.0567006,-29.27887508,-29.66641632,-29.5615,-29.88323514,-29.32339189,-31.22478358
460,-30.94103784,-28.07825946,-29.40840811,-29.07590541,-29.28507568,-29.68041351,-29.5743,-29.90851622,-29.32632703,-31.23401892
461,-30.94773934,-28.08083453,-29.4097042,-29.09511021,-29.2962973,-29.69441071,-29.5871,-29.9337973,-29.32926216,-31.24325425
462,-30.95358138,-28.08340961,-29.4110003,-29.11431502,-29.30977838,-29.69679379,-29.5999,-29.95907838,-29.3321973,-31.25248959
463,-30.95942342,-28.08598468,-29.40833243,-29.13351982,-29.32325946,-29.68327447,-29.6127,-29.98435946,-29.33513243,-31.26172492
464,-30.96526547,-28.08781702,-29.40533423,-29.15272462,-29.33674054,-29.66975516,-29.6255,-30.00382703,-29.34095405,-31.27096026
465,-30.97110751,-28.08916587,-29.40233604,-29.17008258,-29.35022162,-29.65623584,-29.6383,-30.01748108,-29.34966216,-31.28036997
466,-30.97694955,-28.09051471,-29.39933784,-29.17894505,-29.3637027,-29.64271652,-29.64993784,-30.03113514,-29.35837027,-31.2898018
467,-30.98279159,-28.09186356,-29.39633964,-29.18780751,-29.37470631,-29.6291972,-29.65653964,-30.04478919,-29.36707838,-31.29923363
468,-30.98902533,-28.09321241,-29.39334144,-29.19666997,-29.38557477,-29.61567788,-29.66314144,-30.05844324,-29.37578649,-31.30866547
469,-30.99611532,-28.09456126,-29.39085405,-29.20553243,-29.39644324,-29.63169369,-29.66974324,-30.0720973,-29.38449459,-31.3180973
470,-31.00320531,-28.10042052,-29.38883964,-29.21439489,-29.40731171,-29.64976056,-29.67634505,-30.0902973,-29.39152162,-31.32752913
471,-31.0102953,-28.1067969,-29.38682523,-29.21954474,-29.41818018,-29.66782743,-29.68294685,-30.11758919,-29.39518649,-31.33346837
472,-31.01738529,-28.11317327,-29.38481081,-29.21241441,-29.42898018,-29.68589429,-29.68954865,-30.14488108,-29.39885135,-31.33003724
473,-31.02447528,-28.11954965,-29.3827964,-29.20528408,-29.43951772,-29.70396116,-29.70168559,-30.17217297,-29.40251622,-31.32660611
474,-31.03156527,-28.12592603,-29.38078198,-29.19815375,-29.45005526,-29.72202803,-29.73042793,-30.19946486,-29.40618108,-31.32317497
475,-31.03861682,-28.1308952,-29.37849369,-29.19102342,-29.46059279,-29.75241682,-29.75917027,-30.22675676,-29.40984595,-31.31974384
476,-31.04395145,-28.12980911,-29.37410571,-29.18389309,-29.47113033,-29.79798478,-29.78791261,-30.25279189,-29.41314324,-31.31631271
477,-31.04928609,-28.12872302,-29.36971772,-29.17991952,-29.48166787,-29.84355275,-29.81665495,-30.27254324,-29.4146027,-31.31288158
478,-31.05462072,-28.12763694,-29.36532973,-29.18383784,-29.49081081,-29.88912072,-29.8453973,-30.29229459,-29.41606216,-31.31713063
479,-31.05995536,-28.12655085,-29.36094174,-29.18775616,-29.49835255,-29.93468869,-29.87413964,-30.31204595,-29.41752162,-31.32541371
480,-31.06528999,-28.12546476,-29.35655375,-29.19167447,-29.50589429,-29.98025666,-29.89297658,-30.3317973,-29.41898108,-31.3336968
481,-31.07062462,-28.12865015,-29.35216577,-29.19559279,-29.51343604,-30.02582462,-29.89002162,-30.35154865,-29.42044054,-31.34197988
482,-31.07595926,-28.13646296,-29.35011111,-29.19951111,-29.52097778,-30.03857778,-29.88706667,-30.3713,-29.4219,-31.35026296
483,-31.07902162,-28.14427578,-29.3490024,-29.20616817,-29.52851952,-30.0500006,-29.88411171,-30.38115946,-29.42162432,-31.35854605
484,-31.08124324,-28.15208859,-29.34789369,-29.21815856,-29.53662883,-30.06142342,-29.88115676,-30.39101892,-29.42134865,-31.3663
485,-31.08346486,-28.1599014,-29.34678498,-29.23014895,-29.54495435,-30.07284625,-29.8782018,-30.40087838,-29.42107297,-31.36126667
486,-31.08568649,-28.16771421,-29.34567628,-29.24213934,-29.55327988,-30.08426907,-29.87524685,-30.41073784,-29.4207973,-31.35623333
487,-31.08790811,-28.16824324,-29.34456757,-29.25412973,-29.56160541,-30.09569189,-29.87351892,-30.4205973,-29.42052162,-31.3512
488,-31.09012973,-28.16661411,-29.34203183,-29.26612012,-29.56993093,-30.1078966,-29.87383604,-30.43045676,-29.42024595,-31.34616667
489,-31.09235135,-28.16498498,-29.33628529,-29.27482042,-29.57825646,-30.12096887,-29.87415315,-30.4398973,-29.41532162,-31.34113333
490,-31.09378018,-28.16335586,-29.33053874,-29.27843604,-29.58249099,-30.13404114,-29.87447027,-30.44925405,-29.40946757,-31.3361
491,-31.09419159,-28.16172673,-29.32479219,-29.28205165,-29.58665375,-30.14711341,-29.87478739,-30.45861081,-29.40361351,-31.33338579
492,-31.094603,-28.16016917,-29.31904565,-29.28566727,-29.59081652,-30.16018569,-29.8751045,-30.46796757,-29.39775946,-31.33382412
493,-31.09501441,-28.15967868,-29.3132991,-29.28928288,-29.59497928,-30.17325796,-29.87542162,-30.47732432,-29.39190541,-31.33426246
494,-31.09542583,-28.15918819,-29.30755255,-29.2928985,-29.59914204,-30.18633023,-29.87364505,-30.48668108,-29.38605135,-31.3347008
495,-31.09583724,-28.1586977,-29.304897,-29.29434444,-29.60374625,-30.20644715,-29.86917658,-30.49778919,-29.3865973,-31.33513914
496,-31.09624865,-28.15820721,-29.30257027,-29.2931,-29.60973784,-30.22665676,-29.86470811,-30.50977297,-29.39034324,-31.33557748
497,-31.09584124,-28.15771672,-29.30024354,-29.29185556,-29.61572943,-30.24686637,-29.86023964,-30.52175676,-29.39408919,-31.33601582
498,-31.09064374,-28.15603463,-29.29791682,-29.29061111,-29.62172102,-30.26707598,-29.85577117,-30.53374054,-29.39783514,-31.3387989
499,-31.08544625,-28.15218078,-29.29559009,-29.28936667,-29.62771261,-30.28728559,-29.8513027,-30.54572432,-29.40158108,-31.34213934
500,-31.08024875,-28.14832693,-29.29326336,-29.28812222,-29.6337042,-30.3074952,-29.84683423,-30.55770811,-29.40532703,-31.34547978
501,-31.07505125,-28.14447307,-29.28888318,-29.28702913,-29.63777988,-30.32674134,-29.84265405,-30.56614054,-29.40943784,-31.34882022
502,-31.06985375,-28.14061922,-29.28244955,-29.28608739,-29.63993964,-30.34502402,-29.83876216,-30.57102162,-29.41391351,-31.35216066
503,-31.06465626,-28.13676537,-29.27601592,-29.28514565,-29.6420994,-30.36330671,-29.83487027,-30.5759027,-29.41838919,-31.3555011
504,-31.05945876,-28.13208579,-29.26958228,-29.2842039,-29.64425916,-30.38158939,-29.83097838,-30.58078378,-29.42286486,-31.35778779
505,-31.0540036,-28.12695315,-29.26314865,-29.28326216,-29.64641892,-30.39987207,-29.82708649,-30.58566486,-29.42734054,-31.35564144
506,-31.0485044,-28.12182052,-29.25671502,-29.28232042,-29.64857868,-30.41815475,-29.82319459,-30.59054595,-29.43181622,-31.3534951
507,-31.04300521,-28.11668789,-29.24965676,-29.2828961,-29.65282613,-30.43636256,-29.8193027,-30.59942162,-29.43501622,-31.35134875
508,-31.03750601,-28.11155526,-29.23672703,-29.2846955,-29.65773784,-30.44887988,-29.81721081,-30.61628649,-29.43566486,-31.3492024
509,-31.03200681,-28.10642262,-29.2237973,-29.28649489,-29.66264955,-30.4613972,-29.81651892,-30.63315135,-29.43631351,-31.34705606
510,-31.02650761,-28.10312863,-29.21086757,-29.28829429,-29.66756126,-30.47391451,-29.81582703,-30.65001622,-29.43696216,-31.34490971
511,-31.02100841,-28.09995796,-29.19793784,-29.29009369,-29.67247297,-30.48643183,-29.81513514,-30.66688108,-29.43761081,-31.34196216
512,-31.01838418,-28.09678729,-29.18500811,-29.29189309,-29.67730871,-30.49894915,-29.81444324,-30.68374595,-29.43825946,-31.33842523
513,-31.0180002,-28.09361662,-29.17207838,-29.2924979,-29.67781381,-30.51146647,-29.81375135,-30.69832703,-29.43870811,-31.33488829
514,-31.01761622,-28.09044595,-29.1597,-29.29232973,-29.67831892,-30.52279189,-29.81305946,-30.70148919,-29.43815676,-31.33135135
515,-31.01723223,-28.08484084,-29.14756667,-29.29216156,-29.67882402,-30.53304314,-29.8128,-30.70465135,-29.43760541,-31.32781441
516,-31.01684825,-28.07101952,-29.13543333,-29.29199339,-29.67932913,-30.54329439,-29.8128,-30.70781351,-29.43705405,-31.32427748
517,-31.01646426,-28.0571982,-29.1233,-29.29182523,-29.67983423,-30.55354565,-29.8128,-30.71097568,-29.4365027,-31.32074054
518,-31.01608028,-28.04337688,-29.11116667,-29.29165706,-29.68135796,-30.5637969,-29.8128,-30.71413784,-29.43595135,-31.31888729
519,-31.01631481,-28.02955556,-29.09903333,-29.28851111,-29.68555556,-30.57404815,-29.8128,-30.7173,-29.4354,-31.3171037
520,-31.01822102,-28.01573423,-29.08622432,-29.28383604,-29.68975315,-30.5837042,-29.8128,-30.72469459,-29.43745946,-31.31532012
521,-31.02012723,-28.00383493,-29.07174865,-29.27916096,-29.69395075,-30.57867878,-29.8128,-30.73208919,-29.43951892,-31.31353654
522,-31.02203343,-27.99370981,-29.05727297,-29.27448589,-29.69814835,-30.57365335,-29.80123514,-30.73948378,-29.44157838,-31.31175295
523,-31.02393964,-27.98358468,-29.0427973,-29.26981081,-29.70234595,-30.56862793,-29.78441351,-30.74687838,-29.44363784,-31.30996937
524,-31.02584585,-27.97345956,-29.02832162,-29.26513574,-29.70297808,-30.5636025,-29.76759189,-30.75427297,-29.4456973,-31.30815976
525,-31.02775205,-27.96333443,-29.01384595,-29.26673093,-29.7005048,-30.55857708,-29.75077027,-30.76166757,-29.44775676,-31.3063006
526,-31.02965826,-27.95320931,-28.99937027,-29.27083423,-29.69803153,-30.55355165,-29.73394865,-30.76644054,-29.44562703,-31.30444144
527,-31.02737948,-27.9477038,-28.98402432,-29.27493754,-29.69555826,-30.55055976,-29.71712703,-30.77068919,-29.44265946,-31.30258228
528,-31.02500701,-27.94327187,-28.96856486,-29.27904084,-29.69308498,-30.54921862,-29.70030541,-30.77493784,-29.43969189,-31.30072312
529,-31.02263453,-27.93883994,-28.95310541,-29.28314414,-29.69061171,-30.54787748,-29.69405676,-30.77918649,-29.43672432,-31.29886396
530,-31.02026206,-27.93440801,-28.93764595,-29.28724745,-29.69105315,-30.54653634,-29.69133243,-30.78343514,-29.43375676,-31.2970048
531,-31.01788959,-27.92997608,-28.92218649,-29.28856156,-29.69225495,-30.5451952,-29.68860811,-30.78768378,-29.43078919,-31.28672222
532,-31.01551712,-27.9250036,-28.90672703,-29.28903243,-29.69345676,-30.54385405,-29.68588378,-30.7923,-29.42621081,-31.2733
533,-31.01314464,-27.91531642,-28.89287417,-29.2895033,-29.69465856,-30.54246386,-29.68315946,-30.7971,-29.42082703,-31.25987778
534,-31.01415015,-27.90562923,-28.88075646,-29.28997417,-29.69586036,-30.54036737,-29.68043514,-30.8019,-29.41544324,-31.24645556
535,-31.0167009,-27.89594204,-28.86863874,-29.29044505,-29.69689189,-30.53827087,-29.67771081,-30.8067,-29.41005946,-31.23303333
536,-31.01925165,-27.88625485,-28.85652102,-29.29091592,-29.6948018,-30.53617437,-29.67319459,-30.8115,-29.40467568,-31.21961111
537,-31.0218024,-27.87656767,-28.8444033,-29.29120721,-29.69271171,-30.53407788,-29.66826486,-30.8163,-29.39929189,-31.20777828
538,-31.02435315,-27.86730871,-28.83228559,-29.29145946,-29.69062162,-30.53198138,-29.66333514,-30.81962432,-29.39430541,-31.20847357
539,-31.0269039,-27.85870761,-28.82007177,-29.29171171,-29.68853153,-30.52988488,-29.65840541,-30.82147297,-29.38971622,-31.20916887
540,-31.02945465,-27.85010651,-28.8067048,-29.29196396,-29.68644144,-30.53030961,-29.65347568,-30.82332162,-29.38512703,-31.20986416
541,-31.02976216,-27.84150541,-28.79333784,-29.29221622,-29.68704324,-30.53257568,-29.64854595,-30.82517027,-29.38053784,-31.21055946
542,-31.02662172,-27.8329043,-28.77997087,-29.29246847,-29.69362703,-30.53484174,-29.64361622,-30.82701892,-29.37594865,-31.21125475
543,-31.02348128,-27.8243032,-28.7666039,-29.28885075,-29.70021081,-30.53710781,-29.63872432,-30.82886757,-29.37135946,-31.21195005
544,-31.02034084,-27.81053694,-28.75323694,-29.28468018,-29.70679459,-30.53937387,-29.63383784,-30.82892162,-29.36930541,-31.20953724
545,-31.0172004,-27.7944033,-28.73986997,-29.28050961,-29.71337838,-30.54163994,-29.62895135,-30.82538649,-29.37232162,-31.20397487
546,-31.01405996,-27.77826967,-28.72927778,-29.27633904,-29.71996216,-30.54380931,-29.62406486,-30.82185135,-29.37533784,-31.19841251
547,-31.01091952,-27.76213604,-28.72003333,-29.27216847,-29.72009459,-30.54501171,-29.61917838,-30.81831622,-29.37835405,-31.19285015
548,-31.0074974,-27.7460024,-28.71078889,-29.2679979,-29.71533964,-30.54621411,-29.61429189,-30.81478108,-29.38137027,-31.18728779
549,-31.0016005,-27.72986877,-28.70154444,-29.26677868,-29.71058468,-30.54741652,-29.60940541,-30.81124595,-29.38438649,-31.18172543
550,-30.9957036,-27.70688829,-28.6923,-29.26578649,-29.70582973,-30.54861892,-29.60288378,-30.80822162,-29.3861027,-31.17616306
551,-30.98980671,-27.68374765,-28.68305556,-29.26479429,-29.70107477,-30.54982132,-29.59625315,-30.80775135,-29.38131892,-31.17193203
552,-30.98390981,-27.66060701,-28.67210841,-29.2638021,-29.69631982,-30.55102372,-29.58962252,-30.80728108,-29.37653514,-31.16788118
553,-30.97801291,-27.63746637,-28.65653964,-29.26280991,-29.69485135,-30.54908889,-29.58299189,-30.80681081,-29.37175135,-31.16383033
554,-30.97211602,-27.61432573,-28.64097087,-29.26181772,-29.69406757,-30.5450963,-29.57636126,-30.80634054,-29.36696757,-31.15977948
555,-30.96621912,-27.59127918,-28.6254021,-29.2634021,-29.69328378,-30.5411037,-29.56973063,-30.80587027,-29.36218378,-31.15572863
556,-30.95524444,-27.56848889,-28.60983333,-29.26503333,-29.6925,-30.53711111,-29.5631,-30.8054,-29.3574,-31.15167778
557,-30.94308038,-27.5456986,-28.59426456,-29.26666456,-29.69171622,-30.53311852,-29.55422072,-30.79748649,-29.35665405,-31.14918849
558,-30.93091632,-27.52290831,-28.5786958,-29.2682958,-29.6906952,-30.52912593,-29.54534144,-30.78957297,-29.35590811,-31.15103253
559,-30.91875225,-27.50011802,-28.54832973,-29.26992703,-29.68715946,-30.52481982,-29.53646216,-30.78165946,-29.35516216,-31.15287658
560,-30.90658819,-27.47732773,-28.51566186,-29.27118889,-29.68362372,-30.51814494,-29.52758288,-30.77374595,-29.35441622,-31.15472062
561,-30.89442412,-27.45441972,-28.48299399,-29.26247778,-29.68008799,-30.51147007,-29.5187036,-30.76583243,-29.35367027,-31.15656466
562,-30.88226006,-27.43141922,-28.45032613,-29.25376667,-29.67655225,-30.5047952,-29.50982432,-30.75791892,-29.35292432,-31.15840871
563,-30.87423944,-27.40841872,-28.41765826,-29.24505556,-29.67301652,-30.49812032,-29.50136667,-30.74668108,-29.35363784,-31.16025275
564,-30.87007047,-27.38541822,-28.38499039,-29.23634444,-29.66992523,-30.49144545,-29.49923333,-30.73477838,-29.35464324,-31.15756466
565,-30.8659015,-27.36241772,-28.35147207,-29.22763333,-29.66767838,-30.48477057,-29.4971,-30.72287568,-29.35564865,-31.15242553
566,-30.86173253,-27.33941722,-28.31696156,-29.21962643,-29.66543153,-30.47561001,-29.49496667,-30.71097297,-29.35665405,-31.14728639
567,-30.85756356,-27.31377678,-28.28245105,-29.2188024,-29.66318468,-30.46498879,-29.49283333,-30.69907027,-29.35765946,-31.14214725
568,-30.85339459,-27.28767568,-28.24794054,-29.21797838,-29.66093784,-30.45436757,-29.4907,-30.68716757,-29.35866486,-31.13700811
569,-30.84922563,-27.26157457,-28.21343003,-29.21715435,-29.65869099,-30.44374635,-29.48856667,-30.67701622,-29.36003784,-31.13186897
570,-30.84068128,-27.23547347,-28.17891952,-29.21633033,-29.65498318,-30.43312513,-29.4866964,-30.66774054,-29.36159459,-31.1265982
571,-30.81717598,-27.20937237,-28.14459189,-29.21550631,-29.65031532,-30.4225039,-29.48666757,-30.65846486,-29.36315135,-31.11748378
572,-30.79367067,-27.18225526,-28.11325135,-29.21424264,-29.64564745,-30.41132773,-29.48663874,-30.64918919,-29.36470811,-31.10836937
573,-30.77016537,-27.14904204,-28.08191081,-29.21034114,-29.64097958,-30.39682182,-29.48660991,-30.63991351,-29.36626486,-31.09925495
574,-30.74666006,-27.11582883,-28.05057027,-29.20643964,-29.63631171,-30.38231592,-29.48658108,-30.63063784,-29.36782162,-31.09014054
575,-30.72315475,-27.08261562,-28.01922973,-29.20253814,-29.63164384,-30.36781001,-29.48655225,-30.62059189,-29.36660541,-31.08102613
576,-30.69964945,-27.0494024,-27.98788919,-29.19863664,-29.62693093,-30.3533041,-29.48652342,-30.60977568,-29.36261622,-31.07191171
577,-30.67614414,-27.01618919,-27.95654865,-29.19473514,-29.62221081,-30.3387982,-29.48456757,-30.59895946,-29.35862703,-31.06325135
578,-30.65461201,-26.98856757,-27.92375826,-29.1905033,-29.61749069,-30.32429229,-29.47426126,-30.58814324,-29.35463784,-31.05522523
579,-30.63321862,-26.96822973,-27.8902003,-29.18492012,-29.61277057,-30.31192973,-29.46395495,-30.57732703,-29.35064865,-31.0471991
580,-30.61182523,-26.94789189,-27.85664234,-29.17933694,-29.60805045,-30.30069189,-29.45364865,-30.56651081,-29.34665946,-31.03917297
581,-30.59043183,-26.92755405,-27.82308438,-29.17375375,-29.60344384,-30.28945405,-29.44334234,-30.55586757,-29.33666486,-31.03114685
