time,route1,route2,route3,route4,route5,route6,route7,route8,route9,route10
77,0.309914172,0.149053653,0.061614676,0.252344877,0.17993189,0.049351379,-0.008193484,0.236570784,0.135065167,0.04026529
78,0.310225806,0.155136012,0.074593018,0.255435839,0.167677626,0.044592264,0.001651933,0.233809356,0.160244756,0.042642953
79,0.306350653,0.135565431,0.076245461,0.267079959,0.187290323,0.049717176,0.005039232,0.239950785,0.154637377,0.051599968
80,0.319659041,0.131636166,0.075943797,0.26994259,0.180738332,0.045360618,-0.005423884,0.234493488,0.149463665,0.053801992
81,0.340296203,0.13648586,0.087436455,0.276901028,0.179890398,0.052484615,-0.001089154,0.24528282,0.149161167,0.059154636
82,0.335722529,0.152714517,0.073189826,0.278834506,0.16719513,0.055971205,-0.010705273,0.232370653,0.144251008,0.060641927
83,0.335732889,0.160105117,0.089298637,0.28337616,0.160652232,0.05266107,-0.008142253,0.233985609,0.154004136,6.41E-02
84,0.327842869,0.131097567,0.07844419,0.27417908,0.178848208,0.039544939,-0.006060875,0.242216872,0.146232127,0.05706083
85,0.327275,0.148993273,0.082220906,0.274021701,0.188620666,0.029994706,-0.00897531,0.267393579,0.151866168,0.05693977
86,0.326400668,0.145152973,0.091093396,0.278867365,0.164627203,0.036417215,-0.004285897,0.258121197,0.143685108,0.060667205
87,0.321981101,0.161552525,0.090562574,0.280907831,0.168070564,0.049302034,-0.002026856,0.256357182,0.146388273,0.062236793
88,0.307674292,0.138905966,0.108836588,0.279525224,0.172164373,0.055480334,-0.00835059,0.245078221,0.15126941,0.06117325
89,0.314524783,0.137920171,0.109889846,0.288184716,0.183279806,0.057403348,0.001993674,0.248421132,0.151969627,0.067834397
90,0.310490345,0.140799738,0.098469527,0.289227677,0.171011363,0.048778838,-0.023135599,0.241348822,0.148143224,0.068636674
91,0.315692761,0.14019652,0.101491369,0.279310388,0.166161151,0.054289833,-0.009651486,0.239523777,0.156096233,0.061007991
92,0.309458844,0.127803027,0.089241991,0.295200986,0.161589436,0.026045738,0.002698862,0.22580894,0.145125129,0.073231528
93,0.30155689,0.135658808,0.101194331,0.296938578,0.165893067,0.05356965,0.006804898,0.244810436,0.14648706,0.074568136
94,0.306006709,0.140514209,0.096009206,0.277314711,0.161935701,0.05274208,0.006953669,0.238531519,0.14609014,0.059472855
95,0.308182031,0.129211143,0.108988624,0.288788635,0.176398183,0.044307469,0.004892668,0.240484255,0.156708816,0.06829895
96,0.306341961,0.140928983,0.111687524,0.306489052,0.156286755,0.051592017,-0.016843375,0.227229862,0.144842328,0.081914655
97,0.308853263,0.154005448,0.117092996,0.317949264,0.155718064,0.044943411,-0.014847797,0.241941582,0.14171762,0.090730203
98,0.304885276,0.137993456,0.119561363,0.333280116,0.16682442,0.034506839,-0.018457322,0.221716129,0.148998182,0.102523166
99,0.297457813,0.142870677,0.11382118,0.317669764,0.171088449,0.037721369,-0.024672423,0.210465481,0.148269586,0.090515203
100,0.295212897,0.132754148,0.118761627,0.320932801,0.184272668,0.047207444,-0.019351337,0.21452472,0.150110043,0.093025231
101,0.290469985,0.119567841,0.109248752,0.315062914,0.17005604,0.039825398,-0.017590687,0.207268648,0.166558898,0.088509934
102,0.292054849,0.14481417,0.119370878,0.313887274,0.163304548,0.053486959,-0.021244437,0.217209446,0.166356171,0.087605595
103,0.296648609,0.141206853,0.135286493,0.308427292,0.174781109,0.030380142,-0.025281293,0.207269042,0.160869449,0.08340561
104,0.281524803,0.13377555,0.120976246,0.325646871,0.17255397,0.051400482,-0.025747923,0.196509357,0.135935988,0.096651439
105,0.295284643,0.130740633,0.125174803,0.299119734,0.195287322,0.062702526,-0.018398354,0.187932098,0.148507086,0.076245949
106,0.294014186,0.124044556,0.128307153,0.30692671,0.168453859,0.035023046,-0.029955713,0.178052592,0.15436858,0.082251315
107,0.29544164,0.136434914,0.12768788,0.30850586,0.170008281,0.042713227,-0.019404228,0.159138318,0.151253848,0.083466046
108,0.286984464,0.123381076,0.143394824,0.292507886,0.155464048,0.035090195,-0.017628629,0.150496762,0.146061798,0.071159912
109,0.309777035,0.134555073,0.139549116,0.2986281,0.161488691,0.043168644,-0.012201588,0.15639064,0.156011292,0.075867769
110,0.299777804,0.123182627,0.129712197,0.31834225,0.152466971,0.043092753,-0.024667424,0.151705209,0.156922077,0.0910325
111,0.284285889,0.150166524,0.146289332,0.300308968,0.161396007,0.032905347,-0.036803211,0.166448176,0.155682423,0.077160745
112,0.273683702,0.14819537,0.135159966,0.287776371,0.177395067,0.023590304,-0.015368682,0.170086717,0.14854304,0.067520286
113,0.286623119,0.135045184,0.142543891,0.310376293,0.177876333,0.029051054,-0.021174113,0.18302372,0.160181911,0.08490484
114,0.28605833,0.129897585,0.135323871,0.28373272,0.182960556,0.03092969,-0.021112391,0.175152065,0.163242647,0.064409785
115,0.290657175,0.104860522,0.13757368,0.299971415,0.186420983,0.02486042,-0.006660318,0.173473747,0.164196113,0.076901089
116,0.269372728,0.126603519,0.16788449,0.274543495,0.174096158,0.018373237,-0.022764412,0.161744362,0.159817811,0.057341151
117,0.293212781,0.148284778,0.15084035,0.321518659,0.165205503,0.047016499,-0.025588572,0.184713268,0.131322767,0.093475892
118,0.301156841,0.126109455,0.156714182,0.282258677,0.165148808,0.022441596,-0.034702429,0.1790487,0.164586769,0.063275906
119,0.280318691,0.135484655,0.166254224,0.275999061,0.173818059,0.035444488,-0.029243592,0.183215076,0.155902447,0.058460815
120,0.281734333,0.147715388,0.165878723,0.268320534,0.165461266,0.035119637,-0.032069594,0.164332687,0.166344014,0.052554258
121,0.278576962,0.155249557,0.155123135,0.282511728,0.172597367,0.035313165,-0.033957086,0.178955527,0.158678803,0.06347056
122,0.273051432,0.154735348,0.146612024,0.284361411,0.171218104,0.021733573,-0.01952856,0.176548074,0.162511549,0.064893393
123,0.275507747,0.14876323,0.138315696,0.266422337,0.156226571,0.020112715,-0.014285506,0.189925503,0.175226965,0.051094105
124,0.279732775,0.152047089,0.153124789,0.288380932,0.151369735,0.029697073,-0.002113205,0.175241932,0.165407574,0.067985333
125,0.286982662,0.134133704,0.137797198,0.283420447,0.166435879,0.024625317,-0.02216172,0.187942743,0.181923763,0.064169575
126,0.285995102,0.147444038,0.136136461,0.277163977,0.15940199,0.018454711,-0.019334781,0.174677272,0.163308841,0.059356905
127,0.275879068,0.13173215,0.133346818,0.295611661,0.15679143,0.028255863,-0.009352406,0.173406508,0.152614627,0.073547431
128,0.279656133,0.140267781,0.143543731,0.281179073,0.156148147,0.006938596,-0.00449226,0.176792164,0.167999055,0.062445441
129,0.279832029,0.136425733,0.131602323,0.281030569,0.157613204,0.019405853,-0.021611513,0.166901328,0.170247992,0.062331207
130,0.27903541,0.15499414,0.129548388,0.265225202,0.166598777,0.020562631,-0.018981859,0.159379561,0.163370904,0.050173232
131,0.268627295,0.134152704,0.128753618,0.275116814,0.178339405,0.022968429,-0.024004444,0.167619962,0.171604754,0.057782165
132,0.255420418,0.152196912,0.12762352,0.280617897,0.14965403,0.013166055,-0.02408679,0.164911336,0.185780606,0.062013767
133,0.283464824,0.156250489,0.131681019,0.28992016,0.137668255,0.011507957,-0.029480988,0.170084558,0.187166678,0.069169354
134,0.272550183,0.13281622,0.13580447,0.276652988,0.136770415,0.01563861,-0.02624946,0.16171886,0.175660611,0.058963837
135,0.280580165,0.114978687,0.123641686,0.258057233,0.1379001,0.020502979,-0.015589114,0.16968675,0.181697811,0.044659409
136,0.259219958,0.125987764,0.118638047,0.266928579,0.142772065,-0.000647709,-0.008561377,0.166586007,0.173933173,0.051483522
137,0.264115544,0.13859049,0.122151686,0.252681926,0.143413436,0.024545132,-0.021253971,0.163697333,0.159552562,0.040524558
138,0.262659491,0.132989885,0.138431865,0.263335647,0.154765947,0.019266396,-0.03041789,0.158354181,0.163379345,0.048719729
139,0.25786617,0.125843806,0.139555412,0.254726658,0.149051655,0.017399521,-0.029811514,0.155143861,0.17264347,0.04209743
140,0.246358366,0.124516702,0.135349246,0.244467654,0.125625534,0.021606997,-0.02630155,0.178948655,0.163431717,0.034205887
141,0.239772965,0.128685834,0.14405165,0.247507082,0.148133633,0.017490064,-0.039005736,0.197286282,0.166836424,0.036543909
142,0.240906145,0.12998413,0.14588825,0.222347772,0.138882527,0.021822337,-0.04027564,0.181656523,0.172800167,0.017190594
143,0.246908241,0.111677209,0.14767542,0.228378611,0.118246723,0.014932194,-0.025825675,0.171607554,0.190579362,0.021829701
144,0.226218737,0.118364771,0.149327002,0.241049398,0.129120063,0.023942341,-0.036455783,0.133206943,0.183613675,0.031576461
145,0.237359211,0.126592442,0.160876773,0.239183118,0.134377984,0.020846779,-0.02870138,0.12526465,0.16815682,0.03014086
146,0.242649026,0.116739648,0.135119576,0.190161948,0.14217839,0.021227301,-0.024627933,0.135517081,0.174251311,-0.007567733
147,0.236618948,0.110577457,0.145761665,0.227429114,0.140701829,0.011819652,-0.036271271,0.118998837,0.178789967,0.021099319
148,0.22062182,0.107859608,0.135908811,0.218216265,0.12754092,0.005341338,-0.019018867,0.105957537,0.176232903,0.014012512
149,0.229976217,0.127483616,0.146114304,0.224331388,0.13613926,0.007880406,-0.041413261,0.117949914,0.163635846,0.018716453
150,0.232969756,0.124095243,0.13388575,0.215964694,0.130028472,0.030067503,-0.035118626,0.156353174,0.174180672,0.012280534
151,0.230128417,0.095632853,0.12873757,0.235070003,0.128066334,0.005884161,-0.031112219,0.14648726,0.154525024,0.026976925
152,0.219775513,0.097751632,0.137911815,0.224656937,0.112409434,0.016674315,-0.030112582,0.133732696,0.159121679,0.018966874
153,0.225929379,0.118153908,0.156814142,0.224838846,0.131667909,0.015352191,-0.0372979,0.118121715,0.150618267,0.019106805
154,0.229377082,0.1109781,0.139473516,0.193297152,0.120964599,0.021032332,-0.017131815,0.054754552,0.161904198,-0.005156036
155,0.220623764,0.113999376,0.133967269,0.216374002,0.139821221,0.01995938,-0.03262361,-0.035681551,0.17099354,0.012595387
156,0.229174413,0.121032029,0.129615934,0.213212097,0.136840816,0.005854999,-0.029921761,-0.0645168,0.167649634,0.010163151
157,0.239483473,0.126596119,0.128081999,0.216485038,0.13660164,0.020218234,-0.042298534,-0.044694699,0.159228548,0.012680799
158,0.227841531,0.142635847,0.126209696,0.192300013,0.131253069,0.014502746,-0.027377785,0.002286291,0.164930074,-0.005923067
159,0.228714,0.125640346,0.133425101,0.230184639,0.126315517,0.015006324,-0.031314184,0.021071087,0.158440196,0.023218953
160,0.22229643,0.117870179,0.128597969,0.201235611,0.137289394,0.01837051,-0.021548021,0.020202091,0.161511716,0.000950471
161,0.209713449,0.12063597,0.133660862,0.183167895,0.141482158,0.016961937,-0.032771324,0.026641573,0.16056327,-0.012947773
162,0.204724867,0.110688007,0.151054559,0.192355733,0.120569644,0.02252926,-0.013440577,0.026851461,0.155999834,-0.005880205
163,0.211853869,0.094785861,0.13125946,0.194662948,0.114835391,0.015283276,-0.017516908,0.022687175,0.167588534,-0.004105425
164,0.21789533,0.099305325,0.130105299,0.171190088,0.136362249,0.024260207,-0.032753731,0.031265901,0.174148112,-0.022161471
165,0.216588451,0.130097235,0.135356847,0.197170773,0.142099662,0.022535434,-0.052093958,0.039295998,0.160959237,-0.002176328
166,0.227771198,0.118681063,0.150214823,0.181742043,0.139834491,0.014654726,-0.044384731,0.068978633,0.15306059,-0.014044582
167,0.220396067,0.090205298,0.121212028,0.194683751,0.124902096,0.011278521,-0.036626644,0.044734823,0.143993537,-0.004089422
168,0.213940882,0.103332785,0.080832354,0.194482123,0.130248054,0.018336904,-0.032858762,0.027214305,0.142024015,-0.004244521
169,0.221571122,0.115108803,0.079744954,0.206364863,0.129933431,0.028544373,-0.02503929,0.019721957,0.14819809,0.004896049
170,0.228662612,0.124513369,0.10078493,0.193355623,0.134643293,0.025799157,-0.037669714,0.00252202,0.128852996,-0.005111059
171,0.220594541,0.108989019,0.075975486,0.195545254,0.138886267,0.004728611,-0.02900592,0.004815987,0.157128366,-0.003426728
172,0.216002814,0.129696689,0.073848975,0.214500827,0.142188243,0.020545516,-0.034715873,-0.000435285,0.157646304,0.011154482
173,0.21624968,0.138527688,0.105627773,0.201971768,0.150908335,0.02619144,-0.034814763,0.008791713,0.161371152,0.001516744
174,0.205176689,0.122630227,0.093754039,0.214872643,0.148352567,0.014067187,-0.029819305,0.003797238,0.161366345,0.011440494
175,0.220201392,0.123140981,0.074360354,0.202827544,0.154936693,0.020459557,-0.03303251,0.003916207,0.152512647,0.002175034
176,0.225450967,0.151410853,0.059770237,0.238041349,0.150858629,0.032538181,-0.037835894,0.015806448,0.156804129,0.029262576
177,0.229815242,0.118218219,0.065641405,0.207532756,0.154388326,0.020848856,-0.046047582,0.023465418,0.148121895,0.005794428
178,0.225636162,0.088646538,0.085653778,0.220817004,0.164939708,0.0174592,-0.037942868,0.020248456,0.141523853,0.01601308
179,0.227862814,0.086177802,0.092487251,0.225325597,0.171060639,0.025636728,-0.033891593,-0.000270564,0.132844101,0.019481228
180,0.229934728,0.09975222,0.121869779,0.219937306,0.176509016,0.001297251,-0.028008595,0.014755285,0.145015794,0.015336389
181,0.21526167,0.116767347,0.120813101,0.228382502,0.167634857,0.024374225,-0.041296888,0.015738458,0.125822109,0.021832694
182,0.215715688,0.096261075,0.132611442,0.232456266,0.162603774,0.012735827,-0.033265437,0.019515998,0.130753793,0.024966359
183,0.217481043,0.098802374,0.121087286,0.245430327,0.177557421,0.019213035,-0.040218028,0.024442871,0.140460895,0.034946405
184,0.210721523,0.109676307,0.117197754,0.242447682,0.176887898,0.02100803,-0.043294721,0.028718621,0.143573379,0.032652063
185,0.204298638,0.117428923,0.108560171,0.216847227,0.186930543,0.030776887,-0.033101329,0.054881879,0.130646533,0.012959405
186,0.204548553,0.112820017,0.108008003,0.21885686,0.177009091,0.028482858,-0.034514338,0.050593182,0.132096803,0.014505277
187,0.205627437,0.113666589,0.110536333,0.249480366,0.178126294,0.006482778,-0.032008665,0.047883184,0.136391437,0.038061819
188,0.217282367,0.12648946,0.099740788,0.232084376,0.176165788,0.006342264,-0.029373831,0.047959901,0.145720976,0.024680289
189,0.222216208,0.134832914,0.097686593,0.217451887,0.208412473,0.026715679,-0.023002272,0.045787132,0.136073157,0.013424528
190,0.214670583,0.14776573,0.093616531,0.220616406,0.204565807,0.031063439,-0.035047212,0.055689285,0.137923714,0.015858774
191,0.21432059,0.144232349,0.086935092,0.228628317,0.203634134,0.021496575,-0.028081063,0.037608224,0.143875605,0.022021783
192,0.212398943,0.135254643,0.075949211,0.219543194,0.222481625,0.0209299,-0.046411427,0.036499805,0.133560598,0.015033227
193,0.211439681,0.115879014,0.066604934,0.214390011,0.214838686,0.018206175,-0.039546843,0.035753999,0.127273388,0.01106924
194,0.216879137,0.118271697,0.057452866,0.206034933,0.207904783,0.015645776,-0.03567852,0.043441873,0.123944259,0.004642256
195,0.225919388,0.133983623,0.060633164,0.208212829,0.205575207,0.014205256,-0.046005865,0.053581519,0.135638032,0.006317561
196,0.225035383,0.121514164,0.075814526,0.200943777,0.211051337,0.022033948,-0.048596596,0.052332415,0.13409966,0.000725982
197,0.225478205,0.13022677,0.078831757,0.236114927,0.206313887,0.022715115,-0.035991142,0.037281521,0.139012247,0.027780713
198,0.224365178,0.115104467,0.075591197,0.215279774,0.207480095,0.028288682,-0.0438631,0.031196544,0.137444045,0.011753673
199,0.21456632,0.095804697,0.085955703,0.222527713,0.203820428,0.019135873,-0.05027708,0.027784313,0.141457138,0.01732901
200,0.213483348,0.109810983,0.080660094,0.215484113,0.206438749,0.028398259,-0.062944969,0.037819158,0.135804575,0.011910856
201,0.210916017,0.115770176,0.082883143,0.234977861,0.195713769,0.010900227,-0.052749779,0.047260999,0.102256759,0.026906047
202,0.201053839,0.102365495,0.094573914,0.203192125,0.172053738,0.010528989,-0.039425405,0.028502347,0.117164522,0.002455481
203,0.210157834,0.122040858,0.092748313,0.215678712,0.172076429,0.015670004,-0.040059199,0.033522446,0.123076233,0.012060548
204,0.213209365,0.12312608,0.085636901,0.209500142,0.195676648,0.007176855,-0.04138142,0.039495185,0.114376162,0.007307802
205,0.213262163,0.111848791,0.105676578,0.224797268,0.193337774,0.012515849,-0.036408022,0.025485312,0.118176728,0.019074821
206,0.21240263,0.107438073,0.097360694,0.226021156,0.188711335,0.008604806,-0.026796613,0.016394872,0.121785572,0.020016274
207,0.217140814,0.100683719,0.10267997,0.22033596,0.182514638,0.009046163,-0.039410988,0.027224638,0.114942353,0.015643046
208,0.214244571,0.1162077,0.110866848,0.202190617,0.20008248,0.007618531,-0.047652911,0.053818639,0.132542597,0.00168509
209,0.203963132,0.098064226,0.095021106,0.215155123,0.185398598,0.004440565,-0.025002425,0.034152253,0.101527859,0.011657787
210,0.210538203,0.111528151,0.094274309,0.196742896,0.186513923,0.006617428,-0.023916605,0.030797798,0.11909874,-0.002505465
211,0.217457307,0.112365016,0.099851596,0.193751147,0.192273189,0.009997704,-0.0332974,0.013314821,0.118620973,-0.004806811
212,0.204300243,0.113135796,0.097130137,0.212765821,0.189055542,0.027360022,-0.027899745,0.018112182,0.135451327,0.009819862
213,0.217729685,0.107433407,0.111180613,0.211341325,0.178446949,0.013361313,-0.039578758,0.008745478,0.114273919,0.008724096
214,0.200894417,0.113242317,0.112271406,0.221692749,0.182206262,0.030892045,-0.030739442,0.008852022,0.117855451,0.01668673
215,0.212996736,0.110053188,0.104916703,0.199796748,0.173077651,0.01679371,-0.039881268,0.010878477,0.111892669,-0.000156347
216,0.210944592,0.095965457,0.12169232,0.202196893,0.172273393,0.027116573,-0.044675604,0.008038916,0.111147776,0.001689918
217,0.212580424,0.126739394,0.12012043,0.226362528,0.184836145,0.010683094,-0.0403122,0.016622857,0.101726969,0.020278868
