time,Fx,Tx,Fy
1413,-7.4036,0.204644,3.83767
1414,-8.06218,0.223688,4.22336
1415,-8.71228,0.241997,4.59393
1416,-9.34531,0.259348,4.94486
1417,-9.9649,0.275769,5.27669
1418,-10.5863,0.291577,5.59572
1419,-11.2341,0.307461,5.91569
1420,-11.9377,0.324435,6.25683
1421,-12.7237,0.343551,6.64007
1422,-13.611,0.365597,7.08097
1423,-14.6074,0.390927,7.58634
1424,-15.709,0.419344,8.15197
1425,-16.9008,0.450062,8.76204
1426,-18.1588,0.481813,9.39122
1427,-19.4524,0.513002,10.0079
1428,-20.7473,0.541892,10.578
1429,-22.0101,0.566865,11.0699
1430,-23.2132,0.586678,11.4594
1431,-24.336,0.600504,11.7308
1432,-25.3623,0.607879,11.8755
1433,-26.2794,0.608761,11.8927
1434,-27.0777,0.603601,11.7916
1435,-27.7527,0.593205,11.5877
1436,-28.3053,0.578466,11.2985
1437,-28.7427,0.56029,10.9416
1438,-29.0784,0.539694,10.5366
1439,-29.3306,0.517781,10.1051
1440,-29.5193,0.495541,9.66634
1441,-29.6629,0.473677,9.23418
1442,-29.7771,0.452556,8.81583
1443,-29.8733,0.432248,8.41264
1444,-29.9593,0.412558,8.02079
1445,-30.0393,0.393107,7.63278
1446,-30.1145,0.373435,7.23944
1447,-30.1845,0.353084,6.8316
1448,-30.2469,0.331622,6.40059
1449,-30.2979,0.308638,5.93812
1450,-30.3334,0.283726,5.4359
1451,-30.3501,0.256506,4.88619
1452,-30.3471,0.22672,4.28371
1453,-30.3252,0.194346,3.62801
1454,-30.2873,0.159629,2.92404
1455,-30.2371,0.122997,2.1805
1456,-30.1782,0.0849695,1.40808
1457,-30.1144,0.0461203,0.61857
1458,-30.0498,0.00707638,-0.175095
1459,-29.9891,-0.0314801,-0.958834
1460,-29.9361,-0.0688913,-1.71907
1461,-29.893,-0.104641,-2.44512
1462,-29.8596,-0.138393,-3.13004
1463,-29.8345,-0.169947,-3.76968
1464,-29.815,-0.199208,-4.36208
1465,-29.7982,-0.226203,-4.9078
1466,-29.7802,-0.251056,-5.40943
1467,-29.7575,-0.273887,-5.86951
1468,-29.7281,-0.294702,-6.28834
1469,-29.6923,-0.313339,-6.66278
1470,-29.6521,-0.329536,-6.9878
1471,-29.6096,-0.343099,-7.25962
1472,-29.5663,-0.353965,-7.47713
1473,-29.5238,-0.362183,-7.64147
1474,-29.4837,-0.367872,-7.7551
1475,-29.4487,-0.371153,-7.82054
1476,-29.4216,-0.372214,-7.84161
1477,-29.4037,-0.371461,-7.82646
1478,-29.3943,-0.369519,-7.78756
1479,-29.3907,-0.367113,-7.73945
1480,-29.3894,-0.364967,-7.69655
1481,-29.3863,-0.363654,-7.67029
1482,-29.3771,-0.363461,-7.66644
1483,-29.3593,-0.364386,-7.6849
1484,-29.3333,-0.366186,-7.72086
1485,-29.3022,-0.368474,-7.76656
1486,-29.2703,-0.370827,-7.81356
1487,-29.2421,-0.372879,-7.85453
1488,-29.2209,-0.374428,-7.88546
1489,-29.2082,-0.375501,-7.90689
1490,-29.2045,-0.376255,-7.92196
1491,-29.2087,-0.376828,-7.9334
1492,-29.2188,-0.377285,-7.94253
1493,-29.2316,-0.37763,-7.9494
1494,-29.2447,-0.377817,-7.95314
1495,-29.256,-0.377786,-7.95251
1496,-29.2638,-0.377513,-7.94706
1497,-29.2677,-0.377032,-7.93746
1498,-29.2689,-0.376375,-7.92435
1499,-29.2695,-0.375537,-7.90763
1500,-29.2709,-0.374521,-7.88735
1501,-29.2728,-0.373395,-7.86487
1502,-29.2733,-0.372278,-7.84258
1503,-29.2713,-0.37127,-7.82245
1504,-29.2665,-0.370397,-7.80503
1505,-29.26,-0.369627,-7.78965
1506,-29.2528,-0.368895,-7.77504
1507,-29.2461,-0.368135,-7.75986
1508,-29.2408,-0.367309,-7.74335
1509,-29.2372,-0.366396,-7.72512
1510,-29.2345,-0.365394,-7.7051
1511,-29.2307,-0.36437,-7.68464
1512,-29.2234,-0.363478,-7.66683
1513,-29.2113,-0.362877,-7.65482
1514,-29.1945,-0.362647,-7.65022
1515,-29.1747,-0.36275,-7.65228
1516,-29.1546,-0.363009,-7.65746
1517,-29.1366,-0.363171,-7.66068
1518,-29.122,-0.363017,-7.65761
1519,-29.1106,-0.362459,-7.64646
1520,-29.1017,-0.361569,-7.62867
1521,-29.0939,-0.36052,-7.60771
1522,-29.0864,-0.359495,-7.58724
1523,-29.079,-0.358629,-7.56992
1524,-29.0725,-0.357951,-7.55638
1525,-29.068,-0.357381,-7.545
1526,-29.0665,-0.356814,-7.53367
1527,-29.0682,-0.356197,-7.52133
1528,-29.0733,-0.355508,-7.50754
1529,-29.0824,-0.354704,-7.49147
1530,-29.0971,-0.353672,-7.47082
1531,-29.1193,-0.35221,-7.44155
1532,-29.1499,-0.350096,-7.39925
1533,-29.1879,-0.347249,-7.34227
1534,-29.2289,-0.343862,-7.27447
1535,-29.2676,-0.340296,-7.20311
1536,-29.3013,-0.33678,-7.13272
1537,-29.3303,-0.333292,-7.06286
1538,-29.3558,-0.329708,-6.99105
1539,-29.379,-0.325943,-6.91559
1540,-29.4008,-0.321975,-6.83602
1541,-29.4219,-0.317813,-6.75253
1542,-29.4412,-0.313541,-6.66682
1543,-29.4558,-0.309445,-6.58461
1544,-29.4607,-0.305996,-6.51539
1545,-29.4513,-0.303695,-6.46918
1546,-29.4245,-0.302934,-6.45389
1547,-29.38,-0.303883,-6.4729
1548,-29.3205,-0.306354,-6.52247
1549,-29.2519,-0.309854,-6.59271
1550,-29.1808,-0.313815,-6.6722
1551,-29.1131,-0.317797,-6.75208
1552,-29.0535,-0.321473,-6.82586
1553,-29.0062,-0.324529,-6.88718
1554,-28.9739,-0.326738,-6.93151
1555,-28.9555,-0.328107,-6.95898
1556,-28.9475,-0.328789,-6.97268
1557,-28.9458,-0.328935,-6.9756
1558,-28.9465,-0.328678,-6.97046
1559,-28.9462,-0.328174,-6.96036
1560,-28.9432,-0.327549,-6.94783
1561,-28.937,-0.326874,-6.93429
1562,-28.9275,-0.326213,-6.92105
1563,-28.915,-0.325665,-6.91006
1564,-28.9001,-0.325323,-6.90319
1565,-28.8839,-0.325188,-6.90049
1566,-28.8679,-0.325163,-6.89999
1567,-28.8538,-0.325109,-6.89891
1568,-28.8428,-0.324885,-6.89441
1569,-28.8354,-0.324393,-6.88454
1570,-28.8301,-0.323631,-6.86927
1571,-28.8254,-0.322671,-6.85002
1572,-28.821,-0.321608,-6.82871
1573,-28.8173,-0.320543,-6.80734
1574,-28.815,-0.319595,-6.78834
1575,-28.8138,-0.318905,-6.7745
1576,-28.8132,-0.318575,-6.76789
1577,-28.8126,-0.318609,-6.76856
1578,-28.8117,-0.318901,-6.77442
1579,-28.8103,-0.319285,-6.78211
1580,-28.8086,-0.319596,-6.78836
1581,-28.8068,-0.319717,-6.79079
1582,-28.8049,-0.319603,-6.78849
1583,-28.8024,-0.319293,-6.78229
1584,-28.7989,-0.318853,-6.77346
1585,-28.7955,-0.318284,-6.76204
1586,-28.7938,-0.317549,-6.74729
1587,-28.7943,-0.316668,-6.72961
1588,-28.7964,-0.315748,-6.71115
1589,-28.7995,-0.31495,-6.69516
1590,-28.8034,-0.31445,-6.68512
1591,-28.8078,-0.314387,-6.68384
1592,-28.8115,-0.314799,-6.69211
1593,-28.8141,-0.315576,-6.7077
1594,-28.8156,-0.316495,-6.72614
1595,-28.8164,-0.317358,-6.74344
1596,-28.8167,-0.318069,-6.75771
1597,-28.8174,-0.3186,-6.76838
1598,-28.8196,-0.318933,-6.77505
1599,-28.8241,-0.319049,-6.77738
1600,-28.8306,-0.318955,-6.77548
1601,-28.8374,-0.318697,-6.77031
1602,-28.8423,-0.318385,-6.76405
1603,-28.8439,-0.318122,-6.75878
1604,-28.8428,-0.317908,-6.7545
1605,-28.8406,-0.317691,-6.75013
1606,-28.8387,-0.317473,-6.74576
1607,-28.8375,-0.317308,-6.74246
1608,-28.837,-0.31723,-6.7409
1609,-28.8368,-0.317213,-6.74055
